county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
Glenn,194.0,0.0,0.0,1287.0,6.0,0.0,1481.0,6.0,0.0,487.0,2893.0,3380.0,0.0,0.0,18.0,6.0,18.0,6.0,0.0,0.0,0.0,,,,1616.0,1616.0,0.0,403610.0,183.0,403793.0,2017,OCT,1487.0,4.0,2017-10-01
Humboldt,814.0,0.0,0.0,11099.0,32.0,4.0,11913.0,32.0,4.0,2019.0,17990.0,20009.0,0.0,0.0,65.0,37.0,65.0,37.0,0.0,5.0,5.0,,,,12659.0,12659.0,0.0,2762638.0,3912.0,2766550.0,2017,OCT,11949.0,4.0,2017-10-01
Imperial,2222.0,24.0,0.0,14808.0,292.0,56.0,17030.0,316.0,56.0,6325.0,34553.0,40878.0,56.0,24.0,817.0,317.0,873.0,341.0,0.0,60.0,60.0,,,,18299.0,18299.0,0.0,5184831.0,42712.0,5227543.0,2017,OCT,17402.0,4.0,2017-10-01
Inyo,81.0,0.0,0.0,910.0,5.0,2.0,991.0,5.0,2.0,225.0,1671.0,1896.0,0.0,0.0,12.0,5.0,12.0,5.0,0.0,2.0,2.0,,,,1046.0,1046.0,0.0,240935.0,798.0,241733.0,2017,OCT,998.0,4.0,2017-10-01
Kern,9225.0,40.0,2.0,58706.0,384.0,260.0,67931.0,424.0,262.0,24666.0,131292.0,155958.0,105.0,44.0,1055.0,424.0,1160.0,468.0,2.0,387.0,389.0,,,,72370.0,72370.0,0.0,20500370.0,114532.0,20614902.0,2017,OCT,68617.0,4.0,2017-10-01
Kings,1409.0,14.0,0.0,8966.0,106.0,28.0,10375.0,120.0,28.0,3786.0,19186.0,22972.0,38.0,14.0,306.0,117.0,344.0,131.0,0.0,35.0,35.0,,,,11122.0,11122.0,0.0,2908402.0,17392.0,2925794.0,2017,OCT,10523.0,4.0,2017-10-01
Lake,511.0,5.0,0.0,6041.0,19.0,2.0,6552.0,24.0,2.0,1293.0,10793.0,12086.0,13.0,6.0,45.0,20.0,58.0,26.0,0.0,4.0,4.0,,,,9108.0,9108.0,0.0,1548171.0,3300.0,1551471.0,2017,OCT,6578.0,4.0,2017-10-01
Lassen,222.0,0.0,0.0,1287.0,2.0,0.0,1509.0,2.0,0.0,614.0,2423.0,3037.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,,,,1612.0,1612.0,0.0,409489.0,47.0,409536.0,2017,OCT,1511.0,4.0,2017-10-01
Los Angeles,78757.0,2214.0,183.0,460423.0,5417.0,3203.0,539180.0,7631.0,3386.0,191736.0,872518.0,1064254.0,4651.0,3088.0,12459.0,6663.0,17110.0,9751.0,227.0,4061.0,4288.0,,,,585148.0,585148.0,0.0,151918261.0,1609659.0,153527920.0,2017,OCT,550197.0,4.0,2017-10-01
Madera,1502.0,18.0,1.0,9623.0,61.0,6.0,11125.0,79.0,7.0,4125.0,22746.0,26871.0,50.0,18.0,174.0,65.0,224.0,83.0,1.0,8.0,9.0,,,,8403.0,8403.0,0.0,3474262.0,8069.0,3482331.0,2017,OCT,11211.0,4.0,2017-10-01
Marin,485.0,39.0,2.0,5126.0,228.0,63.0,5611.0,267.0,65.0,1083.0,7800.0,8883.0,82.0,45.0,466.0,262.0,548.0,307.0,3.0,77.0,80.0,,,,6183.0,6183.0,0.0,1319607.0,32928.0,1352535.0,2017,OCT,5943.0,4.0,2017-10-01
Mariposa,87.0,1.0,0.0,933.0,1.0,1.0,1020.0,2.0,1.0,227.0,1652.0,1879.0,1.0,1.0,4.0,1.0,5.0,2.0,0.0,1.0,1.0,,,,1083.0,1083.0,0.0,239314.0,375.0,239689.0,2017,OCT,1023.0,4.0,2017-10-01
Mendocino,494.0,1.0,0.0,5848.0,45.0,12.0,6342.0,46.0,12.0,1220.0,10443.0,11663.0,4.0,1.0,99.0,48.0,103.0,49.0,0.0,16.0,16.0,,,,7261.0,7261.0,0.0,1703959.0,8301.0,1712260.0,2017,OCT,6400.0,4.0,2017-10-01
Merced,3238.0,17.0,0.0,19841.0,87.0,13.0,23079.0,104.0,13.0,8739.0,44320.0,53059.0,43.0,17.0,232.0,99.0,275.0,116.0,0.0,13.0,13.0,,,,24286.0,24286.0,0.0,6852445.0,9816.0,6862261.0,2017,OCT,23196.0,4.0,2017-10-01
Modoc,84.0,0.0,0.0,471.0,1.0,0.0,555.0,1.0,0.0,227.0,940.0,1167.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,605.0,605.0,0.0,154312.0,0.0,154312.0,2017,OCT,556.0,4.0,2017-10-01
Mono,11.0,0.0,0.0,399.0,3.0,0.0,410.0,3.0,0.0,34.0,658.0,692.0,0.0,0.0,8.0,3.0,8.0,3.0,0.0,0.0,0.0,,,,445.0,445.0,0.0,97321.0,410.0,97731.0,2017,OCT,413.0,4.0,2017-10-01
Monterey,1822.0,17.0,0.0,17130.0,157.0,29.0,18952.0,174.0,29.0,4684.0,36222.0,40906.0,40.0,20.0,439.0,178.0,479.0,198.0,0.0,37.0,37.0,,,,20453.0,20453.0,0.0,5141297.0,19490.0,5160787.0,2017,OCT,19155.0,4.0,2017-10-01
Napa,227.0,4.0,0.0,2807.0,47.0,5.0,3034.0,51.0,5.0,539.0,5497.0,6036.0,11.0,4.0,111.0,54.0,122.0,58.0,0.0,6.0,6.0,,,,3685.0,3685.0,0.0,723323.0,6169.0,729492.0,2017,OCT,3090.0,4.0,2017-10-01
Nevada,244.0,1.0,0.0,3852.0,9.0,1.0,4096.0,10.0,1.0,606.0,6440.0,7046.0,2.0,1.0,20.0,9.0,22.0,10.0,0.0,1.0,1.0,,,,4664.0,4664.0,0.0,1010723.0,814.0,1011537.0,2017,OCT,4107.0,4.0,2017-10-01
