county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,240809.0,4796.0,277.0,1706686.0,20156.0,10403.0,1947495.0,24952.0,10680.0,614850.0,3374357.0,3989207.0,10835.0,6556.0,48332.0,24852.0,59167.0,31408.0,368.0,13338.0,13706.0,0.0,0.0,0.0,2136862.0,2136862.0,0.0,555970033.0,5232368.0,561202401.0,2017,JUN,2.0,2017-06-01
Alameda,5160.0,216.0,8.0,49688.0,1390.0,679.0,54848.0,1606.0,687.0,11856.0,89510.0,101366.0,519.0,295.0,3098.0,1819.0,3617.0,2114.0,13.0,890.0,903.0,0.0,0.0,0.0,57141.0,57141.0,0.0,14826419.0,339572.0,15165991.0,2017,JUN,2.0,2017-06-01
Alpine,1.0,0.0,0.0,78.0,0.0,0.0,79.0,0.0,0.0,1.0,138.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,16678.0,0.0,16678.0,2017,JUN,2.0,2017-06-01
Amador,116.0,0.0,0.0,1535.0,2.0,0.0,1651.0,2.0,0.0,303.0,2694.0,2997.0,0.0,0.0,7.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.0,1733.0,0.0,396063.0,0.0,396063.0,2017,JUN,2.0,2017-06-01
Butte,1581.0,9.0,0.0,15189.0,41.0,23.0,16770.0,50.0,23.0,3921.0,27011.0,30932.0,21.0,10.0,113.0,44.0,134.0,54.0,0.0,27.0,27.0,0.0,0.0,0.0,17746.0,17746.0,0.0,4229746.0,10307.0,4240053.0,2017,JUN,2.0,2017-06-01
Calaveras,187.0,0.0,0.0,2612.0,4.0,4.0,2799.0,4.0,4.0,486.0,4543.0,5029.0,0.0,0.0,7.0,5.0,7.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,2940.0,2940.0,0.0,674140.0,1340.0,675480.0,2017,JUN,2.0,2017-06-01
Colusa,83.0,3.0,0.0,612.0,2.0,1.0,695.0,5.0,1.0,198.0,1369.0,1567.0,7.0,3.0,6.0,2.0,13.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,734.0,734.0,0.0,191573.0,576.0,192149.0,2017,JUN,2.0,2017-06-01
Contra Costa,3694.0,107.0,1.0,27080.0,391.0,125.0,30774.0,498.0,126.0,8648.0,51999.0,60647.0,248.0,160.0,936.0,527.0,1184.0,687.0,1.0,163.0,164.0,0.0,0.0,0.0,36324.0,36324.0,0.0,8691353.0,83165.0,8774518.0,2017,JUN,2.0,2017-06-01
Del Norte,365.0,0.0,0.0,2219.0,1.0,1.0,2584.0,1.0,1.0,1038.0,4270.0,5308.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2700.0,2700.0,0.0,694920.0,521.0,695441.0,2017,JUN,2.0,2017-06-01
El Dorado,519.0,2.0,0.0,6359.0,27.0,7.0,6878.0,29.0,7.0,1241.0,10897.0,12138.0,2.0,2.0,70.0,35.0,72.0,37.0,0.0,7.0,7.0,0.0,0.0,0.0,7220.0,7220.0,0.0,1620961.0,3240.0,1624201.0,2017,JUN,2.0,2017-06-01
Fresno,11598.0,180.0,12.0,75843.0,644.0,215.0,87441.0,824.0,227.0,31473.0,170309.0,201782.0,462.0,220.0,1768.0,744.0,2230.0,964.0,22.0,271.0,293.0,0.0,0.0,0.0,102195.0,102195.0,0.0,29789542.0,159768.0,29949310.0,2017,JUN,2.0,2017-06-01
Glenn,197.0,0.0,0.0,1297.0,8.0,0.0,1494.0,8.0,0.0,518.0,2875.0,3393.0,0.0,0.0,23.0,8.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.0,1621.0,0.0,414194.0,619.0,414813.0,2017,JUN,2.0,2017-06-01
Humboldt,862.0,3.0,0.0,11257.0,26.0,8.0,12119.0,29.0,8.0,2154.0,18271.0,20425.0,3.0,4.0,55.0,28.0,58.0,32.0,0.0,9.0,9.0,0.0,0.0,0.0,12737.0,12737.0,0.0,2842478.0,4942.0,2847420.0,2017,JUN,2.0,2017-06-01
Imperial,2205.0,24.0,1.0,14573.0,315.0,57.0,16778.0,339.0,58.0,6254.0,33994.0,40248.0,60.0,24.0,891.0,341.0,951.0,365.0,1.0,60.0,61.0,0.0,0.0,0.0,18045.0,18045.0,0.0,5174972.0,43593.0,5218565.0,2017,JUN,2.0,2017-06-01
Inyo,81.0,0.0,0.0,929.0,5.0,3.0,1010.0,5.0,3.0,212.0,1713.0,1925.0,0.0,0.0,9.0,5.0,9.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,1063.0,1063.0,0.0,250723.0,793.0,251516.0,2017,JUN,2.0,2017-06-01
Kern,9455.0,46.0,3.0,58817.0,423.0,268.0,68272.0,469.0,271.0,25292.0,132537.0,157829.0,114.0,52.0,1199.0,472.0,1313.0,524.0,3.0,420.0,423.0,0.0,0.0,0.0,72856.0,72856.0,0.0,20943617.0,121214.0,21064831.0,2017,JUN,2.0,2017-06-01
Kings,1455.0,13.0,0.0,8996.0,120.0,26.0,10451.0,133.0,26.0,3966.0,19431.0,23397.0,32.0,13.0,368.0,128.0,400.0,141.0,0.0,31.0,31.0,0.0,0.0,0.0,11208.0,11208.0,0.0,3004222.0,17967.0,3022189.0,2017,JUN,2.0,2017-06-01
Lake,529.0,3.0,0.0,5832.0,21.0,3.0,6361.0,24.0,3.0,1354.0,10412.0,11766.0,6.0,3.0,50.0,24.0,56.0,27.0,0.0,5.0,5.0,0.0,0.0,0.0,6733.0,6733.0,0.0,1583743.0,2877.0,1586620.0,2017,JUN,2.0,2017-06-01
Lassen,221.0,0.0,0.0,1375.0,2.0,0.0,1596.0,2.0,0.0,617.0,2537.0,3154.0,0.0,0.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1714.0,1714.0,0.0,433225.0,722.0,433947.0,2017,JUN,2.0,2017-06-01
Los Angeles,80579.0,2203.0,202.0,440360.0,5175.0,3275.0,520939.0,7378.0,3477.0,196511.0,841729.0,1038240.0,4657.0,3060.0,11994.0,6451.0,16651.0,9511.0,254.0,4185.0,4439.0,0.0,0.0,0.0,566599.0,566599.0,0.0,151529990.0,1731187.0,153261177.0,2017,JUN,2.0,2017-06-01
Madera,1653.0,15.0,1.0,9808.0,62.0,5.0,11461.0,77.0,6.0,4529.0,23137.0,27666.0,37.0,15.0,183.0,67.0,220.0,82.0,1.0,13.0,14.0,0.0,0.0,0.0,8780.0,8780.0,0.0,3666707.0,7318.0,3674025.0,2017,JUN,2.0,2017-06-01
Marin,521.0,35.0,2.0,5080.0,239.0,65.0,5601.0,274.0,67.0,1157.0,7696.0,8853.0,73.0,40.0,486.0,287.0,559.0,327.0,2.0,78.0,80.0,0.0,0.0,0.0,6169.0,6169.0,0.0,1330783.0,33903.0,1364686.0,2017,JUN,2.0,2017-06-01
Mariposa,77.0,1.0,0.0,945.0,2.0,1.0,1022.0,3.0,1.0,204.0,1621.0,1825.0,1.0,1.0,5.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1096.0,1096.0,0.0,245217.0,383.0,245600.0,2017,JUN,2.0,2017-06-01
Mendocino,520.0,3.0,0.0,5755.0,38.0,13.0,6275.0,41.0,13.0,1298.0,10317.0,11615.0,10.0,3.0,90.0,44.0,100.0,47.0,0.0,15.0,15.0,0.0,0.0,0.0,6632.0,6632.0,0.0,1633060.0,6825.0,1639885.0,2017,JUN,2.0,2017-06-01
