county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
Fresno,15852.0,92.0,2.0,38150.0,356.0,53.0,54002.0,448.0,55.0,43027.0,99182.0,142209.0,244.0,103.0,1129.0,382.0,1373.0,485.0,2.0,63.0,65.0,0.0,0.0,0.0,60332.0,60332.0,0.0,16145153.0,41690.0,16186843.0,2008,AUG,54505.0,3.0,2008-08-01
Glenn,235.0,0.0,0.0,692.0,4.0,0.0,927.0,4.0,0.0,651.0,1765.0,2416.0,0.0,0.0,12.0,5.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,995.0,995.0,0.0,249727.0,575.0,250302.0,2008,AUG,931.0,3.0,2008-08-01
Humboldt,1028.0,0.0,0.0,3917.0,11.0,6.0,4945.0,11.0,6.0,2620.0,7533.0,10153.0,0.0,0.0,18.0,19.0,18.0,19.0,0.0,8.0,8.0,0.0,0.0,0.0,5505.0,5505.0,0.0,1165019.0,2230.0,1167249.0,2008,AUG,4962.0,3.0,2008-08-01
Imperial,1678.0,7.0,0.0,6193.0,164.0,29.0,7871.0,171.0,29.0,5140.0,16179.0,21319.0,18.0,7.0,457.0,171.0,475.0,178.0,0.0,32.0,32.0,0.0,0.0,0.0,8071.0,8071.0,0.0,2423322.0,16071.0,2439393.0,2008,AUG,8071.0,3.0,2008-08-01
Inyo,90.0,0.0,0.0,441.0,0.0,0.0,531.0,0.0,0.0,257.0,929.0,1186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,549.0,0.0,120634.0,0.0,120634.0,2008,AUG,531.0,3.0,2008-08-01
Kern,6230.0,4.0,0.0,27437.0,222.0,88.0,33667.0,226.0,88.0,17510.0,73316.0,90826.0,10.0,6.0,634.0,247.0,644.0,253.0,0.0,137.0,137.0,0.0,0.0,0.0,36369.0,36369.0,0.0,9901568.0,42065.0,9943633.0,2008,AUG,33981.0,3.0,2008-08-01
Kings,1107.0,1.0,0.0,4836.0,53.0,33.0,5943.0,54.0,33.0,3172.0,11715.0,14887.0,4.0,1.0,137.0,54.0,141.0,55.0,0.0,33.0,33.0,0.0,0.0,0.0,6430.0,6430.0,0.0,1591979.0,8624.0,1600603.0,2008,AUG,6030.0,3.0,2008-08-01
Lake,926.0,0.0,0.0,1924.0,8.0,1.0,2850.0,8.0,1.0,1595.0,4693.0,6288.0,0.0,0.0,22.0,9.0,22.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,3128.0,3128.0,0.0,726048.0,542.0,726590.0,2008,AUG,2859.0,3.0,2008-08-01
Lassen,261.0,0.0,0.0,687.0,3.0,2.0,948.0,3.0,2.0,732.0,1530.0,2262.0,0.0,0.0,9.0,3.0,9.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1033.0,1033.0,0.0,257382.0,605.0,257987.0,2008,AUG,953.0,3.0,2008-08-01
Los Angeles,70439.0,1512.0,25.0,221018.0,3684.0,1760.0,291457.0,5196.0,1785.0,161274.0,488590.0,649864.0,3109.0,1858.0,10011.0,4442.0,13120.0,6300.0,31.0,2139.0,2170.0,0.0,0.0,0.0,337381.0,337381.0,0.0,78320959.0,828193.0,79149152.0,2008,AUG,298438.0,3.0,2008-08-01
Madera,959.0,1.0,0.0,5036.0,16.0,2.0,5995.0,17.0,2.0,2787.0,13132.0,15919.0,1.0,0.0,59.0,16.0,60.0,16.0,0.0,2.0,2.0,0.0,0.0,0.0,6431.0,6431.0,0.0,1697495.0,982.0,1698477.0,2008,AUG,6014.0,3.0,2008-08-01
Marin,437.0,0.0,0.0,2446.0,32.0,75.0,2883.0,32.0,75.0,1052.0,3913.0,4965.0,0.0,0.0,69.0,33.0,69.0,33.0,0.0,78.0,78.0,0.0,0.0,0.0,3120.0,3120.0,0.0,594482.0,7565.0,602047.0,2008,AUG,2990.0,3.0,2008-08-01
Mariposa,102.0,0.0,0.0,343.0,0.0,0.0,445.0,0.0,0.0,263.0,716.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,499.0,0.0,113049.0,0.0,113049.0,2008,AUG,445.0,3.0,2008-08-01
Mendocino,645.0,0.0,0.0,3671.0,15.0,6.0,4316.0,15.0,6.0,1648.0,6680.0,8328.0,0.0,0.0,41.0,15.0,41.0,15.0,0.0,7.0,7.0,0.0,0.0,0.0,4564.0,4564.0,0.0,957075.0,2263.0,959338.0,2008,AUG,4337.0,3.0,2008-08-01
Merced,4647.0,16.0,0.0,8217.0,45.0,3.0,12864.0,61.0,3.0,12635.0,22204.0,34839.0,44.0,17.0,158.0,52.0,202.0,69.0,0.0,3.0,3.0,0.0,0.0,0.0,13865.0,13865.0,0.0,3779383.0,5503.0,3784886.0,2008,AUG,12928.0,3.0,2008-08-01
Modoc,91.0,0.0,0.0,233.0,0.0,0.0,324.0,0.0,0.0,253.0,530.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,324.0,0.0,81575.0,0.0,81575.0,2008,AUG,324.0,3.0,2008-08-01
Mono,20.0,0.0,0.0,141.0,0.0,0.0,161.0,0.0,0.0,57.0,235.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,174.0,0.0,33286.0,0.0,33286.0,2008,AUG,161.0,3.0,2008-08-01
Monterey,1726.0,0.0,0.0,7210.0,60.0,3.0,8936.0,60.0,3.0,4794.0,16774.0,21568.0,0.0,0.0,191.0,63.0,191.0,63.0,0.0,3.0,3.0,0.0,0.0,0.0,9581.0,9581.0,0.0,2292285.0,5394.0,2297679.0,2008,AUG,8999.0,3.0,2008-08-01
Napa,225.0,0.0,0.0,1163.0,6.0,1.0,1388.0,6.0,1.0,585.0,2627.0,3212.0,0.0,0.0,21.0,6.0,21.0,6.0,0.0,2.0,2.0,0.0,0.0,0.0,1563.0,1563.0,0.0,358646.0,666.0,359312.0,2008,AUG,1395.0,3.0,2008-08-01
Nevada,320.0,0.0,0.0,1374.0,0.0,0.0,1694.0,0.0,0.0,833.0,2714.0,3547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870.0,1870.0,0.0,427750.0,0.0,427750.0,2008,AUG,1694.0,3.0,2008-08-01
Orange,9378.0,123.0,1.0,26318.0,711.0,278.0,35696.0,834.0,279.0,24266.0,66816.0,91082.0,289.0,145.0,1792.0,941.0,2081.0,1086.0,1.0,360.0,361.0,0.0,0.0,0.0,41398.0,41398.0,0.0,9887172.0,112983.0,10000155.0,2008,AUG,36809.0,3.0,2008-08-01
Placer,1087.0,21.0,1.0,2868.0,21.0,15.0,3955.0,42.0,16.0,2869.0,6525.0,9394.0,49.0,29.0,67.0,29.0,116.0,58.0,1.0,21.0,22.0,0.0,0.0,0.0,4420.0,4420.0,0.0,1057941.0,6913.0,1064854.0,2008,AUG,4013.0,3.0,2008-08-01
Plumas,78.0,0.0,0.0,228.0,0.0,0.0,306.0,0.0,0.0,213.0,536.0,749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,326.0,0.0,79643.0,0.0,79643.0,2008,AUG,306.0,3.0,2008-08-01
Riverside,14266.0,164.0,2.0,27897.0,504.0,114.0,42163.0,668.0,116.0,39771.0,78233.0,118004.0,447.0,180.0,1665.0,574.0,2112.0,754.0,2.0,140.0,142.0,0.0,0.0,0.0,46668.0,46668.0,0.0,12814285.0,80650.0,12894935.0,2008,AUG,42947.0,3.0,2008-08-01
Sacramento,18027.0,706.0,6.0,35459.0,601.0,239.0,53486.0,1307.0,245.0,46957.0,84752.0,131709.0,1699.0,1063.0,1661.0,903.0,3360.0,1966.0,9.0,321.0,330.0,0.0,0.0,0.0,59939.0,59939.0,0.0,15848870.0,183317.0,16032187.0,2008,AUG,55038.0,3.0,2008-08-01
San Benito,304.0,0.0,0.0,1316.0,9.0,2.0,1620.0,9.0,2.0,896.0,2931.0,3827.0,0.0,0.0,24.0,11.0,24.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,1631.0,1631.0,0.0,438557.0,1397.0,439954.0,2008,AUG,1631.0,3.0,2008-08-01
San Bernardino,21354.0,199.0,2.0,43776.0,741.0,292.0,65130.0,940.0,294.0,58956.0,120692.0,179648.0,536.0,222.0,2277.0,851.0,2813.0,1073.0,2.0,387.0,389.0,0.0,0.0,0.0,74034.0,74034.0,0.0,20347930.0,148952.0,20496882.0,2008,AUG,66364.0,3.0,2008-08-01
San Diego,15579.0,297.0,4.0,25627.0,500.0,185.0,41206.0,797.0,189.0,42082.0,65137.0,107219.0,741.0,343.0,1386.0,574.0,2127.0,917.0,4.0,237.0,241.0,0.0,0.0,0.0,48089.0,48089.0,0.0,12092601.0,97506.0,12190107.0,2008,AUG,42192.0,3.0,2008-08-01
San Francisco,2833.0,127.0,1.0,16380.0,303.0,358.0,19213.0,430.0,359.0,6363.0,23643.0,30006.0,233.0,150.0,611.0,424.0,844.0,574.0,1.0,464.0,465.0,0.0,0.0,0.0,21506.0,21506.0,0.0,3686868.0,99447.0,3786315.0,2008,AUG,20002.0,3.0,2008-08-01
San Joaquin,6009.0,8.0,1.0,17334.0,284.0,86.0,23343.0,292.0,87.0,16615.0,46600.0,63215.0,25.0,8.0,678.0,284.0,703.0,292.0,1.0,103.0,104.0,0.0,0.0,0.0,25764.0,25764.0,0.0,7183799.0,14472.0,7198271.0,2008,AUG,23722.0,3.0,2008-08-01
San Luis Obispo,1141.0,7.0,1.0,3426.0,28.0,12.0,4567.0,35.0,13.0,2742.0,6844.0,9586.0,16.0,7.0,91.0,29.0,107.0,36.0,1.0,13.0,14.0,0.0,0.0,0.0,5298.0,5298.0,0.0,1049751.0,4613.0,1054364.0,2008,AUG,4615.0,3.0,2008-08-01
San Mateo,1416.0,32.0,0.0,3104.0,82.0,28.0,4520.0,114.0,28.0,3359.0,6405.0,9764.0,83.0,33.0,216.0,93.0,299.0,126.0,0.0,36.0,36.0,0.0,0.0,0.0,5381.0,5381.0,0.0,1142889.0,12079.0,1154968.0,2008,AUG,4662.0,3.0,2008-08-01
Santa Barbara,3395.0,19.0,0.0,4930.0,42.0,4.0,8325.0,61.0,4.0,6359.0,13298.0,19657.0,57.0,19.0,152.0,49.0,209.0,68.0,0.0,7.0,7.0,0.0,0.0,0.0,9518.0,9518.0,0.0,2137251.0,5018.0,2142269.0,2008,AUG,8390.0,3.0,2008-08-01
Santa Clara,8361.0,124.0,3.0,18755.0,389.0,442.0,27116.0,513.0,445.0,20617.0,42396.0,63013.0,255.0,149.0,834.0,554.0,1089.0,703.0,6.0,633.0,639.0,0.0,0.0,0.0,30655.0,30655.0,0.0,7030170.0,134129.0,7164299.0,2008,AUG,28074.0,3.0,2008-08-01
Santa Cruz,1357.0,7.0,0.0,4716.0,47.0,9.0,6073.0,54.0,9.0,3218.0,9554.0,12772.0,12.0,18.0,132.0,58.0,144.0,76.0,0.0,12.0,12.0,0.0,0.0,0.0,6814.0,6814.0,0.0,1419820.63,7419.49,1427240.12,2008,AUG,6136.0,3.0,2008-08-01
Shasta,1566.0,0.0,0.0,5549.0,7.0,4.0,7115.0,7.0,4.0,3928.0,11838.0,15766.0,0.0,0.0,16.0,7.0,16.0,7.0,0.0,6.0,6.0,0.0,0.0,0.0,7807.0,7807.0,0.0,1741660.0,1719.0,1743379.0,2008,AUG,7126.0,3.0,2008-08-01
Sierra,12.0,0.0,0.0,60.0,0.0,0.0,72.0,0.0,0.0,36.0,110.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,15622.0,0.0,15622.0,2008,AUG,72.0,3.0,2008-08-01
Siskiyou,461.0,0.0,0.0,1203.0,3.0,3.0,1664.0,3.0,3.0,1248.0,2749.0,3997.0,0.0,0.0,14.0,3.0,14.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,1869.0,1869.0,0.0,453453.0,886.0,454339.0,2008,AUG,1670.0,3.0,2008-08-01
Solano,3653.0,41.0,0.0,7458.0,84.0,37.0,11111.0,125.0,37.0,9135.0,15361.0,24496.0,118.0,44.0,237.0,93.0,355.0,137.0,0.0,46.0,46.0,0.0,0.0,0.0,12623.0,12623.0,0.0,2891474.0,19373.0,2910847.0,2008,AUG,11273.0,3.0,2008-08-01
Sonoma,2176.0,18.0,0.0,5857.0,44.0,31.0,8033.0,62.0,31.0,5080.0,10995.0,16075.0,38.0,20.0,111.0,45.0,149.0,65.0,0.0,41.0,41.0,0.0,0.0,0.0,8848.0,8848.0,0.0,1863834.0,9928.0,1873762.0,2008,AUG,8126.0,3.0,2008-08-01
Stanislaus,6571.0,30.0,0.0,13887.0,100.0,12.0,20458.0,130.0,12.0,17107.0,33510.0,50617.0,73.0,33.0,309.0,115.0,382.0,148.0,0.0,15.0,15.0,0.0,0.0,0.0,22086.0,22086.0,0.0,5659180.0,15378.0,5674558.0,2008,AUG,20600.0,3.0,2008-08-01
Sutter,637.0,0.0,0.0,2223.0,26.0,7.0,2860.0,26.0,7.0,1873.0,5604.0,7477.0,0.0,0.0,67.0,35.0,67.0,35.0,0.0,10.0,10.0,0.0,0.0,0.0,3153.0,3153.0,0.0,833540.0,3900.0,837440.0,2008,AUG,2893.0,3.0,2008-08-01
Tehama,574.0,2.0,0.0,1925.0,18.0,3.0,2499.0,20.0,3.0,1531.0,4433.0,5964.0,8.0,2.0,58.0,20.0,66.0,22.0,0.0,4.0,4.0,0.0,0.0,0.0,2769.0,2769.0,0.0,683515.0,2692.0,686207.0,2008,AUG,2522.0,3.0,2008-08-01
Trinity,108.0,0.0,0.0,360.0,0.0,0.0,468.0,0.0,0.0,287.0,798.0,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,468.0,0.0,122149.0,0.0,122149.0,2008,AUG,468.0,3.0,2008-08-01
Tulare,8408.0,74.0,0.0,18592.0,388.0,63.0,27000.0,462.0,63.0,23155.0,46886.0,70041.0,185.0,78.0,1221.0,398.0,1406.0,476.0,0.0,72.0,72.0,0.0,0.0,0.0,30238.0,30238.0,0.0,7838203.0,48382.0,7886585.0,2008,AUG,27525.0,3.0,2008-08-01
Tuolumne,445.0,0.0,0.0,1104.0,0.0,0.0,1549.0,0.0,0.0,1228.0,2227.0,3455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.0,1655.0,0.0,364120.0,0.0,364120.0,2008,AUG,1549.0,3.0,2008-08-01
Ventura,3713.0,49.0,0.0,12013.0,181.0,105.0,15726.0,230.0,105.0,9664.0,26381.0,36045.0,118.0,58.0,479.0,214.0,597.0,272.0,0.0,137.0,137.0,0.0,0.0,0.0,17965.0,17965.0,0.0,4117915.0,39555.0,4157470.0,2008,AUG,16061.0,3.0,2008-08-01
Yolo,1228.0,48.0,1.0,3104.0,65.0,39.0,4332.0,113.0,40.0,3238.0,7109.0,10347.0,124.0,67.0,183.0,89.0,307.0,156.0,1.0,55.0,56.0,0.0,0.0,0.0,5028.0,5028.0,0.0,1217495.0,18979.0,1236474.0,2008,AUG,4485.0,3.0,2008-08-01
Yuba,734.0,1.0,0.0,3099.0,19.0,9.0,3833.0,20.0,9.0,2068.0,7344.0,9412.0,2.0,1.0,66.0,26.0,68.0,27.0,0.0,13.0,13.0,0.0,0.0,0.0,4104.0,4104.0,0.0,1054199.0,3472.0,1057671.0,2008,AUG,3862.0,3.0,2008-08-01
