county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,233519.0,4665.0,245.0,1715034.0,20213.0,10345.0,1948553.0,24878.0,10590.0,596672.0,3384916.0,3981588.0,10506.0,6387.0,48219.0,24889.0,58725.0,31276.0,321.0,13241.0,13562.0,,,,2134491.0,2134491.0,0.0,551003332.0,5128839.0,556132171.0,2017,SEP,1984021.0,0,3.0,2017-09-01
Los Angeles,78138.0,2200.0,170.0,454665.0,5432.0,3361.0,532803.0,7632.0,3531.0,190245.0,865748.0,1055993.0,4653.0,3067.0,12529.0,6702.0,17182.0,9769.0,213.0,4276.0,4489.0,,,,576623.0,576623.0,0.0,151760563.0,1713692.0,153474255.0,2017,SEP,543966.0,1,3.0,2017-09-01
San Bernardino,22251.0,129.0,9.0,142089.0,879.0,291.0,164340.0,1008.0,300.0,58569.0,298506.0,357075.0,333.0,146.0,2308.0,1025.0,2641.0,1171.0,10.0,398.0,408.0,,,,173469.0,173469.0,0.0,48409861.0,164368.0,48574229.0,2017,SEP,165648.0,1,3.0,2017-09-01
San Diego,11294.0,306.0,8.0,119717.0,1682.0,639.0,131011.0,1988.0,647.0,31223.0,229102.0,260325.0,670.0,397.0,3946.0,1969.0,4616.0,2366.0,13.0,807.0,820.0,,,,157154.0,157154.0,0.0,35074145.0,340114.0,35414259.0,2017,SEP,133646.0,1,3.0,2017-09-01
Riverside,14197.0,98.0,2.0,107585.0,684.0,174.0,121782.0,782.0,176.0,38739.0,229165.0,267904.0,251.0,126.0,1831.0,776.0,2082.0,902.0,2.0,224.0,226.0,,,,128216.0,128216.0,0.0,35455687.0,115985.0,35571672.0,2017,SEP,122740.0,1,3.0,2017-09-01
Orange,9196.0,188.0,1.0,102573.0,2053.0,1078.0,111769.0,2241.0,1079.0,23659.0,200055.0,223714.0,418.0,269.0,4479.0,2610.0,4897.0,2879.0,2.0,1459.0,1461.0,,,,120612.0,120612.0,0.0,30591428.0,484789.0,31076217.0,2017,SEP,115089.0,1,3.0,2017-09-01
Sacramento,13414.0,522.0,11.0,82593.0,1137.0,531.0,96007.0,1659.0,542.0,35530.0,162747.0,198277.0,1307.0,866.0,2688.0,1690.0,3995.0,2556.0,18.0,710.0,728.0,,,,112188.0,112188.0,0.0,28468838.0,369896.0,28838734.0,2017,SEP,98208.0,1,3.0,2017-09-01
Fresno,11257.0,169.0,10.0,76281.0,627.0,224.0,87538.0,796.0,234.0,30463.0,170677.0,201140.0,429.0,209.0,1722.0,722.0,2151.0,931.0,12.0,286.0,298.0,,,,100463.0,100463.0,0.0,29305188.0,154461.0,29459649.0,2017,SEP,88568.0,0,3.0,2017-09-01
Kern,9378.0,37.0,3.0,58629.0,401.0,267.0,68007.0,438.0,270.0,25111.0,131783.0,156894.0,80.0,41.0,1120.0,445.0,1200.0,486.0,3.0,414.0,417.0,,,,72246.0,72246.0,0.0,20768445.0,116698.0,20885143.0,2017,SEP,68715.0,0,3.0,2017-09-01
Alameda,4947.0,193.0,6.0,49929.0,1432.0,682.0,54876.0,1625.0,688.0,11316.0,89572.0,100888.0,449.0,270.0,3188.0,1868.0,3637.0,2138.0,15.0,908.0,923.0,,,,57189.0,57189.0,0.0,14764084.0,340608.0,15104692.0,2017,SEP,57189.0,0,3.0,2017-09-01
Tulare,7008.0,63.0,1.0,42671.0,711.0,201.0,49679.0,774.0,202.0,19251.0,94643.0,113894.0,144.0,73.0,1987.0,773.0,2131.0,846.0,1.0,241.0,242.0,,,,58854.0,58854.0,0.0,15609488.0,121260.0,15730748.0,2017,SEP,50655.0,0,3.0,2017-09-01
San Joaquin,6338.0,52.0,2.0,40832.0,417.0,140.0,47170.0,469.0,142.0,15549.0,88130.0,103679.0,130.0,60.0,1186.0,532.0,1316.0,592.0,2.0,198.0,200.0,,,,49895.0,49895.0,0.0,13763741.0,84997.0,13848738.0,2017,SEP,47781.0,0,3.0,2017-09-01
Santa Clara,3603.0,92.0,4.0,41452.0,736.0,553.0,45055.0,828.0,557.0,8738.0,77658.0,86396.0,201.0,114.0,1579.0,950.0,1780.0,1064.0,6.0,784.0,790.0,,,,48512.0,48512.0,0.0,11817135.0,207602.0,12024737.0,2017,SEP,46440.0,0,3.0,2017-09-01
Stanislaus,4949.0,34.0,1.0,34066.0,160.0,29.0,39015.0,194.0,30.0,13012.0,68071.0,81083.0,85.0,40.0,453.0,186.0,538.0,226.0,1.0,37.0,38.0,,,,40806.0,40806.0,0.0,10775213.0,24435.0,10799648.0,2017,SEP,39239.0,0,3.0,2017-09-01
Ventura,2612.0,23.0,0.0,31480.0,315.0,220.0,34092.0,338.0,220.0,6610.0,60523.0,67133.0,53.0,31.0,725.0,362.0,778.0,393.0,0.0,267.0,267.0,,,,39759.0,39759.0,0.0,9108470.0,117829.0,9226299.0,2017,SEP,34650.0,0,3.0,2017-09-01
San Francisco,1882.0,120.0,12.0,30128.0,703.0,1078.0,32010.0,823.0,1090.0,4016.0,43170.0,47186.0,226.0,138.0,1308.0,884.0,1534.0,1022.0,16.0,1106.0,1122.0,,,,36761.0,36761.0,0.0,6986605.0,281747.0,7268352.0,2017,SEP,33923.0,0,3.0,2017-09-01
Contra Costa,3523.0,105.0,2.0,27297.0,405.0,134.0,30820.0,510.0,136.0,8218.0,52619.0,60837.0,247.0,149.0,1003.0,549.0,1250.0,698.0,2.0,181.0,183.0,,,,36201.0,36201.0,0.0,8682411.0,83741.0,8766152.0,2017,SEP,31466.0,0,3.0,2017-09-01
Merced,3312.0,17.0,0.0,19844.0,87.0,12.0,23156.0,104.0,12.0,8983.0,44397.0,53380.0,41.0,17.0,245.0,97.0,286.0,114.0,0.0,12.0,12.0,,,,24273.0,24273.0,0.0,6957459.0,9772.0,6967231.0,2017,SEP,23272.0,0,3.0,2017-09-01
Solano,2241.0,22.0,0.0,18484.0,137.0,65.0,20725.0,159.0,65.0,5367.0,33371.0,38738.0,57.0,24.0,339.0,163.0,396.0,187.0,0.0,86.0,86.0,,,,22015.0,22015.0,0.0,5423694.0,30734.0,5454428.0,2017,SEP,20949.0,0,3.0,2017-09-01
Monterey,1863.0,21.0,0.0,17377.0,154.0,32.0,19240.0,175.0,32.0,4802.0,36922.0,41724.0,47.0,24.0,434.0,171.0,481.0,195.0,0.0,43.0,43.0,,,,20647.0,20647.0,0.0,5345687.0,19838.0,5365525.0,2017,SEP,19447.0,0,3.0,2017-09-01
Santa Barbara,1790.0,16.0,0.0,16073.0,124.0,58.0,17863.0,140.0,58.0,4713.0,31122.0,35835.0,39.0,16.0,337.0,134.0,376.0,150.0,0.0,71.0,71.0,,,,21110.0,21110.0,0.0,4813416.0,21287.0,4834703.0,2017,SEP,18061.0,0,3.0,2017-09-01
Imperial,2191.0,22.0,0.0,14779.0,304.0,65.0,16970.0,326.0,65.0,6245.0,34608.0,40853.0,50.0,22.0,840.0,328.0,890.0,350.0,0.0,69.0,69.0,,,,18306.0,18306.0,0.0,5254854.0,44526.0,5299380.0,2017,SEP,17361.0,0,3.0,2017-09-01
Sonoma,1208.0,33.0,0.0,15657.0,217.0,52.0,16865.0,250.0,52.0,2915.0,26125.0,29040.0,87.0,41.0,533.0,234.0,620.0,275.0,0.0,66.0,66.0,,,,19092.0,19092.0,0.0,3902514.0,30991.0,3933505.0,2017,SEP,17167.0,0,3.0,2017-09-01
Butte,1534.0,6.0,0.0,14940.0,42.0,25.0,16474.0,48.0,25.0,3849.0,26714.0,30563.0,16.0,6.0,107.0,45.0,123.0,51.0,0.0,30.0,30.0,,,,17624.0,17624.0,0.0,4162020.0,9380.0,4171400.0,2017,SEP,16547.0,0,3.0,2017-09-01
Santa Cruz,975.0,2.0,0.0,12994.0,44.0,8.0,13969.0,46.0,8.0,2427.0,22252.0,24679.0,5.0,2.0,113.0,54.0,118.0,56.0,0.0,10.0,10.0,,,,15831.0,15831.0,0.0,3298865.0,5745.0,3304610.0,2017,SEP,14023.0,0,3.0,2017-09-01
San Mateo,638.0,20.0,0.0,12112.0,388.0,133.0,12750.0,408.0,133.0,1542.0,22199.0,23741.0,48.0,21.0,913.0,478.0,961.0,499.0,0.0,174.0,174.0,,,,15234.0,15234.0,0.0,3208349.0,62062.0,3270411.0,2017,SEP,13291.0,0,3.0,2017-09-01
Shasta,1123.0,4.0,0.0,11167.0,23.0,15.0,12290.0,27.0,15.0,2691.0,20391.0,23082.0,8.0,4.0,49.0,24.0,57.0,28.0,0.0,19.0,19.0,,,,13019.0,13019.0,0.0,3028439.0,6449.0,3034888.0,2017,SEP,12332.0,0,3.0,2017-09-01
Humboldt,840.0,0.0,0.0,11080.0,34.0,6.0,11920.0,34.0,6.0,2082.0,18068.0,20150.0,0.0,0.0,66.0,39.0,66.0,39.0,0.0,7.0,7.0,,,,12674.0,12674.0,0.0,2789830.0,4959.0,2794789.0,2017,SEP,11960.0,0,3.0,2017-09-01
Madera,1510.0,12.0,1.0,9676.0,66.0,5.0,11186.0,78.0,6.0,4126.0,22909.0,27035.0,32.0,12.0,191.0,69.0,223.0,81.0,1.0,8.0,9.0,,,,8460.0,8460.0,0.0,3534520.0,8119.0,3542639.0,2017,SEP,11270.0,0,3.0,2017-09-01
Kings,1402.0,15.0,0.0,8986.0,105.0,32.0,10388.0,120.0,32.0,3792.0,19278.0,23070.0,46.0,15.0,315.0,113.0,361.0,128.0,0.0,41.0,41.0,,,,11083.0,11083.0,0.0,2962290.0,14773.0,2977063.0,2017,SEP,10540.0,0,3.0,2017-09-01
Yolo,761.0,50.0,0.0,8717.0,143.0,55.0,9478.0,193.0,55.0,1944.0,15635.0,17579.0,138.0,82.0,369.0,223.0,507.0,305.0,0.0,76.0,76.0,,,,11382.0,11382.0,0.0,2432654.0,43297.0,2475951.0,2017,SEP,9726.0,0,3.0,2017-09-01
San Luis Obispo,787.0,5.0,0.0,8568.0,29.0,7.0,9355.0,34.0,7.0,1950.0,14522.0,16472.0,19.0,6.0,64.0,30.0,83.0,36.0,0.0,9.0,9.0,,,,9845.0,9845.0,0.0,2209247.0,3750.0,2212997.0,2017,SEP,9396.0,0,3.0,2017-09-01
Placer,628.0,14.0,1.0,7953.0,41.0,33.0,8581.0,55.0,34.0,1625.0,14308.0,15933.0,27.0,17.0,98.0,52.0,125.0,69.0,3.0,49.0,52.0,,,,9169.0,9169.0,0.0,2034653.0,15392.0,2050045.0,2017,SEP,8670.0,0,3.0,2017-09-01
El Dorado,493.0,2.0,0.0,6209.0,26.0,6.0,6702.0,28.0,6.0,1179.0,10578.0,11757.0,2.0,2.0,73.0,33.0,75.0,35.0,0.0,6.0,6.0,,,,7065.0,7065.0,0.0,1571285.0,3176.0,1574461.0,2017,SEP,6736.0,0,3.0,2017-09-01
Lake,541.0,4.0,0.0,5817.0,21.0,2.0,6358.0,25.0,2.0,1386.0,10347.0,11733.0,10.0,5.0,48.0,24.0,58.0,29.0,0.0,4.0,4.0,,,,6709.0,6709.0,0.0,1559647.0,2997.0,1562644.0,2017,SEP,6385.0,0,3.0,2017-09-01
Mendocino,502.0,1.0,0.0,5753.0,39.0,12.0,6255.0,40.0,12.0,1247.0,10276.0,11523.0,4.0,1.0,88.0,42.0,92.0,43.0,0.0,14.0,14.0,,,,6643.0,6643.0,0.0,1609288.0,6179.0,1615467.0,2017,SEP,6307.0,0,3.0,2017-09-01
Yuba,767.0,7.0,0.0,5199.0,22.0,7.0,5966.0,29.0,7.0,2099.0,10783.0,12882.0,19.0,9.0,70.0,35.0,89.0,44.0,0.0,7.0,7.0,,,,6317.0,6317.0,0.0,1720780.0,4347.0,1725127.0,2017,SEP,6002.0,0,3.0,2017-09-01
Marin,509.0,40.0,1.0,5063.0,229.0,74.0,5572.0,269.0,75.0,1165.0,7690.0,8855.0,79.0,44.0,470.0,268.0,549.0,312.0,1.0,92.0,93.0,,,,6192.0,6192.0,0.0,1319489.0,35976.0,1355465.0,2017,SEP,5916.0,0,3.0,2017-09-01
