county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,355266.0,5418.0,79.0,1202541.0,17409.0,7317.0,1557807.0,22827.0,7396.0,907084.0,2636618.0,3543702.0,12265.0,6791.0,46848.0,20600.0,59113.0,27391.0,106.0,9542.0,9648.0,0.0,0.0,0.0,2192379.0,2192379.0,0.0,529526659.19,4554206.21,534080865.4,2011,JAN,1588030.0,0,1.0,2011-01-01
Los Angeles,98708.0,1984.0,35.0,345087.0,5319.0,2569.0,443795.0,7303.0,2604.0,230414.0,721135.0,951549.0,4029.0,2567.0,14049.0,6364.0,18078.0,8931.0,44.0,3206.0,3250.0,0.0,0.0,0.0,979410.0,979410.0,0.0,147620697.0,1558655.0,149179352.0,2011,JAN,453702.0,1,1.0,2011-01-01
San Bernardino,29844.0,237.0,2.0,95372.0,1075.0,379.0,125216.0,1312.0,381.0,81928.0,231033.0,312961.0,602.0,270.0,3089.0,1218.0,3691.0,1488.0,2.0,483.0,485.0,0.0,0.0,0.0,135804.0,135804.0,0.0,45215004.0,247076.0,45462080.0,2011,JAN,126909.0,1,1.0,2011-01-01
San Diego,20296.0,457.0,6.0,67769.0,1427.0,611.0,88065.0,1884.0,617.0,56285.0,147076.0,203361.0,1098.0,591.0,3786.0,1611.0,4884.0,2202.0,11.0,800.0,811.0,0.0,0.0,0.0,98627.0,98627.0,0.0,30402947.42,363259.16,30766206.58,2011,JAN,90566.0,1,1.0,2011-01-01
Riverside,20908.0,223.0,2.0,66117.0,1264.0,223.0,87025.0,1487.0,225.0,58046.0,165376.0,223422.0,596.0,240.0,4005.0,1389.0,4601.0,1629.0,2.0,275.0,277.0,0.0,0.0,0.0,94683.0,94683.0,0.0,31947021.0,212754.0,32159775.0,2011,JAN,88737.0,1,1.0,2011-01-01
Fresno,18436.0,84.0,2.0,62137.0,476.0,105.0,80573.0,560.0,107.0,49855.0,148779.0,198634.0,224.0,93.0,1414.0,523.0,1638.0,616.0,2.0,129.0,131.0,0.0,0.0,0.0,88744.0,88744.0,0.0,29345584.68,95455.94,29441040.62,2011,JAN,81240.0,1,1.0,2011-01-01
Sacramento,20167.0,598.0,10.0,59204.0,827.0,264.0,79371.0,1425.0,274.0,52085.0,131785.0,183870.0,1424.0,895.0,2105.0,1067.0,3529.0,1962.0,17.0,339.0,356.0,0.0,0.0,0.0,86201.0,86201.0,0.0,28273016.64,276194.59,28549211.23,2011,JAN,81070.0,1,1.0,2011-01-01
Orange,15152.0,210.0,3.0,60411.0,1516.0,548.0,75563.0,1726.0,551.0,38861.0,135930.0,174791.0,478.0,275.0,3757.0,1856.0,4235.0,2131.0,4.0,707.0,711.0,0.0,0.0,0.0,83687.0,83687.0,0.0,25261288.0,311525.0,25572813.0,2011,JAN,77840.0,0,1.0,2011-01-01
Alameda,12053.0,332.0,1.0,39049.0,798.0,358.0,51102.0,1130.0,359.0,28518.0,76800.0,105318.0,761.0,379.0,2031.0,1005.0,2792.0,1384.0,1.0,478.0,479.0,0.0,0.0,0.0,52591.0,52591.0,0.0,16247605.0,229815.0,16477420.0,2011,JAN,52591.0,0,1.0,2011-01-01
Kern,13052.0,84.0,2.0,38307.0,301.0,103.0,51359.0,385.0,105.0,36020.0,93245.0,129265.0,241.0,98.0,864.0,328.0,1105.0,426.0,3.0,199.0,202.0,0.0,0.0,0.0,55909.0,55909.0,0.0,18823262.0,82637.0,18905899.0,2011,JAN,51849.0,0,1.0,2011-01-01
Santa Clara,10176.0,166.0,0.0,32671.0,588.0,658.0,42847.0,754.0,658.0,25157.0,68442.0,93599.0,337.0,206.0,1316.0,753.0,1653.0,959.0,0.0,973.0,973.0,0.0,0.0,0.0,48434.0,48434.0,0.0,13806536.0,263375.0,14069911.0,2011,JAN,44259.0,0,1.0,2011-01-01
Tulare,10334.0,112.0,2.0,29502.0,468.0,113.0,39836.0,580.0,115.0,28368.0,72277.0,100645.0,293.0,120.0,1437.0,512.0,1730.0,632.0,2.0,138.0,140.0,0.0,0.0,0.0,44055.0,44055.0,0.0,14698387.0,86255.0,14784642.0,2011,JAN,40531.0,0,1.0,2011-01-01
San Joaquin,10507.0,100.0,0.0,25063.0,397.0,65.0,35570.0,497.0,65.0,27455.0,63952.0,91407.0,252.0,113.0,1168.0,477.0,1420.0,590.0,0.0,93.0,93.0,0.0,0.0,0.0,39477.0,39477.0,0.0,13668090.0,86042.0,13754132.0,2011,JAN,36132.0,0,1.0,2011-01-01
