county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,303306.0,4773.0,146.0,1747843.0,20562.0,10428.0,2051149.0,25335.0,10574.0,760535.0,3616273.0,4376808.0,10054.0,6154.0,52228.0,26237.0,62282.0,32391.0,243.0,13676.0,13919.0,0.0,0.0,0.0,2280070.0,2280070.0,0.0,622598621.14,5846552.98,628445174.12,2014,AUG,2087058.0,False,3.0,2014-08-01
Los Angeles,84604.0,2054.0,68.0,498108.0,6042.0,3663.0,582712.0,8096.0,3731.0,192477.0,980608.0,1173085.0,3938.0,2826.0,14168.0,7599.0,18106.0,10425.0,147.0,4718.0,4865.0,0.0,0.0,0.0,668375.0,668375.0,0.0,177486747.0,2286098.0,179772845.0,2014,AUG,594539.0,True,3.0,2014-08-01
San Bernardino,29043.0,187.0,11.0,143937.0,1066.0,357.0,172980.0,1253.0,368.0,77952.0,313003.0,390955.0,467.0,220.0,2857.0,1232.0,3324.0,1452.0,13.0,479.0,492.0,0.0,0.0,0.0,183609.0,183609.0,0.0,54361186.0,209214.0,54570400.0,2014,AUG,174601.0,True,3.0,2014-08-01
San Diego,18551.0,366.0,9.0,114405.0,1661.0,623.0,132956.0,2027.0,632.0,49097.0,224348.0,273445.0,797.0,446.0,4077.0,1909.0,4874.0,2355.0,11.0,800.0,811.0,0.0,0.0,0.0,157121.0,157121.0,0.0,38912250.0,364015.0,39276265.0,2014,AUG,135615.0,True,3.0,2014-08-01
Riverside,19074.0,149.0,2.0,105092.0,969.0,242.0,124166.0,1118.0,244.0,51589.0,235790.0,287379.0,379.0,174.0,2801.0,1078.0,3180.0,1252.0,3.0,300.0,303.0,0.0,0.0,0.0,131916.0,131916.0,0.0,38851580.0,160478.0,39012058.0,2014,AUG,125528.0,True,3.0,2014-08-01
Orange,12983.0,190.0,3.0,101113.0,2063.0,1121.0,114096.0,2253.0,1124.0,33053.0,227028.0,260081.0,416.0,247.0,5731.0,3331.0,6147.0,3578.0,4.0,1557.0,1561.0,0.0,0.0,0.0,123327.0,123327.0,0.0,34059881.0,529213.0,34589094.0,2014,AUG,117473.0,True,3.0,2014-08-01
Sacramento,17964.0,403.0,6.0,82781.0,936.0,560.0,100745.0,1339.0,566.0,45319.0,168649.0,213968.0,867.0,588.0,2208.0,1229.0,3075.0,1817.0,7.0,729.0,736.0,0.0,0.0,0.0,116575.0,116575.0,0.0,31490630.0,345643.0,31836273.0,2014,AUG,102650.0,True,3.0,2014-08-01
Fresno,15157.0,166.0,2.0,78399.0,567.0,191.0,93556.0,733.0,193.0,41340.0,179915.0,221255.0,410.0,183.0,1591.0,664.0,2001.0,847.0,2.0,212.0,214.0,0.0,0.0,0.0,103483.0,103483.0,0.0,32347734.0,136113.0,32483847.0,2014,AUG,94482.0,False,3.0,2014-08-01
Alameda,9466.0,269.0,4.0,52474.0,1116.0,506.0,61940.0,1385.0,510.0,22070.0,98448.0,120518.0,588.0,320.0,2568.0,1353.0,3156.0,1673.0,6.0,679.0,685.0,0.0,0.0,0.0,63835.0,63835.0,0.0,18065435.0,284536.0,18349971.0,2014,AUG,63835.0,False,3.0,2014-08-01
Kern,11171.0,49.0,4.0,50181.0,393.0,220.0,61352.0,442.0,224.0,30312.0,115962.0,146274.0,118.0,56.0,1099.0,438.0,1217.0,494.0,4.0,311.0,315.0,0.0,0.0,0.0,65284.0,65284.0,0.0,20099318.0,110370.0,20209688.0,2014,AUG,62018.0,False,3.0,2014-08-01
