county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,309940.0,4381.0,101.0,1550670.0,19478.0,8060.0,1860610.0,23859.0,8161.0,785143.0,3282699.0,4067842.0,9427.0,5616.0,49804.0,23713.0,59231.0,29329.0,185.0,10650.0,10835.0,0.0,0.0,0.0,2583583.0,2583583.0,0.0,616124688.45,5143359.22,621268047.67,2012,DEC,1892630.0,0,4.0,2012-12-01
Los Angeles,90418.0,1848.0,64.0,441195.0,5487.0,2881.0,531613.0,7335.0,2945.0,205988.0,892200.0,1098188.0,3615.0,2533.0,13421.0,6768.0,17036.0,9301.0,139.0,3689.0,3828.0,0.0,0.0,0.0,1145778.0,1145778.0,0.0,173044947.0,1771911.0,174816858.0,2012,DEC,541893.0,1,4.0,2012-12-01
San Bernardino,28112.0,175.0,4.0,126461.0,1007.0,267.0,154573.0,1182.0,271.0,75856.0,287542.0,363398.0,437.0,195.0,2852.0,1137.0,3289.0,1332.0,4.0,349.0,353.0,0.0,0.0,0.0,163544.0,163544.0,0.0,53765897.0,212403.0,53978300.0,2012,DEC,156026.0,1,4.0,2012-12-01
San Diego,17232.0,373.0,2.0,94769.0,1717.0,596.0,112001.0,2090.0,598.0,46738.0,198640.0,245378.0,897.0,485.0,4431.0,2001.0,5328.0,2486.0,4.0,778.0,782.0,0.0,0.0,0.0,124789.0,124789.0,0.0,36978433.82,398040.1,37376473.92,2012,DEC,114689.0,1,4.0,2012-12-01
Riverside,19753.0,135.0,5.0,91998.0,1207.0,260.0,111751.0,1342.0,265.0,53895.0,215649.0,269544.0,373.0,149.0,3611.0,1322.0,3984.0,1471.0,6.0,327.0,333.0,0.0,0.0,0.0,118910.0,118910.0,0.0,39141455.0,224400.0,39365855.0,2012,DEC,113358.0,1,4.0,2012-12-01
Orange,13397.0,158.0,1.0,85830.0,1924.0,743.0,99227.0,2082.0,744.0,33958.0,185574.0,219532.0,346.0,207.0,4577.0,2452.0,4923.0,2659.0,2.0,982.0,984.0,0.0,0.0,0.0,109107.0,109107.0,0.0,32196066.0,424062.0,32620128.0,2012,DEC,102053.0,1,4.0,2012-12-01
Sacramento,17627.0,355.0,1.0,74194.0,961.0,395.0,91821.0,1316.0,396.0,44606.0,160090.0,204696.0,782.0,515.0,2430.0,1293.0,3212.0,1808.0,1.0,517.0,518.0,0.0,0.0,0.0,99074.0,99074.0,0.0,31656802.0,305803.0,31962605.0,2012,DEC,93533.0,1,4.0,2012-12-01
Fresno,15919.0,112.0,1.0,73742.0,515.0,102.0,89661.0,627.0,103.0,42380.0,173738.0,216118.0,307.0,122.0,1461.0,577.0,1768.0,699.0,1.0,138.0,139.0,0.0,0.0,0.0,97405.0,97405.0,0.0,32271840.0,109793.0,32381633.0,2012,DEC,90391.0,0,4.0,2012-12-01
Alameda,10219.0,299.0,4.0,50873.0,1026.0,445.0,61092.0,1325.0,449.0,23854.0,97623.0,121477.0,660.0,347.0,2420.0,1308.0,3080.0,1655.0,4.0,576.0,580.0,0.0,0.0,0.0,62866.0,62866.0,0.0,19037196.0,280276.0,19317472.0,2012,DEC,62866.0,0,4.0,2012-12-01
Kern,11887.0,56.0,4.0,46196.0,450.0,131.0,58083.0,506.0,135.0,32492.0,106483.0,138975.0,148.0,61.0,1517.0,562.0,1665.0,623.0,4.0,173.0,177.0,0.0,0.0,0.0,62596.0,62596.0,0.0,20721933.0,98300.0,20820233.0,2012,DEC,58724.0,0,4.0,2012-12-01
Santa Clara,7314.0,99.0,1.0,41638.0,769.0,686.0,48952.0,868.0,687.0,17718.0,86590.0,104308.0,185.0,126.0,1623.0,1080.0,1808.0,1206.0,2.0,1041.0,1043.0,0.0,0.0,0.0,54409.0,54409.0,0.0,15752836.0,303384.0,16056220.0,2012,DEC,50507.0,0,4.0,2012-12-01
Tulare,8858.0,67.0,0.0,35883.0,539.0,147.0,44741.0,606.0,147.0,24239.0,85728.0,109967.0,146.0,69.0,1536.0,595.0,1682.0,664.0,0.0,183.0,183.0,0.0,0.0,0.0,48509.0,48509.0,0.0,16263540.0,105044.0,16368584.0,2012,DEC,45494.0,0,4.0,2012-12-01
San Joaquin,6493.0,71.0,2.0,34988.0,480.0,97.0,41481.0,551.0,99.0,24465.0,83285.0,107750.0,185.0,75.0,1357.0,597.0,1542.0,672.0,2.0,147.0,149.0,0.0,0.0,0.0,48082.0,48082.0,0.0,16192792.0,107747.0,16300539.0,2012,DEC,42131.0,0,4.0,2012-12-01
Stanislaus,7146.0,20.0,2.0,33197.0,125.0,25.0,40343.0,145.0,27.0,18803.0,70073.0,88876.0,44.0,22.0,336.0,138.0,380.0,160.0,2.0,34.0,36.0,0.0,0.0,0.0,42246.0,42246.0,0.0,13008122.0,24831.0,13032953.0,2012,DEC,40515.0,0,4.0,2012-12-01
Contra Costa,5894.0,61.0,0.0,26977.0,275.0,71.0,32871.0,336.0,71.0,13974.0,53954.0,67928.0,131.0,75.0,701.0,332.0,832.0,407.0,0.0,104.0,104.0,0.0,0.0,0.0,36056.0,36056.0,0.0,10499599.3,62573.89,10562173.19,2012,DEC,33278.0,0,4.0,2012-12-01
San Francisco,2784.0,166.0,2.0,28422.0,574.0,557.0,31206.0,740.0,559.0,6057.0,41709.0,47766.0,310.0,193.0,1084.0,776.0,1394.0,969.0,2.0,765.0,767.0,0.0,0.0,0.0,34202.0,34202.0,0.0,7548514.88,213246.88,7761761.76,2012,DEC,32505.0,0,4.0,2012-12-01
Ventura,3713.0,20.0,0.0,27854.0,270.0,82.0,31567.0,290.0,82.0,9300.0,56347.0,65647.0,43.0,25.0,706.0,310.0,749.0,335.0,0.0,108.0,108.0,0.0,0.0,0.0,34118.0,34118.0,0.0,9615720.53,51800.8,9667521.33,2012,DEC,31939.0,0,4.0,2012-12-01
Merced,4806.0,22.0,1.0,17319.0,75.0,11.0,22125.0,97.0,12.0,13142.0,40861.0,54003.0,56.0,24.0,227.0,84.0,283.0,108.0,2.0,11.0,13.0,0.0,0.0,0.0,23544.0,23544.0,0.0,7862081.0,15326.0,7877407.0,2012,DEC,22234.0,0,4.0,2012-12-01
Solano,3346.0,29.0,0.0,16891.0,140.0,33.0,20237.0,169.0,33.0,7984.0,32535.0,40519.0,65.0,34.0,348.0,154.0,413.0,188.0,0.0,36.0,36.0,0.0,0.0,0.0,22308.0,22308.0,0.0,6269332.52,30466.48,6299799.0,2012,DEC,20439.0,0,4.0,2012-12-01
Monterey,3563.0,18.0,2.0,15813.0,135.0,17.0,19376.0,153.0,19.0,8842.0,35611.0,44453.0,43.0,24.0,403.0,156.0,446.0,180.0,4.0,23.0,27.0,0.0,0.0,0.0,22166.0,22166.0,0.0,6624391.0,25104.0,6649495.0,2012,DEC,19548.0,0,4.0,2012-12-01
Sonoma,2205.0,40.0,1.0,15990.0,206.0,55.0,18195.0,246.0,56.0,5342.0,28151.0,33493.0,91.0,43.0,498.0,234.0,589.0,277.0,1.0,67.0,68.0,0.0,0.0,0.0,20051.0,20051.0,0.0,5128114.0,41858.0,5169972.0,2012,DEC,18497.0,0,4.0,2012-12-01
Imperial,2174.0,33.0,0.0,11977.0,298.0,29.0,14151.0,331.0,29.0,6118.0,29837.0,35955.0,68.0,33.0,856.0,323.0,924.0,356.0,0.0,32.0,32.0,0.0,0.0,0.0,15394.0,15394.0,0.0,5088888.0,48094.0,5136982.0,2012,DEC,14511.0,0,4.0,2012-12-01
Butte,2049.0,9.0,0.0,12125.0,42.0,11.0,14174.0,51.0,11.0,5113.0,24418.0,29531.0,21.0,9.0,123.0,45.0,144.0,54.0,0.0,13.0,13.0,0.0,0.0,0.0,15128.0,15128.0,0.0,4319365.0,8336.0,4327701.0,2012,DEC,14236.0,0,4.0,2012-12-01
Santa Barbara,2616.0,7.0,1.0,11297.0,85.0,15.0,13913.0,92.0,16.0,6531.0,24969.0,31500.0,16.0,7.0,251.0,93.0,267.0,100.0,2.0,21.0,23.0,0.0,0.0,0.0,15860.0,15860.0,0.0,4525605.83,13735.84,4539341.67,2012,DEC,14021.0,0,4.0,2012-12-01
San Mateo,1747.0,54.0,0.0,11458.0,384.0,136.0,13205.0,438.0,136.0,4363.0,22668.0,27031.0,104.0,64.0,968.0,467.0,1072.0,531.0,0.0,181.0,181.0,0.0,0.0,0.0,14719.0,14719.0,0.0,4073794.4,81575.23,4155369.63,2012,DEC,13779.0,0,4.0,2012-12-01
Shasta,1768.0,3.0,0.0,10241.0,20.0,13.0,12009.0,23.0,13.0,4445.0,19503.0,23948.0,6.0,3.0,48.0,24.0,54.0,27.0,0.0,21.0,21.0,0.0,0.0,0.0,12867.0,12867.0,0.0,3493476.0,6795.0,3500271.0,2012,DEC,12045.0,0,4.0,2012-12-01
Santa Cruz,1371.0,1.0,0.0,9787.0,56.0,7.0,11158.0,57.0,7.0,3324.0,18578.0,21902.0,1.0,1.0,148.0,62.0,149.0,63.0,0.0,7.0,7.0,0.0,0.0,0.0,12791.0,12791.0,0.0,3310586.0,8840.0,3319426.0,2012,DEC,11222.0,0,4.0,2012-12-01
Madera,1918.0,6.0,1.0,8348.0,42.0,4.0,10266.0,48.0,5.0,5158.0,20803.0,25961.0,18.0,6.0,134.0,47.0,152.0,53.0,1.0,7.0,8.0,0.0,0.0,0.0,7373.0,7373.0,0.0,3775749.0,7586.0,3783335.0,2012,DEC,10319.0,0,4.0,2012-12-01
Kings,1635.0,10.0,0.0,7921.0,78.0,31.0,9556.0,88.0,31.0,4425.0,18237.0,22662.0,27.0,10.0,226.0,87.0,253.0,97.0,0.0,44.0,44.0,0.0,0.0,0.0,10389.0,10389.0,0.0,3204087.0,18300.0,3222387.0,2012,DEC,9675.0,0,4.0,2012-12-01
San Luis Obispo,1188.0,6.0,0.0,7702.0,54.0,8.0,8890.0,60.0,8.0,2997.0,14412.0,17409.0,12.0,6.0,142.0,57.0,154.0,63.0,0.0,12.0,12.0,0.0,0.0,0.0,10077.0,10077.0,0.0,2527544.0,7138.0,2534682.0,2012,DEC,8958.0,0,4.0,2012-12-01
Placer,1010.0,6.0,0.0,7136.0,36.0,17.0,8146.0,42.0,17.0,2590.0,14966.0,17556.0,13.0,7.0,83.0,50.0,96.0,57.0,0.0,21.0,21.0,0.0,0.0,0.0,8759.0,8759.0,0.0,2510523.02,10177.0,2520700.02,2012,DEC,8205.0,0,4.0,2012-12-01
Humboldt,1022.0,1.0,0.0,7117.0,15.0,6.0,8139.0,16.0,6.0,2527.0,12976.0,15503.0,1.0,1.0,35.0,18.0,36.0,19.0,0.0,10.0,10.0,0.0,0.0,0.0,8993.0,8993.0,0.0,2351704.0,4221.0,2355925.0,2012,DEC,8161.0,0,4.0,2012-12-01
Yolo,1003.0,28.0,0.0,6568.0,109.0,66.0,7571.0,137.0,66.0,2548.0,13718.0,16266.0,67.0,46.0,283.0,147.0,350.0,193.0,0.0,85.0,85.0,0.0,0.0,0.0,8422.0,8422.0,0.0,2449515.0,37686.0,2487201.0,2012,DEC,7774.0,0,4.0,2012-12-01
Mendocino,828.0,3.0,0.0,6191.0,33.0,15.0,7019.0,36.0,15.0,2149.0,11045.0,13194.0,8.0,3.0,93.0,36.0,101.0,39.0,0.0,18.0,18.0,0.0,0.0,0.0,7417.0,7417.0,0.0,2017277.0,8166.0,2025443.0,2012,DEC,7070.0,0,4.0,2012-12-01
El Dorado,660.0,5.0,0.0,5585.0,27.0,14.0,6245.0,32.0,14.0,1705.0,10048.0,11753.0,12.0,5.0,74.0,29.0,86.0,34.0,0.0,18.0,18.0,0.0,0.0,0.0,6746.0,6746.0,0.0,1763757.0,7139.0,1770896.0,2012,DEC,6291.0,0,4.0,2012-12-01
Yuba,956.0,5.0,0.0,4659.0,20.0,3.0,5615.0,25.0,3.0,2538.0,10092.0,12630.0,8.0,5.0,56.0,23.0,64.0,28.0,0.0,3.0,3.0,0.0,0.0,0.0,5980.0,5980.0,0.0,1874524.0,4087.0,1878611.0,2012,DEC,5643.0,0,4.0,2012-12-01
Marin,772.0,40.0,1.0,4591.0,101.0,40.0,5363.0,141.0,41.0,1633.0,7235.0,8868.0,92.0,42.0,225.0,118.0,317.0,160.0,1.0,53.0,54.0,0.0,0.0,0.0,5848.0,5848.0,0.0,1438439.0,26773.0,1465212.0,2012,DEC,5545.0,0,4.0,2012-12-01
Lake,682.0,1.0,0.0,4416.0,21.0,8.0,5098.0,22.0,8.0,1795.0,8397.0,10192.0,2.0,1.0,54.0,21.0,56.0,22.0,0.0,10.0,10.0,0.0,0.0,0.0,5565.0,5565.0,0.0,1546617.0,4430.0,1551047.0,2012,DEC,5128.0,0,4.0,2012-12-01
Sutter,813.0,12.0,0.0,4165.0,33.0,5.0,4978.0,45.0,5.0,2227.0,9711.0,11938.0,28.0,14.0,94.0,41.0,122.0,55.0,0.0,5.0,5.0,0.0,0.0,0.0,5390.0,5390.0,0.0,1722037.0,7641.0,1729678.0,2012,DEC,5028.0,0,4.0,2012-12-01
Tehama,748.0,0.0,0.0,3354.0,14.0,4.0,4102.0,14.0,4.0,2079.0,7503.0,9582.0,0.0,0.0,31.0,10.0,31.0,10.0,0.0,5.0,5.0,0.0,0.0,0.0,4414.0,4414.0,0.0,1377624.0,1557.0,1379181.0,2012,DEC,4120.0,0,4.0,2012-12-01
Nevada,446.0,1.0,0.0,3386.0,5.0,4.0,3832.0,6.0,4.0,1117.0,6170.0,7287.0,3.0,1.0,9.0,6.0,12.0,7.0,0.0,5.0,5.0,0.0,0.0,0.0,4093.0,4093.0,0.0,1115358.0,1456.0,1116814.0,2012,DEC,3842.0,0,4.0,2012-12-01
Napa,418.0,17.0,1.0,2886.0,43.0,4.0,3304.0,60.0,5.0,1006.0,5951.0,6957.0,37.0,18.0,120.0,49.0,157.0,67.0,1.0,5.0,6.0,0.0,0.0,0.0,3883.0,3883.0,0.0,1043803.0,8102.0,1051905.0,2012,DEC,3369.0,0,4.0,2012-12-01
Siskiyou,483.0,0.0,0.0,2333.0,6.0,1.0,2816.0,6.0,1.0,1358.0,4963.0,6321.0,0.0,0.0,14.0,6.0,14.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,3034.0,3034.0,0.0,924716.0,988.0,925704.0,2012,DEC,2823.0,0,4.0,2012-12-01
Tuolumne,405.0,0.0,0.0,2380.0,6.0,1.0,2785.0,6.0,1.0,1055.0,4110.0,5165.0,0.0,0.0,15.0,6.0,15.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,2975.0,2975.0,0.0,765941.0,1290.0,767231.0,2012,DEC,2792.0,0,4.0,2012-12-01
San Benito,426.0,5.0,0.0,2169.0,31.0,4.0,2595.0,36.0,4.0,1130.0,4946.0,6076.0,8.0,5.0,88.0,33.0,96.0,38.0,0.0,5.0,5.0,0.0,0.0,0.0,2821.0,2821.0,0.0,877492.0,5265.0,882757.0,2012,DEC,2635.0,0,4.0,2012-12-01
Del Norte,446.0,0.0,0.0,2120.0,5.0,6.0,2566.0,5.0,6.0,1218.0,4002.0,5220.0,0.0,0.0,13.0,5.0,13.0,5.0,0.0,7.0,7.0,0.0,0.0,0.0,2714.0,2714.0,0.0,755949.15,1663.0,757612.15,2012,DEC,2577.0,0,4.0,2012-12-01
Calaveras,322.0,0.0,0.0,2192.0,4.0,2.0,2514.0,4.0,2.0,850.0,4082.0,4932.0,0.0,0.0,11.0,4.0,11.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,2645.0,2645.0,0.0,731121.0,818.0,731939.0,2012,DEC,2520.0,0,4.0,2012-12-01
Amador,196.0,0.0,0.0,1521.0,4.0,1.0,1717.0,4.0,1.0,505.0,2805.0,3310.0,0.0,0.0,5.0,4.0,5.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,1797.0,1797.0,0.0,496208.0,705.0,496913.0,2012,DEC,1722.0,0,4.0,2012-12-01
Glenn,236.0,1.0,0.0,1156.0,9.0,1.0,1392.0,10.0,1.0,626.0,2833.0,3459.0,3.0,1.0,27.0,10.0,30.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,1535.0,1535.0,0.0,473304.0,1438.0,474742.0,2012,DEC,1403.0,0,4.0,2012-12-01
Lassen,248.0,1.0,0.0,1134.0,0.0,0.0,1382.0,1.0,0.0,666.0,2207.0,2873.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1484.0,1484.0,0.0,436266.0,159.0,436425.0,2012,DEC,1383.0,0,4.0,2012-12-01
Inyo,133.0,1.0,0.0,822.0,8.0,0.0,955.0,9.0,0.0,364.0,1557.0,1921.0,2.0,2.0,18.0,9.0,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,1030.0,0.0,265817.0,1286.0,267103.0,2012,DEC,964.0,0,4.0,2012-12-01
Mariposa,122.0,0.0,0.0,749.0,1.0,0.0,871.0,1.0,0.0,323.0,1474.0,1797.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264744.0,151.0,264895.0,2012,DEC,872.0,0,4.0,2012-12-01
Trinity,79.0,0.0,0.0,729.0,0.0,1.0,808.0,0.0,1.0,175.0,1417.0,1592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,855.0,855.0,0.0,232054.0,367.0,232421.0,2012,DEC,809.0,0,4.0,2012-12-01
Plumas,113.0,0.0,0.0,681.0,0.0,1.0,794.0,0.0,1.0,306.0,1387.0,1693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,894.0,894.0,0.0,251554.0,200.0,251754.0,2012,DEC,795.0,0,4.0,2012-12-01
Colusa,106.0,1.0,0.0,563.0,5.0,1.0,669.0,6.0,1.0,265.0,1436.0,1701.0,4.0,1.0,16.0,5.0,20.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,746.0,746.0,0.0,231922.0,699.0,232621.0,2012,DEC,676.0,0,4.0,2012-12-01
Mono,21.0,0.0,0.0,415.0,1.0,0.0,436.0,1.0,0.0,46.0,681.0,727.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,475.0,0.0,107816.0,125.0,107941.0,2012,DEC,437.0,0,4.0,2012-12-01
Modoc,80.0,0.0,0.0,345.0,0.0,0.0,425.0,0.0,0.0,203.0,772.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.0,456.0,0.0,137345.0,0.0,137345.0,2012,DEC,425.0,0,4.0,2012-12-01
Sierra,11.0,0.0,0.0,146.0,0.0,0.0,157.0,0.0,0.0,24.0,272.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,0.0,44086.0,0.0,44086.0,2012,DEC,157.0,0,4.0,2012-12-01
