county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,275685.0,4721.0,154.0,1830480.0,21764.0,11424.0,2106165.0,26485.0,11578.0,696235.0,3683423.0,4379658.0,10002.0,6295.0,51662.0,26502.0,61664.0,32797.0,245.0,14703.0,14948.0,0.0,0.0,0.0,2376376.0,2376376.0,0.0,627492787.0,6210421.0,633703208.0,2015,AUG,2144228.0,0,3.0,2015-08-01
Los Angeles,76156.0,2097.0,63.0,498581.0,6106.0,3745.0,574737.0,8203.0,3808.0,173341.0,972317.0,1145658.0,4045.0,2941.0,14032.0,7671.0,18077.0,10612.0,117.0,4802.0,4919.0,0.0,0.0,0.0,690959.0,690959.0,0.0,173035755.0,2416475.0,175452230.0,2015,AUG,586748.0,1,3.0,2015-08-01
San Bernardino,27573.0,174.0,4.0,152974.0,1018.0,372.0,180547.0,1192.0,376.0,73909.0,325637.0,399546.0,419.0,198.0,2750.0,1188.0,3169.0,1386.0,4.0,491.0,495.0,0.0,0.0,0.0,190114.0,190114.0,0.0,55645584.0,205565.0,55851149.0,2015,AUG,182115.0,1,3.0,2015-08-01
San Diego,15757.0,323.0,8.0,125275.0,1768.0,799.0,141032.0,2091.0,807.0,42699.0,241621.0,284320.0,713.0,404.0,4200.0,2023.0,4913.0,2427.0,16.0,1007.0,1023.0,0.0,0.0,0.0,167989.0,167989.0,0.0,40066483.0,388655.0,40455138.0,2015,AUG,143930.0,1,3.0,2015-08-01
Riverside,17620.0,114.0,7.0,112010.0,934.0,238.0,129630.0,1048.0,245.0,48086.0,245216.0,293302.0,277.0,135.0,2645.0,1051.0,2922.0,1186.0,7.0,300.0,307.0,0.0,0.0,0.0,137442.0,137442.0,0.0,39917629.0,156282.0,40073911.0,2015,AUG,130923.0,1,3.0,2015-08-01
Orange,12326.0,216.0,3.0,108089.0,2246.0,1217.0,120415.0,2462.0,1220.0,31549.0,217337.0,248886.0,465.0,278.0,4771.0,2742.0,5236.0,3020.0,4.0,1654.0,1658.0,0.0,0.0,0.0,129985.0,129985.0,0.0,35017189.0,547699.0,35564888.0,2015,AUG,124097.0,1,3.0,2015-08-01
Sacramento,16581.0,435.0,10.0,86835.0,994.0,616.0,103416.0,1429.0,626.0,42595.0,172714.0,215309.0,976.0,692.0,2206.0,1335.0,3182.0,2027.0,11.0,813.0,824.0,0.0,0.0,0.0,120555.0,120555.0,0.0,31839144.0,371908.0,32211052.0,2015,AUG,105471.0,1,3.0,2015-08-01
Fresno,14018.0,172.0,14.0,83252.0,609.0,186.0,97270.0,781.0,200.0,38263.0,187245.0,225508.0,429.0,194.0,1624.0,723.0,2053.0,917.0,21.0,220.0,241.0,0.0,0.0,0.0,108599.0,108599.0,0.0,33168749.0,151725.0,33320474.0,2015,AUG,98251.0,0,3.0,2015-08-01
Kern,10952.0,46.0,3.0,56884.0,405.0,270.0,67836.0,451.0,273.0,29810.0,129486.0,159296.0,108.0,54.0,1125.0,451.0,1233.0,505.0,4.0,428.0,432.0,0.0,0.0,0.0,72409.0,72409.0,0.0,21654109.0,117457.0,21771566.0,2015,AUG,68560.0,0,3.0,2015-08-01
Alameda,7672.0,239.0,3.0,52773.0,1260.0,610.0,60445.0,1499.0,613.0,17719.0,98076.0,115795.0,521.0,309.0,2881.0,1601.0,3402.0,1910.0,4.0,836.0,840.0,0.0,0.0,0.0,62557.0,62557.0,0.0,17303791.0,324627.0,17628418.0,2015,AUG,62557.0,0,3.0,2015-08-01
