county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,295095.0,4838.0,74.0,849706.0,13824.0,5497.0,1144801.0,18662.0,5571.0,743304.0,1953415.0,2696719.0,11107.0,5994.0,38634.0,16406.0,49741.0,22400.0,105.0,6975.0,7080.0,0.0,0.0,0.0,1642734.0,1642734.0,0.0,403091400.05,3455074.94,406546474.99,2009,MAY,1169034.0,0,2.0,2009-05-01
Los Angeles,80743.0,1814.0,28.0,255532.0,4580.0,2004.0,336275.0,6394.0,2032.0,184360.0,554186.0,738546.0,3830.0,2244.0,12455.0,5416.0,16285.0,7660.0,39.0,2414.0,2453.0,0.0,0.0,0.0,748663.0,748663.0,0.0,115620264.0,1260787.0,116881051.0,2009,MAY,344701.0,1,2.0,2009-05-01
San Bernardino,25256.0,271.0,4.0,58819.0,1024.0,337.0,84075.0,1295.0,341.0,69033.0,156227.0,225260.0,709.0,305.0,3139.0,1166.0,3848.0,1471.0,4.0,424.0,428.0,0.0,0.0,0.0,92408.0,92408.0,0.0,32533140.0,235616.0,32768756.0,2009,MAY,85711.0,1,2.0,2009-05-01
Fresno,17716.0,120.0,2.0,46743.0,485.0,77.0,64459.0,605.0,79.0,48005.0,118318.0,166323.0,306.0,140.0,1595.0,540.0,1901.0,680.0,3.0,98.0,101.0,0.0,0.0,0.0,71367.0,71367.0,0.0,24268370.0,89101.0,24357471.0,2009,MAY,65143.0,1,2.0,2009-05-01
Sacramento,19167.0,718.0,12.0,43795.0,703.0,272.0,62962.0,1421.0,284.0,49766.0,99684.0,149450.0,1794.0,1075.0,1895.0,1014.0,3689.0,2089.0,16.0,364.0,380.0,0.0,0.0,0.0,69925.0,69925.0,0.0,23022920.0,266892.0,23289812.0,2009,MAY,64667.0,1,2.0,2009-05-01
Riverside,16945.0,201.0,1.0,39279.0,848.0,147.0,56224.0,1049.0,148.0,46808.0,106624.0,153432.0,543.0,215.0,2833.0,942.0,3376.0,1157.0,1.0,175.0,176.0,0.0,0.0,0.0,61508.0,61508.0,0.0,21684531.0,151055.0,21835586.0,2009,MAY,57421.0,1,2.0,2009-05-01
San Diego,17206.0,384.0,6.0,34187.0,702.0,270.0,51393.0,1086.0,276.0,46770.0,83392.0,130162.0,923.0,455.0,1954.0,809.0,2877.0,1264.0,8.0,348.0,356.0,0.0,0.0,0.0,60145.0,60145.0,0.0,19412192.0,184100.0,19596292.0,2009,MAY,52755.0,1,2.0,2009-05-01
Orange,11650.0,172.0,0.0,35445.0,1004.0,323.0,47095.0,1176.0,323.0,29606.0,85684.0,115290.0,397.0,211.0,2556.0,1301.0,2953.0,1512.0,0.0,409.0,409.0,0.0,0.0,0.0,53884.0,53884.0,0.0,16798803.0,203347.0,17002150.0,2009,MAY,48594.0,0,2.0,2009-05-01
Alameda,11125.0,320.0,4.0,28892.0,491.0,257.0,40017.0,811.0,261.0,25926.0,57495.0,83421.0,728.0,378.0,1237.0,612.0,1965.0,990.0,5.0,332.0,337.0,0.0,0.0,0.0,41089.0,41089.0,0.0,12835438.0,168593.0,13004031.0,2009,MAY,41089.0,0,2.0,2009-05-01
Kern,7050.0,8.0,0.0,32659.0,393.0,97.0,39709.0,401.0,97.0,19734.0,85683.0,105417.0,20.0,9.0,1153.0,429.0,1173.0,438.0,0.0,169.0,169.0,0.0,0.0,0.0,42865.0,42865.0,0.0,14937029.0,73490.0,15010519.0,2009,MAY,40207.0,0,2.0,2009-05-01
