county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
Glenn,302.0,1.0,0.0,970.0,7.0,0.0,1272.0,8.0,0.0,798.0,2486.0,3284.0,3.0,1.0,24.0,8.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.0,1374.0,0.0,450286.0,504.0,450790.0,2011,JUN,2.0,2011-06-01
Humboldt,1235.0,1.0,0.0,6511.0,13.0,5.0,7746.0,14.0,5.0,3085.0,11776.0,14861.0,2.0,1.0,35.0,15.0,37.0,16.0,0.0,6.0,6.0,0.0,0.0,0.0,8531.0,8531.0,0.0,2214455.0,2471.0,2216926.0,2011,JUN,2.0,2011-06-01
Imperial,2669.0,50.0,0.0,10111.0,248.0,50.0,12780.0,298.0,50.0,7771.0,25336.0,33107.0,123.0,51.0,699.0,262.0,822.0,313.0,0.0,55.0,55.0,0.0,0.0,0.0,14059.0,14059.0,0.0,4639927.0,42847.0,4682774.0,2011,JUN,2.0,2011-06-01
Inyo,151.0,1.0,0.0,711.0,7.0,0.0,862.0,8.0,0.0,435.0,1328.0,1763.0,2.0,1.0,22.0,9.0,24.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,918.0,0.0,241081.0,977.0,242058.0,2011,JUN,2.0,2011-06-01
Kern,13572.0,85.0,1.0,39313.0,358.0,91.0,52885.0,443.0,92.0,37029.0,94987.0,132016.0,218.0,96.0,1101.0,392.0,1319.0,488.0,1.0,114.0,115.0,0.0,0.0,0.0,56841.0,56841.0,0.0,19100643.0,85767.0,19186410.0,2011,JUN,2.0,2011-06-01
Kings,1961.0,9.0,0.0,7011.0,71.0,37.0,8972.0,80.0,37.0,5366.0,16502.0,21868.0,17.0,9.0,212.0,78.0,229.0,87.0,0.0,50.0,50.0,0.0,0.0,0.0,9717.0,9717.0,0.0,3016102.0,17994.0,3034096.0,2011,JUN,2.0,2011-06-01
Lake,875.0,2.0,0.0,3800.0,17.0,3.0,4675.0,19.0,3.0,2354.0,3800.0,6154.0,5.0,2.0,39.0,19.0,44.0,21.0,0.0,3.0,3.0,0.0,0.0,0.0,5144.0,5144.0,0.0,1446394.0,2719.0,1449113.0,2011,JUN,2.0,2011-06-01
Lassen,319.0,2.0,0.0,1094.0,6.0,0.0,1413.0,8.0,0.0,889.0,2139.0,3028.0,7.0,2.0,15.0,7.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1541.0,1541.0,0.0,453044.0,1083.0,454127.0,2011,JUN,2.0,2011-06-01
Los Angeles,100180.0,1877.0,37.0,362358.0,5058.0,2623.0,462538.0,6935.0,2660.0,232838.0,752204.0,985042.0,3688.0,2496.0,13244.0,6071.0,16932.0,8567.0,52.0,3309.0,3361.0,0.0,0.0,0.0,1022135.0,1022135.0,0.0,153145684.0,1593754.0,154739438.0,2011,JUN,2.0,2011-06-01
Madera,2404.0,4.0,1.0,7525.0,56.0,4.0,9929.0,60.0,5.0,6309.0,19114.0,25423.0,9.0,4.0,191.0,63.0,200.0,67.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3651996.0,8525.0,3660521.0,2011,JUN,2.0,2011-06-01
Marin,943.0,29.0,4.0,4184.0,60.0,24.0,5127.0,89.0,28.0,2022.0,6551.0,8573.0,63.0,31.0,130.0,75.0,193.0,106.0,4.0,28.0,32.0,0.0,0.0,0.0,5516.0,5516.0,0.0,1349888.0,16202.0,1366090.0,2011,JUN,2.0,2011-06-01
Mariposa,169.0,0.0,0.0,629.0,0.0,0.0,798.0,0.0,0.0,490.0,1224.0,1714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878.0,878.0,0.0,253001.0,0.0,253001.0,2011,JUN,2.0,2011-06-01
Mendocino,1017.0,7.0,0.0,5633.0,24.0,13.0,6650.0,31.0,13.0,2564.0,10490.0,13054.0,21.0,7.0,65.0,28.0,86.0,35.0,0.0,17.0,17.0,0.0,0.0,0.0,7082.0,7082.0,0.0,1905111.0,7950.0,1913061.0,2011,JUN,2.0,2011-06-01
Merced,5483.0,23.0,1.0,14570.0,85.0,5.0,20053.0,108.0,6.0,15174.0,35489.0,50663.0,64.0,25.0,258.0,90.0,322.0,115.0,1.0,5.0,6.0,0.0,0.0,0.0,21398.0,21398.0,0.0,7275413.0,12927.0,7288340.0,2011,JUN,2.0,2011-06-01
Modoc,104.0,0.0,0.0,314.0,0.0,0.0,418.0,0.0,0.0,268.0,728.0,996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.0,451.0,0.0,135902.0,0.0,135902.0,2011,JUN,2.0,2011-06-01
Mono,22.0,0.0,0.0,338.0,1.0,0.0,360.0,1.0,0.0,49.0,525.0,574.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,422.0,422.0,0.0,91026.0,0.0,91026.0,2011,JUN,2.0,2011-06-01
Monterey,4314.0,17.0,0.0,12801.0,126.0,20.0,17115.0,143.0,20.0,11098.0,28993.0,40091.0,45.0,20.0,366.0,147.0,411.0,167.0,0.0,24.0,24.0,0.0,0.0,0.0,18256.0,18256.0,0.0,5678041.0,21502.0,5699543.0,2011,JUN,2.0,2011-06-01
Napa,559.0,13.0,0.0,2645.0,29.0,4.0,3204.0,42.0,4.0,1353.0,5453.0,6806.0,27.0,13.0,85.0,32.0,112.0,45.0,0.0,4.0,4.0,0.0,0.0,0.0,3493.0,3493.0,0.0,992596.0,5599.0,998195.0,2011,JUN,2.0,2011-06-01
Nevada,492.0,2.0,0.0,2579.0,9.0,1.0,3071.0,11.0,1.0,1320.0,4859.0,6179.0,4.0,2.0,28.0,10.0,32.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,3328.0,3328.0,0.0,932786.0,1411.0,934197.0,2011,JUN,2.0,2011-06-01
Orange,15182.0,201.0,3.0,65880.0,1590.0,601.0,81062.0,1791.0,604.0,38799.0,145931.0,184730.0,432.0,263.0,3901.0,1956.0,4333.0,2219.0,4.0,770.0,774.0,0.0,0.0,0.0,89799.0,89799.0,0.0,26861231.0,334563.0,27195794.0,2011,JUN,2.0,2011-06-01
Placer,1212.0,16.0,0.0,6333.0,54.0,24.0,7545.0,70.0,24.0,3273.0,13947.0,17220.0,44.0,24.0,141.0,67.0,185.0,91.0,0.0,30.0,30.0,0.0,0.0,0.0,8226.0,8226.0,0.0,2437495.85,15107.0,2452602.85,2011,JUN,2.0,2011-06-01
Plumas,143.0,0.0,0.0,500.0,0.0,0.0,643.0,0.0,0.0,386.0,1106.0,1492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.0,679.0,0.0,204216.0,0.0,204216.0,2011,JUN,2.0,2011-06-01
Riverside,21234.0,224.0,2.0,71449.0,1197.0,250.0,92683.0,1421.0,252.0,58933.0,174130.0,233063.0,595.0,249.0,3726.0,1338.0,4321.0,1587.0,3.0,300.0,303.0,0.0,0.0,0.0,100451.0,100451.0,0.0,33371499.0,220912.0,33592411.0,2011,JUN,2.0,2011-06-01
Sacramento,20298.0,575.0,10.0,61845.0,827.0,276.0,82143.0,1402.0,286.0,52258.0,135807.0,188065.0,1372.0,861.0,2119.0,1062.0,3491.0,1923.0,19.0,372.0,391.0,0.0,0.0,0.0,89180.0,89180.0,0.0,28809083.5,276597.33,29085680.83,2011,JUN,2.0,2011-06-01
San Benito,599.0,6.0,0.0,2025.0,35.0,3.0,2624.0,41.0,3.0,1607.0,4560.0,6167.0,15.0,6.0,101.0,39.0,116.0,45.0,0.0,6.0,6.0,0.0,0.0,0.0,2853.0,2853.0,0.0,877173.0,4247.0,881420.0,2011,JUN,2.0,2011-06-01
San Bernardino,30451.0,223.0,3.0,100527.0,964.0,337.0,130978.0,1187.0,340.0,83367.0,239301.0,322668.0,552.0,254.0,2756.0,1084.0,3308.0,1338.0,3.0,427.0,430.0,0.0,0.0,0.0,140660.0,140660.0,0.0,46774093.0,221929.0,46996022.0,2011,JUN,2.0,2011-06-01
San Diego,20480.0,464.0,8.0,75100.0,1510.0,614.0,95580.0,1974.0,622.0,56668.0,158927.0,215595.0,1138.0,617.0,3946.0,1730.0,5084.0,2347.0,11.0,806.0,817.0,0.0,0.0,0.0,107890.0,107890.0,0.0,32466550.18,376164.35,32842714.53,2011,JUN,2.0,2011-06-01
San Francisco,3464.0,196.0,5.0,27185.0,551.0,688.0,30649.0,747.0,693.0,7691.0,38712.0,46403.0,361.0,231.0,1051.0,764.0,1412.0,995.0,5.0,945.0,950.0,0.0,0.0,0.0,34108.0,34108.0,0.0,7402170.38,244570.07,7646740.45,2011,JUN,2.0,2011-06-01
San Joaquin,10836.0,109.0,0.0,27884.0,464.0,77.0,38720.0,573.0,77.0,28293.0,69703.0,97996.0,270.0,120.0,1376.0,569.0,1646.0,689.0,0.0,112.0,112.0,0.0,0.0,0.0,42188.0,42188.0,0.0,14467492.0,95184.0,14562676.0,2011,JUN,2.0,2011-06-01
San Luis Obispo,1483.0,11.0,0.0,6805.0,53.0,18.0,8288.0,64.0,18.0,3733.0,12705.0,16438.0,26.0,11.0,142.0,61.0,168.0,72.0,0.0,21.0,21.0,0.0,0.0,0.0,9865.0,9865.0,0.0,2367126.0,9511.0,2376637.0,2011,JUN,2.0,2011-06-01
San Mateo,2176.0,79.0,0.0,8155.0,259.0,100.0,10331.0,338.0,100.0,5504.0,16208.0,21712.0,163.0,87.0,652.0,306.0,815.0,393.0,0.0,127.0,127.0,0.0,0.0,0.0,11861.0,11861.0,0.0,3281957.06,55743.14,3337700.2,2011,JUN,2.0,2011-06-01
Santa Barbara,3512.0,10.0,0.0,9976.0,71.0,13.0,13488.0,81.0,13.0,8767.0,21804.0,30571.0,26.0,11.0,210.0,74.0,236.0,85.0,0.0,15.0,15.0,0.0,0.0,0.0,15176.0,15176.0,0.0,4412380.06,11316.39,4423696.45,2011,JUN,2.0,2011-06-01
Santa Clara,9791.0,149.0,1.0,34779.0,668.0,663.0,44570.0,817.0,664.0,24271.0,72199.0,96470.0,299.0,178.0,1444.0,924.0,1743.0,1102.0,1.0,964.0,965.0,0.0,0.0,0.0,49794.0,49794.0,0.0,14335340.0,276311.0,14611651.0,2011,JUN,2.0,2011-06-01
Santa Cruz,1702.0,6.0,1.0,8468.0,62.0,7.0,10170.0,68.0,8.0,4124.0,16601.0,20725.0,13.0,6.0,194.0,69.0,207.0,75.0,2.0,8.0,10.0,0.0,0.0,0.0,11641.0,11641.0,0.0,3069916.9,8605.1,3078522.0,2011,JUN,2.0,2011-06-01
Shasta,2108.0,5.0,0.0,9402.0,15.0,18.0,11510.0,20.0,18.0,5419.0,18456.0,23875.0,9.0,5.0,32.0,17.0,41.0,22.0,0.0,29.0,29.0,0.0,0.0,0.0,12432.0,12432.0,0.0,3414158.0,6566.0,3420724.0,2011,JUN,2.0,2011-06-01
Sierra,17.0,0.0,0.0,99.0,0.0,0.0,116.0,0.0,0.0,54.0,179.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33722.0,0.0,33722.0,2011,JUN,2.0,2011-06-01
Siskiyou,530.0,2.0,0.0,1967.0,2.0,1.0,2497.0,4.0,1.0,1468.0,4271.0,5739.0,5.0,3.0,3.0,2.0,8.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2733.0,2733.0,0.0,822837.0,806.0,823643.0,2011,JUN,2.0,2011-06-01
Solano,4117.0,46.0,1.0,14070.0,142.0,34.0,18187.0,188.0,35.0,10181.0,27016.0,37197.0,118.0,52.0,384.0,162.0,502.0,214.0,1.0,40.0,41.0,0.0,0.0,0.0,20302.0,20302.0,0.0,5721705.05,29170.49,5750875.54,2011,JUN,2.0,2011-06-01
Sonoma,2705.0,43.0,0.0,12929.0,158.0,58.0,15634.0,201.0,58.0,6599.0,23193.0,29792.0,98.0,45.0,427.0,188.0,525.0,233.0,0.0,69.0,69.0,0.0,0.0,0.0,17445.0,17445.0,0.0,4552810.91,36804.32,4589615.23,2011,JUN,2.0,2011-06-01
Stanislaus,8229.0,26.0,0.0,27818.0,131.0,35.0,36047.0,157.0,35.0,22274.0,60034.0,82308.0,66.0,30.0,373.0,139.0,439.0,169.0,0.0,46.0,46.0,0.0,0.0,0.0,38246.0,38246.0,0.0,11849003.0,26687.0,11875690.0,2011,JUN,2.0,2011-06-01
Sutter,1034.0,12.0,1.0,3415.0,44.0,3.0,4449.0,56.0,4.0,2807.0,8279.0,11086.0,34.0,14.0,137.0,55.0,171.0,69.0,1.0,4.0,5.0,0.0,0.0,0.0,4802.0,4802.0,0.0,1579698.0,8635.0,1588333.0,2011,JUN,2.0,2011-06-01
Tehama,909.0,11.0,1.0,2934.0,39.0,9.0,3843.0,50.0,10.0,2469.0,6693.0,9162.0,25.0,14.0,100.0,48.0,125.0,62.0,1.0,9.0,10.0,0.0,0.0,0.0,4244.0,4244.0,0.0,1321907.0,9913.0,1331820.0,2011,JUN,2.0,2011-06-01
Trinity,98.0,0.0,0.0,573.0,1.0,0.0,671.0,1.0,0.0,246.0,1176.0,1422.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,736.0,0.0,210971.0,167.0,211138.0,2011,JUN,2.0,2011-06-01
Tulare,10325.0,84.0,1.0,30928.0,476.0,120.0,41253.0,560.0,121.0,28414.0,74282.0,102696.0,208.0,90.0,1425.0,529.0,1633.0,619.0,3.0,144.0,147.0,0.0,0.0,0.0,44846.0,44846.0,0.0,14907353.0,85018.0,14992371.0,2011,JUN,2.0,2011-06-01
Tuolumne,450.0,0.0,0.0,2232.0,4.0,0.0,2682.0,4.0,0.0,1146.0,3939.0,5085.0,0.0,0.0,10.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2869.0,2869.0,0.0,751602.0,530.0,752132.0,2011,JUN,2.0,2011-06-01
Ventura,4375.0,35.0,1.0,24299.0,169.0,40.0,28674.0,204.0,41.0,11276.0,48913.0,60189.0,83.0,42.0,500.0,190.0,583.0,232.0,1.0,48.0,49.0,0.0,0.0,0.0,30918.0,30918.0,0.0,8794593.11,29269.8,8823862.91,2011,JUN,2.0,2011-06-01
Yolo,1321.0,49.0,0.0,5567.0,113.0,59.0,6888.0,162.0,59.0,3404.0,11776.0,15180.0,127.0,80.0,327.0,141.0,454.0,221.0,0.0,85.0,85.0,0.0,0.0,0.0,7614.0,7614.0,0.0,2249752.0,37767.0,2287519.0,2011,JUN,2.0,2011-06-01
Yuba,1221.0,6.0,0.0,4306.0,20.0,13.0,5527.0,26.0,13.0,3287.0,9466.0,12753.0,15.0,7.0,49.0,23.0,64.0,30.0,0.0,18.0,18.0,0.0,0.0,0.0,5919.0,5919.0,0.0,1870104.0,6970.0,1877074.0,2011,JUN,2.0,2011-06-01
