county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
Fresno,15948.0,130.0,2.0,74909.0,512.0,100.0,90857.0,642.0,102.0,42532.0,175322.0,217854.0,334.0,134.0,1452.0,591.0,1786.0,725.0,2.0,126.0,128.0,0.0,0.0,0.0,97173.0,97173.0,0.0,32990901.0,110722.0,33101623.0,2013,APR,2.0,2013-04-01
Glenn,259.0,1.0,0.0,1182.0,9.0,0.0,1441.0,10.0,0.0,695.0,2865.0,3560.0,8.0,1.0,27.0,10.0,35.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.0,1588.0,0.0,495252.0,1098.0,496350.0,2013,APR,2.0,2013-04-01
Humboldt,997.0,2.0,0.0,7405.0,14.0,8.0,8402.0,16.0,8.0,2436.0,13313.0,15749.0,4.0,3.0,34.0,17.0,38.0,20.0,0.0,12.0,12.0,0.0,0.0,0.0,9110.0,9110.0,0.0,2424178.0,4176.0,2428354.0,2013,APR,2.0,2013-04-01
Imperial,2104.0,20.0,1.0,11729.0,278.0,32.0,13833.0,298.0,33.0,5898.0,29177.0,35075.0,45.0,21.0,797.0,301.0,842.0,322.0,1.0,37.0,38.0,0.0,0.0,0.0,15094.0,15094.0,0.0,5049720.0,39481.0,5089201.0,2013,APR,2.0,2013-04-01
Inyo,124.0,1.0,0.0,903.0,10.0,0.0,1027.0,11.0,0.0,333.0,1684.0,2017.0,2.0,2.0,27.0,10.0,29.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.0,1105.0,0.0,291876.0,1253.0,293129.0,2013,APR,2.0,2013-04-01
Kern,11932.0,42.0,4.0,47094.0,380.0,170.0,59026.0,422.0,174.0,32196.0,110508.0,142704.0,113.0,47.0,1116.0,429.0,1229.0,476.0,5.0,264.0,269.0,0.0,0.0,0.0,63182.0,63182.0,0.0,21477944.0,98170.0,21576114.0,2013,APR,2.0,2013-04-01
Kings,1635.0,8.0,1.0,8244.0,98.0,26.0,9879.0,106.0,27.0,4352.0,18914.0,23266.0,25.0,8.0,285.0,110.0,310.0,118.0,1.0,34.0,35.0,0.0,0.0,0.0,10636.0,10636.0,0.0,3351742.0,18343.9,3370085.9,2013,APR,2.0,2013-04-01
Lake,661.0,3.0,0.0,4480.0,15.0,6.0,5141.0,18.0,6.0,1703.0,8492.0,10195.0,8.0,3.0,34.0,15.0,42.0,18.0,0.0,8.0,8.0,0.0,0.0,0.0,5599.0,5599.0,0.0,1580319.0,3305.0,1583624.0,2013,APR,2.0,2013-04-01
Lassen,275.0,0.0,0.0,1142.0,1.0,1.0,1417.0,1.0,1.0,755.0,2195.0,2950.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1508.0,1508.0,0.0,454636.0,153.0,454789.0,2013,APR,2.0,2013-04-01
Los Angeles,89409.0,1861.0,65.0,450083.0,5404.0,2875.0,539492.0,7265.0,2940.0,202314.0,902405.0,1104719.0,3568.0,2573.0,13077.0,6706.0,16645.0,9279.0,145.0,3684.0,3829.0,0.0,0.0,0.0,1164404.0,1164404.0,0.0,180044143.0,1818560.0,181862703.0,2013,APR,2.0,2013-04-01
Madera,2170.0,7.0,1.0,8494.0,46.0,4.0,10664.0,53.0,5.0,5733.0,21220.0,26953.0,12.0,7.0,158.0,52.0,170.0,59.0,1.0,6.0,7.0,0.0,0.0,0.0,7600.0,7600.0,0.0,3976656.0,6574.0,3983230.0,2013,APR,2.0,2013-04-01
Marin,764.0,44.0,2.0,4677.0,121.0,40.0,5441.0,165.0,42.0,1628.0,7303.0,8931.0,96.0,46.0,269.0,145.0,365.0,191.0,2.0,53.0,55.0,0.0,0.0,0.0,5972.0,5972.0,0.0,1488842.0,31139.0,1519981.0,2013,APR,2.0,2013-04-01
Mariposa,121.0,0.0,0.0,791.0,1.0,0.0,912.0,1.0,0.0,324.0,1502.0,1826.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0,987.0,0.0,278019.0,167.0,278186.0,2013,APR,2.0,2013-04-01
Mendocino,825.0,3.0,1.0,6099.0,32.0,11.0,6924.0,35.0,12.0,2119.0,10921.0,13040.0,8.0,3.0,100.0,38.0,108.0,41.0,1.0,15.0,16.0,0.0,0.0,0.0,7340.0,7340.0,0.0,2033378.0,7594.0,2040972.0,2013,APR,2.0,2013-04-01
Merced,5008.0,14.0,1.0,17785.0,86.0,12.0,22793.0,100.0,13.0,13564.0,41780.0,55344.0,38.0,14.0,273.0,97.0,311.0,111.0,1.0,13.0,14.0,0.0,0.0,0.0,23904.0,23904.0,0.0,8207863.0,14034.0,8221897.0,2013,APR,2.0,2013-04-01
Modoc,80.0,0.0,0.0,352.0,0.0,1.0,432.0,0.0,1.0,209.0,745.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,448.0,448.0,0.0,134687.0,200.0,134887.0,2013,APR,2.0,2013-04-01
Mono,21.0,0.0,0.0,312.0,2.0,0.0,333.0,2.0,0.0,54.0,544.0,598.0,0.0,0.0,6.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,357.0,0.0,87061.0,0.0,87061.0,2013,APR,2.0,2013-04-01
Monterey,4713.0,19.0,1.0,16841.0,153.0,13.0,21554.0,172.0,14.0,11269.0,38081.0,49350.0,49.0,23.0,445.0,178.0,494.0,201.0,2.0,17.0,19.0,0.0,0.0,0.0,22871.0,22871.0,0.0,7448472.0,21034.0,7469506.0,2013,APR,2.0,2013-04-01
Napa,399.0,13.0,1.0,2897.0,45.0,3.0,3296.0,58.0,4.0,965.0,5905.0,6870.0,29.0,14.0,131.0,48.0,160.0,62.0,1.0,4.0,5.0,0.0,0.0,0.0,3774.0,3774.0,0.0,1062694.0,6443.0,1069137.0,2013,APR,2.0,2013-04-01
Nevada,441.0,1.0,0.0,3391.0,4.0,3.0,3832.0,5.0,3.0,1113.0,6197.0,7310.0,3.0,1.0,5.0,4.0,8.0,5.0,0.0,4.0,4.0,0.0,0.0,0.0,4095.0,4095.0,0.0,1121838.0,1258.0,1123096.0,2013,APR,2.0,2013-04-01
Orange,13371.0,163.0,1.0,88082.0,1847.0,738.0,101453.0,2010.0,739.0,33818.0,188507.0,222325.0,354.0,209.0,4250.0,2351.0,4604.0,2560.0,2.0,987.0,989.0,0.0,0.0,0.0,110729.0,110729.0,0.0,33859990.0,428607.0,34288597.0,2013,APR,2.0,2013-04-01
Placer,980.0,7.0,0.0,7335.0,35.0,15.0,8315.0,42.0,15.0,2677.0,14773.0,17450.0,14.0,10.0,90.0,48.0,104.0,58.0,0.0,20.0,20.0,0.0,0.0,0.0,8916.0,8916.0,0.0,2577725.17,7749.0,2585474.17,2013,APR,2.0,2013-04-01
Plumas,111.0,0.0,0.0,690.0,0.0,1.0,801.0,0.0,1.0,307.0,1421.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,874.0,874.0,0.0,249596.0,200.0,249796.0,2013,APR,2.0,2013-04-01
Riverside,19382.0,119.0,10.0,93357.0,1104.0,271.0,112739.0,1223.0,281.0,52584.0,217114.0,269698.0,298.0,140.0,3260.0,1212.0,3558.0,1352.0,14.0,329.0,343.0,0.0,0.0,0.0,120215.0,120215.0,0.0,40361568.0,204520.0,40566088.0,2013,APR,2.0,2013-04-01
Sacramento,17346.0,344.0,5.0,74504.0,906.0,409.0,91850.0,1250.0,414.0,43671.0,160339.0,204010.0,718.0,512.0,2305.0,1194.0,3023.0,1706.0,5.0,543.0,548.0,0.0,0.0,0.0,98606.0,98606.0,0.0,32032961.0,307527.0,32340488.0,2013,APR,2.0,2013-04-01
San Benito,420.0,2.0,0.0,2262.0,29.0,2.0,2682.0,31.0,2.0,1083.0,5138.0,6221.0,6.0,2.0,76.0,31.0,82.0,33.0,0.0,3.0,3.0,0.0,0.0,0.0,2875.0,2875.0,0.0,940669.0,3950.0,944619.0,2013,APR,2.0,2013-04-01
San Bernardino,28056.0,163.0,6.0,128008.0,933.0,255.0,156064.0,1096.0,261.0,75555.0,289006.0,364561.0,414.0,182.0,2606.0,1065.0,3020.0,1247.0,6.0,329.0,335.0,0.0,0.0,0.0,164777.0,164777.0,0.0,55141946.0,187334.0,55329280.0,2013,APR,2.0,2013-04-01
San Diego,17075.0,314.0,4.0,99936.0,1664.0,552.0,117011.0,1978.0,556.0,46341.0,202553.0,248894.0,740.0,414.0,4219.0,1937.0,4959.0,2351.0,10.0,707.0,717.0,0.0,0.0,0.0,128082.0,128082.0,0.0,38496877.0,386497.0,38883374.0,2013,APR,2.0,2013-04-01
San Francisco,2688.0,195.0,2.0,28404.0,525.0,504.0,31092.0,720.0,506.0,5810.0,41710.0,47520.0,350.0,223.0,1000.0,693.0,1350.0,916.0,2.0,694.0,696.0,0.0,0.0,0.0,33789.0,33789.0,0.0,7933643.13,211670.06,8145313.19,2013,APR,2.0,2013-04-01
San Joaquin,9557.0,66.0,1.0,36201.0,460.0,105.0,45758.0,526.0,106.0,24428.0,85454.0,109882.0,159.0,71.0,1333.0,569.0,1492.0,640.0,1.0,157.0,158.0,0.0,0.0,0.0,49016.0,49016.0,0.0,16743754.0,95948.0,16839702.0,2013,APR,2.0,2013-04-01
San Luis Obispo,1159.0,6.0,0.0,7951.0,48.0,10.0,9110.0,54.0,10.0,2832.0,14817.0,17649.0,10.0,7.0,122.0,50.0,132.0,57.0,0.0,14.0,14.0,0.0,0.0,0.0,10141.0,10141.0,0.0,2630217.0,8185.0,2638402.0,2013,APR,2.0,2013-04-01
San Mateo,1631.0,43.0,0.0,11922.0,400.0,131.0,13553.0,443.0,131.0,4013.0,23048.0,27061.0,81.0,54.0,998.0,470.0,1079.0,524.0,0.0,178.0,178.0,0.0,0.0,0.0,15377.0,15377.0,0.0,4349144.69,83308.31,4432453.0,2013,APR,2.0,2013-04-01
Santa Barbara,3113.0,6.0,0.0,11995.0,97.0,16.0,15108.0,103.0,16.0,7582.0,26294.0,33876.0,12.0,6.0,287.0,104.0,299.0,110.0,0.0,25.0,25.0,0.0,0.0,0.0,17010.0,17010.0,0.0,5133617.0,15929.0,5149546.0,2013,APR,2.0,2013-04-01
Santa Clara,7145.0,92.0,0.0,43025.0,774.0,658.0,50170.0,866.0,658.0,17158.0,88961.0,106119.0,182.0,115.0,1574.0,1083.0,1756.0,1198.0,0.0,998.0,998.0,0.0,0.0,0.0,54678.0,54678.0,0.0,16326400.0,296282.0,16622682.0,2013,APR,2.0,2013-04-01
Santa Cruz,1471.0,4.0,0.0,10526.0,51.0,9.0,11997.0,55.0,9.0,3552.0,20259.0,23811.0,4.0,7.0,130.0,56.0,134.0,63.0,0.0,9.0,9.0,0.0,0.0,0.0,13738.0,13738.0,0.0,3657422.0,8591.0,3666013.0,2013,APR,2.0,2013-04-01
Shasta,1731.0,3.0,0.0,10184.0,16.0,14.0,11915.0,19.0,14.0,4348.0,19229.0,23577.0,6.0,3.0,38.0,19.0,44.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,12903.0,12903.0,0.0,3540596.0,6159.0,3546755.0,2013,APR,2.0,2013-04-01
Sierra,10.0,0.0,0.0,148.0,0.0,0.0,158.0,0.0,0.0,28.0,278.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,171.0,0.0,43692.0,0.0,43692.0,2013,APR,2.0,2013-04-01
Siskiyou,481.0,0.0,0.0,2432.0,7.0,1.0,2913.0,7.0,1.0,1354.0,5149.0,6503.0,0.0,0.0,16.0,7.0,16.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,3091.0,3091.0,0.0,955378.0,980.0,956358.0,2013,APR,2.0,2013-04-01
Solano,3283.0,27.0,0.0,17099.0,150.0,39.0,20382.0,177.0,39.0,7777.0,32604.0,40381.0,65.0,30.0,373.0,170.0,438.0,200.0,0.0,46.0,46.0,0.0,0.0,0.0,22343.0,22343.0,0.0,6399565.0,29839.0,6429404.0,2013,APR,2.0,2013-04-01
Sonoma,2155.0,38.0,0.0,16336.0,184.0,52.0,18491.0,222.0,52.0,5168.0,28788.0,33956.0,90.0,40.0,438.0,210.0,528.0,250.0,0.0,66.0,66.0,0.0,0.0,0.0,20395.0,20395.0,0.0,5362628.0,38594.0,5401222.0,2013,APR,2.0,2013-04-01
Stanislaus,7112.0,20.0,1.0,33882.0,114.0,21.0,40994.0,134.0,22.0,18640.0,71290.0,89930.0,47.0,23.0,309.0,125.0,356.0,148.0,1.0,32.0,33.0,0.0,0.0,0.0,42647.0,42647.0,0.0,13416506.0,20678.0,13437184.0,2013,APR,2.0,2013-04-01
Sutter,832.0,6.0,0.0,4313.0,41.0,3.0,5145.0,47.0,3.0,2183.0,10088.0,12271.0,16.0,6.0,111.0,53.0,127.0,59.0,0.0,3.0,3.0,0.0,0.0,0.0,5459.0,5459.0,0.0,1800213.0,6670.0,1806883.0,2013,APR,2.0,2013-04-01
Tehama,714.0,1.0,0.0,3479.0,11.0,6.0,4193.0,12.0,6.0,1964.0,7649.0,9613.0,1.0,1.0,48.0,12.0,49.0,13.0,0.0,7.0,7.0,0.0,0.0,0.0,4501.0,4501.0,0.0,1419064.0,3062.0,1422126.0,2013,APR,2.0,2013-04-01
Trinity,74.0,0.0,0.0,693.0,0.0,0.0,767.0,0.0,0.0,164.0,1384.0,1548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.0,826.0,0.0,229499.0,0.0,229499.0,2013,APR,2.0,2013-04-01
Tulare,9167.0,68.0,1.0,36537.0,526.0,159.0,45704.0,594.0,160.0,25138.0,87591.0,112729.0,165.0,72.0,1478.0,590.0,1643.0,662.0,1.0,201.0,202.0,0.0,0.0,0.0,48638.0,48638.0,0.0,16811477.0,105667.0,16917144.0,2013,APR,2.0,2013-04-01
Tuolumne,408.0,1.0,0.0,2464.0,4.0,1.0,2872.0,5.0,1.0,1051.0,4157.0,5208.0,1.0,1.0,10.0,4.0,11.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,3020.0,3020.0,0.0,787972.0,1195.0,789167.0,2013,APR,2.0,2013-04-01
Ventura,3768.0,16.0,0.0,28312.0,268.0,95.0,32080.0,284.0,95.0,9368.0,57248.0,66616.0,34.0,22.0,692.0,311.0,726.0,333.0,0.0,118.0,118.0,0.0,0.0,0.0,34537.0,34537.0,0.0,10137546.0,58069.0,10195615.0,2013,APR,2.0,2013-04-01
Yolo,970.0,33.0,0.0,6711.0,118.0,69.0,7681.0,151.0,69.0,2477.0,13833.0,16310.0,82.0,49.0,296.0,158.0,378.0,207.0,0.0,95.0,95.0,0.0,0.0,0.0,8458.0,8458.0,0.0,2495969.0,40271.0,2536240.0,2013,APR,2.0,2013-04-01
Yuba,962.0,5.0,1.0,4721.0,22.0,4.0,5683.0,27.0,5.0,2572.0,10229.0,12801.0,11.0,5.0,67.0,24.0,78.0,29.0,1.0,4.0,5.0,0.0,0.0,0.0,6090.0,6090.0,0.0,1927563.0,4438.0,1932001.0,2013,APR,2.0,2013-04-01
