county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,263059.0,4039.0,65.0,647332.0,9913.0,4525.0,910391.0,13952.0,4590.0,663115.0,1529399.0,2192514.0,9327.0,5031.0,27563.0,11890.0,36890.0,16921.0,97.0,5698.0,5795.0,0.0,0.0,0.0,1028536.0,1028536.0,0.0,252921532.82,2068690.39,254990223.21,2008,APR,928933.0,0,2.0,2008-04-01
Los Angeles,71587.0,1587.0,31.0,209243.0,3567.0,1756.0,280830.0,5154.0,1787.0,163728.0,464134.0,627862.0,3320.0,1950.0,9742.0,4296.0,13062.0,6246.0,45.0,2093.0,2138.0,0.0,0.0,0.0,327251.0,327251.0,0.0,75662649.0,822190.0,76484839.0,2008,APR,287771.0,1,2.0,2008-04-01
San Bernardino,20770.0,200.0,3.0,39405.0,606.0,256.0,60175.0,806.0,259.0,57620.0,109711.0,167331.0,502.0,217.0,1897.0,703.0,2399.0,920.0,3.0,339.0,342.0,0.0,0.0,0.0,68259.0,68259.0,0.0,18860696.0,123170.0,18983866.0,2008,APR,61240.0,1,2.0,2008-04-01
Sacramento,17496.0,691.0,6.0,33456.0,566.0,224.0,50952.0,1257.0,230.0,45151.0,80715.0,125866.0,1678.0,1064.0,1590.0,810.0,3268.0,1874.0,8.0,296.0,304.0,0.0,0.0,0.0,56865.0,56865.0,0.0,15126463.0,168087.0,15294550.0,2008,APR,52439.0,1,2.0,2008-04-01
Fresno,16180.0,102.0,1.0,35216.0,371.0,50.0,51396.0,473.0,51.0,43976.0,93283.0,137259.0,284.0,113.0,1203.0,399.0,1487.0,512.0,6.0,55.0,61.0,0.0,0.0,0.0,58713.0,58713.0,0.0,15782728.0,44088.0,15826816.0,2008,APR,51920.0,1,2.0,2008-04-01
San Diego,15197.0,285.0,3.0,23408.0,462.0,190.0,38605.0,747.0,193.0,40612.0,59793.0,100405.0,754.0,343.0,1287.0,537.0,2041.0,880.0,3.0,248.0,251.0,0.0,0.0,0.0,44828.0,44828.0,0.0,11367872.0,96861.0,11464733.0,2008,APR,39545.0,1,2.0,2008-04-01
Riverside,13559.0,154.0,1.0,24475.0,419.0,101.0,38034.0,573.0,102.0,37805.0,68993.0,106798.0,431.0,168.0,1398.0,472.0,1829.0,640.0,1.0,127.0,128.0,0.0,0.0,0.0,41761.0,41761.0,0.0,11627198.0,67433.0,11694631.0,2008,APR,38709.0,1,2.0,2008-04-01
Alameda,10872.0,238.0,3.0,23199.0,350.0,203.0,34071.0,588.0,206.0,25459.0,47089.0,72548.0,528.0,278.0,860.0,425.0,1388.0,703.0,4.0,268.0,272.0,0.0,0.0,0.0,34865.0,34865.0,0.0,8481599.0,99355.0,8580954.0,2008,APR,34865.0,0,2.0,2008-04-01
Orange,9209.0,117.0,2.0,24454.0,649.0,252.0,33663.0,766.0,254.0,23833.0,61724.0,85557.0,271.0,139.0,1607.0,854.0,1878.0,993.0,4.0,324.0,328.0,0.0,0.0,0.0,38909.0,38909.0,0.0,9342563.0,107110.0,9449673.0,2008,APR,34683.0,0,2.0,2008-04-01
Kern,6569.0,10.0,0.0,25692.0,249.0,78.0,32261.0,259.0,78.0,18330.0,69290.0,87620.0,26.0,13.0,748.0,282.0,774.0,295.0,0.0,129.0,129.0,0.0,0.0,0.0,34763.0,34763.0,0.0,9621988.0,41360.0,9663348.0,2008,APR,32598.0,0,2.0,2008-04-01
