county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
San Francisco,2852.0,116.0,0.0,15783.0,266.0,344.0,18635.0,382.0,344.0,6447.0,22701.0,29148.0,213.0,134.0,582.0,349.0,795.0,483.0,0.0,440.0,440.0,0.0,0.0,0.0,20813.0,20813.0,0.0,3576824.0,84819.0,3661643.0,2008,FEB,1.0,2008-02-01
San Joaquin,6131.0,11.0,0.0,15717.0,281.0,68.0,21848.0,292.0,68.0,17122.0,42473.0,59595.0,32.0,13.0,575.0,281.0,607.0,294.0,0.0,81.0,81.0,0.0,0.0,0.0,24112.0,24112.0,0.0,6767138.0,11990.0,6779128.0,2008,FEB,1.0,2008-02-01
San Luis Obispo,1154.0,10.0,0.0,3002.0,30.0,9.0,4156.0,40.0,9.0,2724.0,6071.0,8795.0,20.0,10.0,85.0,32.0,105.0,42.0,0.0,9.0,9.0,0.0,0.0,0.0,4869.0,4869.0,0.0,957283.0,3740.0,961023.0,2008,FEB,1.0,2008-02-01
San Mateo,1281.0,26.0,0.0,2686.0,56.0,15.0,3967.0,82.0,15.0,3107.0,5548.0,8655.0,60.0,27.0,153.0,66.0,213.0,93.0,0.0,20.0,20.0,0.0,0.0,0.0,4573.0,4573.0,0.0,991308.0,8073.0,999381.0,2008,FEB,1.0,2008-02-01
Santa Barbara,3772.0,16.0,0.0,4336.0,38.0,5.0,8108.0,54.0,5.0,6980.0,12390.0,19370.0,45.0,16.0,130.0,42.0,175.0,58.0,0.0,5.0,5.0,0.0,0.0,0.0,9421.0,9421.0,0.0,2174057.0,4816.0,2178873.0,2008,FEB,1.0,2008-02-01
Santa Clara,8314.0,117.0,3.0,17285.0,336.0,409.0,25599.0,453.0,412.0,20660.0,39506.0,60166.0,253.0,139.0,722.0,464.0,975.0,603.0,3.0,567.0,570.0,0.0,0.0,0.0,29509.0,29509.0,0.0,6717286.0,123218.0,6840504.0,2008,FEB,1.0,2008-02-01
Santa Cruz,1546.0,7.0,0.0,4634.0,63.0,8.0,6180.0,70.0,8.0,3528.0,9586.0,13114.0,7.0,7.0,198.0,70.0,205.0,77.0,0.0,10.0,10.0,0.0,0.0,0.0,7072.0,7072.0,0.0,1507694.88,6191.42,1513886.3,2008,FEB,1.0,2008-02-01
Shasta,1554.0,0.0,0.0,4920.0,7.0,3.0,6474.0,7.0,3.0,3913.0,10552.0,14465.0,0.0,0.0,16.0,7.0,16.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0,7140.0,7140.0,0.0,1608831.0,1505.0,1610336.0,2008,FEB,1.0,2008-02-01
Sierra,11.0,0.0,0.0,63.0,1.0,0.0,74.0,1.0,0.0,22.0,121.0,143.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0,16912.0,40.0,16952.0,2008,FEB,1.0,2008-02-01
Siskiyou,474.0,0.0,0.0,1205.0,3.0,4.0,1679.0,3.0,4.0,1290.0,2674.0,3964.0,0.0,0.0,14.0,3.0,14.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,1920.0,1920.0,0.0,449895.0,857.0,450752.0,2008,FEB,1.0,2008-02-01
Solano,3630.0,40.0,0.0,6137.0,66.0,39.0,9767.0,106.0,39.0,9056.0,13311.0,22367.0,121.0,47.0,180.0,75.0,301.0,122.0,0.0,48.0,48.0,0.0,0.0,0.0,11152.0,11152.0,0.0,2600624.0,17989.0,2618613.0,2008,FEB,1.0,2008-02-01
Sonoma,2050.0,14.0,0.0,5313.0,41.0,24.0,7363.0,55.0,24.0,4767.0,9936.0,14703.0,34.0,16.0,108.0,42.0,142.0,58.0,0.0,31.0,31.0,0.0,0.0,0.0,8252.0,8252.0,0.0,1710623.0,8617.0,1719240.0,2008,FEB,1.0,2008-02-01
Stanislaus,6394.0,24.0,0.0,11982.0,79.0,14.0,18376.0,103.0,14.0,16661.0,29416.0,46077.0,57.0,26.0,238.0,88.0,295.0,114.0,0.0,16.0,16.0,0.0,0.0,0.0,20174.0,20174.0,0.0,5191751.0,11503.0,5203254.0,2008,FEB,1.0,2008-02-01
Sutter,624.0,0.0,0.0,2097.0,10.0,3.0,2721.0,10.0,3.0,1782.0,5260.0,7042.0,0.0,0.0,27.0,14.0,27.0,14.0,0.0,4.0,4.0,0.0,0.0,0.0,2951.0,2951.0,0.0,779013.0,1355.0,780368.0,2008,FEB,1.0,2008-02-01
Tehama,583.0,3.0,0.0,1783.0,10.0,2.0,2366.0,13.0,2.0,1520.0,4167.0,5687.0,12.0,3.0,29.0,12.0,41.0,15.0,0.0,2.0,2.0,0.0,0.0,0.0,2632.0,2632.0,0.0,652981.0,1554.0,654535.0,2008,FEB,1.0,2008-02-01
Trinity,114.0,0.0,0.0,336.0,0.0,0.0,450.0,0.0,0.0,308.0,764.0,1072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,450.0,0.0,117364.0,0.0,117364.0,2008,FEB,1.0,2008-02-01
Tulare,8244.0,78.0,1.0,17091.0,411.0,64.0,25335.0,489.0,65.0,22376.0,43875.0,66251.0,217.0,81.0,1318.0,433.0,1535.0,514.0,1.0,73.0,74.0,0.0,0.0,0.0,28325.0,28325.0,0.0,7444548.0,49049.0,7493597.0,2008,FEB,1.0,2008-02-01
Tuolumne,458.0,0.0,0.0,1010.0,0.0,0.0,1468.0,0.0,0.0,1235.0,2075.0,3310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1559.0,1559.0,0.0,351814.0,0.0,351814.0,2008,FEB,1.0,2008-02-01
Ventura,3844.0,39.0,1.0,10604.0,171.0,101.0,14448.0,210.0,102.0,9833.0,23925.0,33758.0,93.0,50.0,485.0,197.0,578.0,247.0,3.0,132.0,135.0,0.0,0.0,0.0,16271.0,16271.0,0.0,3819483.0,35168.0,3854651.0,2008,FEB,1.0,2008-02-01
Yolo,1169.0,37.0,1.0,2933.0,55.0,39.0,4102.0,92.0,40.0,3022.0,6753.0,9775.0,111.0,52.0,158.0,71.0,269.0,123.0,3.0,54.0,57.0,0.0,0.0,0.0,4686.0,4686.0,0.0,1122093.0,16882.0,1138975.0,2008,FEB,1.0,2008-02-01
Yuba,799.0,0.0,0.0,2706.0,18.0,6.0,3505.0,18.0,6.0,2231.0,6612.0,8843.0,0.0,0.0,51.0,23.0,51.0,23.0,0.0,17.0,17.0,0.0,0.0,0.0,3768.0,3768.0,0.0,979091.0,3643.0,982734.0,2008,FEB,1.0,2008-02-01
