county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,279410.0,4356.0,258.0,524319.0,8045.0,4219.0,803729.0,12401.0,4477.0,708402.0,1281166.0,1989568.0,10524.0,4751.0,22489.0,9810.0,33013.0,14561.0,588.0,5566.0,6154.0,0.0,0.0,158.0,933117.0,933275.0,0.0,201369191.04,1810117.21,203179308.25,2006,JAN,1.0,2006-01-01
Alameda,18827.0,852.0,157.0,15697.0,72.0,23.0,34524.0,924.0,180.0,45905.0,28101.0,74006.0,2725.0,349.0,340.0,16.0,3065.0,365.0,360.0,25.0,385.0,0.0,0.0,0.0,35628.0,35628.0,0.0,6377120.0,50210.0,6427330.0,2006,JAN,1.0,2006-01-01
Alpine,3.0,0.0,0.0,31.0,0.0,0.0,34.0,0.0,0.0,13.0,72.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,5859.0,0.0,5859.0,2006,JAN,1.0,2006-01-01
Amador,155.0,0.0,0.0,375.0,0.0,0.0,530.0,0.0,0.0,421.0,793.0,1214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,592.0,0.0,126020.0,0.0,126020.0,2006,JAN,1.0,2006-01-01
Butte,1977.0,2.0,0.0,5223.0,7.0,9.0,7200.0,9.0,9.0,5170.0,12280.0,17450.0,15.0,2.0,12.0,8.0,27.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,7871.0,7871.0,0.0,1703726.0,1586.0,1705312.0,2006,JAN,1.0,2006-01-01
Calaveras,198.0,0.0,0.0,570.0,0.0,0.0,768.0,0.0,0.0,538.0,1181.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.0,768.0,0.0,177128.0,0.0,177128.0,2006,JAN,1.0,2006-01-01
Colusa,88.0,0.0,0.0,382.0,7.0,6.0,470.0,7.0,6.0,251.0,1051.0,1302.0,0.0,0.0,17.0,9.0,17.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,523.0,523.0,0.0,108901.0,1529.0,110430.0,2006,JAN,1.0,2006-01-01
Contra Costa,5653.0,31.0,3.0,7118.0,77.0,32.0,12771.0,108.0,35.0,14287.0,16626.0,30913.0,67.0,35.0,175.0,115.0,242.0,150.0,8.0,69.0,77.0,0.0,0.0,0.0,16644.0,16644.0,0.0,3188867.0,25111.0,3213978.0,2006,JAN,1.0,2006-01-01
Del Norte,530.0,1.0,0.0,1175.0,6.0,2.0,1705.0,7.0,2.0,1491.0,2398.0,3889.0,1.0,1.0,15.0,7.0,16.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,1714.0,1714.0,0.0,385724.0,487.0,386211.0,2006,JAN,1.0,2006-01-01
El Dorado,586.0,0.0,0.0,1268.0,10.0,4.0,1854.0,10.0,4.0,1507.0,2613.0,4120.0,0.0,0.0,35.0,11.0,35.0,11.0,0.0,6.0,6.0,0.0,0.0,0.0,2094.0,2094.0,0.0,431701.0,1041.0,432742.0,2006,JAN,1.0,2006-01-01
Fresno,14605.0,54.0,0.0,25985.0,190.0,11.0,40590.0,244.0,11.0,40891.0,77362.0,118253.0,151.0,62.0,654.0,200.0,805.0,262.0,0.0,13.0,13.0,0.0,0.0,0.0,45070.0,45070.0,0.0,11347486.0,16638.0,11364124.0,2006,JAN,1.0,2006-01-01
Glenn,218.0,0.0,0.0,595.0,3.0,0.0,813.0,3.0,0.0,665.0,1802.0,2467.0,0.0,0.0,9.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,955.0,0.0,220341.34,181.66,220523.0,2006,JAN,1.0,2006-01-01
Humboldt,1181.0,1.0,0.0,3776.0,6.0,4.0,4957.0,7.0,4.0,2946.0,7768.0,10714.0,5.0,1.0,13.0,6.0,18.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0,5515.0,5515.0,0.0,1123717.0,1041.0,1124758.0,2006,JAN,1.0,2006-01-01
Imperial,1343.0,0.0,0.0,4536.0,114.0,13.0,5879.0,114.0,13.0,3950.0,12823.0,16773.0,0.0,0.0,321.0,118.0,321.0,118.0,0.0,13.0,13.0,0.0,0.0,0.0,6006.0,6006.0,0.0,1626248.0,8083.0,1634331.0,2006,JAN,1.0,2006-01-01
Inyo,84.0,0.0,0.0,331.0,0.0,0.0,415.0,0.0,0.0,253.0,672.0,925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,429.0,0.0,82531.0,0.0,82531.0,2006,JAN,1.0,2006-01-01
Kern,6604.0,0.0,0.0,21146.0,231.0,70.0,27750.0,231.0,70.0,18729.0,58843.0,77572.0,0.0,0.0,708.0,246.0,708.0,246.0,0.0,98.0,98.0,0.0,0.0,0.0,30264.0,30264.0,0.0,7381971.0,33864.0,7415835.0,2006,JAN,1.0,2006-01-01
Kings,1188.0,3.0,1.0,4182.0,26.0,4.0,5370.0,29.0,5.0,3339.0,10467.0,13806.0,9.0,3.0,72.0,28.0,81.0,31.0,1.0,4.0,5.0,0.0,0.0,0.0,5814.0,5814.0,0.0,1287400.0,2002.0,1289402.0,2006,JAN,1.0,2006-01-01
Lake,895.0,1.0,0.0,1387.0,0.0,1.0,2282.0,1.0,1.0,1731.0,3438.0,5169.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2534.0,2534.0,0.0,523718.0,419.0,524137.0,2006,JAN,1.0,2006-01-01
Lassen,267.0,0.0,0.0,600.0,2.0,1.0,867.0,2.0,1.0,769.0,1367.0,2136.0,0.0,0.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,945.0,945.0,0.0,204974.0,369.0,205343.0,2006,JAN,1.0,2006-01-01
Los Angeles,82837.0,1837.0,20.0,193702.0,3743.0,1910.0,276539.0,5580.0,1930.0,187445.0,447872.0,635317.0,3830.0,2186.0,10340.0,4420.0,14170.0,6606.0,29.0,2328.0,2357.0,0.0,0.0,0.0,333289.0,333289.0,0.0,69173686.0,818265.0,69991951.0,2006,JAN,1.0,2006-01-01
Madera,1066.0,0.0,0.0,4349.0,22.0,2.0,5415.0,22.0,2.0,3137.0,11076.0,14213.0,0.0,0.0,66.0,22.0,66.0,22.0,0.0,2.0,2.0,0.0,0.0,0.0,5897.0,5897.0,0.0,1365099.0,1217.0,1366316.0,2006,JAN,1.0,2006-01-01
Marin,489.0,0.0,0.0,1872.0,20.0,12.0,2361.0,20.0,12.0,1156.0,3074.0,4230.0,0.0,0.0,40.0,24.0,40.0,24.0,0.0,12.0,12.0,0.0,0.0,0.0,2393.0,2393.0,0.0,439036.0,1973.0,441009.0,2006,JAN,1.0,2006-01-01
Mariposa,99.0,0.0,0.0,276.0,0.0,0.0,375.0,0.0,0.0,266.0,574.0,840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,417.0,0.0,83160.0,0.0,83160.0,2006,JAN,1.0,2006-01-01
Mendocino,812.0,0.0,0.0,2971.0,11.0,3.0,3783.0,11.0,3.0,2160.0,5783.0,7943.0,0.0,0.0,31.0,12.0,31.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0,4011.0,4011.0,0.0,805825.0,1605.0,807430.0,2006,JAN,1.0,2006-01-01
Merced,4538.0,21.0,0.0,5966.0,55.0,6.0,10504.0,76.0,6.0,12876.0,16956.0,29832.0,63.0,21.0,192.0,62.0,255.0,83.0,0.0,7.0,7.0,0.0,0.0,0.0,11307.0,11307.0,0.0,2780945.0,6500.0,2787445.0,2006,JAN,1.0,2006-01-01
Modoc,108.0,0.0,0.0,253.0,1.0,0.0,361.0,1.0,0.0,314.0,573.0,887.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,361.0,0.0,84399.0,3.0,84402.0,2006,JAN,1.0,2006-01-01
Mono,25.0,0.0,0.0,122.0,0.0,0.0,147.0,0.0,0.0,62.0,208.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,160.0,0.0,26881.0,0.0,26881.0,2006,JAN,1.0,2006-01-01
Monterey,1796.0,0.0,0.0,5407.0,77.0,8.0,7203.0,77.0,8.0,4879.0,13087.0,17966.0,0.0,0.0,238.0,83.0,238.0,83.0,0.0,8.0,8.0,0.0,0.0,0.0,8508.0,8508.0,0.0,1812806.0,3584.0,1816390.0,2006,JAN,1.0,2006-01-01
Napa,236.0,0.0,0.0,940.0,9.0,1.0,1176.0,9.0,1.0,617.0,2117.0,2734.0,0.0,0.0,23.0,11.0,23.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,1186.0,1186.0,0.0,271714.0,706.0,272420.0,2006,JAN,1.0,2006-01-01
Nevada,285.0,0.0,0.0,745.0,0.0,0.0,1030.0,0.0,0.0,728.0,1587.0,2315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0,1101.0,0.0,231177.0,0.0,231177.0,2006,JAN,1.0,2006-01-01
Orange,9370.0,53.0,0.0,20221.0,329.0,166.0,29591.0,382.0,166.0,24207.0,53384.0,77591.0,120.0,55.0,750.0,412.0,870.0,467.0,0.0,216.0,216.0,0.0,0.0,0.0,31397.0,31397.0,0.0,7150774.0,55488.0,7206262.0,2006,JAN,1.0,2006-01-01
Placer,922.0,12.0,0.0,1580.0,12.0,3.0,2502.0,24.0,3.0,2286.0,3430.0,5716.0,39.0,16.0,38.0,18.0,77.0,34.0,0.0,3.0,3.0,0.0,0.0,0.0,3145.0,3145.0,0.0,596836.0,3563.0,600399.0,2006,JAN,1.0,2006-01-01
Plumas,91.0,0.0,0.0,189.0,0.0,0.0,280.0,0.0,0.0,233.0,437.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,303.0,0.0,64282.0,0.0,64282.0,2006,JAN,1.0,2006-01-01
Riverside,12438.0,103.0,6.0,15309.0,260.0,67.0,27747.0,363.0,73.0,34280.0,45078.0,79358.0,290.0,107.0,893.0,289.0,1183.0,396.0,10.0,86.0,96.0,0.0,0.0,0.0,30113.0,30113.0,0.0,7488082.0,33411.0,7521493.0,2006,JAN,1.0,2006-01-01
Sacramento,17997.0,543.0,35.0,23884.0,405.0,179.0,41881.0,948.0,214.0,48934.0,64703.0,113637.0,1294.0,881.0,1161.0,628.0,2455.0,1509.0,85.0,247.0,332.0,0.0,0.0,0.0,56424.0,56424.0,0.0,12178126.0,158653.0,12336779.0,2006,JAN,1.0,2006-01-01
San Benito,331.0,0.0,0.0,887.0,6.0,1.0,1218.0,6.0,1.0,991.0,2055.0,3046.0,0.0,0.0,17.0,9.0,17.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,1225.0,1225.0,0.0,299933.0,533.0,300466.0,2006,JAN,1.0,2006-01-01
San Bernardino,19504.0,159.0,2.0,27588.0,453.0,196.0,47092.0,612.0,198.0,54395.0,81555.0,135950.0,413.0,165.0,1374.0,511.0,1787.0,676.0,3.0,263.0,266.0,0.0,0.0,0.0,52571.0,52571.0,0.0,13405563.0,82000.0,13487563.0,2006,JAN,1.0,2006-01-01
San Diego,14347.0,151.0,2.0,16495.0,289.0,192.0,30842.0,440.0,194.0,38843.0,44594.0,83437.0,315.0,160.0,730.0,324.0,1045.0,484.0,2.0,243.0,245.0,0.0,0.0,158.0,34202.0,34360.0,0.0,7978419.0,69030.0,8047449.0,2006,JAN,1.0,2006-01-01
San Francisco,3507.0,50.0,1.0,16353.0,179.0,415.0,19860.0,229.0,416.0,8074.0,23209.0,31283.0,97.0,59.0,380.0,237.0,477.0,296.0,1.0,557.0,558.0,0.0,0.0,0.0,22683.0,22683.0,0.0,3429775.0,92360.0,3522135.0,2006,JAN,1.0,2006-01-01
San Joaquin,5674.0,15.0,1.0,13660.0,202.0,66.0,19334.0,217.0,67.0,15717.0,37271.0,52988.0,31.0,15.0,423.0,224.0,454.0,239.0,3.0,95.0,98.0,0.0,0.0,0.0,21173.0,21173.0,0.0,5240563.0,11755.0,5252318.0,2006,JAN,1.0,2006-01-01
San Luis Obispo,1563.0,2.0,0.0,1785.0,13.0,5.0,3348.0,15.0,5.0,3645.0,2926.0,6571.0,8.0,2.0,22.0,13.0,30.0,15.0,0.0,6.0,6.0,0.0,0.0,0.0,3749.0,3749.0,0.0,712880.0,1680.0,714560.0,2006,JAN,1.0,2006-01-01
San Mateo,1611.0,16.0,5.0,2337.0,32.0,22.0,3948.0,48.0,27.0,3934.0,5115.0,9049.0,30.0,21.0,94.0,37.0,124.0,58.0,19.0,58.0,77.0,0.0,0.0,0.0,4875.0,4875.0,0.0,937594.0,12448.0,950042.0,2006,JAN,1.0,2006-01-01
Santa Barbara,3493.0,13.0,0.0,4588.0,58.0,12.0,8081.0,71.0,12.0,5467.0,12387.0,17854.0,13.0,13.0,161.0,94.0,174.0,107.0,0.0,16.0,16.0,0.0,0.0,0.0,8847.0,8847.0,0.0,1838034.0,7127.0,1845161.0,2006,JAN,1.0,2006-01-01
Santa Clara,10064.0,208.0,17.0,14755.0,371.0,521.0,24819.0,579.0,538.0,25839.0,33399.0,59238.0,421.0,323.0,848.0,479.0,1269.0,802.0,43.0,769.0,812.0,0.0,0.0,0.0,32135.0,32135.0,0.0,6097200.0,183505.0,6280705.0,2006,JAN,1.0,2006-01-01
Santa Cruz,1562.0,7.0,0.0,3281.0,76.0,13.0,4843.0,83.0,13.0,3714.0,6785.0,10499.0,17.0,9.0,265.0,80.0,282.0,89.0,0.0,20.0,20.0,0.0,0.0,0.0,5963.0,5963.0,0.0,1110804.0,7649.0,1118453.0,2006,JAN,1.0,2006-01-01
Shasta,1591.0,0.0,0.0,3910.0,4.0,4.0,5501.0,4.0,4.0,3968.0,9130.0,13098.0,0.0,0.0,9.0,4.0,9.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,6077.0,6077.0,0.0,1257463.0,927.0,1258390.0,2006,JAN,1.0,2006-01-01
Sierra,33.0,0.0,0.0,46.0,0.0,0.0,79.0,0.0,0.0,94.0,99.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,18911.0,0.0,18911.0,2006,JAN,1.0,2006-01-01
Siskiyou,538.0,0.0,0.0,1196.0,5.0,2.0,1734.0,5.0,2.0,1464.0,2564.0,4028.0,0.0,0.0,18.0,6.0,18.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,1930.0,1930.0,0.0,395322.0,404.0,395726.0,2006,JAN,1.0,2006-01-01
Solano,3258.0,25.0,1.0,4427.0,39.0,18.0,7685.0,64.0,19.0,8431.0,10007.0,18438.0,64.0,40.0,90.0,48.0,154.0,88.0,5.0,39.0,44.0,0.0,0.0,0.0,9916.0,9916.0,0.0,1913689.0,14691.0,1928380.0,2006,JAN,1.0,2006-01-01
Sonoma,1836.0,7.0,0.0,4231.0,33.0,23.0,6067.0,40.0,23.0,4409.0,8512.0,12921.0,17.0,9.0,91.0,42.0,108.0,51.0,0.0,49.0,49.0,0.0,0.0,0.0,7188.0,7188.0,0.0,1334575.22,10974.78,1345550.0,2006,JAN,1.0,2006-01-01
Stanislaus,5989.0,44.0,1.0,8706.0,77.0,11.0,14695.0,121.0,12.0,15665.0,22751.0,38416.0,106.0,52.0,244.0,88.0,350.0,140.0,1.0,14.0,15.0,0.0,0.0,0.0,16322.0,16322.0,0.0,3762466.0,9881.0,3772347.0,2006,JAN,1.0,2006-01-01
Sutter,471.0,1.0,0.0,1551.0,10.0,2.0,2022.0,11.0,2.0,1345.0,4082.0,5427.0,5.0,2.0,24.0,13.0,29.0,15.0,0.0,2.0,2.0,0.0,0.0,0.0,2172.0,2172.0,0.0,517411.0,1322.0,518733.0,2006,JAN,1.0,2006-01-01
Tehama,621.0,4.0,0.0,1459.0,16.0,1.0,2080.0,20.0,1.0,1685.0,3522.0,5207.0,12.0,5.0,40.0,20.0,52.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,2297.0,2297.0,0.0,501140.0,1951.0,503091.0,2006,JAN,1.0,2006-01-01
Trinity,111.0,0.0,0.0,297.0,0.0,0.0,408.0,0.0,0.0,283.0,701.0,984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,408.0,0.0,96679.0,0.0,96679.0,2006,JAN,1.0,2006-01-01
Tulare,9290.0,103.0,3.0,12949.0,344.0,54.0,22239.0,447.0,57.0,25961.0,33100.0,59061.0,272.0,108.0,1137.0,648.0,1409.0,756.0,4.0,62.0,66.0,0.0,0.0,0.0,25742.0,25742.0,0.0,5243423.0,31249.0,5274672.0,2006,JAN,1.0,2006-01-01
Tuolumne,378.0,0.0,0.0,856.0,0.0,3.0,1234.0,0.0,3.0,1081.0,1765.0,2846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,1344.0,1344.0,0.0,263798.0,333.0,264131.0,2006,JAN,1.0,2006-01-01
Ventura,3965.0,12.0,3.0,6651.0,86.0,87.0,10616.0,98.0,90.0,10919.0,15382.0,26301.0,32.0,15.0,227.0,109.0,259.0,124.0,14.0,135.0,149.0,0.0,0.0,0.0,11406.0,11406.0,0.0,2520714.0,26374.0,2547088.0,2006,JAN,1.0,2006-01-01
Yolo,1362.0,25.0,0.0,2087.0,52.0,31.0,3449.0,77.0,31.0,3621.0,5072.0,8693.0,60.0,33.0,134.0,68.0,194.0,101.0,0.0,45.0,45.0,0.0,0.0,0.0,4353.0,4353.0,0.0,896683.48,15577.77,912261.25,2006,JAN,1.0,2006-01-01
Yuba,800.0,0.0,0.0,2061.0,5.0,3.0,2861.0,5.0,3.0,2421.0,5587.0,8008.0,0.0,0.0,14.0,5.0,14.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,3042.0,3042.0,0.0,739891.0,816.0,740707.0,2006,JAN,1.0,2006-01-01
