county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,271476.0,4913.0,176.0,1833074.0,21768.0,11514.0,2104550.0,26681.0,11690.0,685360.0,3668065.0,4353425.0,10583.0,6586.0,51807.0,26635.0,62390.0,33221.0,278.0,14758.0,15036.0,0.0,0.0,0.0,2357951.0,2357951.0,0.0,620924188.35,6195464.0,627119652.35,2015,DEC,4.0,2015-12-01
Alameda,7125.0,224.0,4.0,52574.0,1290.0,625.0,59699.0,1514.0,629.0,16424.0,97175.0,113599.0,514.0,289.0,2947.0,1629.0,3461.0,1918.0,6.0,878.0,884.0,0.0,0.0,0.0,61842.0,61842.0,0.0,16927177.0,326097.0,17253274.0,2015,DEC,4.0,2015-12-01
Alpine,3.0,0.0,0.0,95.0,0.0,0.0,98.0,0.0,0.0,5.0,155.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,0.0,19944.0,0.0,19944.0,2015,DEC,4.0,2015-12-01
Amador,172.0,0.0,0.0,1598.0,4.0,0.0,1770.0,4.0,0.0,455.0,2901.0,3356.0,0.0,0.0,13.0,4.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.0,1858.0,0.0,460973.0,124.0,461097.0,2015,DEC,4.0,2015-12-01
Butte,1794.0,9.0,3.0,15087.0,50.0,26.0,16881.0,59.0,29.0,4431.0,27615.0,32046.0,24.0,10.0,132.0,54.0,156.0,64.0,3.0,34.0,37.0,0.0,0.0,0.0,17981.0,17981.0,0.0,4446472.0,12600.0,4459072.0,2015,DEC,4.0,2015-12-01
Calaveras,248.0,1.0,0.0,2569.0,8.0,4.0,2817.0,9.0,4.0,646.0,4564.0,5210.0,2.0,1.0,18.0,10.0,20.0,11.0,0.0,5.0,5.0,0.0,0.0,0.0,2931.0,2931.0,0.0,699551.0,1895.0,701446.0,2015,DEC,4.0,2015-12-01
Colusa,87.0,2.0,0.0,508.0,1.0,1.0,595.0,3.0,1.0,225.0,1112.0,1337.0,4.0,2.0,2.0,1.0,6.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,652.0,652.0,0.0,183977.0,367.0,184344.0,2015,DEC,4.0,2015-12-01
Contra Costa,4615.0,89.0,1.0,30424.0,403.0,165.0,35039.0,492.0,166.0,10730.0,58838.0,69568.0,215.0,128.0,906.0,524.0,1121.0,652.0,3.0,203.0,206.0,0.0,0.0,0.0,41643.0,41643.0,0.0,10258395.0,95792.0,10354187.0,2015,DEC,4.0,2015-12-01
Del Norte,425.0,0.0,0.0,2172.0,3.0,0.0,2597.0,3.0,0.0,1174.0,4129.0,5303.0,0.0,0.0,9.0,3.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2740.0,2740.0,0.0,721383.0,154.0,721537.0,2015,DEC,4.0,2015-12-01
El Dorado,575.0,1.0,0.0,6643.0,27.0,10.0,7218.0,28.0,10.0,1413.0,11460.0,12873.0,1.0,1.0,74.0,32.0,75.0,33.0,0.0,11.0,11.0,0.0,0.0,0.0,7573.0,7573.0,0.0,1762916.0,4193.0,1767109.0,2015,DEC,4.0,2015-12-01
Fresno,14005.0,211.0,28.0,82949.0,622.0,165.0,96954.0,833.0,193.0,38345.0,185691.0,224036.0,547.0,242.0,1659.0,722.0,2206.0,964.0,37.0,200.0,237.0,0.0,0.0,0.0,109292.0,109292.0,0.0,33063644.0,154618.0,33218262.0,2015,DEC,4.0,2015-12-01
Glenn,214.0,1.0,0.0,1279.0,12.0,1.0,1493.0,13.0,1.0,587.0,2909.0,3496.0,6.0,1.0,43.0,13.0,49.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,1615.0,1615.0,0.0,437777.0,1008.0,438785.0,2015,DEC,4.0,2015-12-01
Humboldt,997.0,2.0,0.0,11444.0,20.0,10.0,12441.0,22.0,10.0,2486.0,18834.0,21320.0,4.0,2.0,43.0,23.0,47.0,25.0,0.0,12.0,12.0,0.0,0.0,0.0,13170.0,13170.0,0.0,3007912.0,4563.0,3012475.0,2015,DEC,4.0,2015-12-01
Imperial,2461.0,30.0,1.0,14811.0,341.0,46.0,17272.0,371.0,47.0,7083.0,35400.0,42483.0,77.0,32.0,921.0,376.0,998.0,408.0,1.0,51.0,52.0,0.0,0.0,0.0,18490.0,18490.0,0.0,5620001.0,47729.0,5667730.0,2015,DEC,4.0,2015-12-01
Inyo,120.0,0.0,0.0,960.0,7.0,3.0,1080.0,7.0,3.0,345.0,1744.0,2089.0,0.0,0.0,15.0,9.0,15.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0,1141.0,1141.0,0.0,270244.0,1091.0,271335.0,2015,DEC,4.0,2015-12-01
Kern,10846.0,52.0,2.0,58272.0,449.0,260.0,69118.0,501.0,262.0,29365.0,131229.0,160594.0,126.0,57.0,1241.0,508.0,1367.0,565.0,2.0,403.0,405.0,0.0,0.0,0.0,74143.0,74143.0,0.0,22046731.0,130507.0,22177238.0,2015,DEC,4.0,2015-12-01
Kings,1481.0,15.0,0.0,9201.0,110.0,25.0,10682.0,125.0,25.0,4056.0,20316.0,24372.0,37.0,15.0,310.0,118.0,347.0,133.0,0.0,31.0,31.0,0.0,0.0,0.0,11436.0,11436.0,0.0,3232403.0,17424.0,3249827.0,2015,DEC,4.0,2015-12-01
Lake,629.0,1.0,0.0,5940.0,26.0,7.0,6569.0,27.0,7.0,1628.0,10878.0,12506.0,2.0,1.0,70.0,31.0,72.0,32.0,0.0,10.0,10.0,0.0,0.0,0.0,6920.0,6920.0,0.0,1754438.0,5212.0,1759650.0,2015,DEC,4.0,2015-12-01
Lassen,250.0,0.0,0.0,1296.0,4.0,0.0,1546.0,4.0,0.0,691.0,2452.0,3143.0,0.0,0.0,14.0,6.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1642.0,1642.0,0.0,446187.0,564.0,446751.0,2015,DEC,4.0,2015-12-01
Los Angeles,77932.0,2155.0,69.0,491844.0,5957.0,3846.0,569776.0,8112.0,3915.0,179217.0,950013.0,1129230.0,4178.0,3035.0,13704.0,7545.0,17882.0,10580.0,126.0,4931.0,5057.0,0.0,0.0,0.0,662316.0,662316.0,0.0,169459799.0,2373717.0,171833516.0,2015,DEC,4.0,2015-12-01
Madera,1918.0,10.0,1.0,10282.0,55.0,7.0,12200.0,65.0,8.0,5330.0,24367.0,29697.0,27.0,10.0,177.0,65.0,204.0,75.0,1.0,11.0,12.0,0.0,0.0,0.0,9107.0,9107.0,0.0,4017469.0,9735.0,4027204.0,2015,DEC,4.0,2015-12-01
Marin,565.0,39.0,4.0,5547.0,201.0,54.0,6112.0,240.0,58.0,1213.0,8460.0,9673.0,85.0,42.0,419.0,256.0,504.0,298.0,4.0,73.0,77.0,0.0,0.0,0.0,6647.0,6647.0,0.0,1464109.0,32491.0,1496600.0,2015,DEC,4.0,2015-12-01
Mariposa,130.0,0.0,0.0,983.0,0.0,0.0,1113.0,0.0,0.0,370.0,1719.0,2089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.0,1173.0,0.0,277465.0,0.0,277465.0,2015,DEC,4.0,2015-12-01
Mendocino,707.0,1.0,1.0,6293.0,32.0,10.0,7000.0,33.0,11.0,1815.0,11291.0,13106.0,2.0,1.0,88.0,38.0,90.0,39.0,1.0,13.0,14.0,0.0,0.0,0.0,7519.0,7519.0,0.0,1907283.0,6371.0,1913654.0,2015,DEC,4.0,2015-12-01
Merced,4389.0,22.0,0.0,20548.0,82.0,12.0,24937.0,104.0,12.0,11947.0,45583.0,57530.0,56.0,23.0,230.0,89.0,286.0,112.0,0.0,14.0,14.0,0.0,0.0,0.0,26280.0,26280.0,0.0,7829721.0,12316.0,7842037.0,2015,DEC,4.0,2015-12-01
Modoc,74.0,0.0,0.0,399.0,0.0,0.0,473.0,0.0,0.0,188.0,838.0,1026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,512.0,0.0,132033.0,0.0,132033.0,2015,DEC,4.0,2015-12-01
Mono,18.0,0.0,0.0,438.0,2.0,0.0,456.0,2.0,0.0,55.0,764.0,819.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,499.0,0.0,113668.0,154.0,113822.0,2015,DEC,4.0,2015-12-01
