county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,283800.0,4831.0,151.0,1802659.0,21487.0,11214.0,2086459.0,26318.0,11365.0,717607.0,3641574.0,4359181.0,10278.0,6393.0,51512.0,26075.0,61790.0,32468.0,253.0,14379.0,14632.0,0.0,0.0,0.0,2328641.0,2328641.0,0.0,627980268.0,6167861.34,634148129.34,2015,MAY,2124142.0,False,2.0,2015-05-01
Los Angeles,77182.0,2070.0,64.0,495195.0,6044.0,3749.0,572377.0,8114.0,3813.0,175503.0,968067.0,1143570.0,3955.0,2886.0,13965.0,7559.0,17920.0,10445.0,137.0,4806.0,4943.0,0.0,0.0,0.0,669124.0,669124.0,0.0,172906627.0,2400337.0,175306964.0,2015,MAY,584304.0,True,2.0,2015-05-01
San Bernardino,28068.0,183.0,7.0,149180.0,1018.0,355.0,177248.0,1201.0,362.0,75530.0,318439.0,393969.0,443.0,205.0,2755.0,1204.0,3198.0,1409.0,8.0,464.0,472.0,0.0,0.0,0.0,186381.0,186381.0,0.0,55062866.0,210540.0,55273406.0,2015,MAY,178811.0,True,2.0,2015-05-01
San Diego,16465.0,320.0,11.0,123017.0,1724.0,723.0,139482.0,2044.0,734.0,44648.0,238100.0,282748.0,685.0,412.0,4225.0,1997.0,4910.0,2409.0,16.0,910.0,926.0,0.0,0.0,0.0,165109.0,165109.0,0.0,39943546.0,371643.0,40315189.0,2015,MAY,142260.0,True,2.0,2015-05-01
Riverside,17884.0,128.0,4.0,107885.0,929.0,228.0,125769.0,1057.0,232.0,48719.0,237495.0,286214.0,334.0,151.0,2640.0,1043.0,2974.0,1194.0,4.0,290.0,294.0,0.0,0.0,0.0,133135.0,133135.0,0.0,39154491.0,159099.0,39313590.0,2015,MAY,127058.0,True,2.0,2015-05-01
Orange,12659.0,241.0,8.0,105315.0,2165.0,1183.0,117974.0,2406.0,1191.0,32516.0,212796.0,245312.0,536.0,316.0,4575.0,2678.0,5111.0,2994.0,13.0,1607.0,1620.0,0.0,0.0,0.0,127274.0,127274.0,0.0,34719927.0,543050.0,35262977.0,2015,MAY,121571.0,True,2.0,2015-05-01
Sacramento,16769.0,431.0,11.0,85625.0,932.0,598.0,102394.0,1363.0,609.0,43221.0,171100.0,214321.0,956.0,670.0,2161.0,1205.0,3117.0,1875.0,16.0,793.0,809.0,0.0,0.0,0.0,118975.0,118975.0,0.0,31694743.0,352178.0,32046921.0,2015,MAY,104366.0,True,2.0,2015-05-01
Fresno,14641.0,177.0,4.0,82591.0,584.0,203.0,97232.0,761.0,207.0,39976.0,186432.0,226408.0,435.0,206.0,1608.0,690.0,2043.0,896.0,9.0,240.0,249.0,0.0,0.0,0.0,107665.0,107665.0,0.0,33324620.0,150854.0,33475474.0,2015,MAY,98200.0,False,2.0,2015-05-01
Kern,11056.0,56.0,2.0,54949.0,455.0,253.0,66005.0,511.0,255.0,29931.0,126828.0,156759.0,137.0,65.0,1269.0,513.0,1406.0,578.0,2.0,378.0,380.0,0.0,0.0,0.0,70260.0,70260.0,0.0,21499668.0,124841.0,21624509.0,2015,MAY,66771.0,False,2.0,2015-05-01
Alameda,8161.0,276.0,4.0,51259.0,1199.0,566.0,59420.0,1475.0,570.0,19012.0,95338.0,114350.0,620.0,351.0,2687.0,1496.0,3307.0,1847.0,7.0,776.0,783.0,0.0,0.0,0.0,61465.0,61465.0,0.0,17441842.0,317417.0,17759259.0,2015,MAY,61465.0,False,2.0,2015-05-01
Santa Clara,5670.0,114.0,6.0,48032.0,907.0,802.0,53702.0,1021.0,808.0,13677.0,93377.0,107054.0,236.0,139.0,1884.0,1194.0,2120.0,1333.0,9.0,1144.0,1153.0,0.0,0.0,0.0,58298.0,58298.0,0.0,15298583.0,304426.0,15603009.0,2015,MAY,55531.0,False,2.0,2015-05-01
San Joaquin,8798.0,79.0,1.0,43713.0,472.0,144.0,52511.0,551.0,145.0,22710.0,97252.0,119962.0,200.0,87.0,1258.0,581.0,1458.0,668.0,1.0,204.0,205.0,0.0,0.0,0.0,55440.0,55440.0,0.0,16665695.0,93062.0,16758757.0,2015,MAY,53207.0,False,2.0,2015-05-01
Tulare,9105.0,56.0,3.0,42700.0,685.0,196.0,51805.0,741.0,199.0,25010.0,96886.0,121896.0,149.0,60.0,1869.0,763.0,2018.0,823.0,3.0,240.0,243.0,0.0,0.0,0.0,61001.0,61001.0,0.0,16936691.0,129052.0,17065743.0,2015,MAY,52745.0,False,2.0,2015-05-01
Stanislaus,6304.0,31.0,3.0,37055.0,160.0,34.0,43359.0,191.0,37.0,16669.0,75521.0,92190.0,87.0,36.0,450.0,179.0,537.0,215.0,3.0,44.0,47.0,0.0,0.0,0.0,45304.0,45304.0,0.0,12889987.0,27346.0,12917333.0,2015,MAY,43587.0,False,2.0,2015-05-01
Ventura,3386.0,29.0,0.0,33211.0,352.0,177.0,36597.0,381.0,177.0,8651.0,65345.0,73996.0,65.0,40.0,866.0,401.0,931.0,441.0,0.0,217.0,217.0,0.0,0.0,0.0,42554.0,42554.0,0.0,10322661.0,119451.0,10442112.0,2015,MAY,37155.0,False,2.0,2015-05-01
Contra Costa,5016.0,91.0,1.0,29697.0,378.0,134.0,34713.0,469.0,135.0,11921.0,57975.0,69896.0,215.0,122.0,850.0,455.0,1065.0,577.0,1.0,162.0,163.0,0.0,0.0,0.0,40563.0,40563.0,0.0,10402386.0,80505.0,10482891.0,2015,MAY,35317.0,False,2.0,2015-05-01
San Francisco,2389.0,153.0,6.0,29426.0,754.0,1065.0,31815.0,907.0,1071.0,5303.0,42629.0,47932.0,274.0,175.0,1420.0,963.0,1694.0,1138.0,8.0,1067.0,1075.0,0.0,0.0,0.0,36819.0,36819.0,0.0,7482429.0,277417.0,7759846.0,2015,MAY,33793.0,False,2.0,2015-05-01
Merced,4638.0,19.0,0.0,20518.0,72.0,12.0,25156.0,91.0,12.0,12799.0,45744.0,58543.0,56.0,19.0,206.0,78.0,262.0,97.0,0.0,13.0,13.0,0.0,0.0,0.0,26290.0,26290.0,0.0,7996273.0,11163.0,8007436.0,2015,MAY,25259.0,False,2.0,2015-05-01
Monterey,3394.0,34.0,0.0,20250.0,241.0,40.0,23644.0,275.0,40.0,8569.0,44082.0,52651.0,83.0,39.0,699.0,273.0,782.0,312.0,0.0,49.0,49.0,0.0,0.0,0.0,25187.0,25187.0,0.0,7411100.0,37899.0,7448999.0,2015,MAY,23959.0,False,2.0,2015-05-01
Solano,3041.0,23.0,0.0,19529.0,165.0,60.0,22570.0,188.0,60.0,7379.0,35864.0,43243.0,63.0,26.0,383.0,180.0,446.0,206.0,0.0,79.0,79.0,0.0,0.0,0.0,24079.0,24079.0,0.0,6300154.0,34342.34,6334496.34,2015,MAY,22818.0,False,2.0,2015-05-01
Sonoma,1812.0,33.0,3.0,18091.0,225.0,64.0,19903.0,258.0,67.0,4386.0,30843.0,35229.0,88.0,37.0,554.0,242.0,642.0,279.0,3.0,84.0,87.0,0.0,0.0,0.0,22809.0,22809.0,0.0,5034705.0,36509.0,5071214.0,2015,MAY,20228.0,False,2.0,2015-05-01
Santa Barbara,2524.0,15.0,1.0,14583.0,117.0,43.0,17107.0,132.0,44.0,6542.0,30489.0,37031.0,30.0,18.0,323.0,127.0,353.0,145.0,1.0,54.0,55.0,0.0,0.0,0.0,20317.0,20317.0,0.0,5091798.0,23041.0,5114839.0,2015,MAY,17283.0,False,2.0,2015-05-01
Imperial,2397.0,32.0,2.0,14124.0,370.0,52.0,16521.0,402.0,54.0,6862.0,34114.0,40976.0,80.0,33.0,1008.0,407.0,1088.0,440.0,2.0,66.0,68.0,0.0,0.0,0.0,17885.0,17885.0,0.0,5512303.0,55860.0,5568163.0,2015,MAY,16977.0,False,2.0,2015-05-01
Butte,1987.0,9.0,2.0,14486.0,47.0,28.0,16473.0,56.0,30.0,4941.0,26808.0,31749.0,21.0,11.0,124.0,49.0,145.0,60.0,2.0,33.0,35.0,0.0,0.0,0.0,17613.0,17613.0,0.0,4450771.0,10877.0,4461648.0,2015,MAY,16559.0,False,2.0,2015-05-01
San Mateo,1152.0,43.0,2.0,14404.0,456.0,188.0,15556.0,499.0,190.0,2766.0,27248.0,30014.0,96.0,53.0,1070.0,562.0,1166.0,615.0,2.0,237.0,239.0,0.0,0.0,0.0,18577.0,18577.0,0.0,4203803.0,89901.0,4293704.0,2015,MAY,16245.0,False,2.0,2015-05-01
Santa Cruz,1263.0,5.0,0.0,12532.0,51.0,10.0,13795.0,56.0,10.0,3095.0,22986.0,26081.0,13.0,5.0,113.0,49.0,126.0,54.0,0.0,10.0,10.0,0.0,0.0,0.0,16199.0,16199.0,0.0,3645752.0,6326.0,3652078.0,2015,MAY,13861.0,False,2.0,2015-05-01
Shasta,1496.0,3.0,0.0,11573.0,29.0,16.0,13069.0,32.0,16.0,3749.0,21379.0,25128.0,4.0,3.0,66.0,32.0,70.0,35.0,0.0,23.0,23.0,0.0,0.0,0.0,13835.0,13835.0,0.0,3391224.0,7179.0,3398403.0,2015,MAY,13117.0,False,2.0,2015-05-01
Madera,2098.0,12.0,1.0,9966.0,59.0,5.0,12064.0,71.0,6.0,5758.0,23928.0,29686.0,29.0,12.0,182.0,67.0,211.0,79.0,1.0,6.0,7.0,0.0,0.0,0.0,8908.0,8908.0,0.0,4079858.0,7906.0,4087764.0,2015,MAY,12141.0,False,2.0,2015-05-01
Humboldt,1035.0,3.0,0.0,10946.0,22.0,16.0,11981.0,25.0,16.0,2602.0,18240.0,20842.0,4.0,4.0,53.0,27.0,57.0,31.0,0.0,22.0,22.0,0.0,0.0,0.0,12578.0,12578.0,0.0,2953002.0,5804.0,2958806.0,2015,MAY,12022.0,False,2.0,2015-05-01
Kings,1537.0,16.0,0.0,8927.0,114.0,27.0,10464.0,130.0,27.0,4270.0,19955.0,24225.0,43.0,17.0,338.0,129.0,381.0,146.0,0.0,37.0,37.0,0.0,0.0,0.0,11233.0,11233.0,0.0,3227780.0,19732.0,3247512.0,2015,MAY,10621.0,False,2.0,2015-05-01
Yolo,1006.0,46.0,1.0,8851.0,175.0,74.0,9857.0,221.0,75.0,2630.0,17013.0,19643.0,99.0,73.0,454.0,227.0,553.0,300.0,1.0,105.0,106.0,0.0,0.0,0.0,11978.0,11978.0,0.0,2770252.0,53265.0,2823517.0,2015,MAY,10153.0,False,2.0,2015-05-01
San Luis Obispo,1134.0,6.0,0.0,8867.0,52.0,11.0,10001.0,58.0,11.0,2824.0,15627.0,18451.0,18.0,7.0,138.0,61.0,156.0,68.0,0.0,14.0,14.0,0.0,0.0,0.0,10448.0,10448.0,0.0,2556343.0,7266.0,2563609.0,2015,MAY,10070.0,False,2.0,2015-05-01
Placer,898.0,15.0,0.0,8336.0,35.0,22.0,9234.0,50.0,22.0,2292.0,15775.0,18067.0,33.0,22.0,86.0,45.0,119.0,67.0,0.0,26.0,26.0,0.0,0.0,0.0,9843.0,9843.0,0.0,2421472.0,10494.0,2431966.0,2015,MAY,9306.0,False,2.0,2015-05-01
El Dorado,596.0,1.0,0.0,6750.0,28.0,12.0,7346.0,29.0,12.0,1485.0,11696.0,13181.0,1.0,1.0,83.0,32.0,84.0,33.0,0.0,13.0,13.0,0.0,0.0,0.0,7749.0,7749.0,0.0,1832886.0,4602.0,1837488.0,2015,MAY,7387.0,False,2.0,2015-05-01
Mendocino,764.0,4.0,0.0,6136.0,26.0,14.0,6900.0,30.0,14.0,1917.0,10905.0,12822.0,16.0,4.0,74.0,30.0,90.0,34.0,0.0,17.0,17.0,0.0,0.0,0.0,7300.0,7300.0,0.0,1873654.0,6655.0,1880309.0,2015,MAY,6944.0,False,2.0,2015-05-01
Marin,628.0,39.0,3.0,5577.0,192.0,62.0,6205.0,231.0,65.0,1361.0,8408.0,9769.0,71.0,43.0,406.0,238.0,477.0,281.0,3.0,79.0,82.0,0.0,0.0,0.0,6819.0,6819.0,0.0,1513858.0,34058.0,1547916.0,2015,MAY,6501.0,False,2.0,2015-05-01
Yuba,915.0,6.0,0.0,5247.0,33.0,4.0,6162.0,39.0,4.0,2536.0,10826.0,13362.0,10.0,7.0,106.0,37.0,116.0,44.0,0.0,5.0,5.0,0.0,0.0,0.0,6524.0,6524.0,0.0,1896556.0,6399.0,1902955.0,2015,MAY,6205.0,False,2.0,2015-05-01
Lake,660.0,0.0,0.0,5484.0,23.0,10.0,6144.0,23.0,10.0,1725.0,10214.0,11939.0,0.0,0.0,59.0,28.0,59.0,28.0,0.0,12.0,12.0,0.0,0.0,0.0,6475.0,6475.0,0.0,1677662.0,5243.0,1682905.0,2015,MAY,6177.0,False,2.0,2015-05-01
Sutter,767.0,12.0,0.0,4855.0,42.0,11.0,5622.0,54.0,11.0,2125.0,10856.0,12981.0,30.0,15.0,116.0,52.0,146.0,67.0,0.0,13.0,13.0,0.0,0.0,0.0,5977.0,5977.0,0.0,1800790.0,8609.0,1809399.0,2015,MAY,5687.0,False,2.0,2015-05-01
Tehama,635.0,2.0,0.0,4121.0,19.0,3.0,4756.0,21.0,3.0,1705.0,8672.0,10377.0,4.0,2.0,48.0,24.0,52.0,26.0,0.0,3.0,3.0,0.0,0.0,0.0,5042.0,5042.0,0.0,1416044.0,3623.0,1419667.0,2015,MAY,4780.0,False,2.0,2015-05-01
