county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,quarter,fulldate
Mono,17.0,0.0,0.0,453.0,2.0,0.0,470.0,2.0,0.0,41.0,745.0,786.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,508.0,0.0,110238.0,168.0,110406.0,2015,SEP,472.0,3.0,2015-09-01
Monterey,2547.0,27.0,0.0,19264.0,216.0,41.0,21811.0,243.0,41.0,6492.0,41404.0,47896.0,70.0,29.0,582.0,253.0,652.0,282.0,0.0,54.0,54.0,0.0,0.0,0.0,23310.0,23310.0,0.0,6328904.0,28883.0,6357787.0,2015,SEP,22095.0,3.0,2015-09-01
Napa,347.0,12.0,1.0,3205.0,61.0,11.0,3552.0,73.0,12.0,834.0,6385.0,7219.0,29.0,15.0,149.0,68.0,178.0,83.0,1.0,12.0,13.0,0.0,0.0,0.0,3856.0,3856.0,0.0,917899.0,6463.0,924362.0,2015,SEP,3637.0,3.0,2015-09-01
Nevada,326.0,1.0,0.0,3963.0,12.0,2.0,4289.0,13.0,2.0,855.0,6902.0,7757.0,1.0,1.0,26.0,13.0,27.0,14.0,0.0,3.0,3.0,0.0,0.0,0.0,4594.0,4594.0,0.0,1080896.0,1520.0,1082416.0,2015,SEP,4304.0,3.0,2015-09-01
Orange,12214.0,222.0,5.0,108647.0,2215.0,1154.0,120861.0,2437.0,1159.0,31287.0,218101.0,249388.0,517.0,292.0,4693.0,2691.0,5210.0,2983.0,8.0,1573.0,1581.0,0.0,0.0,0.0,130202.0,130202.0,0.0,34898902.0,527859.0,35426761.0,2015,SEP,124457.0,3.0,2015-09-01
Placer,852.0,9.0,0.0,8554.0,43.0,25.0,9406.0,52.0,25.0,2172.0,15812.0,17984.0,16.0,14.0,107.0,54.0,123.0,68.0,0.0,30.0,30.0,0.0,0.0,0.0,9945.0,9945.0,0.0,2370506.0,12297.0,2382803.0,2015,SEP,9483.0,3.0,2015-09-01
Plumas,101.0,0.0,0.0,975.0,2.0,1.0,1076.0,2.0,1.0,245.0,1771.0,2016.0,0.0,0.0,7.0,2.0,7.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1162.0,1162.0,0.0,277179.0,357.0,277536.0,2015,SEP,1079.0,3.0,2015-09-01
Riverside,17631.0,113.0,9.0,112935.0,930.0,244.0,130566.0,1043.0,253.0,48165.0,247042.0,295207.0,255.0,136.0,2667.0,1043.0,2922.0,1179.0,9.0,310.0,319.0,0.0,0.0,0.0,138736.0,138736.0,0.0,40054102.0,156772.0,40210874.0,2015,SEP,131862.0,3.0,2015-09-01
Sacramento,16450.0,440.0,14.0,86702.0,1002.0,625.0,103152.0,1442.0,639.0,42165.0,172335.0,214500.0,990.0,696.0,2227.0,1374.0,3217.0,2070.0,19.0,818.0,837.0,0.0,0.0,0.0,120983.0,120983.0,0.0,31602425.0,370306.0,31972731.0,2015,SEP,105233.0,3.0,2015-09-01
San Benito,287.0,4.0,0.0,2399.0,17.0,3.0,2686.0,21.0,3.0,780.0,5164.0,5944.0,8.0,5.0,38.0,17.0,46.0,22.0,0.0,3.0,3.0,0.0,0.0,0.0,2899.0,2899.0,0.0,797365.0,2351.0,799716.0,2015,SEP,2710.0,3.0,2015-09-01
San Bernardino,27532.0,187.0,4.0,153834.0,1021.0,372.0,181366.0,1208.0,376.0,73638.0,327032.0,400670.0,455.0,213.0,2748.0,1195.0,3203.0,1408.0,4.0,487.0,491.0,0.0,0.0,0.0,191135.0,191135.0,0.0,55635709.0,207487.0,55843196.0,2015,SEP,182950.0,3.0,2015-09-01
San Diego,15651.0,306.0,9.0,125548.0,1742.0,754.0,141199.0,2048.0,763.0,42427.0,241628.0,284055.0,682.0,385.0,4143.0,1995.0,4825.0,2380.0,19.0,955.0,974.0,0.0,0.0,0.0,169617.0,169617.0,0.0,39783377.0,374693.0,40158070.0,2015,SEP,144010.0,3.0,2015-09-01
San Francisco,2409.0,133.0,13.0,29874.0,777.0,1105.0,32283.0,910.0,1118.0,5318.0,43131.0,48449.0,250.0,159.0,1461.0,991.0,1711.0,1150.0,19.0,1160.0,1179.0,0.0,0.0,0.0,38391.0,38391.0,0.0,7474195.0,278396.0,7752591.0,2015,SEP,34311.0,3.0,2015-09-01
San Joaquin,8295.0,70.0,2.0,44356.0,483.0,145.0,52651.0,553.0,147.0,21229.0,97924.0,119153.0,192.0,75.0,1319.0,580.0,1511.0,655.0,3.0,211.0,214.0,0.0,0.0,0.0,55711.0,55711.0,0.0,16349997.0,93863.0,16443860.0,2015,SEP,53351.0,3.0,2015-09-01
San Luis Obispo,1093.0,7.0,0.0,8924.0,44.0,9.0,10017.0,51.0,9.0,2733.0,15697.0,18430.0,23.0,9.0,110.0,54.0,133.0,63.0,0.0,10.0,10.0,0.0,0.0,0.0,10602.0,10602.0,0.0,2539443.0,7148.0,2546591.0,2015,SEP,10077.0,3.0,2015-09-01
San Mateo,1084.0,30.0,3.0,14525.0,463.0,171.0,15609.0,493.0,174.0,2547.0,27243.0,29790.0,79.0,33.0,1068.0,561.0,1147.0,594.0,6.0,218.0,224.0,0.0,0.0,0.0,19120.0,19120.0,0.0,4118010.0,83201.0,4201211.0,2015,SEP,16276.0,3.0,2015-09-01
Santa Barbara,2229.0,11.0,2.0,14807.0,115.0,44.0,17036.0,126.0,46.0,5767.0,30183.0,35950.0,17.0,14.0,264.0,120.0,281.0,134.0,2.0,55.0,57.0,0.0,0.0,0.0,20651.0,20651.0,0.0,4781974.0,21481.0,4803455.0,2015,SEP,17208.0,3.0,2015-09-01
Santa Clara,5312.0,118.0,3.0,48227.0,908.0,751.0,53539.0,1026.0,754.0,12852.0,92391.0,105243.0,241.0,151.0,1888.0,1205.0,2129.0,1356.0,5.0,1080.0,1085.0,0.0,0.0,0.0,58250.0,58250.0,0.0,14945508.0,295737.0,15241245.0,2015,SEP,55319.0,3.0,2015-09-01
Santa Cruz,1134.0,2.0,1.0,12664.0,46.0,7.0,13798.0,48.0,8.0,2825.0,22688.0,25513.0,5.0,1.0,116.0,51.0,121.0,52.0,5.0,7.0,12.0,0.0,0.0,0.0,16197.0,16197.0,0.0,3416479.0,5250.0,3421729.0,2015,SEP,13854.0,3.0,2015-09-01
Shasta,1447.0,3.0,0.0,11550.0,22.0,13.0,12997.0,25.0,13.0,3629.0,21411.0,25040.0,4.0,3.0,46.0,24.0,50.0,27.0,0.0,18.0,18.0,0.0,0.0,0.0,13768.0,13768.0,0.0,3310254.0,5873.0,3316127.0,2015,SEP,13035.0,3.0,2015-09-01
Sierra,5.0,0.0,0.0,159.0,0.0,0.0,164.0,0.0,0.0,14.0,283.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,0.0,38806.0,0.0,38806.0,2015,SEP,164.0,3.0,2015-09-01
Siskiyou,431.0,1.0,0.0,2829.0,4.0,2.0,3260.0,5.0,2.0,1215.0,5745.0,6960.0,2.0,1.0,13.0,4.0,15.0,5.0,0.0,2.0,2.0,0.0,0.0,0.0,3451.0,3451.0,0.0,926910.0,616.0,927526.0,2015,SEP,3267.0,3.0,2015-09-01
Solano,2941.0,16.0,0.0,20156.0,156.0,63.0,23097.0,172.0,63.0,7157.0,36614.0,43771.0,44.0,17.0,344.0,173.0,388.0,190.0,0.0,85.0,85.0,0.0,0.0,0.0,24611.0,24611.0,0.0,6316880.23,33419.8,6350300.03,2015,SEP,23332.0,3.0,2015-09-01
Sonoma,1721.0,31.0,1.0,18026.0,219.0,53.0,19747.0,250.0,54.0,4183.0,30799.0,34982.0,77.0,34.0,533.0,230.0,610.0,264.0,1.0,77.0,78.0,0.0,0.0,0.0,23066.0,23066.0,0.0,4888731.0,35081.0,4923812.0,2015,SEP,20051.0,3.0,2015-09-01
Stanislaus,6045.0,27.0,1.0,37198.0,157.0,33.0,43243.0,184.0,34.0,15776.0,75780.0,91556.0,74.0,31.0,434.0,177.0,508.0,208.0,1.0,38.0,39.0,0.0,0.0,0.0,47518.0,47518.0,0.0,12576455.0,25136.0,12601591.0,2015,SEP,43461.0,3.0,2015-09-01
Sutter,759.0,10.0,0.0,4901.0,48.0,14.0,5660.0,58.0,14.0,2088.0,10871.0,12959.0,27.0,11.0,119.0,64.0,146.0,75.0,0.0,16.0,16.0,0.0,0.0,0.0,6156.0,6156.0,0.0,1756404.0,9887.0,1766291.0,2015,SEP,5732.0,3.0,2015-09-01
Tehama,630.0,6.0,0.0,4179.0,21.0,4.0,4809.0,27.0,4.0,1714.0,8784.0,10498.0,16.0,6.0,62.0,24.0,78.0,30.0,0.0,4.0,4.0,0.0,0.0,0.0,5108.0,5108.0,0.0,1381374.0,4598.0,1385972.0,2015,SEP,4840.0,3.0,2015-09-01
Trinity,65.0,0.0,0.0,960.0,0.0,2.0,1025.0,0.0,2.0,164.0,1682.0,1846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1073.0,1073.0,0.0,270673.0,368.0,271041.0,2015,SEP,1027.0,3.0,2015-09-01
Tulare,8740.0,61.0,1.0,43640.0,718.0,193.0,52380.0,779.0,194.0,24025.0,97954.0,121979.0,153.0,66.0,1976.0,785.0,2129.0,851.0,1.0,237.0,238.0,0.0,0.0,0.0,62564.0,62564.0,0.0,16810710.0,129900.0,16940610.0,2015,SEP,53353.0,3.0,2015-09-01
Tuolumne,347.0,1.0,0.0,2839.0,9.0,3.0,3186.0,10.0,3.0,885.0,4815.0,5700.0,5.0,1.0,12.0,11.0,17.0,12.0,0.0,5.0,5.0,0.0,0.0,0.0,3409.0,3409.0,0.0,777812.0,2068.0,779880.0,2015,SEP,3199.0,3.0,2015-09-01
Ventura,3287.0,22.0,0.0,33902.0,367.0,170.0,37189.0,389.0,170.0,8346.0,66352.0,74698.0,53.0,34.0,856.0,399.0,909.0,433.0,0.0,216.0,216.0,0.0,0.0,0.0,37189.0,37189.0,0.0,10445000.0,123213.0,10568213.0,2015,SEP,37748.0,3.0,2015-09-01
Yolo,1056.0,48.0,1.0,9181.0,170.0,66.0,10237.0,218.0,67.0,2729.0,17254.0,19983.0,131.0,84.0,455.0,240.0,586.0,324.0,2.0,96.0,98.0,0.0,0.0,0.0,12435.0,12435.0,0.0,2793950.0,51842.0,2845792.0,2015,SEP,10522.0,3.0,2015-09-01
Yuba,828.0,4.0,0.0,5500.0,26.0,5.0,6328.0,30.0,5.0,2245.0,11415.0,13660.0,5.0,5.0,81.0,35.0,86.0,40.0,0.0,6.0,6.0,0.0,0.0,0.0,6726.0,6726.0,0.0,1914004.0,4745.0,1918749.0,2015,SEP,6363.0,3.0,2015-09-01
