county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,quarter,fulldate
California,284173.0,4488.0,66.0,785943.0,12659.0,5098.0,1070116.0,17147.0,5164.0,718045.0,1824656.0,2542701.0,10421.0,5615.0,35606.0,15038.0,46027.0,20653.0,98.0,6463.0,6561.0,0.0,0.0,0.0,1205250.0,1205250.0,0.0,327311499.69,2778461.98,330089961.67,2009,FEB,1.0,2009-02-01
Alameda,10885.0,304.0,1.0,27168.0,434.0,245.0,38053.0,738.0,246.0,25355.0,54537.0,79892.0,707.0,368.0,1129.0,546.0,1836.0,914.0,1.0,316.0,317.0,0.0,0.0,0.0,39037.0,39037.0,0.0,10456783.0,133277.0,10590060.0,2009,FEB,1.0,2009-02-01
Alpine,5.0,0.0,0.0,37.0,0.0,0.0,42.0,0.0,0.0,10.0,85.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,11041.0,0.0,11041.0,2009,FEB,1.0,2009-02-01
Amador,168.0,0.0,0.0,744.0,0.0,0.0,912.0,0.0,0.0,475.0,1422.0,1897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,990.0,0.0,246755.0,0.0,246755.0,2009,FEB,1.0,2009-02-01
Butte,1794.0,0.0,0.0,7560.0,31.0,11.0,9354.0,31.0,11.0,4558.0,16364.0,20922.0,0.0,0.0,116.0,40.0,116.0,40.0,0.0,13.0,13.0,0.0,0.0,0.0,10316.0,10316.0,0.0,2631823.0,5154.0,2636977.0,2009,FEB,1.0,2009-02-01
Calaveras,315.0,0.0,0.0,1014.0,0.0,0.0,1329.0,0.0,0.0,882.0,2048.0,2930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329.0,1329.0,0.0,360918.0,0.0,360918.0,2009,FEB,1.0,2009-02-01
Colusa,77.0,0.0,0.0,468.0,13.0,2.0,545.0,13.0,2.0,237.0,1286.0,1523.0,0.0,0.0,42.0,15.0,42.0,15.0,0.0,2.0,2.0,0.0,0.0,0.0,606.0,606.0,0.0,167484.0,1234.0,168718.0,2009,FEB,1.0,2009-02-01
Contra Costa,5945.0,65.0,1.0,13040.0,127.0,32.0,18985.0,192.0,33.0,14472.0,27773.0,42245.0,152.0,74.0,353.0,152.0,505.0,226.0,1.0,39.0,40.0,0.0,0.0,0.0,21559.0,21559.0,0.0,5505272.23,28206.28,5533478.51,2009,FEB,1.0,2009-02-01
Del Norte,457.0,1.0,1.0,1579.0,4.0,1.0,2036.0,5.0,2.0,1274.0,3164.0,4438.0,1.0,1.0,13.0,5.0,14.0,6.0,3.0,1.0,4.0,0.0,0.0,0.0,2043.0,2043.0,0.0,542266.0,591.0,542857.0,2009,FEB,1.0,2009-02-01
El Dorado,533.0,0.0,0.0,2387.0,7.0,4.0,2920.0,7.0,4.0,1428.0,4810.0,6238.0,0.0,0.0,15.0,8.0,15.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,3227.0,3227.0,0.0,813933.0,1445.0,815378.0,2009,FEB,1.0,2009-02-01
Fresno,17413.0,104.0,2.0,44521.0,477.0,72.0,61934.0,581.0,74.0,47324.0,113260.0,160584.0,282.0,122.0,1555.0,530.0,1837.0,652.0,3.0,86.0,89.0,0.0,0.0,0.0,68536.0,68536.0,0.0,20202812.0,71555.0,20274367.0,2009,FEB,1.0,2009-02-01
Glenn,239.0,0.0,0.0,759.0,3.0,0.0,998.0,3.0,0.0,665.0,1913.0,2578.0,0.0,0.0,9.0,5.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1085.0,1085.0,0.0,304710.0,493.0,305203.0,2009,FEB,1.0,2009-02-01
Humboldt,1004.0,3.0,0.0,4321.0,5.0,6.0,5325.0,8.0,6.0,2510.0,8204.0,10714.0,11.0,5.0,7.0,7.0,18.0,12.0,0.0,8.0,8.0,0.0,0.0,0.0,5987.0,5987.0,0.0,1384202.0,2209.0,1386411.0,2009,FEB,1.0,2009-02-01
Imperial,1810.0,3.0,0.0,6777.0,183.0,28.0,8587.0,186.0,28.0,5508.0,17680.0,23188.0,11.0,3.0,506.0,186.0,517.0,189.0,0.0,32.0,32.0,0.0,0.0,0.0,8801.0,8801.0,0.0,2949952.0,18403.0,2968355.0,2009,FEB,1.0,2009-02-01
Inyo,111.0,0.0,0.0,489.0,0.0,0.0,600.0,0.0,0.0,335.0,961.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,624.0,0.0,148759.0,0.0,148759.0,2009,FEB,1.0,2009-02-01
Kern,6589.0,7.0,0.0,30681.0,337.0,89.0,37270.0,344.0,89.0,18381.0,80904.0,99285.0,15.0,9.0,999.0,368.0,1014.0,377.0,0.0,155.0,155.0,0.0,0.0,0.0,40270.0,40270.0,0.0,12207730.0,56205.0,12263935.0,2009,FEB,1.0,2009-02-01
Kings,1070.0,1.0,1.0,5292.0,56.0,38.0,6362.0,57.0,39.0,3007.0,12868.0,15875.0,2.0,1.0,146.0,60.0,148.0,61.0,1.0,38.0,39.0,0.0,0.0,0.0,6886.0,6886.0,0.0,1889429.0,10906.0,1900335.0,2009,FEB,1.0,2009-02-01
Lake,1004.0,0.0,0.0,2168.0,20.0,1.0,3172.0,20.0,1.0,1756.0,5366.0,7122.0,0.0,0.0,65.0,23.0,65.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,3428.0,3428.0,0.0,876806.0,1272.0,878078.0,2009,FEB,1.0,2009-02-01
Lassen,237.0,1.0,0.0,770.0,2.0,1.0,1007.0,3.0,1.0,771.0,1685.0,2456.0,1.0,1.0,5.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1082.0,1082.0,0.0,296002.0,476.0,296478.0,2009,FEB,1.0,2009-02-01
Los Angeles,77275.0,1681.0,35.0,239795.0,4202.0,1886.0,317070.0,5883.0,1921.0,176735.0,524608.0,701343.0,3486.0,2093.0,11608.0,4978.0,15094.0,7071.0,51.0,2258.0,2309.0,0.0,0.0,0.0,368000.0,368000.0,0.0,94446393.0,1032853.0,95479246.0,2009,FEB,1.0,2009-02-01
Madera,1002.0,0.0,0.0,5631.0,12.0,3.0,6633.0,12.0,3.0,2829.0,14644.0,17473.0,0.0,0.0,49.0,12.0,49.0,12.0,0.0,4.0,4.0,0.0,0.0,0.0,7271.0,7271.0,0.0,2141278.0,1630.0,2142908.0,2009,FEB,1.0,2009-02-01
Marin,482.0,2.0,0.0,2773.0,42.0,77.0,3255.0,44.0,77.0,1138.0,4400.0,5538.0,2.0,2.0,80.0,44.0,82.0,46.0,0.0,84.0,84.0,0.0,0.0,0.0,3567.0,3567.0,0.0,753071.0,7793.0,760864.0,2009,FEB,1.0,2009-02-01
Mariposa,123.0,0.0,0.0,369.0,0.0,0.0,492.0,0.0,0.0,323.0,762.0,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,546.0,0.0,137965.0,0.0,137965.0,2009,FEB,1.0,2009-02-01
Mendocino,692.0,0.0,0.0,4140.0,16.0,11.0,4832.0,16.0,11.0,1762.0,7578.0,9340.0,0.0,0.0,50.0,16.0,50.0,16.0,0.0,14.0,14.0,0.0,0.0,0.0,5140.0,5140.0,0.0,1198462.0,2989.0,1201451.0,2009,FEB,1.0,2009-02-01
Merced,5015.0,16.0,0.0,9222.0,60.0,1.0,14237.0,76.0,1.0,13659.0,24293.0,37952.0,48.0,16.0,213.0,66.0,261.0,82.0,0.0,1.0,1.0,0.0,0.0,0.0,15472.0,15472.0,0.0,4637327.0,8450.0,4645777.0,2009,FEB,1.0,2009-02-01
Modoc,86.0,0.0,0.0,292.0,0.0,0.0,378.0,0.0,0.0,244.0,674.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,378.0,0.0,104765.0,0.0,104765.0,2009,FEB,1.0,2009-02-01
Mono,16.0,0.0,0.0,176.0,1.0,0.0,192.0,1.0,0.0,42.0,293.0,335.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,224.0,0.0,46827.0,78.0,46905.0,2009,FEB,1.0,2009-02-01
Monterey,2127.0,1.0,0.0,8850.0,81.0,1.0,10977.0,82.0,1.0,5772.0,20790.0,26562.0,4.0,1.0,253.0,84.0,257.0,85.0,0.0,1.0,1.0,0.0,0.0,0.0,12162.0,12162.0,0.0,3263715.0,5264.0,3268979.0,2009,FEB,1.0,2009-02-01
Napa,256.0,0.0,0.0,1491.0,7.0,4.0,1747.0,7.0,4.0,675.0,3320.0,3995.0,0.0,0.0,20.0,7.0,20.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,1996.0,1996.0,0.0,509773.0,1632.0,511405.0,2009,FEB,1.0,2009-02-01
Nevada,365.0,0.0,0.0,1448.0,0.0,0.0,1813.0,0.0,0.0,992.0,2833.0,3825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058.0,2058.0,0.0,518377.0,0.0,518377.0,2009,FEB,1.0,2009-02-01
Orange,10641.0,152.0,2.0,31657.0,898.0,317.0,42298.0,1050.0,319.0,27187.0,77901.0,105088.0,380.0,198.0,2231.0,1173.0,2611.0,1371.0,2.0,404.0,406.0,0.0,0.0,0.0,48569.0,48569.0,0.0,12979303.0,158820.0,13138123.0,2009,FEB,1.0,2009-02-01
Placer,1139.0,21.0,0.0,3538.0,31.0,20.0,4677.0,52.0,20.0,3105.0,7949.0,11054.0,51.0,26.0,97.0,40.0,148.0,66.0,0.0,27.0,27.0,0.0,0.0,0.0,5214.0,5214.0,0.0,1374640.0,9363.0,1384003.0,2009,FEB,1.0,2009-02-01
