county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,315520.0,3986.0,231.0,441741.0,6385.0,4151.0,757261.0,10371.0,4382.0,851161.0,1068511.0,1919672.0,8763.0,4966.0,18174.0,8315.0,26937.0,13281.0,724.0,5629.0,6353.0,5.0,0.0,501.0,838914.0,839420.0,1440.0,175550437.0,1558360.0,177108797.0,2004,JUL,772014.0,0,3.0,2004-07-01
Los Angeles,94322.0,1938.0,21.0,179013.0,3125.0,2215.0,273335.0,5063.0,2236.0,220200.0,420030.0,640230.0,4125.0,2388.0,8697.0,3950.0,12822.0,6338.0,24.0,2725.0,2749.0,0.0,0.0,0.0,339400.0,339400.0,0.0,64678090.0,853640.0,65531730.0,2004,JUL,280634.0,1,3.0,2004-07-01
San Bernardino,22940.0,173.0,3.0,25460.0,415.0,225.0,48400.0,588.0,228.0,65050.0,70937.0,135987.0,460.0,184.0,1285.0,460.0,1745.0,644.0,3.0,281.0,284.0,5.0,0.0,0.0,54962.0,54967.0,1440.0,12396931.0,71167.0,12468098.0,2004,JUL,49216.0,1,3.0,2004-07-01
Sacramento,23890.0,447.0,80.0,14060.0,140.0,136.0,37950.0,587.0,216.0,76608.0,31047.0,107655.0,1057.0,780.0,335.0,208.0,1392.0,988.0,299.0,195.0,494.0,0.0,0.0,0.0,41442.0,41442.0,0.0,9570096.0,101948.0,9672044.0,2004,JUL,38753.0,1,3.0,2004-07-01
Fresno,20609.0,133.0,2.0,15291.0,215.0,13.0,35900.0,348.0,15.0,67069.0,39100.0,106169.0,361.0,152.0,724.0,237.0,1085.0,389.0,7.0,19.0,26.0,0.0,0.0,0.0,40130.0,40130.0,0.0,9034176.0,24696.0,9058872.0,2004,JUL,36263.0,1,3.0,2004-07-01
San Diego,14502.0,212.0,9.0,15416.0,269.0,125.0,29918.0,481.0,134.0,39651.0,42405.0,82056.0,484.0,234.0,720.0,314.0,1204.0,548.0,19.0,168.0,187.0,0.0,0.0,501.0,32876.0,33377.0,0.0,7051964.0,54493.0,7106457.0,2004,JUL,30533.0,1,3.0,2004-07-01
Orange,10798.0,129.0,7.0,19151.0,332.0,115.0,29949.0,461.0,122.0,27731.0,50241.0,77972.0,234.0,137.0,747.0,386.0,981.0,523.0,18.0,155.0,173.0,0.0,0.0,0.0,31481.0,31481.0,0.0,6484499.0,53928.0,6538427.0,2004,JUL,30532.0,1,3.0,2004-07-01
Riverside,15958.0,121.0,13.0,10266.0,169.0,52.0,26224.0,290.0,65.0,48317.0,26932.0,75249.0,325.0,142.0,594.0,220.0,919.0,362.0,45.0,74.0,119.0,0.0,0.0,0.0,28809.0,28809.0,0.0,6439811.0,29383.0,6469194.0,2004,JUL,26579.0,0,3.0,2004-07-01
Alameda,15688.0,68.0,0.0,10115.0,82.0,139.0,25803.0,150.0,139.0,40161.0,25894.0,66055.0,146.0,72.0,215.0,99.0,361.0,171.0,0.0,194.0,194.0,0.0,0.0,0.0,26092.0,26092.0,0.0,5239180.0,37864.0,5277044.0,2004,JUL,26092.0,0,3.0,2004-07-01
Kern,7637.0,2.0,0.0,18036.0,194.0,59.0,25673.0,196.0,59.0,22144.0,51776.0,73920.0,6.0,2.0,570.0,203.0,576.0,205.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,6195367.0,26042.0,6221409.0,2004,JUL,25928.0,0,3.0,2004-07-01
Santa Clara,9870.0,139.0,1.0,12079.0,235.0,286.0,21949.0,374.0,287.0,25886.0,27594.0,53480.0,343.0,149.0,521.0,292.0,864.0,441.0,3.0,412.0,415.0,0.0,0.0,0.0,22580.0,22580.0,0.0,4746201.0,84443.0,4830644.0,2004,JUL,22610.0,0,3.0,2004-07-01
Tulare,10616.0,112.0,1.0,8809.0,263.0,56.0,19425.0,375.0,57.0,32929.0,21811.0,54740.0,185.0,124.0,702.0,557.0,887.0,681.0,1.0,195.0,196.0,0.0,0.0,0.0,21974.0,21974.0,0.0,4608859.0,20401.0,4629260.0,2004,JUL,19857.0,0,3.0,2004-07-01
San Francisco,5258.0,129.0,8.0,13857.0,184.0,354.0,19115.0,313.0,362.0,13708.0,17542.0,31250.0,174.0,151.0,324.0,226.0,498.0,377.0,17.0,476.0,493.0,0.0,0.0,0.0,21348.0,21348.0,0.0,2913703.0,76343.0,2990046.0,2004,JUL,19790.0,0,3.0,2004-07-01
San Joaquin,6156.0,11.0,1.0,11560.0,43.0,61.0,17716.0,54.0,62.0,17625.0,31442.0,49067.0,26.0,11.0,686.0,301.0,712.0,312.0,1.0,90.0,91.0,0.0,0.0,0.0,19385.0,19385.0,0.0,4353242.0,10702.0,4363944.0,2004,JUL,17832.0,0,3.0,2004-07-01
Stanislaus,5695.0,69.0,62.0,7707.0,98.0,84.0,13402.0,167.0,146.0,15526.0,20728.0,36254.0,165.0,83.0,325.0,114.0,490.0,197.0,202.0,252.0,454.0,0.0,0.0,0.0,14842.0,14842.0,0.0,3207654.0,16327.0,3223981.0,2004,JUL,13715.0,0,3.0,2004-07-01
Contra Costa,6699.0,54.0,3.0,4128.0,50.0,16.0,10827.0,104.0,19.0,18603.0,8420.0,27023.0,137.0,66.0,132.0,56.0,269.0,122.0,9.0,23.0,32.0,0.0,0.0,0.0,12310.0,12310.0,0.0,2438706.0,9878.0,2448584.0,2004,JUL,10950.0,0,3.0,2004-07-01
Ventura,3878.0,23.0,3.0,5812.0,87.0,45.0,9690.0,110.0,48.0,10702.0,13990.0,24692.0,59.0,25.0,243.0,91.0,302.0,116.0,12.0,68.0,80.0,0.0,0.0,0.0,10638.0,10638.0,0.0,2127544.0,13675.0,2141219.0,2004,JUL,9848.0,0,3.0,2004-07-01
Merced,4384.0,59.0,3.0,5192.0,120.0,11.0,9576.0,179.0,14.0,12698.0,15308.0,28006.0,192.0,68.0,444.0,146.0,636.0,214.0,8.0,13.0,21.0,0.0,0.0,0.0,10756.0,10756.0,0.0,2333244.0,13747.0,2346991.0,2004,JUL,9769.0,0,3.0,2004-07-01
Santa Barbara,3374.0,73.0,5.0,3462.0,70.0,26.0,6836.0,143.0,31.0,6919.0,8598.0,15517.0,127.0,75.0,191.0,112.0,318.0,187.0,9.0,37.0,46.0,0.0,0.0,0.0,7582.0,7582.0,0.0,1366196.0,12038.0,1378234.0,2004,JUL,7010.0,0,3.0,2004-07-01
Monterey,2096.0,2.0,1.0,4659.0,16.0,6.0,6755.0,18.0,7.0,5911.0,11684.0,17595.0,6.0,2.0,42.0,16.0,48.0,18.0,2.0,8.0,10.0,0.0,0.0,0.0,7324.0,7324.0,0.0,1468774.0,2437.0,1471211.0,2004,JUL,6780.0,0,3.0,2004-07-01
Butte,2314.0,0.0,0.0,4439.0,3.0,3.0,6753.0,3.0,3.0,6311.0,10871.0,17182.0,0.0,0.0,7.0,3.0,7.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,7288.0,7288.0,0.0,1504206.0,638.0,1504844.0,2004,JUL,6759.0,0,3.0,2004-07-01
Solano,3634.0,17.0,1.0,2600.0,9.0,18.0,6234.0,26.0,19.0,10353.0,4992.0,15345.0,24.0,22.0,15.0,13.0,39.0,35.0,2.0,22.0,24.0,0.0,0.0,0.0,6943.0,6943.0,0.0,1332307.0,3281.0,1335588.0,2004,JUL,6279.0,0,3.0,2004-07-01
Imperial,1557.0,0.0,0.0,4088.0,80.0,11.0,5645.0,80.0,11.0,4702.0,11960.0,16662.0,0.0,0.0,220.0,82.0,220.0,82.0,0.0,12.0,12.0,0.0,0.0,0.0,5736.0,5736.0,0.0,1407761.0,6620.0,1414381.0,2004,JUL,5736.0,0,3.0,2004-07-01
Sonoma,1744.0,4.0,0.0,3855.0,12.0,6.0,5599.0,16.0,6.0,4120.0,7754.0,11874.0,7.0,4.0,31.0,14.0,38.0,18.0,0.0,6.0,6.0,0.0,0.0,0.0,6024.0,6024.0,0.0,1088029.0,1872.0,1089901.0,2004,JUL,5621.0,0,3.0,2004-07-01
Shasta,1845.0,1.0,0.0,3566.0,1.0,1.0,5411.0,2.0,1.0,4873.0,8208.0,13081.0,5.0,1.0,7.0,1.0,12.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,5834.0,5834.0,0.0,1133720.0,259.0,1133979.0,2004,JUL,5414.0,0,3.0,2004-07-01
Madera,1250.0,0.0,0.0,3890.0,5.0,1.0,5140.0,5.0,1.0,3759.0,10033.0,13792.0,0.0,0.0,14.0,5.0,14.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,5507.0,5507.0,0.0,1143819.0,534.0,1144353.0,2004,JUL,5146.0,0,3.0,2004-07-01
Humboldt,1181.0,0.0,0.0,3477.0,2.0,4.0,4658.0,2.0,4.0,3071.0,7059.0,10130.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,0.0,4261.0,4261.0,0.0,949301.0,577.0,949878.0,2004,JUL,4664.0,0,3.0,2004-07-01
Kings,1298.0,0.0,0.0,3340.0,9.0,1.0,4638.0,9.0,1.0,3730.0,8653.0,12383.0,0.0,0.0,23.0,9.0,23.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,4975.0,4975.0,0.0,991121.0,501.0,991622.0,2004,JUL,4648.0,0,3.0,2004-07-01
