county,num_hh_pub_asst_fed,num_hh_pub_asst_fed_st,num_hh_pub_asst_st,num_hh_nonpub_asst_fed,num_hh_nonpub_asst_fed_st,num_hh_nonpub_asst_st,num_hh_both_fed,num_hh_both_fed_st,num_hh_both_st,num_pers_fedonly_pub_asst,num_pers_fedonly_nonpub_asst,num_pers_fedonly_both,num_pers_fed_st_pub_asst_fed,num_pers_fed_st_pub_asst_st,num_pers_fed_st_nonpub_asst_fed,num_pers_fed_st_nonpub_asst_st,num_pers_fed_st_both_fed,num_pers_fed_st_both_st,num_pers_stonly_pub_asst,num_pers_stonly_nonpub_asst,num_pers_stonly_both,issuances_mail,issuances_contract_otc,issuances_other_otc,issuances_ebt,issuances_total,issuances_ebt_conv_coupon,val_issuances_fed_only,val_issuences_st_only,val_issuances_tot_all,year,month,total_households,big_six,quarter,fulldate
California,256196.0,4885.0,129.0,1795627.0,20989.0,11182.0,2051823.0,25874.0,11311.0,654149.0,3552675.0,4206824.0,10602.0,6566.0,50072.0,25567.0,60674.0,32133.0,210.0,14345.0,14555.0,,,,2264985.0,2264985.0,0.0,596286691.0,5647677.0,601934368.0,2016,AUG,2089008.0,False,3.0,2016-08-01
Los Angeles,83673.0,2202.0,35.0,460763.0,5373.0,3513.0,544436.0,7575.0,3548.0,206276.0,873552.0,1079828.0,4575.0,3028.0,12374.0,6659.0,16949.0,9687.0,58.0,4517.0,4575.0,,,,594495.0,594495.0,0.0,161696413.0,1878622.0,163575035.0,2016,AUG,555559.0,True,3.0,2016-08-01
San Bernardino,24602.0,166.0,6.0,154377.0,930.0,379.0,178979.0,1096.0,385.0,65157.0,323673.0,388830.0,417.0,188.0,2441.0,1100.0,2858.0,1288.0,6.0,492.0,498.0,,,,189448.0,189448.0,0.0,53631604.0,191116.0,53822720.0,2016,AUG,180460.0,True,3.0,2016-08-01
San Diego,13193.0,312.0,8.0,126465.0,1776.0,775.0,139658.0,2088.0,783.0,35846.0,241523.0,277369.0,681.0,415.0,4194.0,2037.0,4875.0,2452.0,19.0,985.0,1004.0,,,,167384.0,167384.0,0.0,38145085.0,379645.0,38524730.0,2016,AUG,142529.0,True,3.0,2016-08-01
Riverside,15279.0,113.0,14.0,113853.0,840.0,194.0,129132.0,953.0,208.0,41257.0,243915.0,285172.0,297.0,139.0,2376.0,934.0,2673.0,1073.0,17.0,242.0,259.0,,,,137439.0,137439.0,0.0,38509411.0,129705.0,38639116.0,2016,AUG,130293.0,True,3.0,2016-08-01
Orange,10629.0,219.0,5.0,109714.0,2071.0,1155.0,120343.0,2290.0,1160.0,27154.0,216055.0,243209.0,487.0,293.0,4483.0,2550.0,4970.0,2843.0,8.0,1559.0,1567.0,,,,129743.0,129743.0,0.0,33690814.0,516531.0,34207345.0,2016,AUG,123793.0,True,3.0,2016-08-01
Sacramento,14232.0,550.0,8.0,86016.0,1076.0,610.0,100248.0,1626.0,618.0,36474.0,169525.0,205999.0,1242.0,900.0,2473.0,1524.0,3715.0,2424.0,17.0,793.0,810.0,,,,118291.0,118291.0,0.0,30214479.0,402810.0,30617289.0,2016,AUG,102492.0,True,3.0,2016-08-01
Fresno,12253.0,186.0,12.0,80673.0,668.0,219.0,92926.0,854.0,231.0,33065.0,181306.0,214371.0,464.0,220.0,1821.0,770.0,2285.0,990.0,25.0,273.0,298.0,,,,106769.0,106769.0,0.0,31782157.0,172199.0,31954356.0,2016,AUG,94011.0,False,3.0,2016-08-01
Kern,9833.0,50.0,1.0,60415.0,424.0,274.0,70248.0,474.0,275.0,26286.0,135850.0,162136.0,123.0,55.0,1152.0,470.0,1275.0,525.0,1.0,430.0,431.0,,,,75464.0,75464.0,0.0,21919434.0,124406.0,22043840.0,2016,AUG,70997.0,False,3.0,2016-08-01
Alameda,6098.0,223.0,9.0,51945.0,1416.0,666.0,58043.0,1639.0,675.0,13999.0,94588.0,108587.0,531.0,296.0,3188.0,1830.0,3719.0,2126.0,20.0,889.0,909.0,,,,60357.0,60357.0,0.0,16137810.0,347183.0,16484993.0,2016,AUG,60357.0,False,3.0,2016-08-01
Santa Clara,4330.0,105.0,3.0,46551.0,851.0,664.0,50881.0,956.0,667.0,10392.0,88310.0,98702.0,229.0,128.0,1815.0,1120.0,2044.0,1248.0,4.0,961.0,965.0,,,,54885.0,54885.0,0.0,13703158.0,260593.0,13963751.0,2016,AUG,52504.0,False,3.0,2016-08-01
Tulare,7452.0,50.0,1.0,43355.0,783.0,208.0,50807.0,833.0,209.0,20288.0,96635.0,116923.0,119.0,52.0,2146.0,865.0,2265.0,917.0,1.0,264.0,265.0,,,,60476.0,60476.0,0.0,16198715.0,135958.0,16334673.0,2016,AUG,51849.0,False,3.0,2016-08-01
San Joaquin,7189.0,65.0,0.0,43921.0,471.0,156.0,51110.0,536.0,156.0,17998.0,95636.0,113634.0,175.0,78.0,1321.0,579.0,1496.0,657.0,0.0,223.0,223.0,,,,54561.0,54561.0,0.0,15517997.0,94641.0,15612638.0,2016,AUG,51802.0,False,3.0,2016-08-01
