county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Fresno,17806.0,5904.0,2655.0,1639.0,942.0,6666.0,7.7,22292.0,19371.0,2921.0,2556.0,1644.0,535.0,377.0,47.7,0.2941,0.1491,0.1435,0.0923,2017,MAR,0.0400906915115,0.0473545237675,1.0,2017-03-01
Glenn,388.0,174.0,59.0,18.0,16.0,121.0,9.7,472.0,288.0,184.0,80.0,73.0,3.0,4.0,21.0,0.2397,0.1521,0.2062,0.1881,2017,MAR,0.000873592514123,0.001002661727,1.0,2017-03-01
Humboldt,3356.0,1575.0,462.0,208.0,131.0,980.0,9.0,3549.0,1946.0,1603.0,984.0,890.0,64.0,30.0,30.7,0.2387,0.1377,0.2932,0.2652,2017,MAR,0.00755612494174,0.00753908150238,1.0,2017-03-01
Imperial,3332.0,1473.0,592.0,182.0,128.0,957.0,9.0,4707.0,3106.0,1601.0,1040.0,929.0,64.0,47.0,23.3,0.2707,0.1777,0.3121,0.2788,2017,MAR,0.00750208829138,0.00999900158684,1.0,2017-03-01
Inyo,243.0,102.0,30.0,20.0,16.0,75.0,9.0,300.0,163.0,137.0,90.0,79.0,8.0,3.0,26.0,0.2716,0.1235,0.3704,0.3251,2017,MAR,0.000547121084876,0.000637284995974,1.0,2017-03-01
Kern,18023.0,6485.0,3701.0,1251.0,736.0,5850.0,12.7,20427.0,12953.0,7474.0,3537.0,2993.0,345.0,199.0,18.3,0.3156,0.2053,0.1962,0.1661,2017,MAR,0.0405792728918,0.0433927353759,1.0,2017-03-01
Kings,2714.0,953.0,625.0,176.0,82.0,878.0,8.0,3080.0,1982.0,1098.0,678.0,609.0,46.0,23.0,24.3,0.3254,0.2303,0.2498,0.2244,2017,MAR,0.00611064454466,0.00654279262534,1.0,2017-03-01
Lake,1355.0,649.0,128.0,89.0,63.0,426.0,12.7,1874.0,1126.0,748.0,558.0,501.0,32.0,25.0,29.7,0.2066,0.0945,0.4118,0.3697,2017,MAR,0.00305081921813,0.00398090694152,1.0,2017-03-01
Lassen,325.0,171.0,16.0,13.0,16.0,109.0,16.7,448.0,264.0,184.0,115.0,105.0,7.0,3.0,28.3,0.1385,0.0492,0.3538,0.3231,2017,MAR,0.000731746306933,0.000951678927322,1.0,2017-03-01
Los Angeles,93877.0,50109.0,13041.0,5893.0,3244.0,21590.0,9.0,106113.0,84310.0,21803.0,2736.0,105.0,1662.0,969.0,38.0,0.2362,0.1389,0.0291,0.11,2017,MAR,0.211366609403,0.225414075926,1.0,2017-03-01
Madera,2270.0,901.0,381.0,132.0,118.0,738.0,10.7,3225.0,2216.0,1009.0,349.0,281.0,46.0,22.0,23.3,0.278,0.1678,0.1537,0.1238,2017,MAR,0.00511096651304,0.00685081370673,1.0,2017-03-01
Marin,1456.0,708.0,242.0,76.0,53.0,377.0,9.3,1880.0,1062.0,818.0,515.0,469.0,33.0,13.0,28.7,0.2548,0.1662,0.3537,0.3221,2017,MAR,0.00327822345506,0.00399365264144,1.0,2017-03-01
Mariposa,262.0,120.0,28.0,13.0,11.0,90.0,19.7,325.0,180.0,145.0,91.0,86.0,3.0,2.0,25.0,0.1985,0.1069,0.3473,0.3282,2017,MAR,0.000589900099743,0.000690392078972,1.0,2017-03-01
Mendocino,1504.0,600.0,205.0,114.0,77.0,508.0,11.0,1869.0,1022.0,847.0,490.0,406.0,58.0,26.0,28.7,0.2633,0.1363,0.3258,0.2699,2017,MAR,0.00338629675577,0.00397028552492,1.0,2017-03-01
Merced,4964.0,1880.0,851.0,368.0,243.0,1622.0,11.3,6513.0,4316.0,2197.0,1423.0,1291.0,77.0,55.0,24.0,0.2945,0.1714,0.2867,0.2601,2017,MAR,0.0111765805157,0.0138354572626,1.0,2017-03-01
Modoc,147.0,71.0,18.0,5.0,7.0,46.0,11.7,158.0,93.0,65.0,54.0,50.0,3.0,1.0,27.0,0.2041,0.1224,0.3673,0.3401,2017,MAR,0.000330974483443,0.000335636764547,1.0,2017-03-01
Mono,107.0,57.0,7.0,5.0,4.0,34.0,11.3,142.0,63.0,79.0,27.0,22.0,3.0,2.0,25.0,0.1495,0.0654,0.2523,0.2056,2017,MAR,0.000240913399513,0.000301648231428,1.0,2017-03-01
Monterey,5476.0,1925.0,710.0,355.0,253.0,2233.0,10.7,5829.0,3426.0,2403.0,1130.0,998.0,90.0,42.0,23.7,0.2407,0.1297,0.2064,0.1822,2017,MAR,0.01232936239,0.0123824474718,1.0,2017-03-01
Napa,898.0,430.0,85.0,49.0,33.0,301.0,14.0,1021.0,570.0,451.0,183.0,155.0,17.0,11.0,24.7,0.186,0.0947,0.2038,0.1726,2017,MAR,0.00202187133423,0.00216889326963,1.0,2017-03-01
Nevada,1154.0,581.0,114.0,70.0,48.0,341.0,17.7,1208.0,585.0,623.0,191.0,166.0,14.0,11.0,28.3,0.201,0.0988,0.1655,0.1438,2017,MAR,0.00259826227139,0.00256613425046,1.0,2017-03-01
Orange,23890.0,11230.0,2817.0,1659.0,994.0,7190.0,5.0,25071.0,20296.0,4775.0,2792.0,1704.0,655.0,433.0,33.0,0.229,0.1179,0.1169,0.0713,2017,MAR,0.0537889823773,0.0532579071136,1.0,2017-03-01
Placer,2857.0,1503.0,259.0,167.0,99.0,829.0,9.0,1852.0,1439.0,413.0,256.0,149.0,61.0,46.0,33.3,0.1838,0.0907,0.0896,0.0522,2017,MAR,0.00643261291971,0.00393417270848,1.0,2017-03-01
Plumas,312.0,179.0,23.0,16.0,7.0,87.0,13.3,324.0,174.0,150.0,72.0,63.0,6.0,3.0,31.0,0.1474,0.0737,0.2308,0.2019,2017,MAR,0.000702476454655,0.000688267795652,1.0,2017-03-01
Riverside,30573.0,12665.0,5325.0,2229.0,1294.0,9060.0,8.3,35005.0,20702.0,14303.0,5940.0,5030.0,600.0,310.0,25.0,0.2894,0.1742,0.1943,0.1645,2017,MAR,0.0688359379749,0.0743605376136,1.0,2017-03-01
Sacramento,23589.0,10684.0,2739.0,1561.0,996.0,7609.0,6.0,21650.0,17893.0,3757.0,2719.0,1705.0,583.0,431.0,33.7,0.2245,0.1161,0.1153,0.0723,2017,MAR,0.0531112727207,0.0459907338762,1.0,2017-03-01
San Benito,558.0,231.0,91.0,31.0,16.0,189.0,13.3,730.0,405.0,325.0,162.0,147.0,10.0,5.0,23.0,0.2473,0.1631,0.2903,0.2634,2017,MAR,0.00125635212083,0.00155072682354,1.0,2017-03-01
San Bernardino,38607.0,13312.0,8923.0,2998.0,1699.0,11675.0,8.0,47643.0,29531.0,18112.0,10489.0,9317.0,758.0,414.0,29.0,0.3528,0.2311,0.2717,0.2413,2017,MAR,0.0869247066823,0.101207230211,1.0,2017-03-01
San Diego,41507.0,18137.0,5138.0,2705.0,1756.0,13771.0,12.7,29016.0,22955.0,6061.0,4079.0,2451.0,943.0,685.0,34.3,0.2313,0.1238,0.0983,0.0591,2017,MAR,0.0934541352672,0.0616382048107,1.0,2017-03-01
San Francisco,8546.0,4202.0,875.0,572.0,320.0,2577.0,7.7,6735.0,5286.0,1449.0,993.0,684.0,198.0,111.0,33.7,0.2068,0.1024,0.1162,0.08,2017,MAR,0.0192415505817,0.0143070481596,1.0,2017-03-01
San Joaquin,10518.0,4448.0,1937.0,639.0,427.0,3067.0,11.0,14593.0,9293.0,5300.0,3041.0,2758.0,184.0,99.0,24.0,0.2855,0.1842,0.2891,0.2622,2017,MAR,0.0236815620194,0.0309996664875,1.0,2017-03-01
San Luis Obispo,2654.0,1302.0,200.0,145.0,104.0,903.0,10.0,1944.0,1571.0,373.0,219.0,129.0,42.0,48.0,34.7,0.1692,0.0754,0.0825,0.0486,2017,MAR,0.00597555291877,0.00412960677391,1.0,2017-03-01
San Mateo,3931.0,1898.0,353.0,263.0,180.0,1237.0,9.0,3074.0,2396.0,678.0,380.0,225.0,90.0,65.0,34.0,0.2025,0.0898,0.0967,0.0572,2017,MAR,0.00885075302324,0.00653004692542,1.0,2017-03-01
Santa Barbara,5030.0,2370.0,388.0,306.0,235.0,1731.0,11.3,3781.0,3108.0,673.0,405.0,258.0,90.0,57.0,32.0,0.1847,0.0771,0.0805,0.0513,2017,MAR,0.0113251813042,0.0080319152326,1.0,2017-03-01
Santa Clara,8759.0,4475.0,190.0,576.0,341.0,3177.0,8.7,10849.0,9050.0,1799.0,353.0,63.0,182.0,108.0,32.7,0.1264,0.0217,0.0403,0.72,2017,MAR,0.0197211258536,0.0230463497378,1.0,2017-03-01
Santa Cruz,3218.0,1660.0,63.0,169.0,146.0,1180.0,9.3,2827.0,2390.0,437.0,103.0,18.0,49.0,36.0,34.7,0.1175,0.0196,0.032,0.56,2017,MAR,0.00724541420218,0.0060053489454,1.0,2017-03-01
Shasta,3518.0,1367.0,583.0,270.0,144.0,1154.0,14.7,3555.0,1932.0,1623.0,942.0,829.0,73.0,40.0,26.7,0.2834,0.1657,0.2678,0.2356,2017,MAR,0.00792087233166,0.0075518272023,1.0,2017-03-01
Sierra,25.0,14.0,1.0,0.0,1.0,9.0,4.3,52.0,35.0,17.0,4.0,4.0,0.0,0.0,23.0,0.08,0.04,0.16,0.16,2017,MAR,5.62881774564e-05,0.000110462732636,1.0,2017-03-01
Siskiyou,732.0,348.0,104.0,38.0,41.0,201.0,15.3,858.0,512.0,346.0,252.0,228.0,17.0,7.0,28.0,0.25,0.1421,0.3443,0.3115,2017,MAR,0.00164811783592,0.00182263508849,1.0,2017-03-01
Solano,4883.0,2361.0,61.0,322.0,195.0,1944.0,10.7,4651.0,3734.0,917.0,208.0,26.0,115.0,67.0,36.0,0.1184,0.0125,0.0426,0.53,2017,MAR,0.0109942068208,0.00988004172092,1.0,2017-03-01
Sonoma,4763.0,1972.0,499.0,333.0,209.0,1750.0,12.0,3733.0,2907.0,826.0,482.0,276.0,128.0,78.0,35.3,0.2186,0.1048,0.1012,0.0579,2017,MAR,0.010724023569,0.00792994963324,1.0,2017-03-01
Stanislaus,9344.0,3312.0,1603.0,694.0,382.0,3353.0,8.7,11106.0,6635.0,4471.0,2142.0,1817.0,216.0,109.0,26.0,0.2867,0.1716,0.2292,0.1945,2017,MAR,0.0210382692061,0.023592290551,1.0,2017-03-01
Sutter,1412.0,642.0,228.0,75.0,48.0,419.0,15.3,1737.0,1078.0,659.0,414.0,379.0,23.0,12.0,27.7,0.2486,0.1615,0.2932,0.2684,2017,MAR,0.00317915626274,0.00368988012669,1.0,2017-03-01
Tehama,1287.0,533.0,218.0,78.0,57.0,401.0,14.7,1417.0,805.0,612.0,308.0,276.0,17.0,15.0,18.3,0.2743,0.1694,0.2393,0.2145,2017,MAR,0.00289771537545,0.00301010946432,1.0,2017-03-01
Trinity,261.0,109.0,33.0,17.0,17.0,85.0,13.3,325.0,178.0,147.0,69.0,60.0,7.0,2.0,25.7,0.2567,0.1264,0.2644,0.2299,2017,MAR,0.000587648572644,0.000690392078972,1.0,2017-03-01
Tulare,8637.0,2955.0,1375.0,729.0,423.0,3155.0,5.3,10772.0,9539.0,1233.0,1149.0,799.0,198.0,152.0,35.0,0.2926,0.1592,0.133,0.0925,2017,MAR,0.0194464395476,0.0228827799221,1.0,2017-03-01
Tuolumne,742.0,327.0,71.0,45.0,27.0,272.0,13.7,981.0,516.0,465.0,136.0,107.0,16.0,13.0,29.7,0.1927,0.0957,0.1833,0.1442,2017,MAR,0.0016706331069,0.00208392193684,1.0,2017-03-01
Ventura,8602.0,3378.0,1166.0,713.0,395.0,2950.0,6.7,7733.0,6217.0,1516.0,1133.0,760.0,229.0,144.0,33.3,0.2644,0.1355,0.1317,0.0884,2017,MAR,0.0193676360992,0.0164270829129,1.0,2017-03-01
Yolo,2627.0,1259.0,272.0,188.0,126.0,782.0,12.7,2039.0,1640.0,399.0,247.0,140.0,69.0,38.0,38.0,0.2231,0.1035,0.094,0.0533,2017,MAR,0.00591476168711,0.00433141368931,1.0,2017-03-01
Yuba,1587.0,625.0,341.0,99.0,55.0,467.0,11.0,1814.0,1092.0,722.0,634.0,591.0,32.0,11.0,22.0,0.3119,0.2149,0.3995,0.3724,2017,MAR,0.00357317350493,0.00385344994233,1.0,2017-03-01
