county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Marin,1599.0,841.0,289.0,70.0,56.0,343.0,12.0,1765.0,1014.0,751.0,487.0,423.0,42.0,22.0,28.7,0.2595,0.1807,0.3046,0.2645,2015,JUN,0.0035991869754,0.0035212602321,2.0,2015-06-01
Mariposa,216.0,122.0,27.0,10.0,6.0,51.0,14.3,293.0,184.0,109.0,66.0,62.0,4.0,0.0,25.7,0.1991,0.125,0.3056,0.287,2015,JUN,0.000486194113,0.000584549149012,2.0,2015-06-01
Mendocino,1547.0,635.0,243.0,104.0,76.0,489.0,12.3,2093.0,1098.0,995.0,486.0,390.0,68.0,28.0,29.7,0.2734,0.1571,0.3142,0.2521,2015,JUN,0.00348214024449,0.00417563607127,2.0,2015-06-01
Merced,4812.0,2120.0,763.0,232.0,148.0,1549.0,12.0,6760.0,4628.0,2132.0,1712.0,1546.0,106.0,60.0,25.0,0.2375,0.1586,0.3558,0.3213,2015,JUN,0.0108313244063,0.0134865264414,2.0,2015-06-01
Modoc,133.0,79.0,16.0,4.0,3.0,31.0,13.0,158.0,80.0,78.0,38.0,36.0,1.0,1.0,23.3,0.1729,0.1203,0.2857,0.2707,2015,JUN,0.000299369523282,0.000315217629843,2.0,2015-06-01
Mono,211.0,105.0,5.0,19.0,5.0,77.0,11.7,158.0,56.0,102.0,12.0,8.0,4.0,0.0,19.0,0.1374,0.0237,0.0569,0.0379,2015,JUN,0.000474939619643,0.000315217629843,2.0,2015-06-01
Monterey,5160.0,2515.0,736.0,266.0,140.0,1503.0,11.3,5022.0,3067.0,1955.0,1058.0,910.0,97.0,51.0,24.0,0.2213,0.1426,0.205,0.1764,2015,JUN,0.0116146371439,0.0100191325131,2.0,2015-06-01
Napa,973.0,545.0,107.0,20.0,36.0,265.0,12.3,977.0,574.0,403.0,193.0,161.0,22.0,10.0,25.0,0.1675,0.11,0.1984,0.1655,2015,JUN,0.00219012440717,0.00194916217947,2.0,2015-06-01
Nevada,1061.0,581.0,118.0,51.0,48.0,263.0,17.3,1277.0,704.0,573.0,305.0,265.0,24.0,16.0,26.0,0.2045,0.1112,0.2875,0.2498,2015,JUN,0.00238820349024,0.00254767666651,2.0,2015-06-01
Orange,24519.0,12948.0,2659.0,1390.0,833.0,6689.0,5.7,28415.0,22947.0,5468.0,3275.0,2101.0,711.0,463.0,34.3,0.1991,0.1084,0.1336,0.0857,2015,JUN,0.0551897845215,0.0566892971644,2.0,2015-06-01
Placer,3125.0,1653.0,347.0,169.0,113.0,843.0,9.7,2614.0,1979.0,635.0,403.0,250.0,83.0,70.0,34.7,0.2013,0.111,0.129,0.08,2015,JUN,0.0070340583478,0.00521505623044,2.0,2015-06-01
Plumas,245.0,150.0,29.0,7.0,5.0,54.0,16.3,257.0,134.0,123.0,52.0,47.0,3.0,2.0,32.0,0.1673,0.1184,0.2122,0.1918,2015,JUN,0.000551470174467,0.000512727410567,2.0,2015-06-01
Riverside,33401.0,15410.0,5677.0,1716.0,1176.0,9422.0,10.0,38221.0,23548.0,14673.0,8783.0,7656.0,762.0,365.0,25.3,0.2565,0.17,0.263,0.2292,2015,JUN,0.0751822665199,0.0762527406976,2.0,2015-06-01
Sacramento,24308.0,12177.0,2964.0,1277.0,797.0,7093.0,7.0,26414.0,21522.0,4892.0,3525.0,2304.0,710.0,511.0,36.3,0.2073,0.1219,0.145,0.0948,2015,JUN,0.0547148449018,0.0526972055359,2.0,2015-06-01
San Benito,640.0,283.0,77.0,39.0,21.0,220.0,12.7,727.0,422.0,305.0,185.0,159.0,14.0,12.0,27.3,0.2141,0.1203,0.2891,0.2484,2015,JUN,0.00144057514963,0.00145040010693,2.0,2015-06-01
San Bernardino,39490.0,16518.0,8434.0,1986.0,1270.0,11282.0,8.0,50377.0,32502.0,17875.0,12769.0,11494.0,867.0,408.0,30.0,0.296,0.2136,0.3233,0.2911,2015,JUN,0.0888879885294,0.100504547713,2.0,2015-06-01
San Diego,38727.0,18508.0,4952.0,2109.0,1335.0,11823.0,11.3,32218.0,25485.0,6733.0,4577.0,2890.0,1016.0,671.0,34.3,0.2168,0.1279,0.1182,0.0746,2015,JUN,0.0871705528432,0.0642764658119,2.0,2015-06-01
San Francisco,8174.0,4125.0,844.0,438.0,300.0,2467.0,7.3,7352.0,5579.0,1773.0,1102.0,743.0,213.0,146.0,35.0,0.1935,0.1033,0.1348,0.0909,2015,JUN,0.0183988457392,0.0146675950291,2.0,2015-06-01
San Joaquin,10129.0,5119.0,1542.0,454.0,321.0,2693.0,12.7,14755.0,10114.0,4641.0,2785.0,2444.0,233.0,108.0,23.7,0.2287,0.1522,0.275,0.2413,2015,JUN,0.0227993526415,0.0294369375211,2.0,2015-06-01
San Luis Obispo,2575.0,1294.0,195.0,132.0,84.0,870.0,12.0,2135.0,1671.0,464.0,256.0,146.0,68.0,42.0,36.0,0.1596,0.0757,0.0994,0.0567,2015,JUN,0.00579606407858,0.00425942809946,2.0,2015-06-01
San Mateo,4463.0,2351.0,415.0,252.0,168.0,1277.0,9.0,3631.0,2823.0,808.0,502.0,286.0,111.0,105.0,37.3,0.1871,0.093,0.1125,0.0641,2015,JUN,0.01004576077,0.00724402034151,2.0,2015-06-01
Santa Barbara,4313.0,2315.0,369.0,215.0,144.0,1270.0,11.3,4025.0,3179.0,846.0,449.0,245.0,128.0,76.0,38.3,0.1688,0.0856,0.1041,0.0568,2015,JUN,0.00970812596929,0.00803006936783,2.0,2015-06-01
Santa Clara,10661.0,5844.0,264.0,555.0,408.0,3590.0,9.7,12756.0,10329.0,2427.0,598.0,107.0,276.0,215.0,38.7,0.1151,0.0248,0.0561,1.0,2015,JUN,0.0239968307347,0.0254488359891,2.0,2015-06-01
Santa Cruz,2825.0,1626.0,39.0,96.0,85.0,979.0,12.0,3174.0,2561.0,613.0,110.0,18.0,51.0,41.0,37.7,0.0779,0.0138,0.0389,0.64,2015,JUN,0.00635878874641,0.00633228327292,2.0,2015-06-01
Shasta,3397.0,1645.0,491.0,171.0,96.0,994.0,15.7,4104.0,2372.0,1732.0,1152.0,1040.0,72.0,40.0,25.7,0.2231,0.1445,0.3391,0.3062,2015,JUN,0.00764630278639,0.00818767818275,2.0,2015-06-01
Sierra,26.0,10.0,2.0,2.0,3.0,9.0,12.0,48.0,34.0,14.0,6.0,6.0,0.0,0.0,29.0,0.2692,0.0769,0.2308,0.2308,2015,JUN,5.85233654537e-05,9.57623179269e-05,2.0,2015-06-01
Siskiyou,836.0,476.0,102.0,30.0,22.0,206.0,16.3,911.0,571.0,340.0,214.0,199.0,11.0,4.0,27.0,0.1842,0.122,0.256,0.238,2015,JUN,0.0018817512892,0.00181748899232,2.0,2015-06-01
Solano,4887.0,2599.0,61.0,295.0,209.0,1723.0,10.0,4761.0,3863.0,898.0,193.0,17.0,109.0,67.0,37.7,0.1156,0.0125,0.0395,0.35,2015,JUN,0.0110001418066,0.00949842490937,2.0,2015-06-01
Sonoma,4442.0,2133.0,451.0,228.0,160.0,1470.0,9.7,4554.0,3598.0,956.0,536.0,312.0,153.0,71.0,35.3,0.1889,0.1015,0.1207,0.0702,2015,JUN,0.00999849189789,0.00908544991332,2.0,2015-06-01
Stanislaus,9704.0,3957.0,1799.0,540.0,374.0,3034.0,9.0,12659.0,8035.0,4624.0,3333.0,2884.0,319.0,130.0,26.7,0.2796,0.1854,0.3435,0.2972,2015,JUN,0.0218427207062,0.0252553163049,2.0,2015-06-01
Sutter,1553.0,794.0,280.0,64.0,34.0,381.0,15.3,1685.0,919.0,766.0,443.0,404.0,25.0,14.0,27.0,0.2434,0.1803,0.2853,0.2601,2015,JUN,0.00349564563652,0.00336165636889,2.0,2015-06-01
Tehama,1322.0,673.0,183.0,54.0,42.0,370.0,13.3,1733.0,939.0,794.0,388.0,356.0,21.0,11.0,20.7,0.211,0.1384,0.2935,0.2693,2015,JUN,0.00297568804345,0.00345741868682,2.0,2015-06-01
Trinity,245.0,147.0,25.0,15.0,2.0,56.0,10.7,326.0,152.0,174.0,84.0,74.0,8.0,2.0,27.0,0.1714,0.102,0.3429,0.302,2015,JUN,0.000551470174467,0.000650385742587,2.0,2015-06-01
Tulare,8977.0,3159.0,1852.0,647.0,381.0,2938.0,4.7,13791.0,11828.0,1963.0,2158.0,1574.0,369.0,215.0,35.7,0.3208,0.2063,0.2404,0.1753,2015,JUN,0.0202063173722,0.0275137109694,2.0,2015-06-01
Tuolumne,846.0,416.0,119.0,47.0,30.0,234.0,15.3,880.0,502.0,378.0,214.0,186.0,25.0,3.0,27.3,0.2317,0.1407,0.253,0.2199,2015,JUN,0.00190426027592,0.00175564249533,2.0,2015-06-01
Ventura,8851.0,3909.0,1205.0,567.0,316.0,2854.0,8.7,8919.0,6926.0,1993.0,1687.0,1114.0,348.0,225.0,38.3,0.2359,0.1361,0.1906,0.1259,2015,JUN,0.0199227041396,0.0177938356998,2.0,2015-06-01
Yolo,2721.0,1469.0,302.0,143.0,75.0,732.0,9.0,2487.0,1972.0,515.0,348.0,211.0,82.0,55.0,36.0,0.1911,0.111,0.1279,0.0775,2015,JUN,0.00612469528459,0.00496168509759,2.0,2015-06-01
Yuba,1670.0,836.0,291.0,63.0,51.0,429.0,11.7,1805.0,1106.0,699.0,602.0,553.0,38.0,11.0,23.7,0.2425,0.1743,0.3605,0.3311,2015,JUN,0.00375900078106,0.00360106216371,2.0,2015-06-01
