county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Imperial,3172.0,1622.0,613.0,137.0,121.0,679.0,15.0,3873.0,2604.0,1269.0,560.0,495.0,36.0,29.0,6.0,0.2746,0.1933,0.1765,0.1561,2013,MAR,0.00649950720949,0.00905744567403,1.0,2013-03-01
Inyo,314.0,166.0,48.0,9.0,7.0,84.0,7.7,310.0,169.0,141.0,48.0,45.0,2.0,1.0,6.3,0.2038,0.1529,0.1529,0.1433,2013,MAR,0.000643393841041,0.000724969831901,1.0,2013-03-01
Kern,17024.0,7414.0,3904.0,788.0,586.0,4332.0,14.7,16546.0,10713.0,5833.0,2505.0,2120.0,260.0,125.0,8.7,0.31,0.2293,0.1471,0.1245,2013,MAR,0.0348826011143,0.0386946801246,1.0,2013-03-01
Kings,2920.0,1305.0,591.0,138.0,101.0,785.0,15.0,2771.0,1817.0,954.0,525.0,467.0,41.0,17.0,8.3,0.2842,0.2024,0.1798,0.1599,2013,MAR,0.00598315291668,0.00648029485225,1.0,2013-03-01
Lake,1437.0,867.0,153.0,54.0,45.0,318.0,25.3,1500.0,906.0,594.0,351.0,307.0,29.0,15.0,14.3,0.1754,0.1065,0.2443,0.2136,2013,MAR,0.002944448884,0.00350791854145,1.0,2013-03-01
Lassen,478.0,245.0,77.0,21.0,22.0,113.0,10.3,475.0,257.0,218.0,93.0,80.0,5.0,8.0,9.3,0.251,0.1611,0.1946,0.1674,2013,MAR,0.000979433936361,0.00111084087146,1.0,2013-03-01
Los Angeles,121801.0,66996.0,13774.0,5984.0,3830.0,31217.0,13.3,85650.0,82791.0,2859.0,1955.0,1377.0,354.0,224.0,30.0,0.1937,0.1131,0.0161,0.0113,2013,MAR,0.24957329055,0.200302148717,1.0,2013-03-01
Madera,2699.0,1294.0,504.0,148.0,97.0,656.0,19.3,2957.0,1976.0,981.0,487.0,413.0,54.0,20.0,9.3,0.2775,0.1867,0.1804,0.153,2013,MAR,0.00553031839799,0.00691527675139,1.0,2013-03-01
Marin,1886.0,1115.0,306.0,69.0,43.0,353.0,17.7,1699.0,1034.0,665.0,296.0,254.0,25.0,17.0,7.7,0.2216,0.1622,0.1569,0.1347,2013,MAR,0.00386446109619,0.00397330240129,1.0,2013-03-01
Mariposa,283.0,169.0,40.0,8.0,5.0,61.0,15.7,266.0,157.0,109.0,48.0,41.0,7.0,0.0,12.0,0.1873,0.1413,0.1696,0.1449,2013,MAR,0.000579874066925,0.000622070888018,1.0,2013-03-01
Mendocino,2006.0,882.0,433.0,139.0,74.0,478.0,10.7,2307.0,1276.0,1031.0,400.0,325.0,52.0,23.0,7.7,0.322,0.2159,0.1994,0.162,2013,MAR,0.00411034409276,0.00539517871676,1.0,2013-03-01
Merced,5203.0,2128.0,1059.0,282.0,198.0,1536.0,12.0,6109.0,4199.0,1910.0,1091.0,984.0,70.0,37.0,10.0,0.2958,0.2035,0.2097,0.1891,2013,MAR,0.0106610769265,0.0142865829132,1.0,2013-03-01
Modoc,160.0,72.0,36.0,12.0,7.0,33.0,17.7,136.0,66.0,70.0,21.0,18.0,1.0,2.0,5.0,0.3438,0.225,0.1313,0.1125,2013,MAR,0.000327843995435,0.000318051281092,1.0,2013-03-01
Mono,177.0,107.0,19.0,3.0,4.0,44.0,14.3,189.0,46.0,143.0,15.0,6.0,3.0,6.0,17.7,0.1469,0.1073,0.0847,0.0339,2013,MAR,0.00036267741995,0.000441997736223,1.0,2013-03-01
Monterey,6111.0,3078.0,1029.0,198.0,140.0,1666.0,12.0,4807.0,3099.0,1708.0,682.0,612.0,39.0,31.0,8.3,0.2237,0.1684,0.1116,0.1001,2013,MAR,0.0125215916006,0.0112417096192,1.0,2013-03-01
Napa,1209.0,718.0,134.0,49.0,34.0,274.0,25.7,1020.0,537.0,483.0,332.0,300.0,24.0,8.0,16.7,0.1795,0.1108,0.2746,0.2481,2013,MAR,0.0024772711905,0.00238538460819,1.0,2013-03-01
Nevada,1278.0,755.0,165.0,54.0,45.0,259.0,10.3,1146.0,564.0,582.0,172.0,149.0,15.0,8.0,9.7,0.2066,0.1291,0.1346,0.1166,2013,MAR,0.00261865391354,0.00268004976567,1.0,2013-03-01
Orange,23119.0,13336.0,2014.0,1226.0,853.0,5690.0,5.0,21628.0,18840.0,2788.0,1671.0,988.0,434.0,249.0,34.3,0.177,0.0871,0.0723,0.0427,2013,MAR,0.0473714083154,0.050579508143,1.0,2013-03-01
Placer,3339.0,1968.0,287.0,163.0,117.0,804.0,8.3,1936.0,1609.0,327.0,196.0,112.0,49.0,35.0,39.0,0.1698,0.086,0.0587,0.0335,2013,MAR,0.00684169437973,0.00452755353084,1.0,2013-03-01
Plumas,334.0,202.0,57.0,11.0,8.0,56.0,15.7,253.0,132.0,121.0,40.0,39.0,1.0,0.0,8.7,0.2275,0.1707,0.1198,0.1168,2013,MAR,0.00068437434047,0.000591668927325,1.0,2013-03-01
Riverside,34580.0,17773.0,6308.0,1588.0,1022.0,7889.0,11.7,30619.0,18851.0,11768.0,5559.0,4851.0,485.0,223.0,9.7,0.2579,0.1824,0.1608,0.1403,2013,MAR,0.0708552835133,0.0716059718805,1.0,2013-03-01
Sacramento,22881.0,12605.0,2161.0,1212.0,779.0,6124.0,10.7,23353.0,20730.0,2623.0,1874.0,1101.0,483.0,290.0,37.3,0.1815,0.0944,0.0819,0.0481,2013,MAR,0.0468837403721,0.0546136144657,1.0,2013-03-01
San Benito,832.0,423.0,142.0,31.0,24.0,212.0,14.3,745.0,441.0,304.0,116.0,100.0,10.0,6.0,8.0,0.2368,0.1707,0.1394,0.1202,2013,MAR,0.00170478877626,0.00174226620892,1.0,2013-03-01
San Bernardino,40313.0,19143.0,8780.0,1641.0,1103.0,9646.0,10.3,41105.0,26646.0,14459.0,6655.0,6016.0,400.0,239.0,7.7,0.2859,0.2178,0.1651,0.1492,2013,MAR,0.0826023436748,0.0961286610977,1.0,2013-03-01
San Diego,37250.0,18698.0,4314.0,2469.0,1669.0,10100.0,10.0,22953.0,20536.0,2417.0,2059.0,1035.0,582.0,442.0,36.3,0.2269,0.1158,0.0553,0.0278,2013,MAR,0.0763261801872,0.0536781695213,1.0,2013-03-01
San Francisco,8889.0,4559.0,914.0,546.0,365.0,2505.0,9.7,6924.0,5331.0,1593.0,1035.0,711.0,194.0,130.0,37.0,0.2053,0.1028,0.1164,0.08,2013,MAR,0.0182137829714,0.0161925519874,1.0,2013-03-01
San Joaquin,11072.0,6042.0,2193.0,393.0,288.0,2156.0,16.3,12698.0,8862.0,3836.0,1737.0,1548.0,115.0,74.0,7.3,0.2596,0.1981,0.1569,0.1398,2013,MAR,0.0226868044841,0.0296956997596,1.0,2013-03-01
San Luis Obispo,2835.0,1590.0,187.0,155.0,84.0,819.0,11.3,1953.0,1659.0,294.0,153.0,85.0,41.0,27.0,40.0,0.1503,0.066,0.054,0.03,2013,MAR,0.00580898579411,0.00456730994097,1.0,2013-03-01
San Mateo,5250.0,3118.0,405.0,282.0,172.0,1273.0,19.7,3083.0,2607.0,476.0,352.0,199.0,80.0,73.0,39.0,0.1636,0.0771,0.067,0.0379,2013,MAR,0.0107573811002,0.00720994190887,1.0,2013-03-01
Santa Barbara,4817.0,2440.0,474.0,246.0,180.0,1477.0,15.3,3637.0,3097.0,540.0,356.0,233.0,68.0,55.0,38.0,0.1868,0.0984,0.0739,0.0484,2013,MAR,0.00987015328756,0.00850553315685,1.0,2013-03-01
Santa Clara,11553.0,6760.0,660.0,535.0,373.0,3225.0,13.7,12029.0,10510.0,1519.0,451.0,123.0,189.0,139.0,37.0,0.1357,0.0571,0.039,0.0106,2013,MAR,0.0236723854954,0.0281311680901,1.0,2013-03-01
Santa Cruz,3579.0,2006.0,140.0,169.0,107.0,1157.0,15.3,2452.0,2006.0,446.0,211.0,109.0,61.0,41.0,37.7,0.1162,0.0391,0.059,0.0305,2013,MAR,0.00733346037288,0.0057342775091,1.0,2013-03-01
Shasta,3980.0,2063.0,710.0,185.0,145.0,877.0,24.3,3832.0,2068.0,1764.0,800.0,702.0,73.0,25.0,9.3,0.2613,0.1784,0.201,0.1764,2013,MAR,0.00815511938644,0.00896156256724,1.0,2013-03-01
Sierra,56.0,32.0,10.0,2.0,3.0,9.0,11.0,50.0,26.0,24.0,6.0,6.0,0.0,0.0,10.3,0.2679,0.1786,0.1071,0.1071,2013,MAR,0.000114745398402,0.000116930618048,1.0,2013-03-01
Siskiyou,931.0,572.0,125.0,37.0,25.0,172.0,14.7,808.0,489.0,319.0,132.0,118.0,10.0,4.0,10.7,0.2009,0.1343,0.1418,0.1267,2013,MAR,0.00190764224844,0.00188959878766,1.0,2013-03-01
Solano,5602.0,2929.0,176.0,423.0,265.0,1809.0,13.3,5489.0,4492.0,997.0,354.0,71.0,170.0,113.0,40.3,0.1542,0.0314,0.0632,0.0127,2013,MAR,0.0114786378902,0.0128366432494,1.0,2013-03-01
Sonoma,5010.0,2570.0,409.0,271.0,201.0,1559.0,17.3,4170.0,3427.0,743.0,382.0,194.0,111.0,77.0,34.7,0.1758,0.0816,0.0762,0.0387,2013,MAR,0.0102656151071,0.00975201354524,1.0,2013-03-01
Stanislaus,11000.0,4820.0,2148.0,644.0,366.0,3022.0,8.3,11649.0,7497.0,4152.0,1852.0,1615.0,152.0,85.0,9.7,0.2871,0.1953,0.1684,0.1468,2013,MAR,0.0225392746861,0.0272424953929,1.0,2013-03-01
Sutter,1728.0,935.0,313.0,72.0,41.0,367.0,14.7,1442.0,830.0,612.0,212.0,183.0,23.0,6.0,10.0,0.2465,0.1811,0.1227,0.1059,2013,MAR,0.0035407151507,0.00337227902452,1.0,2013-03-01
Tehama,1385.0,763.0,252.0,58.0,40.0,272.0,16.3,1342.0,776.0,566.0,233.0,220.0,6.0,7.0,11.3,0.2527,0.1819,0.1682,0.1588,2013,MAR,0.00283789958548,0.00313841778842,1.0,2013-03-01
Trinity,254.0,142.0,53.0,8.0,6.0,45.0,16.0,274.0,157.0,117.0,94.0,90.0,3.0,1.0,9.7,0.2638,0.2087,0.3701,0.3543,2013,MAR,0.000520452342753,0.000640779786906,1.0,2013-03-01
Tulare,8942.0,3270.0,1535.0,684.0,426.0,3027.0,4.7,11478.0,10250.0,1228.0,1393.0,972.0,236.0,185.0,37.3,0.2958,0.1717,0.1558,0.1087,2013,MAR,0.0183223812949,0.0268425926792,1.0,2013-03-01
Tuolumne,950.0,462.0,153.0,39.0,24.0,272.0,13.0,918.0,544.0,374.0,173.0,156.0,9.0,8.0,7.3,0.2274,0.1611,0.1821,0.1642,2013,MAR,0.00194657372289,0.00214684614737,1.0,2013-03-01
Ventura,9334.0,4348.0,968.0,746.0,436.0,2836.0,9.3,7126.0,5823.0,1303.0,987.0,602.0,218.0,167.0,39.3,0.2303,0.1037,0.1057,0.0645,2013,MAR,0.0191255990837,0.0166649516843,1.0,2013-03-01
Yolo,2501.0,1228.0,289.0,151.0,109.0,724.0,14.3,1941.0,1630.0,311.0,216.0,139.0,52.0,25.0,38.0,0.2195,0.1156,0.0864,0.0556,2013,MAR,0.00512461145364,0.00453924659264,1.0,2013-03-01
Yuba,1728.0,873.0,323.0,64.0,54.0,414.0,14.0,1703.0,957.0,746.0,387.0,350.0,23.0,14.0,10.7,0.2552,0.1869,0.224,0.2025,2013,MAR,0.0035407151507,0.00398265685073,1.0,2013-03-01
