county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Mariposa,284.0,162.0,25.0,8.0,10.0,79.0,15.3,319.0,188.0,131.0,60.0,56.0,4.0,0.0,25.3,0.1514,0.08800000000000001,0.2113,0.1972,2016,MAR,0.0006275729940314272,0.0006892513520345879,1.0,2016-03-01
Mendocino,1642.0,629.0,351.0,118.0,70.0,474.0,10.7,2169.0,1210.0,959.0,574.0,472.0,78.0,24.0,29.0,0.3283,0.2138,0.3496,0.2875,2016,MAR,0.0036284325922521254,0.004686477061326085,1.0,2016-03-01
Merced,4780.0,1906.0,896.0,310.0,179.0,1489.0,12.0,6831.0,4564.0,2267.0,1634.0,1466.0,118.0,50.0,25.3,0.2897,0.18739999999999998,0.3418,0.30670000000000003,2016,MAR,0.010562672223486698,0.014759485848740659,1.0,2016-03-01
Modoc,158.0,87.0,23.0,5.0,5.0,38.0,11.3,137.0,76.0,61.0,32.0,30.0,1.0,1.0,24.7,0.2089,0.1456,0.2025,0.18989999999999999,2016,MAR,0.0003491427220315687,0.00029601076874212706,1.0,2016-03-01
Mono,118.0,68.0,7.0,4.0,3.0,36.0,10.0,178.0,66.0,112.0,15.0,11.0,4.0,0.0,22.7,0.1186,0.0593,0.12710000000000002,0.0932,2016,MAR,0.00026075215949193106,0.0003845979331102089,1.0,2016-03-01
Monterey,6172.0,2695.0,942.0,340.0,204.0,1991.0,11.0,5981.0,3551.0,2430.0,1152.0,994.0,102.0,56.0,23.7,0.2408,0.15259999999999999,0.1866,0.161,2016,MAR,0.013638663799866089,0.012922922685012132,1.0,2016-03-01
Napa,1062.0,542.0,110.0,59.0,24.0,327.0,14.3,1071.0,590.0,481.0,220.0,185.0,27.0,8.0,25.7,0.18170000000000003,0.1036,0.2072,0.17420000000000002,2016,MAR,0.0023467694354273793,0.0023140695862979422,1.0,2016-03-01
Nevada,1086.0,587.0,119.0,47.0,31.0,302.0,12.3,1279.0,728.0,551.0,323.0,295.0,13.0,15.0,25.0,0.1814,0.1096,0.2974,0.2716,2016,MAR,0.002399803772951162,0.0027634873957750406,1.0,2016-03-01
Orange,24223.0,12576.0,2602.0,1474.0,955.0,6616.0,5.7,26955.0,21596.0,5359.0,2831.0,1733.0,670.0,428.0,33.3,0.2077,0.1074,0.11689999999999999,0.07150000000000001,2016,MAR,0.05352711490994107,0.0582406589156499,1.0,2016-03-01
Placer,2936.0,1540.0,301.0,166.0,91.0,838.0,9.0,2265.0,1748.0,517.0,312.0,198.0,74.0,40.0,33.3,0.19010000000000002,0.1025,0.1063,0.0674,2016,MAR,0.006487867290409403,0.00489390066570013,1.0,2016-03-01
Plumas,333.0,181.0,38.0,13.0,12.0,89.0,16.0,333.0,192.0,141.0,63.0,61.0,2.0,0.0,29.7,0.1892,0.11410000000000001,0.1892,0.1832,2016,MAR,0.0007358514331424834,0.0007195006276724695,1.0,2016-03-01
Riverside,30815.0,13905.0,5444.0,1816.0,1145.0,8505.0,9.7,34772.0,21259.0,13513.0,7282.0,6256.0,664.0,362.0,25.3,0.2728,0.17670000000000002,0.23629999999999998,0.203,2016,MAR,0.06809387961647335,0.07513055803431565,1.0,2016-03-01
Sacramento,22618.0,10960.0,2893.0,1312.0,822.0,6631.0,6.7,23535.0,18739.0,4796.0,3406.0,2257.0,694.0,455.0,35.3,0.2223,0.12789999999999999,0.1506,0.0998,2016,MAR,0.049980443588038104,0.05085119300982453,1.0,2016-03-01
San Benito,671.0,288.0,107.0,40.0,27.0,209.0,12.7,741.0,430.0,311.0,218.0,186.0,25.0,7.0,26.3,0.2593,0.1595,0.3249,0.2772,2016,MAR,0.0014827516866024214,0.0016010509462621619,1.0,2016-03-01
San Bernardino,37664.0,14793.0,8662.0,2296.0,1362.0,10551.0,8.3,48277.0,30565.0,17712.0,10600.0,9323.0,809.0,468.0,29.3,0.3271,0.23,0.2814,0.2475,2016,MAR,0.0832285536873228,0.10431030571214357,1.0,2016-03-01
San Diego,38512.0,18060.0,5157.0,2374.0,1455.0,11466.0,11.3,31388.0,24435.0,6953.0,4392.0,2633.0,1017.0,742.0,34.7,0.23329999999999998,0.13390000000000002,0.114,0.0684,2016,MAR,0.08510243361316312,0.06781887598013055,1.0,2016-03-01
San Francisco,8582.0,4590.0,862.0,447.0,276.0,2407.0,7.7,7306.0,5505.0,1801.0,1067.0,726.0,202.0,139.0,34.7,0.18469999999999998,0.10039999999999999,0.1243,0.08460000000000001,2016,MAR,0.018964195192879257,0.01578580055788307,1.0,2016-03-01
San Joaquin,10258.0,4768.0,1869.0,551.0,357.0,2713.0,12.3,15007.0,9973.0,5034.0,2986.0,2639.0,229.0,118.0,24.3,0.2707,0.1822,0.29109999999999997,0.25730000000000003,2016,MAR,0.022667759763290073,0.03242506282126351,1.0,2016-03-01
San Luis Obispo,2638.0,1295.0,205.0,133.0,106.0,899.0,11.3,2162.0,1691.0,471.0,217.0,119.0,55.0,43.0,34.3,0.16829999999999998,0.07769999999999999,0.0823,0.0451,2016,MAR,0.005829357599489103,0.004671352423507144,1.0,2016-03-01
San Mateo,4287.0,2163.0,487.0,261.0,178.0,1198.0,9.7,3510.0,2630.0,880.0,492.0,285.0,122.0,85.0,40.0,0.21600000000000003,0.11359999999999999,0.1148,0.0665,2016,MAR,0.009473258540185664,0.00758392553492603,1.0,2016-03-01
Santa Barbara,4596.0,2557.0,446.0,260.0,135.0,1198.0,11.3,3768.0,2973.0,795.0,490.0,322.0,96.0,72.0,36.0,0.1699,0.0901,0.099,0.06509999999999999,2016,MAR,0.010156075635804365,0.008141376471681276,1.0,2016-03-01
Santa Clara,9941.0,5269.0,232.0,618.0,421.0,3401.0,7.7,12214.0,9954.0,2260.0,451.0,46.0,231.0,174.0,36.0,0.12789999999999999,0.0233,0.0454,0.46,2016,MAR,0.021967264555163447,0.026390332331506134,1.0,2016-03-01
