county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
California,531014.0,280445.0,49497.0,27711.0,20016.0,153345.0,13.2,418579.0,342652.0,75927.0,53412.0,41636.0,7288.0,4488.0,37.4,0.183,0.09300000000000001,0.10099999999999999,0.078,2012,JUN,1.0,1.0,2.0,2012-06-01
Alameda,16072.0,8973.0,1418.0,883.0,572.0,4226.0,14.0,14720.0,12314.0,2406.0,1157.0,547.0,361.0,249.0,44.7,0.179,0.08800000000000001,0.07200000000000001,0.034,2012,JUN,0.03026662197230205,0.035166599375506175,2.0,2012-06-01
Alpine,24.0,14.0,1.0,1.0,0.0,8.0,3.0,22.0,18.0,4.0,1.0,1.0,0.0,0.0,39.3,0.083,0.042,0.042,0.042,2012,JUN,4.519654849024696e-05,5.25587762405663e-05,2.0,2012-06-01
Amador,550.0,327.0,16.0,30.0,32.0,145.0,11.0,522.0,357.0,165.0,110.0,103.0,3.0,4.0,38.7,0.142,0.028999999999999998,0.2,0.187,2012,JUN,0.0010357542362348262,0.0012470764180716185,2.0,2012-06-01
Butte,4486.0,2667.0,124.0,231.0,195.0,1269.0,18.3,4374.0,2528.0,1846.0,1416.0,1311.0,75.0,30.0,44.3,0.12300000000000001,0.027999999999999997,0.316,0.292,2012,JUN,0.008447988188635328,0.010449640330738044,2.0,2012-06-01
Calaveras,717.0,439.0,16.0,33.0,25.0,204.0,11.0,757.0,553.0,204.0,138.0,118.0,12.0,8.0,45.7,0.10300000000000001,0.022000000000000002,0.192,0.165,2012,JUN,0.0013502468861461279,0.001808499709732213,2.0,2012-06-01
Colusa,267.0,155.0,11.0,13.0,13.0,75.0,14.7,252.0,168.0,84.0,51.0,45.0,3.0,3.0,60.0,0.139,0.040999999999999995,0.191,0.16899999999999998,2012,JUN,0.0005028116019539974,0.0006020368914828503,2.0,2012-06-01
Contra Costa,10809.0,6174.0,1193.0,462.0,330.0,2650.0,13.3,6826.0,5777.0,1049.0,710.0,421.0,191.0,98.0,50.0,0.184,0.11,0.066,0.039,2012,JUN,0.020355395526294975,0.016307554846277526,2.0,2012-06-01
Del Norte,705.0,367.0,32.0,51.0,41.0,214.0,7.7,762.0,549.0,213.0,150.0,139.0,6.0,5.0,37.0,0.17600000000000002,0.045,0.213,0.19699999999999998,2012,JUN,0.0013276486119010045,0.0018204448861505235,2.0,2012-06-01
El Dorado,2459.0,1510.0,70.0,113.0,100.0,666.0,12.7,1939.0,1348.0,591.0,388.0,349.0,29.0,10.0,41.7,0.115,0.027999999999999997,0.158,0.142,2012,JUN,0.004630763030729887,0.004632339415020821,2.0,2012-06-01
