county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
California,494038.0,256748.0,64256.0,26494.0,16773.0,129767.0,13.3,471431.0,375426.0,96005.0,51571.0,39601.0,7370.0,4600.0,18.9,0.21760000000000002,0.1301,0.10439999999999999,0.0802,2013,JUN,1.0,1.0,2.0,2013-06-01
Alameda,15186.0,7889.0,1502.0,1003.0,572.0,4220.0,14.0,16965.0,13977.0,2988.0,1442.0,760.0,422.0,260.0,41.3,0.2026,0.0989,0.095,0.05,2013,JUN,0.030738526186244782,0.03598617825302112,2.0,2013-06-01
Alpine,28.0,15.0,2.0,2.0,0.0,9.0,2.3,28.0,14.0,14.0,3.0,3.0,0.0,0.0,3.3,0.1429,0.07139999999999999,0.10710000000000001,0.10710000000000001,2013,JUN,5.667580226622244e-05,5.939363342673689e-05,2.0,2013-06-01
Amador,528.0,298.0,76.0,15.0,18.0,121.0,10.7,647.0,365.0,282.0,111.0,104.0,5.0,2.0,7.0,0.2064,0.1439,0.2102,0.19699999999999998,2013,JUN,0.0010687436998773373,0.0013724171723963846,2.0,2013-06-01
Butte,4488.0,2466.0,609.0,202.0,134.0,1077.0,15.3,4654.0,2912.0,1742.0,1091.0,1020.0,45.0,26.0,10.3,0.21059999999999998,0.13570000000000002,0.24309999999999998,0.2273,2013,JUN,0.009084321448957367,0.009872070356001196,2.0,2013-06-01
Calaveras,665.0,385.0,93.0,30.0,21.0,136.0,11.0,792.0,465.0,327.0,131.0,116.0,7.0,8.0,8.0,0.2165,0.1398,0.19699999999999998,0.1744,2013,JUN,0.0013460503038227828,0.0016799913454991293,2.0,2013-06-01
Colusa,259.0,153.0,29.0,15.0,6.0,56.0,14.0,250.0,141.0,109.0,43.0,41.0,2.0,0.0,8.0,0.1931,0.11199999999999999,0.166,0.1583,2013,JUN,0.0005242511709625576,0.000530300298453008,2.0,2013-06-01
Contra Costa,9540.0,5129.0,1096.0,561.0,291.0,2463.0,16.0,8113.0,6709.0,1404.0,776.0,427.0,200.0,149.0,48.0,0.20420000000000002,0.1149,0.08130000000000001,0.044800000000000006,2013,JUN,0.019310255486420073,0.017209305285397016,2.0,2013-06-01
Del Norte,706.0,327.0,149.0,27.0,11.0,192.0,9.0,801.0,495.0,306.0,141.0,134.0,5.0,2.0,7.3,0.26489999999999997,0.21100000000000002,0.1997,0.1898,2013,JUN,0.0014290398714268942,0.0016990821562434374,2.0,2013-06-01
El Dorado,2359.0,1335.0,318.0,109.0,72.0,525.0,14.3,2175.0,1155.0,1020.0,472.0,420.0,37.0,15.0,11.0,0.2115,0.1348,0.20010000000000003,0.17800000000000002,2013,JUN,0.00477493634092924,0.004613612596541169,2.0,2013-06-01
Fresno,17356.0,6915.0,2728.0,1340.0,767.0,5606.0,10.3,23137.0,20341.0,2796.0,2643.0,1686.0,583.0,374.0,54.0,0.2786,0.1572,0.1523,0.0971,2013,JUN,0.03513090086187702,0.04907823202122898,2.0,2013-06-01
Glenn,431.0,236.0,59.0,21.0,11.0,104.0,10.7,489.0,286.0,203.0,53.0,49.0,3.0,1.0,6.3,0.21109999999999998,0.1369,0.12300000000000001,0.1137,2013,JUN,0.0008724025277407811,0.0010372673837740836,2.0,2013-06-01
Humboldt,3636.0,2113.0,430.0,139.0,98.0,856.0,14.0,2897.0,1650.0,1247.0,749.0,675.0,43.0,31.0,15.0,0.1834,0.1183,0.20600000000000002,0.1856,2013,JUN,0.007359757751428028,0.0061451198584734565,2.0,2013-06-01
Imperial,3846.0,1811.0,738.0,180.0,160.0,957.0,16.7,4662.0,3253.0,1409.0,597.0,521.0,41.0,35.0,5.7,0.2803,0.19190000000000002,0.1552,0.1355,2013,JUN,0.007784826268424696,0.009889039965551693,2.0,2013-06-01
