county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Inyo,297.0,152.0,30.0,17.0,9.0,89.0,8.0,315.0,166.0,149.0,74.0,71.0,1.0,2.0,26.0,0.1886,0.101,0.249158249158,0.239057239057,2014,MAR,0.000577034045009,0.000647408823257,1.0,2014-03-01
Kern,17089.0,7547.0,3029.0,921.0,576.0,5016.0,14.3,18099.0,11603.0,6496.0,4019.0,3448.0,397.0,174.0,22.0,0.2648,0.1772,0.235180525484,0.201767218679,2014,MAR,0.0332018006571,0.0371982612449,1.0,2014-03-01
Kings,2511.0,1118.0,461.0,125.0,82.0,725.0,14.3,2980.0,1840.0,1140.0,923.0,822.0,70.0,31.0,28.0,0.266,0.1836,0.3675826364,0.327359617682,2014,MAR,0.00487856056235,0.00612469299463,1.0,2014-03-01
Lake,1369.0,802.0,90.0,54.0,43.0,380.0,15.0,1553.0,987.0,566.0,471.0,422.0,34.0,15.0,30.0,0.1366,0.0657,0.344046749452,0.308254200146,2014,MAR,0.00265979665864,0.00319182826196,1.0,2014-03-01
Lassen,466.0,258.0,56.0,22.0,16.0,114.0,20.7,576.0,347.0,229.0,104.0,94.0,8.0,2.0,29.3,0.2017,0.1202,0.223175965665,0.201716738197,2014,MAR,0.000905380016748,0.00118383327681,1.0,2014-03-01
Los Angeles,129105.0,73423.0,11686.0,4634.0,3920.0,35442.0,12.7,77270.0,76276.0,994.0,972.0,748.0,155.0,69.0,31.7,0.1568,0.0905,0.00752875566399,0.00579373378258,2014,MAR,0.250834950777,0.158810411978,1.0,2014-03-01
Madera,2373.0,1190.0,297.0,129.0,91.0,666.0,14.3,3252.0,2198.0,1054.0,682.0,568.0,62.0,52.0,27.0,0.2179,0.1252,0.287399915718,0.239359460598,2014,MAR,0.00461044373335,0.00668372537534,1.0,2014-03-01
Marin,1552.0,875.0,216.0,68.0,38.0,355.0,12.0,1712.0,1037.0,675.0,378.0,327.0,26.0,25.0,29.3,0.2075,0.1392,0.243556701031,0.210695876289,2014,MAR,0.0030153428884,0.00351861557275,1.0,2014-03-01
Mariposa,259.0,161.0,37.0,4.0,12.0,45.0,19.3,295.0,172.0,123.0,60.0,49.0,8.0,3.0,25.0,0.2046,0.1429,0.23166023166,0.189189189189,2014,MAR,0.000503204773257,0.000606303501146,1.0,2014-03-01
Mendocino,1683.0,884.0,230.0,106.0,55.0,408.0,10.3,1916.0,976.0,940.0,465.0,367.0,67.0,31.0,33.0,0.2323,0.1367,0.276292335116,0.218062982769,2014,MAR,0.00326985958838,0.00393788985829,1.0,2014-03-01
Merced,5229.0,2395.0,745.0,237.0,163.0,1689.0,14.0,6834.0,4608.0,2226.0,1789.0,1573.0,141.0,75.0,26.7,0.219,0.1425,0.342130426468,0.300822336967,2014,MAR,0.0101592963682,0.0140456885655,1.0,2014-03-01
Modoc,149.0,81.0,19.0,3.0,3.0,43.0,20.0,137.0,66.0,71.0,36.0,34.0,0.0,2.0,25.7,0.1678,0.1275,0.241610738255,0.228187919463,2014,MAR,0.000289488460291,0.000281571456464,1.0,2014-03-01
Mono,153.0,90.0,9.0,7.0,8.0,39.0,17.7,195.0,81.0,114.0,27.0,24.0,3.0,0.0,24.0,0.1569,0.0588,0.176470588235,0.156862745098,2014,MAR,0.00029725996258,0.000400776890588,1.0,2014-03-01
Monterey,6057.0,2779.0,1259.0,324.0,229.0,1466.0,11.3,6202.0,3628.0,2574.0,1534.0,1290.0,144.0,100.0,24.3,0.2992,0.2079,0.253260690111,0.212976721149,2014,MAR,0.0117679973421,0.0127467603868,1.0,2014-03-01
Napa,1019.0,577.0,95.0,44.0,30.0,273.0,18.3,1111.0,649.0,462.0,263.0,229.0,23.0,11.0,28.3,0.1658,0.0932,0.258096172718,0.224730127576,2014,MAR,0.0019797902083,0.0022834006433,1.0,2014-03-01
Nevada,1175.0,680.0,127.0,49.0,46.0,273.0,20.0,1262.0,682.0,580.0,300.0,262.0,30.0,8.0,25.0,0.1889,0.1081,0.255319148936,0.222978723404,2014,MAR,0.00228287879759,0.00259374582524,1.0,2014-03-01
Orange,26583.0,14661.0,2942.0,1278.0,821.0,6881.0,9.0,30272.0,25119.0,5153.0,3177.0,1910.0,826.0,441.0,35.7,0.1896,0.1107,0.119512470376,0.0718504307264,2014,MAR,0.0516474613416,0.0622170155481,1.0,2014-03-01
Placer,3363.0,1954.0,328.0,141.0,87.0,853.0,10.0,2600.0,2080.0,520.0,373.0,235.0,83.0,55.0,36.7,0.1653,0.0975,0.110912875409,0.0698780850431,2014,MAR,0.00653389055005,0.00534369187451,1.0,2014-03-01
Plumas,382.0,255.0,35.0,11.0,10.0,71.0,15.3,309.0,164.0,145.0,96.0,92.0,3.0,1.0,31.0,0.1466,0.0916,0.251308900524,0.240837696335,2014,MAR,0.000742178468664,0.000635077226624,1.0,2014-03-01
Riverside,37418.0,18572.0,5820.0,1688.0,1108.0,10230.0,12.3,39260.0,24485.0,14775.0,9363.0,8366.0,653.0,344.0,25.0,0.2303,0.1555,0.250227163397,0.22358223315,2014,MAR,0.0726985181688,0.080689747305,1.0,2014-03-01
Sacramento,26664.0,14612.0,2787.0,1151.0,737.0,7377.0,6.7,25252.0,21160.0,4092.0,2702.0,1675.0,643.0,384.0,36.0,0.1753,0.1045,0.101335133513,0.0628187818782,2014,MAR,0.051804834263,0.0518995796981,1.0,2014-03-01
San Benito,754.0,407.0,94.0,30.0,17.0,206.0,16.0,804.0,465.0,339.0,270.0,240.0,18.0,12.0,29.3,0.187,0.1247,0.358090185676,0.318302387268,2014,MAR,0.0014649281816,0.00165243394889,1.0,2014-03-01
San Bernardino,41730.0,19115.0,8086.0,1850.0,1159.0,11520.0,8.3,50354.0,33404.0,16950.0,12950.0,11861.0,701.0,388.0,30.0,0.2659,0.1938,0.310328300983,0.28423196741,2014,MAR,0.0810761976371,0.10349086948,1.0,2014-03-01
San Diego,42882.0,21509.0,6005.0,2265.0,1331.0,11772.0,11.0,34813.0,28628.0,6185.0,4976.0,3073.0,1126.0,777.0,36.0,0.2239,0.14,0.116039363836,0.071661769507,2014,MAR,0.0833143902965,0.0715499789335,1.0,2014-03-01
San Francisco,8412.0,4390.0,1159.0,422.0,276.0,2165.0,9.0,7433.0,5667.0,1766.0,1157.0,828.0,216.0,113.0,37.0,0.2208,0.1378,0.137541607228,0.0984308131241,2014,MAR,0.0163434693152,0.0152767929628,1.0,2014-03-01
San Joaquin,11145.0,6198.0,1494.0,447.0,300.0,2706.0,18.0,14304.0,9977.0,4327.0,3202.0,2848.0,228.0,126.0,25.3,0.2011,0.1341,0.287303723643,0.255540601166,2014,MAR,0.0216533482546,0.0293985263742,1.0,2014-03-01
San Luis Obispo,2819.0,1506.0,205.0,144.0,95.0,869.0,11.7,2203.0,1657.0,546.0,265.0,138.0,73.0,54.0,39.0,0.1575,0.0727,0.0940049663001,0.0489535296204,2014,MAR,0.00547696623865,0.00452775123059,1.0,2014-03-01
San Mateo,4935.0,2697.0,556.0,268.0,157.0,1257.0,11.0,4104.0,3265.0,839.0,577.0,372.0,124.0,81.0,37.7,0.1988,0.1127,0.116919959473,0.0753799392097,2014,MAR,0.00958809094989,0.0084348120973,1.0,2014-03-01
Santa Barbara,4707.0,2489.0,407.0,207.0,146.0,1458.0,14.7,4625.0,3730.0,895.0,550.0,274.0,158.0,118.0,39.3,0.1615,0.0865,0.116847248778,0.058211174846,2014,MAR,0.00914511531938,0.0095056057383,1.0,2014-03-01
Santa Clara,12099.0,7086.0,452.0,605.0,342.0,3614.0,10.3,13207.0,10848.0,2359.0,755.0,196.0,328.0,231.0,36.7,0.1156,0.0374,0.0624018513927,0.0161996859245,2014,MAR,0.0235068515507,0.0271438994564,1.0,2014-03-01
Santa Cruz,2948.0,1669.0,131.0,118.0,96.0,934.0,17.7,3071.0,2402.0,669.0,219.0,54.0,90.0,75.0,44.0,0.117,0.0444,0.0742876526459,0.0183175033921,2014,MAR,0.00572759718749,0.00631172221023,1.0,2014-03-01
Shasta,3755.0,1955.0,509.0,175.0,120.0,996.0,15.3,3688.0,2289.0,1399.0,919.0,827.0,55.0,37.0,25.0,0.2141,0.1356,0.244740346205,0.220239680426,2014,MAR,0.00729549777444,0.00757982139738,1.0,2014-03-01
Sierra,38.0,20.0,2.0,4.0,1.0,11.0,16.3,44.0,28.0,16.0,6.0,5.0,1.0,0.0,29.3,0.1842,0.0526,0.157894736842,0.131578947368,2014,MAR,7.38292717519e-05,9.04317086455e-05,1.0,2014-03-01
Siskiyou,937.0,527.0,134.0,39.0,29.0,208.0,16.7,1014.0,598.0,416.0,277.0,250.0,21.0,6.0,29.7,0.2156,0.143,0.295624332978,0.266808964781,2014,MAR,0.00182047441136,0.00208403983106,1.0,2014-03-01
Solano,5544.0,3059.0,131.0,273.0,199.0,1882.0,12.7,6325.0,5081.0,1244.0,350.0,40.0,187.0,123.0,39.3,0.1088,0.0236,0.0631313131313,0.00721500721501,2014,MAR,0.0107713021735,0.0129995581178,1.0,2014-03-01
Sonoma,4860.0,2383.0,483.0,255.0,142.0,1597.0,10.7,4379.0,3438.0,941.0,532.0,295.0,128.0,109.0,36.7,0.1811,0.0994,0.109465020576,0.0606995884774,2014,MAR,0.00944237528196,0.00900001027633,1.0,2014-03-01
Stanislaus,10555.0,4626.0,1862.0,566.0,351.0,3150.0,11.3,13077.0,8248.0,4829.0,3460.0,2973.0,339.0,148.0,25.0,0.2633,0.1764,0.32780672667,0.281667456182,2014,MAR,0.0205070516669,0.0268767148627,1.0,2014-03-01
Sutter,1716.0,943.0,316.0,54.0,49.0,354.0,14.0,1682.0,1020.0,662.0,485.0,446.0,20.0,19.0,28.7,0.2442,0.1841,0.282634032634,0.259906759907,2014,MAR,0.00333397448227,0.00345695758958,1.0,2014-03-01
Tehama,1289.0,773.0,145.0,49.0,25.0,297.0,14.3,1418.0,830.0,588.0,351.0,314.0,24.0,13.0,24.7,0.1699,0.1125,0.272304111715,0.243599689682,2014,MAR,0.00250436661285,0.00291436733771,1.0,2014-03-01
Trinity,274.0,180.0,33.0,8.0,7.0,46.0,11.7,247.0,125.0,122.0,48.0,39.0,6.0,3.0,30.3,0.1752,0.1204,0.175182481752,0.142335766423,2014,MAR,0.000532347906843,0.000507650728078,1.0,2014-03-01
Tulare,10215.0,3824.0,2159.0,745.0,428.0,3059.0,6.7,13857.0,12029.0,1828.0,2054.0,1415.0,396.0,243.0,37.0,0.3262,0.2114,0.201076847773,0.138521781694,2014,MAR,0.0198464739723,0.028479822425,1.0,2014-03-01
Tuolumne,818.0,435.0,110.0,34.0,31.0,208.0,16.7,946.0,535.0,411.0,227.0,203.0,14.0,10.0,27.7,0.2139,0.1345,0.277506112469,0.248166259169,2014,MAR,0.00158927221824,0.00194428173588,1.0,2014-03-01
Ventura,10205.0,4455.0,1406.0,664.0,453.0,3227.0,9.3,9493.0,7525.0,1968.0,1596.0,969.0,394.0,233.0,38.0,0.2472,0.1378,0.156393924547,0.0949534541891,2014,MAR,0.0198270452165,0.0195106411403,1.0,2014-03-01
Yolo,3131.0,1696.0,335.0,150.0,78.0,872.0,13.3,2381.0,1897.0,484.0,320.0,193.0,80.0,47.0,38.0,0.1798,0.107,0.102203768764,0.0616416480358,2014,MAR,0.00608314341725,0.00489358859738,1.0,2014-03-01
Yuba,1811.0,948.0,313.0,65.0,44.0,441.0,12.3,1832.0,1118.0,714.0,688.0,641.0,32.0,15.0,24.3,0.233,0.1728,0.379900607399,0.353948094975,2014,MAR,0.00351854766165,0.00376524750542,1.0,2014-03-01
