county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Sonoma,4571.0,2270.0,444.0,232.0,147.0,1478.0,18.7,4582.0,3553.0,1029.0,653.0,345.0,197.0,111.0,36.7,0.18,0.0971,0.1429,0.0755,2013,DEC,0.009372411360896274,0.009419455636871969,4.0,2013-12-01
Stanislaus,10653.0,4325.0,2246.0,695.0,477.0,2910.0,11.3,13646.0,8852.0,4794.0,3307.0,2975.0,238.0,94.0,22.7,0.3208,0.2108,0.3104,0.2793,2013,DEC,0.02184298801742026,0.02805279171120796,4.0,2013-12-01
Sutter,1754.0,847.0,350.0,87.0,64.0,406.0,16.3,1837.0,1108.0,729.0,417.0,399.0,15.0,3.0,28.0,0.28559999999999997,0.19949999999999998,0.2377,0.2275,2013,DEC,0.0035964142478696268,0.003776416413123921,4.0,2013-12-01
Tehama,1269.0,736.0,156.0,51.0,39.0,287.0,12.7,979.0,586.0,393.0,107.0,101.0,4.0,2.0,27.3,0.19390000000000002,0.1229,0.0843,0.0796,2013,DEC,0.0026019667505966684,0.002012581202203766,4.0,2013-12-01
Trinity,242.0,139.0,27.0,13.0,4.0,59.0,14.3,235.0,140.0,95.0,79.0,74.0,5.0,0.0,30.3,0.1818,0.1116,0.3264,0.30579999999999996,2013,DEC,0.0004961985450310432,0.00048310171860866703,4.0,2013-12-01
Tulare,9971.0,3183.0,2149.0,685.0,516.0,3438.0,7.7,13666.0,11984.0,1682.0,2440.0,1809.0,417.0,214.0,39.0,0.336,0.2155,0.2447,0.1814,2013,DEC,0.020444610299605502,0.02809390675108955,4.0,2013-12-01
Tuolumne,867.0,416.0,144.0,51.0,27.0,229.0,14.3,952.0,538.0,414.0,182.0,154.0,21.0,7.0,27.7,0.2561,0.1661,0.20989999999999998,0.1776,2013,DEC,0.0017777030518260927,0.0019570758983636213,4.0,2013-12-01
Ventura,9160.0,4069.0,1114.0,590.0,397.0,2990.0,11.3,8080.0,6355.0,1725.0,1505.0,970.0,307.0,228.0,41.7,0.22940000000000002,0.1216,0.1643,0.1059,2013,DEC,0.018781730051588244,0.016610476112161827,4.0,2013-12-01
Yolo,2592.0,1372.0,276.0,129.0,92.0,723.0,12.0,1995.0,1647.0,348.0,275.0,173.0,60.0,42.0,35.0,0.1917,0.1065,0.1061,0.0667,2013,DEC,0.005314655490580429,0.004101225228188472,4.0,2013-12-01
Yuba,1764.0,845.0,340.0,84.0,71.0,424.0,16.7,1979.0,1150.0,829.0,690.0,645.0,34.0,11.0,21.7,0.28059999999999996,0.19269999999999998,0.3912,0.36560000000000004,2013,DEC,0.003616918319978348,0.0040683331962832,4.0,2013-12-01
