county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Inyo,344.0,186.0,4.0,15.0,25.0,114.0,10.0,284.0,227.0,57.0,41.0,39.0,0.0,2.0,32.3,0.127906976744,0.0116279069767,0.119186046512,0.113372093023,2012,MAR,0.0006762242312372348,0.0007362128588389612,1.0,2012-03-01
Kern,17255.0,7971.0,1005.0,998.0,1008.0,6273.0,15.0,15747.0,11894.0,3853.0,2735.0,2398.0,226.0,111.0,29.7,0.174500144886,0.0582439872501,0.158504781223,0.138974210374,2012,MAR,0.033919328808135134,0.04082092918358142,1.0,2012-03-01
Kings,2735.0,1330.0,116.0,132.0,124.0,1033.0,16.7,2800.0,2193.0,607.0,423.0,369.0,33.0,21.0,30.0,0.136014625229,0.0424131627057,0.15466179159,0.13491773309,2012,MAR,0.005376375791958829,0.007258436636440463,1.0,2012-03-01
Lake,1542.0,984.0,29.0,55.0,62.0,412.0,23.3,1434.0,821.0,613.0,468.0,432.0,30.0,6.0,54.7,0.094682230869,0.0188067444877,0.303501945525,0.280155642023,2012,MAR,0.0030312144318831863,0.0037173564773770084,1.0,2012-03-01
Lassen,589.0,257.0,65.0,43.0,50.0,174.0,9.3,457.0,333.0,124.0,98.0,88.0,7.0,3.0,38.0,0.268251273345,0.110356536503,0.166383701188,0.149405772496,2012,MAR,0.0011578374191823584,0.0011846805510190327,1.0,2012-03-01
Los Angeles,129409.0,67082.0,15778.0,7895.0,4946.0,33708.0,13.7,74481.0,73622.0,859.0,400.0,18.0,245.0,137.0,32.3,0.221151542783,0.121923513821,0.00309097512538,0.000139093880642,2012,MAR,0.2543880858726143,0.19307700682811504,1.0,2012-03-01
Madera,2824.0,1432.0,120.0,172.0,153.0,947.0,21.0,2987.0,2268.0,719.0,526.0,450.0,51.0,25.0,32.3,0.157577903683,0.042492917847,0.186260623229,0.159348441926,2012,MAR,0.005551329154110322,0.007743196511802736,1.0,2012-03-01
Marin,1994.0,1143.0,98.0,93.0,78.0,582.0,16.7,1632.0,1155.0,477.0,273.0,238.0,24.0,11.0,38.3,0.134904714142,0.049147442327,0.136910732197,0.119358074223,2012,MAR,0.003919741619439088,0.0042306316395252985,1.0,2012-03-01
Mariposa,274.0,174.0,4.0,10.0,10.0,76.0,15.3,250.0,181.0,69.0,41.0,41.0,0.0,0.0,35.3,0.0875912408759,0.014598540146,0.149635036496,0.149635036496,2012,MAR,0.0005386204632529137,0.0006480746996821842,1.0,2012-03-01
Mendocino,2106.0,1035.0,87.0,120.0,122.0,742.0,10.0,2090.0,1409.0,681.0,416.0,370.0,27.0,19.0,42.3,0.156220322887,0.0413105413105,0.197530864198,0.175688509022,2012,MAR,0.0041399076482140015,0.005417904489343059,1.0,2012-03-01
Merced,5723.0,2333.0,285.0,323.0,317.0,2465.0,15.0,5784.0,4101.0,1683.0,1349.0,1243.0,72.0,34.0,39.7,0.161628516512,0.0497990564389,0.235715533811,0.217193779486,2012,MAR,0.011250090916775275,0.014993856251847014,1.0,2012-03-01
Modoc,184.0,103.0,6.0,10.0,9.0,56.0,15.3,140.0,103.0,37.0,28.0,25.0,3.0,0.0,-6.3,0.135869565217,0.0326086956522,0.152173913043,0.135869565217,2012,MAR,0.00036170133298735814,0.00036292183182202314,1.0,2012-03-01
Mono,310.0,205.0,9.0,10.0,19.0,67.0,13.3,128.0,116.0,12.0,5.0,3.0,1.0,1.0,-0.7,0.122580645161,0.0290322580645,0.0161290322581,0.00967741935484,2012,MAR,0.000609388115359136,0.0003318142462372783,1.0,2012-03-01
Monterey,6140.0,3388.0,141.0,228.0,270.0,2113.0,14.0,4453.0,3488.0,965.0,684.0,629.0,30.0,25.0,26.0,0.104071661238,0.0229641693811,0.111400651466,0.102442996743,2012,MAR,0.012069816220339017,0.011543506550739064,1.0,2012-03-01
Napa,1336.0,868.0,33.0,48.0,44.0,343.0,31.0,979.0,622.0,357.0,261.0,227.0,24.0,10.0,59.7,0.0935628742515,0.0247005988024,0.195359281437,0.169910179641,2012,MAR,0.00262626620038647,0.002537860523955433,1.0,2012-03-01
Nevada,1238.0,858.0,30.0,46.0,49.0,255.0,11.3,967.0,711.0,256.0,171.0,148.0,16.0,7.0,39.7,0.100969305331,0.0242326332795,0.138126009693,0.119547657512,2012,MAR,0.0024336209252084203,0.0025067529383706886,1.0,2012-03-01
Orange,24203.0,14606.0,2812.0,1093.0,710.0,4982.0,5.0,17693.0,15321.0,2372.0,1315.0,762.0,309.0,244.0,38.3,0.190678841466,0.116183944139,0.05433210759,0.0314837003677,2012,MAR,0.04757748566463603,0.04586554264590754,1.0,2012-03-01
Placer,3331.0,2013.0,351.0,168.0,125.0,674.0,9.7,1662.0,1343.0,319.0,235.0,124.0,62.0,49.0,42.7,0.193335334734,0.105373761633,0.0705493845692,0.0372260582408,2012,MAR,0.006547973587939619,0.00430840060348716,1.0,2012-03-01
Plumas,324.0,214.0,17.0,7.0,11.0,75.0,15.0,186.0,142.0,44.0,34.0,33.0,1.0,0.0,33.7,0.108024691358,0.0524691358025,0.104938271605,0.101851851852,2012,MAR,0.0006369088689560002,0.00048216757656354504,1.0,2012-03-01
Riverside,32493.0,17797.0,948.0,1518.0,1382.0,10848.0,12.7,27356.0,19066.0,8290.0,5385.0,4765.0,382.0,238.0,41.3,0.118425507032,0.0291755147262,0.165728002954,0.146646970117,2012,MAR,0.06387370333020777,0.07091492593802332,1.0,2012-03-01
Sacramento,24406.0,13411.0,3025.0,1182.0,780.0,6008.0,9.7,17093.0,14748.0,2345.0,1496.0,751.0,411.0,334.0,45.7,0.20433499959,0.123944931574,0.061296402524,0.0307711218553,2012,MAR,0.04797653659179056,0.0443101633666703,1.0,2012-03-01
San Benito,945.0,484.0,30.0,54.0,52.0,325.0,16.3,773.0,564.0,209.0,135.0,119.0,13.0,3.0,39.0,0.143915343915,0.031746031746,0.142857142857,0.125925925926,2012,MAR,0.001857650867788334,0.0020038469714173134,1.0,2012-03-01
San Bernardino,40024.0,20237.0,1429.0,1834.0,1718.0,14806.0,11.0,37727.0,27089.0,10638.0,7834.0,7252.0,347.0,235.0,37.0,0.124450329802,0.0357035778533,0.195732560464,0.181191285229,2012,MAR,0.07867790299720664,0.09779965677963905,1.0,2012-03-01
San Diego,40013.0,21090.0,6907.0,2435.0,1499.0,8082.0,7.0,28621.0,22875.0,5746.0,5217.0,3181.0,1231.0,805.0,40.7,0.270936945493,0.172618898858,0.130382625647,0.0794991627721,2012,MAR,0.07865627954795197,0.07419418391841517,1.0,2012-03-01
San Francisco,9605.0,5318.0,1037.0,597.0,340.0,2313.0,7.0,6471.0,5038.0,1433.0,902.0,600.0,183.0,119.0,37.7,0.205517959396,0.10796460177,0.093909422176,0.0624674648621,2012,MAR,0.01888120273556291,0.016774765526573657,1.0,2012-03-01
San Joaquin,11311.0,6624.0,545.0,517.0,405.0,3220.0,21.7,11602.0,8732.0,2870.0,2011.0,1829.0,116.0,66.0,36.0,0.129696755371,0.0481831845107,0.177791530369,0.161700999027,2012,MAR,0.022234803138152216,0.030075850662850803,1.0,2012-03-01
San Luis Obispo,3016.0,1680.0,327.0,169.0,90.0,750.0,10.7,1711.0,1431.0,280.0,139.0,67.0,42.0,30.0,44.3,0.194297082228,0.108421750663,0.0460875331565,0.0222148541114,2012,MAR,0.0059287566320101745,0.004435423244624868,1.0,2012-03-01
San Mateo,5319.0,3382.0,470.0,237.0,173.0,1057.0,12.7,2445.0,2116.0,329.0,234.0,113.0,70.0,51.0,43.0,0.16544463245,0.0883624741493,0.0439932318105,0.0212445948487,2012,MAR,0.010455920598694338,0.006338170562891762,1.0,2012-03-01
Santa Barbara,5094.0,2493.0,767.0,242.0,167.0,1425.0,21.0,3003.0,2533.0,470.0,307.0,183.0,78.0,46.0,42.0,0.2308598351,0.150569297212,0.0602669807617,0.0359246171967,2012,MAR,0.010013622773030448,0.0077846732925823964,1.0,2012-03-01
Santa Clara,11963.0,7021.0,1152.0,527.0,350.0,2913.0,27.0,9830.0,8409.0,1421.0,412.0,86.0,190.0,136.0,45.0,0.169606286049,0.0962969154894,0.0344395218591,0.00718883223272,2012,MAR,0.023516483948520465,0.02548229719150348,1.0,2012-03-01
Santa Cruz,3846.0,2023.0,418.0,184.0,144.0,1077.0,17.7,2347.0,1980.0,367.0,176.0,72.0,63.0,41.0,42.7,0.19396775871,0.108684347374,0.0457618304732,0.01872074883,2012,MAR,0.00756034416668141,0.006084125280616345,1.0,2012-03-01
Shasta,3982.0,2365.0,98.0,218.0,178.0,1123.0,15.0,3528.0,2518.0,1010.0,715.0,643.0,40.0,32.0,39.3,0.12405826218,0.0246107483677,0.17955801105,0.161476644902,2012,MAR,0.007827688630193804,0.009145630161914983,1.0,2012-03-01
Sierra,41.0,27.0,1.0,0.0,1.0,12.0,12.3,31.0,26.0,5.0,4.0,4.0,0.0,0.0,37.0,0.0487804878049,0.0243902439024,0.0975609756098,0.0975609756098,2012,MAR,8.059649267653089e-05,8.036126276059083e-05,1.0,2012-03-01
Siskiyou,866.0,550.0,21.0,40.0,42.0,213.0,17.7,762.0,529.0,233.0,160.0,146.0,9.0,5.0,43.3,0.118937644342,0.0242494226328,0.184757505774,0.168591224018,2012,MAR,0.0017023551867774574,0.0019753316846312973,1.0,2012-03-01
Solano,6168.0,3252.0,485.0,369.0,263.0,1799.0,14.7,4384.0,3480.0,904.0,337.0,79.0,145.0,113.0,46.0,0.181095979248,0.0786316472114,0.0546368352789,0.0128080415045,2012,MAR,0.012124857727532745,0.011364637933626782,1.0,2012-03-01
Sonoma,5773.0,3073.0,610.0,281.0,181.0,1628.0,20.3,3329.0,2818.0,511.0,329.0,167.0,90.0,72.0,38.3,0.18569201455,0.105664299324,0.0569894335701,0.0289277671921,2012,MAR,0.011348379322478362,0.008629762700967965,1.0,2012-03-01
Stanislaus,10821.0,5232.0,197.0,672.0,526.0,4194.0,12.0,10735.0,7909.0,2826.0,1929.0,1686.0,162.0,81.0,41.0,0.128915996673,0.0182053414657,0.178264485722,0.155808150818,2012,MAR,0.02127157676226197,0.027828327604352988,1.0,2012-03-01
Sutter,1738.0,1050.0,61.0,75.0,78.0,474.0,15.7,1374.0,1054.0,320.0,210.0,191.0,11.0,8.0,37.3,0.123130034522,0.0350978135788,0.12082853855,0.109896432681,2012,MAR,0.003416504982239285,0.003561818549453284,1.0,2012-03-01
Tehama,1424.0,910.0,60.0,53.0,52.0,349.0,23.0,1237.0,928.0,309.0,212.0,197.0,7.0,8.0,33.7,0.115870786517,0.0421348314607,0.148876404494,0.138342696629,2012,MAR,0.0027992537944239023,0.003206673614027447,1.0,2012-03-01
Trinity,290.0,181.0,14.0,11.0,12.0,72.0,16.7,257.0,176.0,81.0,52.0,46.0,4.0,2.0,30.0,0.127586206897,0.048275862069,0.179310344828,0.158620689655,2012,MAR,0.0005700727530779014,0.0006662207912732853,1.0,2012-03-01
Tulare,9981.0,3566.0,2338.0,716.0,459.0,2902.0,8.3,9489.0,8377.0,1112.0,1213.0,797.0,261.0,155.0,43.0,0.351968740607,0.234245065625,0.121530908727,0.0798517182647,2012,MAR,0.01962033154645012,0.02459832330113698,1.0,2012-03-01
Tuolumne,967.0,514.0,37.0,60.0,49.0,307.0,14.7,837.0,647.0,190.0,119.0,105.0,8.0,6.0,38.7,0.150982419855,0.0382626680455,0.123061013444,0.108583247156,2012,MAR,0.0019008977662976919,0.0021697540945359527,1.0,2012-03-01
Ventura,9750.0,4768.0,1220.0,639.0,447.0,2676.0,9.0,5882.0,4747.0,1135.0,820.0,515.0,183.0,122.0,43.0,0.236512820513,0.125128205128,0.0841025641026,0.0528205128205,2012,MAR,0.019166239112101857,0.01524790153412243,1.0,2012-03-01
Yolo,2462.0,1281.0,340.0,117.0,97.0,627.0,12.3,1617.0,1367.0,250.0,161.0,89.0,47.0,25.0,40.3,0.225020308692,0.138099106418,0.0653939886271,0.036149471974,2012,MAR,0.004839721096819977,0.004191747157544367,1.0,2012-03-01
Yuba,1967.0,1072.0,67.0,101.0,88.0,639.0,16.7,1741.0,1226.0,515.0,382.0,332.0,38.0,12.0,39.0,0.130147432639,0.0340620233859,0.19420437214,0.168784951703,2012,MAR,0.0038666658803594212,0.00451319220858673,1.0,2012-03-01
