county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Lassen,353.0,176.0,35.0,19.0,16.0,107.0,16.3,486.0,278.0,208.0,103.0,93.0,8.0,2.0,29.7,0.19829999999999998,0.0992,0.2918,0.2635,2016,DEC,0.000796165773893431,0.0009155921959894801,4.0,2016-12-01
Los Angeles,102770.0,57115.0,15673.0,5396.0,3121.0,21465.0,10.0,143695.0,83846.0,59849.0,29819.0,27209.0,1662.0,948.0,34.7,0.2354,0.1525,0.2902,0.2648,2016,DEC,0.23179024527769945,0.2707119765487826,4.0,2016-12-01
Madera,2610.0,936.0,548.0,184.0,118.0,824.0,11.0,4079.0,2690.0,1389.0,636.0,526.0,63.0,47.0,23.0,0.3257,0.21,0.2437,0.20149999999999998,2016,DEC,0.005886664787144065,0.007684569068808825,4.0,2016-12-01
Marin,1434.0,733.0,184.0,94.0,51.0,372.0,9.7,1721.0,998.0,723.0,412.0,362.0,34.0,16.0,29.0,0.22940000000000002,0.1283,0.2873,0.25239999999999996,2016,DEC,0.003234282492246969,0.0032422513771561633,4.0,2016-12-01
Mariposa,236.0,110.0,34.0,14.0,9.0,69.0,18.7,351.0,168.0,183.0,57.0,44.0,9.0,4.0,23.7,0.2415,0.1441,0.2415,0.1864,2016,DEC,0.0005322808006766282,0.0006612610304368467,4.0,2016-12-01
Mendocino,1340.0,530.0,224.0,99.0,54.0,433.0,11.7,1886.0,1032.0,854.0,508.0,400.0,71.0,37.0,29.7,0.2813,0.1672,0.3791,0.2985,2016,DEC,0.0030222723428249224,0.0035531005794982706,4.0,2016-12-01
Merced,5349.0,1804.0,1066.0,398.0,278.0,1803.0,16.0,7567.0,4993.0,2574.0,1766.0,1584.0,107.0,75.0,25.0,0.3257,0.1993,0.33020000000000005,0.2961,2016,DEC,0.012064279672963068,0.014255732812865012,4.0,2016-12-01
Modoc,139.0,67.0,24.0,9.0,8.0,31.0,12.0,168.0,83.0,85.0,50.0,44.0,3.0,3.0,24.0,0.295,0.1727,0.35969999999999996,0.3165,2016,DEC,0.00031350436989004794,0.00031650100602105487,4.0,2016-12-01
Mono,180.0,108.0,9.0,4.0,7.0,52.0,10.7,157.0,68.0,89.0,20.0,16.0,2.0,2.0,24.7,0.11109999999999999,0.05,0.11109999999999999,0.0889,2016,DEC,0.0004059768818720045,0.00029577772586491434,4.0,2016-12-01
Monterey,8815.0,2272.0,1574.0,747.0,504.0,3718.0,15.3,9966.0,5988.0,3978.0,2681.0,2299.0,282.0,100.0,24.7,0.32049999999999995,0.17859999999999998,0.3041,0.2608,2016,DEC,0.019881590076120666,0.01877529182146329,4.0,2016-12-01
Napa,852.0,373.0,116.0,44.0,36.0,283.0,14.7,1212.0,664.0,548.0,268.0,221.0,33.0,14.0,24.3,0.23,0.1362,0.3146,0.2594,2016,DEC,0.001921623907527488,0.002283328686294753,4.0,2016-12-01
Nevada,1051.0,543.0,99.0,55.0,42.0,312.0,15.7,1199.0,612.0,587.0,253.0,211.0,30.0,12.0,25.7,0.1865,0.0942,0.2407,0.20079999999999998,2016,DEC,0.002370453904708204,0.002258837537019314,4.0,2016-12-01
Orange,23220.0,11313.0,2682.0,1494.0,926.0,6805.0,5.7,26310.0,20817.0,5493.0,3051.0,2016.0,602.0,433.0,33.7,0.21969999999999998,0.1155,0.13140000000000002,0.0868,2016,DEC,0.05237101776148858,0.04956631826436877,4.0,2016-12-01
Placer,2660.0,1364.0,276.0,141.0,93.0,786.0,8.3,2011.0,1449.0,562.0,323.0,204.0,65.0,54.0,33.3,0.1917,0.1038,0.12140000000000001,0.0767,2016,DEC,0.005999436143219622,0.0037885923994544126,4.0,2016-12-01
Plumas,314.0,167.0,28.0,17.0,8.0,94.0,15.3,414.0,209.0,205.0,86.0,78.0,6.0,2.0,27.7,0.16879999999999998,0.0892,0.27390000000000003,0.2484,2016,DEC,0.0007082041161544968,0.0007799489076947423,4.0,2016-12-01
Riverside,29264.0,12314.0,5294.0,1921.0,1118.0,8617.0,9.3,35556.0,21304.0,14252.0,6883.0,5789.0,719.0,375.0,24.7,0.2848,0.1809,0.2352,0.1978,2016,DEC,0.06600281928390189,0.06698517720288467,4.0,2016-12-01
Sacramento,22587.0,10348.0,2936.0,1517.0,877.0,6909.0,7.0,22055.0,17406.0,4649.0,3074.0,2052.0,601.0,421.0,35.0,0.23600000000000002,0.13,0.1361,0.0908,2016,DEC,0.05094333239357203,0.041550176713061694,4.0,2016-12-01
San Benito,587.0,241.0,89.0,39.0,24.0,194.0,17.7,912.0,508.0,404.0,258.0,229.0,25.0,4.0,25.7,0.2589,0.1516,0.4395,0.3901,2016,DEC,0.001323935720327037,0.0017181483184000122,4.0,2016-12-01
San Bernardino,34698.0,12420.0,8340.0,2422.0,1324.0,10192.0,8.0,47679.0,29483.0,18196.0,11777.0,10382.0,909.0,486.0,28.7,0.3483,0.2404,0.3394,0.2992,2016,DEC,0.0782588102621934,0.08982411586951115,4.0,2016-12-01
San Diego,39805.0,17811.0,5203.0,2543.0,1571.0,12677.0,12.0,31077.0,23446.0,7631.0,4832.0,2952.0,1101.0,779.0,34.3,0.2341,0.1307,0.12140000000000001,0.0742,2016,DEC,0.08977727657175077,0.0585470343102162,4.0,2016-12-01
San Francisco,7885.0,4017.0,845.0,472.0,337.0,2214.0,7.7,6422.0,4750.0,1672.0,1095.0,752.0,205.0,138.0,34.0,0.20980000000000001,0.1072,0.1389,0.09539999999999998,2016,DEC,0.017784042853115307,0.01209862774206675,4.0,2016-12-01
San Joaquin,9670.0,4014.0,1819.0,604.0,364.0,2869.0,12.0,14912.0,9604.0,5308.0,3298.0,2915.0,262.0,121.0,24.3,0.2882,0.1881,0.3411,0.3014,2016,DEC,0.021809980265012685,0.028093232153487916,4.0,2016-12-01
San Luis Obispo,2494.0,1161.0,220.0,155.0,103.0,855.0,10.7,2199.0,1687.0,512.0,250.0,146.0,63.0,41.0,35.7,0.1917,0.0882,0.1002,0.058499999999999996,2016,DEC,0.005625035241048773,0.0041427720966684504,4.0,2016-12-01
San Mateo,3639.0,1740.0,358.0,232.0,159.0,1150.0,8.7,3018.0,2278.0,740.0,435.0,255.0,100.0,80.0,38.3,0.20579999999999998,0.0984,0.1195,0.0701,2016,DEC,0.008207499295179025,0.005685714501021092,4.0,2016-12-01
Santa Barbara,5850.0,2498.0,477.0,369.0,264.0,2242.0,15.0,4663.0,3768.0,895.0,592.0,341.0,155.0,96.0,33.3,0.18969999999999998,0.0815,0.1012,0.0583,2016,DEC,0.013194248660840147,0.008784786851643921,4.0,2016-12-01
Santa Clara,8849.0,4613.0,186.0,593.0,395.0,3062.0,7.7,11008.0,9011.0,1997.0,376.0,72.0,188.0,116.0,34.3,0.13269999999999998,0.021,0.0425,0.81,2016,DEC,0.019958274598252043,0.02073835163261769,4.0,2016-12-01
Santa Cruz,3453.0,1594.0,82.0,213.0,172.0,1392.0,11.0,3367.0,2711.0,656.0,151.0,23.0,74.0,54.0,37.3,0.1352,0.023700000000000002,0.0437,0.67,2016,DEC,0.007787989850577953,0.006343207662338641,4.0,2016-12-01
Shasta,3126.0,1228.0,549.0,212.0,128.0,1009.0,14.3,3697.0,2052.0,1645.0,1090.0,952.0,93.0,45.0,27.7,0.2844,0.17559999999999998,0.34869999999999995,0.3045,2016,DEC,0.007050465181843811,0.006964906067022856,4.0,2016-12-01
Sierra,29.0,14.0,2.0,3.0,1.0,9.0,10.3,44.0,26.0,18.0,5.0,5.0,0.0,0.0,27.0,0.2069,0.069,0.1724,0.1724,2016,DEC,6.540738652382295e-05,8.289312062456198e-05,4.0,2016-12-01
Siskiyou,824.0,403.0,117.0,49.0,28.0,227.0,20.7,1010.0,596.0,414.0,323.0,287.0,25.0,11.0,28.3,0.2354,0.142,0.392,0.3483,2016,DEC,0.0018584719481251762,0.0019027739052456273,4.0,2016-12-01
Solano,4566.0,2313.0,65.0,305.0,188.0,1695.0,11.3,4977.0,3759.0,1218.0,240.0,37.0,120.0,83.0,37.3,0.1222,0.014199999999999999,0.0526,0.81,2016,DEC,0.010298280236819848,0.00937634230337375,4.0,2016-12-01
Sonoma,4603.0,1850.0,572.0,324.0,207.0,1650.0,12.3,4141.0,3077.0,1064.0,606.0,355.0,152.0,99.0,38.0,0.2396,0.1243,0.1317,0.0771,2016,DEC,0.01038173104031576,0.0078013730115070725,4.0,2016-12-01
Stanislaus,8883.0,3258.0,1521.0,654.0,409.0,3041.0,9.0,11166.0,6659.0,4507.0,2388.0,2006.0,260.0,122.0,26.3,0.2909,0.17120000000000002,0.2688,0.22579999999999997,2016,DEC,0.020034959120383423,0.021036013293042253,4.0,2016-12-01
Sutter,1468.0,632.0,293.0,91.0,52.0,400.0,13.3,1867.0,1108.0,759.0,492.0,446.0,30.0,16.0,27.3,0.297,0.1996,0.33509999999999995,0.3038,2016,DEC,0.003310967014378348,0.003517305822864937,4.0,2016-12-01
Tehama,1162.0,498.0,194.0,69.0,51.0,350.0,15.0,1459.0,769.0,690.0,344.0,301.0,25.0,18.0,19.0,0.2702,0.16699999999999998,0.29600000000000004,0.259,2016,DEC,0.0026208063151959404,0.0027486605225280894,4.0,2016-12-01
Trinity,284.0,142.0,35.0,18.0,9.0,80.0,10.7,293.0,147.0,146.0,72.0,62.0,7.0,3.0,28.0,0.2183,0.1232,0.2535,0.2183,2016,DEC,0.0006405413025091627,0.0005519928259771969,4.0,2016-12-01
Tulare,9109.0,2785.0,1728.0,730.0,480.0,3386.0,7.0,12312.0,10775.0,1537.0,1627.0,1153.0,298.0,176.0,35.7,0.3225,0.18969999999999998,0.17859999999999998,0.1266,2016,DEC,0.02054468564984494,0.02319500229840016,4.0,2016-12-01
Tuolumne,657.0,309.0,54.0,39.0,33.0,222.0,13.7,998.0,542.0,456.0,142.0,118.0,15.0,9.0,30.3,0.1918,0.08220000000000001,0.2161,0.1796,2016,DEC,0.0014818156188328164,0.0018801666905298377,4.0,2016-12-01
Ventura,8553.0,3347.0,1281.0,669.0,378.0,2878.0,7.0,8550.0,6627.0,1923.0,1468.0,996.0,292.0,180.0,37.0,0.2722,0.14980000000000002,0.1716,0.1165,2016,DEC,0.01929066817028475,0.016107640485000112,4.0,2016-12-01
Yolo,2506.0,1148.0,312.0,161.0,101.0,784.0,11.3,2282.0,1775.0,507.0,340.0,213.0,77.0,50.0,36.0,0.2291,0.1245,0.13570000000000002,0.085,2016,DEC,0.0056521003665069075,0.004299138665119329,4.0,2016-12-01
Yuba,1520.0,606.0,358.0,73.0,59.0,424.0,12.7,1896.0,1136.0,760.0,659.0,609.0,35.0,15.0,22.7,0.3224,0.23550000000000001,0.4336,0.4007,2016,DEC,0.003428249224696927,0.0035719399250947617,4.0,2016-12-01
