county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Plumas,324.0,207.0,26.0,10.0,11.0,70.0,15.0,339.0,188.0,151.0,84.0,77.0,3.0,4.0,30.0,0.1451,0.0802,0.2593,0.2377,2014,MAR,0.0006898989425808183,0.0006888157854633455,1.0,2014-03-01
Riverside,30351.0,14669.0,5331.0,1508.0,931.0,7912.0,11.3,34784.0,21847.0,12937.0,8167.0,7211.0,624.0,332.0,24.7,0.256,0.17559999999999998,0.2691,0.2376,2014,MAR,0.06462692224157536,0.0706777825414661,1.0,2014-03-01
Sacramento,22707.0,11918.0,2669.0,1134.0,670.0,6316.0,6.0,23726.0,19283.0,4443.0,3131.0,2062.0,638.0,431.0,36.7,0.19699999999999998,0.1175,0.1379,0.0908,2014,MAR,0.04835041755920568,0.04820897736254671,1.0,2014-03-01
San Benito,895.0,374.0,142.0,61.0,48.0,270.0,18.0,915.0,545.0,370.0,357.0,322.0,31.0,4.0,27.3,0.2804,0.15869999999999998,0.39890000000000003,0.35979999999999995,2014,MAR,0.0019057393629933097,0.0018591930492594722,1.0,2014-03-01
San Bernardino,35681.0,15606.0,7824.0,1697.0,1051.0,9503.0,8.0,46974.0,30471.0,16503.0,12567.0,11410.0,762.0,395.0,29.3,0.2963,0.2193,0.3522,0.31980000000000003,2014,MAR,0.07597618571057461,0.09544670414854038,1.0,2014-03-01
San Diego,39097.0,18746.0,5927.0,2221.0,1310.0,10893.0,10.3,32316.0,25499.0,6817.0,5177.0,3421.0,1072.0,684.0,35.0,0.2419,0.1516,0.1324,0.0875,2014,MAR,0.08324993505580942,0.0656630410708952,1.0,2014-03-01
San Francisco,7241.0,3702.0,867.0,382.0,201.0,2089.0,8.7,6473.0,4705.0,1768.0,1221.0,850.0,227.0,144.0,37.0,0.2003,0.1198,0.1686,0.1174,2014,MAR,0.015418389639591683,0.013152520882903349,1.0,2014-03-01
San Joaquin,10104.0,5190.0,1562.0,465.0,326.0,2561.0,15.7,14371.0,10028.0,4343.0,3086.0,2755.0,230.0,101.0,24.7,0.2329,0.15460000000000002,0.3054,0.2727,2014,MAR,0.021514626283446258,0.02920050635071899,1.0,2014-03-01
San Luis Obispo,2677.0,1326.0,192.0,145.0,102.0,912.0,13.3,2143.0,1671.0,472.0,289.0,169.0,68.0,52.0,39.3,0.16399999999999998,0.0717,0.10800000000000001,0.06309999999999999,2014,MAR,0.00570018354718781,0.004354372354713715,1.0,2014-03-01
San Mateo,4237.0,2277.0,391.0,230.0,177.0,1162.0,11.0,3317.0,2560.0,757.0,517.0,317.0,112.0,88.0,37.3,0.1883,0.09230000000000001,0.122,0.0748,2014,MAR,0.00902191919665101,0.006739828791687071,1.0,2014-03-01
Santa Barbara,5387.0,2355.0,487.0,338.0,206.0,2001.0,16.7,5247.0,4219.0,1028.0,614.0,353.0,165.0,96.0,40.3,0.19140000000000001,0.0904,0.114,0.0655,2014,MAR,0.011470634579268111,0.010661405387392842,1.0,2014-03-01
Santa Clara,10471.0,5791.0,360.0,670.0,453.0,3197.0,10.7,12310.0,9966.0,2344.0,599.0,136.0,286.0,177.0,40.7,0.1416,0.0344,0.0572,0.013000000000000001,2014,MAR,0.022296085888159716,0.025012750203698475,1.0,2014-03-01
Santa Cruz,3346.0,1657.0,88.0,174.0,147.0,1280.0,15.7,3163.0,2549.0,614.0,175.0,32.0,79.0,64.0,44.0,0.1222,0.0263,0.052300000000000006,0.96,2014,MAR,0.007124697104553759,0.006426915426019356,1.0,2014-03-01
Shasta,3262.0,1557.0,529.0,163.0,120.0,893.0,17.3,3919.0,2307.0,1612.0,1080.0,953.0,89.0,38.0,25.7,0.2489,0.16219999999999998,0.3311,0.2922,2014,MAR,0.00694583441573651,0.007963035584751772,1.0,2014-03-01
Sierra,49.0,21.0,3.0,4.0,1.0,20.0,13.0,47.0,24.0,23.0,6.0,4.0,1.0,1.0,33.7,0.16329999999999997,0.061200000000000004,0.12240000000000001,0.0816,2014,MAR,0.00010433656847672869,9.549953367780895e-05,1.0,2014-03-01
Siskiyou,896.0,459.0,125.0,48.0,30.0,234.0,17.3,1044.0,636.0,408.0,239.0,217.0,11.0,11.0,27.0,0.2266,0.13949999999999999,0.2667,0.2422,2014,MAR,0.0019078686807173246,0.0021213087906304796,1.0,2014-03-01
Solano,4846.0,2548.0,89.0,341.0,182.0,1686.0,13.0,5973.0,4480.0,1493.0,348.0,39.0,185.0,124.0,40.0,0.1263,0.0184,0.0718,0.8,2014,MAR,0.010318673690576066,0.012136568396969211,1.0,2014-03-01
Sonoma,4665.0,2150.0,547.0,240.0,172.0,1556.0,9.3,4464.0,3482.0,982.0,623.0,360.0,155.0,108.0,36.0,0.20559999999999998,0.1173,0.1335,0.07719999999999999,2014,MAR,0.009933267182529374,0.009070423794419982,1.0,2014-03-01
Stanislaus,9508.0,3843.0,1697.0,594.0,376.0,2998.0,13.7,12407.0,7852.0,4555.0,3461.0,2999.0,325.0,137.0,25.0,0.2805,0.17850000000000002,0.364,0.3154,2014,MAR,0.020245552919933393,0.025209844985969697,1.0,2014-03-01
Sutter,1592.0,748.0,297.0,93.0,59.0,395.0,13.7,1811.0,1067.0,744.0,422.0,375.0,38.0,9.0,26.3,0.282,0.1866,0.2651,0.23559999999999998,2014,MAR,0.003389873816631675,0.0036797799040534473,1.0,2014-03-01
Tehama,1196.0,596.0,175.0,55.0,53.0,317.0,13.7,1629.0,884.0,745.0,441.0,411.0,23.0,7.0,24.3,0.2366,0.1463,0.36869999999999997,0.3436,2014,MAR,0.002546663997921786,0.003309973199173421,1.0,2014-03-01
Trinity,233.0,146.0,28.0,10.0,5.0,44.0,20.0,257.0,131.0,126.0,71.0,60.0,6.0,5.0,26.7,0.1845,0.1202,0.30469999999999997,0.2575,2014,MAR,0.000496131029695465,0.0005221995777701468,1.0,2014-03-01
Tulare,9785.0,3151.0,2105.0,773.0,462.0,3294.0,5.7,14183.0,12276.0,1907.0,2435.0,1807.0,398.0,230.0,36.7,0.34130000000000005,0.2151,0.2489,0.18469999999999998,2014,MAR,0.020835373929485514,0.028818508216007753,1.0,2014-03-01
Tuolumne,806.0,365.0,128.0,40.0,25.0,248.0,16.3,922.0,508.0,414.0,202.0,179.0,17.0,6.0,25.0,0.2395,0.1588,0.2506,0.22210000000000002,2014,MAR,0.0017162300855559861,0.0018734163840625501,1.0,2014-03-01
Ventura,9073.0,3944.0,1227.0,635.0,387.0,2880.0,9.3,8659.0,6839.0,1820.0,1531.0,1028.0,316.0,187.0,39.3,0.24789999999999998,0.1352,0.16870000000000002,0.1133,2014,MAR,0.019319299709986925,0.0175942651514074,1.0,2014-03-01
Yolo,2975.0,1563.0,340.0,138.0,88.0,846.0,10.3,2338.0,1848.0,490.0,344.0,235.0,70.0,39.0,37.0,0.19030000000000002,0.1143,0.11560000000000001,0.079,2014,MAR,0.0063347202289442415,0.004750593824228029,1.0,2014-03-01
Yuba,1583.0,753.0,332.0,82.0,53.0,363.0,12.3,1891.0,1141.0,750.0,727.0,687.0,30.0,10.0,23.0,0.295,0.2097,0.4593,0.434,2014,MAR,0.003370709957115541,0.0038423323018029094,1.0,2014-03-01
