county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Madera,2283.0,1038.0,353.0,137.0,101.0,654.0,12.3,3533.0,2313.0,1220.0,668.0,543.0,84.0,41.0,26.0,0.258869908016,0.154621112571,0.292597459483,0.237844940867,2015,SEP,0.00486063207378,0.00692563130472,3.0,2015-09-01
Marin,1613.0,824.0,267.0,90.0,39.0,393.0,10.3,1831.0,1053.0,778.0,481.0,428.0,34.0,19.0,29.7,0.245505269684,0.165530068196,0.298202107874,0.265344079355,2015,SEP,0.00343416536794,0.00358925301979,3.0,2015-09-01
Mariposa,240.0,143.0,32.0,8.0,5.0,52.0,12.0,311.0,171.0,140.0,84.0,78.0,3.0,3.0,29.0,0.1875,0.133333333333,0.35,0.325,2015,SEP,0.000510973148361,0.000609643740664,3.0,2015-09-01
Mendocino,1748.0,746.0,307.0,128.0,67.0,500.0,9.3,2019.0,1023.0,996.0,467.0,385.0,53.0,29.0,29.3,0.287185354691,0.175629290618,0.267162471396,0.220251716247,2015,SEP,0.0037215877639,0.00395778364116,3.0,2015-09-01
Merced,5112.0,2183.0,962.0,240.0,181.0,1546.0,11.7,7059.0,4757.0,2302.0,1731.0,1578.0,104.0,49.0,26.7,0.270539906103,0.188184663537,0.338615023474,0.308685446009,2015,SEP,0.0108837280601,0.0138375407246,3.0,2015-09-01
Modoc,141.0,62.0,32.0,6.0,2.0,39.0,16.3,128.0,74.0,54.0,45.0,43.0,1.0,1.0,28.3,0.283687943262,0.22695035461,0.31914893617,0.304964539007,2015,SEP,0.000300196724662,0.000250914465611,3.0,2015-09-01
Mono,123.0,71.0,12.0,8.0,3.0,29.0,13.0,180.0,72.0,108.0,26.0,23.0,1.0,2.0,23.7,0.186991869919,0.0975609756098,0.211382113821,0.186991869919,2015,SEP,0.000261873738535,0.000352848467265,3.0,2015-09-01
Monterey,6093.0,2501.0,1512.0,378.0,240.0,1462.0,13.0,6431.0,3864.0,2567.0,1606.0,1355.0,177.0,74.0,27.0,0.349581486952,0.248153618907,0.263581158707,0.222386344986,2015,SEP,0.012972330804,0.0126064916277,3.0,2015-09-01
Napa,1125.0,596.0,124.0,56.0,39.0,310.0,16.0,1105.0,659.0,446.0,219.0,191.0,20.0,8.0,26.0,0.194666666667,0.110222222222,0.194666666667,0.169777777778,2015,SEP,0.00239518663294,0.00216609753516,3.0,2015-09-01
Nevada,1083.0,620.0,79.0,56.0,33.0,295.0,13.0,1308.0,729.0,579.0,275.0,247.0,17.0,11.0,26.7,0.15512465374,0.072945521699,0.253924284395,0.228070175439,2015,SEP,0.00230576633198,0.00256403219546,3.0,2015-09-01
Orange,26237.0,13844.0,2805.0,1353.0,815.0,7420.0,6.0,29912.0,24132.0,5780.0,3227.0,2084.0,700.0,443.0,35.3,0.189541487213,0.106910088806,0.122994244769,0.0794298128597,2015,SEP,0.0558600103898,0.0586355741825,3.0,2015-09-01
Placer,3312.0,1826.0,353.0,168.0,114.0,851.0,10.0,2782.0,2061.0,721.0,390.0,249.0,90.0,51.0,35.7,0.19172705314,0.106582125604,0.117753623188,0.0751811594203,2015,SEP,0.00705142944738,0.00545346908851,3.0,2015-09-01
Plumas,427.0,276.0,50.0,22.0,12.0,67.0,16.3,371.0,183.0,188.0,96.0,84.0,6.0,6.0,32.0,0.196721311475,0.117096018735,0.224824355972,0.196721311475,2015,SEP,0.000909106393126,0.000727259896419,3.0,2015-09-01
Riverside,36355.0,17326.0,5593.0,1772.0,1056.0,10608.0,11.0,40274.0,25064.0,15210.0,8810.0,7808.0,689.0,313.0,26.0,0.231632512722,0.153844037959,0.242332553982,0.214771008114,2015,SEP,0.0774017867028,0.0789478842814,3.0,2015-09-01
Sacramento,25347.0,12925.0,2998.0,1311.0,864.0,7249.0,8.0,24980.0,19977.0,5003.0,3133.0,2047.0,660.0,426.0,37.7,0.20408726871,0.118278297234,0.123604371326,0.0807590641891,2015,SEP,0.0539651516313,0.0489675261794,3.0,2015-09-01
San Benito,614.0,272.0,96.0,33.0,26.0,187.0,14.0,785.0,436.0,349.0,245.0,211.0,23.0,11.0,29.7,0.252442996743,0.156351791531,0.399022801303,0.343648208469,2015,SEP,0.00130723963789,0.00153881137113,3.0,2015-09-01
