county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Shasta,4191.0,2443.0,108.0,199.0,181.0,1260.0,15.7,3796.0,2642.0,1154.0,791.0,709.0,55.0,27.0,36.7,0.116439990456,0.0257695060845,0.188737771415,0.169172035314,2012,JUN,0.007892447280109375,0.009068777936781349,2.0,2012-06-01
Sierra,63.0,47.0,5.0,2.0,1.0,8.0,13.3,43.0,33.0,10.0,6.0,6.0,0.0,0.0,31.7,0.126984126984,0.0793650793651,0.0952380952381,0.0952380952381,2012,JUN,0.00011864093978689827,0.00010272851719747049,2.0,2012-06-01
Siskiyou,853.0,533.0,33.0,50.0,31.0,206.0,13.3,804.0,573.0,231.0,150.0,132.0,11.0,7.0,40.3,0.133645955451,0.0386869871043,0.175849941383,0.154747948417,2012,JUN,0.001606360660924194,0.0019207843680643319,2.0,2012-06-01
Solano,6153.0,3341.0,319.0,362.0,263.0,1868.0,14.0,4608.0,3699.0,909.0,366.0,77.0,164.0,125.0,45.7,0.153421095401,0.0518446286364,0.0594831789371,0.0125142207053,2012,JUN,0.011587265119187064,0.011008674587114978,2.0,2012-06-01
Sonoma,5279.0,2795.0,485.0,228.0,182.0,1589.0,14.0,3626.0,3089.0,537.0,324.0,169.0,82.0,73.0,41.0,0.169539685547,0.0918734608827,0.061375260466,0.0320136389468,2012,JUN,0.009941357478333905,0.00866264193855879,2.0,2012-06-01
Stanislaus,11171.0,5381.0,287.0,645.0,515.0,4343.0,9.7,11519.0,8238.0,3281.0,2348.0,2040.0,222.0,86.0,41.7,0.129531823471,0.0256915226927,0.210187091576,0.18261570137,2012,JUN,0.021037110132689534,0.02751929743250378,2.0,2012-06-01
Sutter,1655.0,971.0,79.0,66.0,75.0,464.0,14.7,1442.0,1039.0,403.0,269.0,251.0,13.0,5.0,38.7,0.132930513595,0.0477341389728,0.16253776435,0.15166163142,2012,JUN,0.0031166786563066136,0.0034449888790407546,2.0,2012-06-01
Tehama,1478.0,876.0,72.0,60.0,51.0,419.0,20.7,1325.0,970.0,355.0,240.0,221.0,16.0,3.0,35.3,0.123815967524,0.0487144790257,0.162381596752,0.149526387009,2012,JUN,0.002783354111191042,0.0031654717508522883,2.0,2012-06-01
Trinity,288.0,181.0,6.0,12.0,13.0,76.0,12.0,234.0,153.0,81.0,58.0,55.0,2.0,1.0,36.3,0.107638888889,0.0208333333333,0.201388888889,0.190972222222,2012,JUN,0.0005423585818829635,0.0005590342563769324,2.0,2012-06-01
Tulare,9496.0,3603.0,1981.0,684.0,417.0,2811.0,7.0,10401.0,9182.0,1219.0,1480.0,1025.0,255.0,200.0,43.3,0.324557708509,0.208614153328,0.155855096883,0.107940185341,2012,JUN,0.017882767685974382,0.02484835598536955,2.0,2012-06-01
Tuolumne,867.0,445.0,34.0,46.0,46.0,296.0,15.7,842.0,646.0,196.0,128.0,109.0,14.0,5.0,42.3,0.145328719723,0.0392156862745,0.147635524798,0.125720876586,2012,JUN,0.0016327253142101716,0.002011567708843492,2.0,2012-06-01
Ventura,8898.0,4451.0,986.0,637.0,364.0,2460.0,8.3,6154.0,4993.0,1161.0,986.0,581.0,238.0,167.0,43.3,0.223308608676,0.110811418296,0.110811418296,0.0652955720387,2012,JUN,0.01675662035275906,0.014702123135656591,2.0,2012-06-01
Yolo,2674.0,1489.0,273.0,109.0,68.0,735.0,14.0,1722.0,1439.0,283.0,210.0,124.0,48.0,38.0,39.0,0.168287210172,0.102094240838,0.0785340314136,0.0463724756918,2012,JUN,0.0050356487776216825,0.0041139187584661435,2.0,2012-06-01
Yuba,1791.0,963.0,51.0,87.0,71.0,619.0,15.3,1733.0,1259.0,474.0,346.0,310.0,29.0,7.0,32.7,0.116694584031,0.0284757118928,0.193188163037,0.173087660525,2012,JUN,0.0033727924310846796,0.004140198146586427,2.0,2012-06-01
