county,snap_apps_rcvd,init_apps,apps_rcvd_bene_prev_30d,apps_rcvd_bene_prev_60d,apps_rcvd_bene_prev_90d,apps_rcvd_bene_over_90d,ave_days_apprv_bene,cases_sched_recert,recert_rcvd_snap_follow_mth,recert_not_rcvd_snap_follow_mth,incomp_recert_no_bene_reapp,incomp_recert_no_bene_reapp_30d,incomp_recert_no_bene_reapp_60d,incomp_recert_no_bene_reapp_90d,avg_days_btw_notice_recert,pct_reapps_churning,pct_reapps_churning_in_30d,pct_recerts_churning,pct_recerts_churning_in_30d,year,month,pct_apps_rcvd_from_this_county,pct_cases_sched_recert_this_county,quarter,fulldate
Fresno,17356.0,6915.0,2728.0,1340.0,767.0,5606.0,10.3,23137.0,20341.0,2796.0,2643.0,1686.0,583.0,374.0,54.0,0.2786,0.1572,0.1523,0.0971,2013,JUN,0.0351309008619,0.0490782320212,2.0,2013-06-01
Glenn,431.0,236.0,59.0,21.0,11.0,104.0,10.7,489.0,286.0,203.0,53.0,49.0,3.0,1.0,6.3,0.2111,0.1369,0.123,0.1137,2013,JUN,0.000872402527741,0.00103726738377,2.0,2013-06-01
Humboldt,3636.0,2113.0,430.0,139.0,98.0,856.0,14.0,2897.0,1650.0,1247.0,749.0,675.0,43.0,31.0,15.0,0.1834,0.1183,0.206,0.1856,2013,JUN,0.00735975775143,0.00614511985847,2.0,2013-06-01
Imperial,3846.0,1811.0,738.0,180.0,160.0,957.0,16.7,4662.0,3253.0,1409.0,597.0,521.0,41.0,35.0,5.7,0.2803,0.1919,0.1552,0.1355,2013,JUN,0.00778482626842,0.00988903996555,2.0,2013-06-01
Inyo,362.0,173.0,59.0,15.0,14.0,101.0,7.7,333.0,178.0,155.0,82.0,71.0,5.0,6.0,5.7,0.2431,0.163,0.2265,0.1961,2013,JUN,0.00073273715787,0.000706359997539,2.0,2013-06-01
Kern,16488.0,7187.0,3451.0,788.0,621.0,4441.0,14.7,18636.0,12584.0,6052.0,2438.0,2062.0,233.0,143.0,7.7,0.2948,0.2093,0.1479,0.1251,2013,JUN,0.0333739509916,0.0395307054479,2.0,2013-06-01
Kings,2652.0,1204.0,556.0,134.0,90.0,668.0,15.7,2996.0,1919.0,1077.0,548.0,475.0,45.0,28.0,7.3,0.2941,0.2097,0.2066,0.1791,2013,JUN,0.00536800812893,0.00635511877666,2.0,2013-06-01
Lake,1510.0,934.0,168.0,55.0,36.0,317.0,20.0,1626.0,1049.0,577.0,295.0,263.0,18.0,14.0,12.3,0.1715,0.1113,0.1954,0.1742,2013,JUN,0.00305644505079,0.00344907314114,2.0,2013-06-01
Lassen,466.0,243.0,72.0,18.0,19.0,114.0,11.3,482.0,283.0,199.0,68.0,60.0,3.0,5.0,12.0,0.2339,0.1545,0.1459,0.1288,2013,JUN,0.000943247280574,0.00102241897542,2.0,2013-06-01
Los Angeles,128957.0,72421.0,12407.0,6366.0,4271.0,33492.0,13.3,96578.0,93609.0,2969.0,2001.0,1252.0,496.0,253.0,30.7,0.1787,0.0962,0.0155,0.97,2013,JUN,0.261026479744,0.204861368896,2.0,2013-06-01
Madera,2392.0,1212.0,410.0,111.0,92.0,567.0,16.0,2948.0,1985.0,963.0,468.0,416.0,37.0,15.0,6.7,0.2563,0.1714,0.1957,0.1739,2013,JUN,0.00484173282217,0.00625330111936,2.0,2013-06-01
Marin,1693.0,1017.0,224.0,66.0,46.0,340.0,16.0,1740.0,1081.0,659.0,295.0,252.0,30.0,13.0,7.3,0.1985,0.1323,0.1742,0.1488,2013,JUN,0.00342686190131,0.00369089007723,2.0,2013-06-01
Mariposa,235.0,131.0,38.0,8.0,12.0,46.0,14.7,289.0,185.0,104.0,63.0,60.0,2.0,1.0,9.7,0.2468,0.1617,0.2681,0.2553,2013,JUN,0.000475671911877,0.000613027145012,2.0,2013-06-01
Mendocino,1880.0,859.0,343.0,121.0,74.0,483.0,9.7,2295.0,1260.0,1035.0,424.0,349.0,54.0,21.0,8.3,0.2862,0.1824,0.2255,0.1856,2013,JUN,0.00380537529502,0.0048681567398,2.0,2013-06-01
Merced,4849.0,2152.0,863.0,255.0,164.0,1415.0,11.3,6733.0,4802.0,1931.0,1255.0,1139.0,78.0,38.0,8.7,0.2644,0.178,0.2588,0.2349,2013,JUN,0.00981503447103,0.0142820476379,2.0,2013-06-01
Modoc,150.0,88.0,33.0,5.0,4.0,20.0,17.7,143.0,73.0,70.0,19.0,15.0,2.0,2.0,8.0,0.28,0.22,0.1267,0.1,2013,JUN,0.000303620369283,0.000303331770715,2.0,2013-06-01
Mono,277.0,145.0,5.0,16.0,19.0,92.0,15.3,203.0,65.0,138.0,13.0,12.0,1.0,0.0,8.3,0.1444,0.0181,0.0469,0.0433,2013,JUN,0.000560685615277,0.000430603842344,2.0,2013-06-01
Monterey,4919.0,2632.0,881.0,213.0,136.0,1057.0,9.7,4861.0,3152.0,1709.0,678.0,599.0,53.0,26.0,6.7,0.2501,0.1791,0.1378,0.1218,2013,JUN,0.0099567239767,0.0103111590031,2.0,2013-06-01
Napa,1051.0,623.0,121.0,38.0,35.0,234.0,25.7,980.0,546.0,434.0,275.0,245.0,22.0,8.0,11.7,0.1846,0.1151,0.2617,0.2331,2013,JUN,0.00212736672078,0.00207877716994,2.0,2013-06-01
Nevada,1288.0,783.0,157.0,68.0,44.0,236.0,12.0,1247.0,683.0,564.0,234.0,204.0,19.0,11.0,11.3,0.2089,0.1219,0.1817,0.1584,2013,JUN,0.00260708690425,0.00264513788868,2.0,2013-06-01
Orange,23505.0,13337.0,2121.0,1386.0,755.0,5906.0,5.3,23807.0,20494.0,3313.0,2041.0,1245.0,476.0,320.0,35.7,0.1813,0.0902,0.0868,0.053,2013,JUN,0.0475773118667,0.0504994368211,2.0,2013-06-01
Placer,3296.0,1947.0,268.0,163.0,104.0,814.0,8.0,2059.0,1689.0,370.0,205.0,111.0,54.0,40.0,37.7,0.1623,0.0813,0.0622,0.0337,2013,JUN,0.00667155158105,0.00436755325806,2.0,2013-06-01
Plumas,262.0,159.0,45.0,5.0,8.0,45.0,13.0,242.0,128.0,114.0,31.0,30.0,1.0,0.0,6.3,0.2214,0.1718,0.1183,0.1145,2013,JUN,0.000530323578348,0.000513330688903,2.0,2013-06-01
Riverside,36003.0,18005.0,6336.0,1733.0,1120.0,8809.0,11.7,37827.0,23838.0,13989.0,6523.0,5686.0,564.0,273.0,9.0,0.2552,0.176,0.1812,0.1579,2013,JUN,0.0728749610354,0.0802386775583,2.0,2013-06-01
Sacramento,23903.0,13066.0,2304.0,1274.0,736.0,6523.0,10.0,24475.0,21530.0,2945.0,1959.0,1136.0,510.0,313.0,38.3,0.1805,0.0964,0.082,0.0475,2013,JUN,0.0483829179132,0.0519163992185,2.0,2013-06-01
San Benito,823.0,423.0,155.0,30.0,34.0,181.0,13.3,786.0,491.0,295.0,118.0,103.0,7.0,8.0,7.7,0.2661,0.1883,0.1434,0.1252,2013,JUN,0.00166586375947,0.00166726413834,2.0,2013-06-01
San Bernardino,41135.0,18862.0,8658.0,1762.0,1283.0,10570.0,10.7,50716.0,34117.0,16599.0,8671.0,7875.0,514.0,282.0,8.0,0.2845,0.2105,0.2108,0.1914,2013,JUN,0.0832628259365,0.107578839745,2.0,2013-06-01
San Diego,36564.0,18571.0,4402.0,2353.0,1273.0,9965.0,10.7,24141.0,21492.0,2649.0,2386.0,1220.0,655.0,511.0,37.0,0.2196,0.1204,0.0653,0.0334,2013,JUN,0.0740105012165,0.0512079180198,2.0,2013-06-01
San Francisco,8805.0,4548.0,1002.0,609.0,318.0,2328.0,9.3,7190.0,5572.0,1618.0,1112.0,756.0,218.0,138.0,37.7,0.2191,0.1138,0.1263,0.0859,2013,JUN,0.0178225156769,0.0152514365835,2.0,2013-06-01
San Joaquin,11556.0,6295.0,1947.0,423.0,362.0,2529.0,17.7,13765.0,9857.0,3908.0,1858.0,1634.0,157.0,67.0,7.0,0.2364,0.1685,0.1608,0.1414,2013,JUN,0.0233909132496,0.0291983344328,2.0,2013-06-01
San Luis Obispo,2600.0,1434.0,188.0,147.0,91.0,740.0,13.0,1933.0,1590.0,343.0,195.0,96.0,54.0,45.0,39.0,0.1638,0.0723,0.075,0.0369,2013,JUN,0.00526275306758,0.00410028190764,2.0,2013-06-01
San Mateo,4857.0,2900.0,413.0,254.0,170.0,1120.0,16.7,3124.0,2606.0,518.0,372.0,207.0,98.0,67.0,40.7,0.1723,0.085,0.0766,0.0426,2013,JUN,0.00983122755739,0.00662663252947,2.0,2013-06-01
Santa Barbara,4242.0,2283.0,388.0,223.0,128.0,1220.0,13.3,3435.0,2789.0,646.0,396.0,212.0,119.0,65.0,38.7,0.1742,0.0915,0.0934,0.05,2013,JUN,0.00858638404333,0.00728632610074,2.0,2013-06-01
Santa Clara,12424.0,7408.0,654.0,650.0,377.0,3335.0,14.0,11907.0,10400.0,1507.0,455.0,109.0,193.0,153.0,38.3,0.1353,0.0526,0.0366,0.88,2013,JUN,0.0251478631198,0.0252571426147,2.0,2013-06-01
Santa Cruz,3068.0,1777.0,200.0,143.0,91.0,857.0,12.3,2694.0,2089.0,605.0,185.0,80.0,61.0,44.0,39.0,0.1415,0.0652,0.0603,0.0261,2013,JUN,0.00621004861974,0.00571451601613,2.0,2013-06-01
Shasta,4141.0,2060.0,678.0,216.0,136.0,1051.0,19.3,4263.0,2414.0,1849.0,829.0,735.0,58.0,36.0,9.7,0.2487,0.1637,0.2002,0.1775,2013,JUN,0.00838194632802,0.00904268068922,2.0,2013-06-01
Sierra,41.0,28.0,4.0,0.0,1.0,8.0,13.3,62.0,38.0,24.0,8.0,7.0,0.0,1.0,8.0,0.122,0.0976,0.1951,0.1707,2013,JUN,8.29895676041e-05,0.000131514474016,2.0,2013-06-01
Siskiyou,862.0,498.0,113.0,40.0,25.0,186.0,16.7,889.0,563.0,326.0,113.0,100.0,7.0,6.0,12.7,0.2065,0.1311,0.1311,0.116,2013,JUN,0.00174480505548,0.0018857478613,2.0,2013-06-01
Solano,5841.0,3098.0,241.0,425.0,257.0,1820.0,11.3,5539.0,4530.0,1009.0,342.0,79.0,164.0,99.0,42.0,0.158,0.0413,0.0586,0.0135,2013,JUN,0.0118229771799,0.0117493334125,2.0,2013-06-01
Sonoma,4744.0,2440.0,418.0,298.0,176.0,1412.0,17.0,4136.0,3333.0,803.0,400.0,201.0,120.0,79.0,36.3,0.188,0.0881,0.0843,0.0424,2013,JUN,0.00960250021253,0.00877328813761,2.0,2013-06-01
Stanislaus,10954.0,4759.0,2180.0,602.0,398.0,3015.0,8.7,13334.0,8931.0,4403.0,1808.0,1559.0,170.0,79.0,8.7,0.2903,0.199,0.1651,0.1423,2013,JUN,0.0221723835009,0.0282840967183,2.0,2013-06-01
Sutter,1629.0,876.0,266.0,75.0,55.0,357.0,15.3,1588.0,924.0,664.0,267.0,249.0,10.0,8.0,11.0,0.2431,0.1633,0.1639,0.1529,2013,JUN,0.00329731721042,0.00336846749577,2.0,2013-06-01
Tehama,1414.0,800.0,208.0,54.0,31.0,321.0,17.3,1500.0,928.0,572.0,258.0,233.0,19.0,6.0,11.7,0.2072,0.1471,0.1825,0.1648,2013,JUN,0.00286212801444,0.00318180179072,2.0,2013-06-01
Trinity,306.0,170.0,50.0,13.0,8.0,65.0,18.7,258.0,134.0,124.0,73.0,66.0,4.0,3.0,8.7,0.232,0.1634,0.2386,0.2157,2013,JUN,0.000619385553338,0.000547269908004,2.0,2013-06-01
Tulare,9095.0,3383.0,1739.0,795.0,443.0,2735.0,5.7,11983.0,10609.0,1374.0,1640.0,1145.0,285.0,210.0,38.0,0.3273,0.1912,0.1803,0.1259,2013,JUN,0.0184095150575,0.0254183539054,2.0,2013-06-01
Tuolumne,867.0,447.0,128.0,45.0,30.0,217.0,16.3,900.0,485.0,415.0,169.0,153.0,7.0,9.0,10.7,0.2341,0.1476,0.1949,0.1765,2013,JUN,0.00175492573446,0.00190908107443,2.0,2013-06-01
Ventura,8765.0,4093.0,976.0,667.0,395.0,2634.0,10.0,7442.0,6018.0,1424.0,1089.0,619.0,281.0,189.0,42.3,0.2325,0.1114,0.1242,0.0706,2013,JUN,0.0177415502451,0.0157859792843,2.0,2013-06-01
Yolo,2409.0,1279.0,277.0,127.0,73.0,653.0,15.3,2024.0,1678.0,346.0,249.0,154.0,48.0,47.0,37.7,0.198,0.115,0.1034,0.0639,2013,JUN,0.00487614313069,0.00429331121628,2.0,2013-06-01
Yuba,1730.0,926.0,280.0,61.0,57.0,406.0,17.0,1712.0,942.0,770.0,411.0,371.0,25.0,15.0,9.0,0.2301,0.1618,0.2376,0.2145,2013,JUN,0.00350175492573,0.00363149644381,2.0,2013-06-01
