"STAT 48","1.  
Food Stamp 
work 
registrants","2. 
Food Stamp 
work 
registrants 
deferred","3. 
FSET 
mandatory 
participants","4.   
Job club 
participants
Total","4a.   
Job club 
participants 
ABAWD","4b.   
Job club 
participants 
Non-ABAWD","5.
Job search 
participants
Total","5a.
Job search 
participants
ABAWD","5b.
Job search 
participants
Non-ABAWD","6.
Workfare 
participants
Total","6a.
Workfare 
participants
ABAWD","6b.
Workfare 
participants
Non-ABAWD","7.
Self-initiated 
workfare 
participants
Total","7a.
Self-initiated 
workfare 
participants
ABAWD","7b.
Self-initiated 
workfare 
participants
Non-ABAWD","8.
On-the-job
training 
participants
Total","8a.
On-the-job
training 
participants
ABAWD","8b.
On-the-job
training 
participants
Non-ABAWD","9.
Work 
experience 
participants
Total","9a.
Work 
experience 
participants
ABAWD ","9b.
Work 
experience 
participants
Non-ABAWD","10.
Vocational 
training 
participants
Total","10a.
Vocational 
training 
participants
ABAWD","10b.
Vocational 
training 
participants
Non-ABAWD","11.
Education 
participants
Total","11a.
Education 
participants
ABAWD","11b.
Education 
participants
Non-ABAWD","12.
Participants in 
other 
components
Total","12a.
Participants in 
other 
components
ABAWD","12b.
Participants in 
other 
components
Non-ABAWD","13.
Total number of 
participants 
in all components
Total","13a.
Total number of 
participants 
in all components
ABAWD","13b.
Total number of 
participants 
in all components
Non-ABAWD"
"Modoc","149.0","149.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Mono","95.0","95.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Monterey","4546.0","30.0","4516.0","0.0","0.0","0.0","0.0","0.0","0.0","4516.0","1580.0","2936.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4516.0","1580.0","2936.0"
"Napa","1075.0","1075.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Nevada","1805.0","0.0","1805.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0"
"Orange","19649.0","0.0","19649.0","0.0","0.0","0.0","0.0","0.0","0.0","301.0","214.0","87.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","301.0","214.0","87.0"
"Placer","3286.0","3286.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Plumas","279.0","279.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Riverside","41924.0","907.0","41017.0","0.0","0.0","0.0","10.0","8.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","110.0","6.0","104.0","120.0","14.0","106.0"
"Sacramento","36523.0","0.0","36523.0","0.0","0.0","0.0","145.0","135.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","145.0","135.0","10.0"
"San Benito","736.0","736.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"San Bernardino","47578.0","47578.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"San Diego","25182.0","1.0","25181.0","0.0","0.0","0.0","385.0","366.0","19.0","385.0","366.0","19.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","770.0","732.0","38.0"
"San Francisco","14999.0","14999.0","0.0","87.0","62.0","25.0","43.0","32.0","11.0","5.0","2.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.0","5.0","1.0","6.0","1.0","5.0","0.0","0.0","0.0","147.0","102.0","45.0"
"San Joaquin","15278.0","181.0","15097.0","0.0","0.0","0.0","0.0","0.0","0.0","365.0","124.0","241.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","365.0","124.0","241.0"
"San Luis Obispo","2079.0","0.0","2079.0","6.0","0.0","6.0","6.0","0.0","6.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","2.0","14.0","0.0","14.0"
"San Mateo","1954.0","3.0","1951.0","8.0","0.0","8.0","9.0","0.0","9.0","7.0","6.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","6.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","0.0","5.0","36.0","12.0","24.0"
"Santa Barbara","1628.0","0.0","1628.0","7.0","7.0","0.0","2.0","2.0","0.0","170.0","170.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","179.0","179.0","0.0"
"Santa Clara","11281.0","0.0","11281.0","0.0","0.0","0.0","541.0","284.0","257.0","351.0","196.0","155.0","4.0","1.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","15.0","9.0","6.0","5.0","4.0","1.0","0.0","0.0","0.0","916.0","494.0","422.0"
"Santa Cruz","1733.0","4.0","1729.0","0.0","0.0","0.0","0.0","0.0","0.0","134.0","134.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","134.0","134.0","0.0"
"Shasta","5394.0","2.0","5392.0","11.0","10.0","1.0","6.0","6.0","0.0","6.0","4.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","23.0","20.0","3.0"
"Sierra","62.0","62.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Siskiyou","1210.0","1210.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Solano","8408.0","8408.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Sonoma","5110.0","399.0","4711.0","0.0","0.0","0.0","0.0","0.0","0.0","587.0","587.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","587.0","587.0","0.0"
"Stanislaus  a/","16393.0","16393.0","0.0","8.0","8.0","0.0","37.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","47.0","47.0","0.0"
"Sutter","1726.0","1726.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tehama","1004.0","1004.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Trinity","507.0","0.0","507.0","0.0","0.0","0.0","3.0","3.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0","0.0"
"Tulare","14960.0","14960.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tuolumne","1163.0","1163.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Ventura","6432.0","9.0","6423.0","27.0","0.0","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27.0","0.0","27.0"
"Yolo","3337.0","3337.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Yuba","2572.0","2572.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
