"","1.  
Food Stamp 
work 
registrants","2. 
Food Stamp 
work 
registrants 
deferred","3. 
FSET 
mandatory 
participants","4.   
Job club 
participants
Total","4a.   
Job club 
participants 
ABAWD","4b.   
Job club 
participants 
Non-ABAWD","5.
Job search 
participants
Total","5a.
Job search 
participants
ABAWD","5b.
Job search 
participants
Non-ABAWD","6.
Workfare 
participants
Total","6a.
Workfare 
participants
ABAWD","6b.
Workfare 
participants
Non-ABAWD","7.
Self-initiated 
workfare 
participants
Total","7a.
Self-initiated 
workfare 
participants
ABAWD","7b.
Self-initiated 
workfare 
participants
Non-ABAWD","8.
On-the-job
training 
participants
Total","8a.
On-the-job
training 
participants
ABAWD","8b.
On-the-job
training 
participants
Non-ABAWD","9.
Work 
experience 
participants
Total","9a.
Work 
experience 
participants
ABAWD ","9b.
Work 
experience 
participants
Non-ABAWD","10.
Vocational 
training 
participants
Total","10a.
Vocational 
training 
participants
ABAWD","10b.
Vocational 
training 
participants
Non-ABAWD","11.
Education 
participants
Total","11a.
Education 
participants
ABAWD","11b.
Education 
participants
Non-ABAWD","12.
Participants in 
other 
components
Total","12a.
Participants in 
other 
components
ABAWD","12b.
Participants in 
other 
components
Non-ABAWD","13.
Total number of 
participants 
in all components
Total","13a.
Total number of 
participants 
in all components
ABAWD","13b.
Total number of 
participants 
in all components
Non-ABAWD"
"Del Norte","1327.0","1327.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"El Dorado","911.0","911.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Fresno     ","13935.0","13935.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Glenn","425.0","0.0","425.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Humboldt   ","795.0","721.0","74.0","46.0","46.0","0.0","8.0","8.0","0.0","20.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","74.0","74.0","0.0"
"Imperial","2886.0","2886.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Inyo","245.0","245.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Kern ","7252.0","411.0","6841.0","0.0","0.0","0.0","619.0","224.0","395.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","619.0","224.0","395.0"
"Kings","2534.0","2534.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Lake","297.0","297.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Lassen","273.0","273.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Los Angeles","146930.0","2593.0","144337.0","699.0","533.0","166.0","362.0","245.0","117.0","340.0","301.0","39.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","173.0","123.0","50.0","412.0","342.0","70.0","176.0","148.0","28.0","2162.0","1692.0","470.0"
"Madera","1782.0","1782.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Marin","2136.0","125.0","2011.0","20.0","15.0","5.0","30.0","20.0","10.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","50.0","35.0","15.0"
"Mariposa","212.0","212.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Mendocino","2482.0","12.0","2470.0","19.0","15.0","4.0","19.0","15.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","39.0","31.0","8.0"
"Merced","3293.0","3293.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Modoc ","68.0","68.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Mono","27.0","27.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Monterey  a/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Napa","334.0","334.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Nevada","857.0","857.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Orange","7722.0","0.0","7722.0","0.0","0.0","0.0","0.0","0.0","0.0","93.0","73.0","20.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","93.0","73.0","20.0"
"Placer","1355.0","1355.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Plumas","35.0","35.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Riverside","9566.0","998.0","8568.0","0.0","0.0","0.0","56.0","7.0","49.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","56.0","7.0","49.0"
"Sacramento","1368.0","0.0","1368.0","1064.0","967.0","97.0","386.0","345.0","41.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","103.0","103.0","0.0","0.0","0.0","0.0","1554.0","1416.0","138.0"
"San Benito","38.0","38.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"San Bernardino","13528.0","88.0","13440.0","1.0","1.0","0.0","13.0","13.0","0.0","37.0","37.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","51.0","51.0","0.0"
"San Diego","2252.0","211.0","2041.0","0.0","0.0","0.0","579.0","352.0","227.0","292.0","289.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","871.0","641.0","230.0"
"San Francisco","9753.0","9753.0","0.0","77.0","59.0","18.0","95.0","70.0","25.0","345.0","295.0","50.0","7.0","5.0","2.0","0.0","0.0","0.0","6.0","5.0","1.0","25.0","24.0","1.0","15.0","15.0","0.0","0.0","0.0","0.0","570.0","473.0","97.0"
"San Joaquin","6070.0","237.0","5833.0","0.0","0.0","0.0","0.0","0.0","0.0","359.0","198.0","161.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","359.0","198.0","161.0"
"San Luis Obispo","712.0","0.0","712.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","81.0","0.0","81.0","81.0","0.0","81.0"
"San Mateo ","180.0","0.0","180.0","61.0","49.0","12.0","65.0","51.0","14.0","6.0","5.0","1.0","0.0","0.0","0.0","5.0","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","137.0","110.0","27.0"
"Santa Barbara","442.0","0.0","442.0","9.0","9.0","0.0","3.0","3.0","0.0","57.0","57.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.0","69.0","0.0"
"Santa Clara","6930.0","0.0","6930.0","0.0","0.0","0.0","512.0","380.0","132.0","266.0","155.0","111.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","46.0","0.0","46.0","825.0","535.0","290.0"
"Santa Cruz","564.0","529.0","35.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","35.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.0","35.0","0.0"
"Shasta","2980.0","5.0","2975.0","37.0","30.0","7.0","67.0","53.0","14.0","3.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","107.0","86.0","21.0"
"Sierra","21.0","21.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Siskiyou","576.0","576.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Solano      ","3920.0","3920.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Sonoma  ","808.0","21.0","787.0","0.0","0.0","0.0","0.0","0.0","0.0","358.0","358.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","358.0","358.0","0.0"
"Stanislaus","6417.0","6417.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Sutter","1605.0","1605.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tehama","184.0","184.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Trinity  a/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tulare","8752.0","8752.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Tuolumne","562.0","562.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Ventura","814.0","0.0","814.0","219.0","219.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","219.0","219.0","0.0"
"Yolo","677.0","35.0","642.0","2.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","0.0","3.0","0.0","0.0","0.0","6.0","0.0","6.0","11.0","0.0","11.0"
"Yuba","1425.0","1425.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
