"STAT 48","1.  
Food Stamp 
work 
registrants","2. 
Food Stamp 
work 
registrants 
deferred","3. 
FSET 
mandatory 
participants","4.   
Job club 
participants
Total","4a.   
Job club 
participants 
ABAWD","4b.   
Job club 
participants 
Non-ABAWD","5.
Job search 
participants
Total","5a.
Job search 
participants
ABAWD","5b.
Job search 
participants
Non-ABAWD","6.
Workfare 
participants
Total","6a.
Workfare 
participants
ABAWD","6b.
Workfare 
participants
Non-ABAWD","7.
Self-initiated 
workfare 
participants
Total","7a.
Self-initiated 
workfare 
participants
ABAWD","7b.
Self-initiated 
workfare 
participants
Non-ABAWD","8.
On-the-job
training 
participants
Total","8a.
On-the-job
training 
participants
ABAWD","8b.
On-the-job
training 
participants
Non-ABAWD","9.
Work 
experience 
participants
Total","9a.
Work 
experience 
participants
ABAWD ","9b.
Work 
experience 
participants
Non-ABAWD","10.
Vocational 
training 
participants
Total","10a.
Vocational 
training 
participants
ABAWD","10b.
Vocational 
training 
participants
Non-ABAWD","11.
Education 
participants
Total","11a.
Education 
participants
ABAWD","11b.
Education 
participants
Non-ABAWD","12.
Participants in 
other 
components
Total","12a.
Participants in 
other 
components
ABAWD","12b.
Participants in 
other 
components
Non-ABAWD","13.
Total number of 
participants 
in all components
Total","13a.
Total number of 
participants 
in all components
ABAWD","13b.
Total number of 
participants 
in all components
Non-ABAWD"
"Data Cell","1.0","2.0","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33"
"Statewide","361297.0","124798.0","236499.0","1950.0","1510.0","440.0","10637.0","7176.0","3461.0","5684.0","4322.0","1362.0","1.0","0.0","1.0","0.0","0.0","0.0","28.0","21.0","7.0","631.0","410.0","221.0","1009.0","762.0","247.0","88.0","23.0","65.0","20028.0","14224.0","5804.0"
"Alameda","3311.0","136.0","3175.0","802.0","620.0","182.0","1834.0","1473.0","361.0","1117.0","942.0","175.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","202.0","122.0","80.0","241.0","151.0","90.0","0.0","0.0","0.0","4196.0","3308.0","888.0"
"Alpine","25.0","25.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Amador","675.0","675.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Butte","5597.0","5597.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Calaveras","1034.0","1034.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Colusa","191.0","191.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Contra Costa","7359.0","7359.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Del Norte","1530.0","1530.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"El Dorado","1601.0","1601.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Fresno","17905.0","17905.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Glenn","461.0","461.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Humboldt","1610.0","1580.0","30.0","1.0","1.0","0.0","1.0","1.0","0.0","28.0","28.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30.0","30.0","0.0"
"Imperial","3794.0","3794.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Inyo","266.0","266.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Kern","10805.0","452.0","10353.0","0.0","0.0","0.0","1635.0","702.0","933.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1635.0","702.0","933.0"
"Kings","3061.0","3061.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Lake","426.0","426.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Lassen","298.0","298.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Los Angeles","142729.0","2650.0","140079.0","838.0","649.0","189.0","1030.0","740.0","290.0","766.0","603.0","163.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","390.0","283.0","107.0","719.0","600.0","119.0","22.0","16.0","6.0","3765.0","2891.0","874.0"
"Madera","2230.0","2230.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"Marin","3573.0","157.0","3416.0","48.0","38.0","10.0","31.0","24.0","7.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","79.0","62.0","17.0"
"Mariposa","292.0","0.0","292.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
