,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Mono,26.0,26.0,0.0,72.0,98.0,56.0,33.0,0.0,2.0,0.0,19.0,0.0,0.0,0.0,4.0,42.0,14.0,456.0,14.0,456.0,0.0,0.0,2.0,45.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,33.0,2.0,-2.0,0.0,0.0,0.0,4.0,0.0,10.0,16.0,501.0,16.0,498.0,867.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,31.0,14.0,470.0,2.0,29.0,2.0,0.0,0.0,27.0,1.0,0.0,2.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Monterey,1099.0,1118.0,-19.0,2698.0,3797.0,2681.0,1764.0,0.0,0.0,0.0,837.0,0.0,1.0,0.0,80.0,1116.0,3199.0,17800.0,3199.0,17802.0,0.0,-2.0,590.0,2041.0,146.0,1.0,0.0,1586.0,30.0,1.0,147.0,1617.0,362.0,-362.0,5.0,18.0,12.0,98.0,64.0,670.0,3789.0,19841.0,3743.0,19586.0,52868.0,14.0,299.0,46.0,226.0,29.0,9.0,0.0,29.0,106.0,1243.0,3683.0,18598.0,403.0,2301.0,398.0,3.0,0.0,2240.0,33.0,0.0,401.0,2273.0,2.0,0.0,0.0,28.0,0.0,0.0,2.0,28.0,0.0,0.0,
Napa,171.0,180.0,-9.0,373.0,544.0,353.0,207.0,1.0,11.0,0.0,116.0,0.0,10.0,0.0,30.0,191.0,365.0,2922.0,365.0,2922.0,0.0,0.0,5.0,328.0,11.0,0.0,0.0,191.0,4.0,1.0,11.0,196.0,-12.0,12.0,0.0,3.0,3.0,28.0,3.0,89.0,370.0,3250.0,364.0,3174.0,7421.0,3.0,78.0,5.0,66.0,12.0,0.0,1.0,10.0,9.0,231.0,361.0,3019.0,45.0,291.0,45.0,0.0,0.0,278.0,5.0,1.0,45.0,284.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,
Nevada,232.0,235.0,-3.0,401.0,633.0,366.0,230.0,1.0,7.0,0.0,122.0,0.0,6.0,0.0,14.0,267.0,388.0,3563.0,388.0,3563.0,0.0,0.0,13.0,354.0,6.0,0.0,0.0,224.0,0.0,0.0,6.0,224.0,-10.0,10.0,0.0,12.0,3.0,23.0,14.0,85.0,401.0,3917.0,400.0,3906.0,7803.0,1.0,7.0,1.0,7.0,5.0,0.0,0.0,4.0,21.0,283.0,380.0,3634.0,39.0,304.0,38.0,1.0,0.0,296.0,0.0,0.0,39.0,296.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,
Orange,12810.0,12810.0,0.0,8318.0,21128.0,7481.0,5447.0,8.0,66.0,136.0,1605.0,5.0,85.0,41.0,252.0,13647.0,25951.0,80706.0,25951.0,80706.0,0.0,0.0,711.0,8293.0,343.0,4.0,0.0,4928.0,109.0,63.0,347.0,5100.0,-4.0,4.0,8.0,21.0,7.0,8.0,353.0,3160.0,26662.0,88999.0,26444.0,85758.0,255028.0,286.0,2991.0,213.0,2092.0,1605.0,2.0,5.0,1149.0,650.0,7474.0,26012.0,81525.0,928.0,5260.0,894.0,20.0,0.0,4624.0,87.0,41.0,914.0,4752.0,14.0,0.0,0.0,491.0,11.0,6.0,14.0,508.0,0.0,0.0,
Placer,230.0,230.0,0.0,775.0,1005.0,646.0,334.0,1.0,5.0,0.0,270.0,0.0,12.0,0.0,42.0,359.0,864.0,7609.0,864.0,7609.0,0.0,0.0,81.0,775.0,25.0,0.0,0.0,306.0,2.0,1.0,25.0,309.0,2.0,-2.0,2.0,22.0,17.0,199.0,35.0,247.0,945.0,8384.0,932.0,8320.0,18187.0,0.0,76.0,13.0,42.0,19.0,4.0,0.0,22.0,103.0,758.0,842.0,7626.0,44.0,399.0,43.0,1.0,0.0,390.0,2.0,0.0,44.0,392.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,
Plumas,32.0,32.0,0.0,150.0,182.0,112.0,72.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,4.0,70.0,107.0,847.0,107.0,847.0,0.0,0.0,8.0,117.0,9.0,0.0,0.0,63.0,0.0,0.0,9.0,63.0,-4.0,4.0,0.0,7.0,0.0,7.0,3.0,36.0,115.0,964.0,115.0,961.0,2024.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,8.0,91.0,107.0,873.0,18.0,64.0,18.0,0.0,0.0,64.0,0.0,0.0,18.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Riverside,2331.0,2386.0,-55.0,11185.0,13516.0,9636.0,5500.0,9.0,16.0,0.0,3808.0,0.0,9.0,0.0,328.0,3880.0,18113.0,101245.0,18098.0,101168.0,15.0,77.0,708.0,8480.0,427.0,7.0,1.0,5005.0,47.0,13.0,435.0,5065.0,-218.0,218.0,27.0,147.0,95.0,869.0,369.0,2181.0,18821.0,109725.0,18663.0,108499.0,294162.0,109.0,1170.0,154.0,981.0,294.0,19.0,4.0,245.0,961.0,8425.0,17860.0,101300.0,1814.0,8149.0,1771.0,16.0,0.0,7929.0,72.0,11.0,1787.0,8012.0,27.0,0.0,0.0,135.0,2.0,0.0,27.0,137.0,0.0,0.0,
Sacramento,1778.0,1984.0,-206.0,7988.0,9766.0,6913.0,4197.0,2.0,43.0,4.0,2202.0,0.0,70.0,0.0,510.0,2853.0,16488.0,78178.0,16488.0,78178.0,0.0,0.0,1041.0,8389.0,444.0,15.0,0.0,3669.0,37.0,32.0,459.0,3738.0,-207.0,675.0,13.0,102.0,39.0,193.0,737.0,3681.0,17529.0,86567.0,17093.0,85088.0,221148.0,132.0,1895.0,428.0,935.0,749.0,0.0,8.0,544.0,1005.0,7377.0,16524.0,79190.0,1165.0,4098.0,1122.0,24.0,0.0,3863.0,42.0,13.0,1146.0,3918.0,19.0,0.0,0.0,172.0,8.0,0.0,19.0,180.0,0.0,0.0,
San Benito,125.0,130.0,-5.0,319.0,444.0,273.0,159.0,2.0,1.0,0.0,105.0,0.0,2.0,0.0,9.0,171.0,299.0,2165.0,299.0,2165.0,0.0,0.0,38.0,264.0,8.0,0.0,0.0,148.0,3.0,0.0,8.0,151.0,13.0,-13.0,0.0,8.0,4.0,15.0,13.0,103.0,337.0,2429.0,334.0,2406.0,6228.0,2.0,26.0,3.0,22.0,1.0,0.0,0.0,1.0,22.0,264.0,315.0,2165.0,45.0,215.0,44.0,1.0,0.0,210.0,2.0,0.0,45.0,212.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,
San Bernardino,2446.0,2499.0,-53.0,13597.0,16043.0,12661.0,8580.0,0.0,1.0,0.0,3723.0,0.0,3.0,0.0,358.0,3382.0,27229.0,138311.0,27230.0,138313.0,-1.0,-2.0,1482.0,12545.0,381.0,3.0,0.0,8119.0,50.0,27.0,384.0,8196.0,46.0,-46.0,40.0,159.0,111.0,795.0,901.0,3441.0,28711.0,150856.0,28526.0,149437.0,400474.0,116.0,1342.0,177.0,1065.0,416.0,48.0,8.0,354.0,1408.0,9966.0,27303.0,140890.0,2700.0,12466.0,2674.0,12.0,0.0,12231.0,79.0,16.0,2686.0,12326.0,14.0,0.0,0.0,138.0,2.0,0.0,14.0,140.0,0.0,0.0,
San Diego,4143.0,4884.0,-741.0,12501.0,16644.0,9206.0,5857.0,31.0,346.0,35.0,3119.0,6.0,215.0,2.0,193.0,7438.0,17596.0,121692.0,17943.0,121103.0,-347.0,589.0,942.0,9633.0,298.0,5.0,0.0,5447.0,70.0,37.0,303.0,5554.0,-5.0,5.0,11.0,72.0,17.0,149.0,616.0,3853.0,18538.0,131325.0,18203.0,129058.0,289440.0,232.0,2359.0,324.0,1631.0,834.0,8.0,11.0,636.0,1058.0,9183.0,17480.0,122142.0,1194.0,5622.0,1134.0,24.0,1.0,5067.0,83.0,13.0,1159.0,5163.0,34.0,1.0,0.0,448.0,8.0,3.0,35.0,459.0,0.0,0.0,
San Francisco,1284.0,1350.0,-66.0,2599.0,3883.0,2263.0,1581.0,7.0,36.0,2.0,591.0,0.0,22.0,0.0,89.0,1620.0,2404.0,28201.0,2419.0,27928.0,-15.0,273.0,194.0,2354.0,60.0,3.0,0.0,1449.0,34.0,35.0,63.0,1518.0,-1.0,1.0,0.0,0.0,0.0,0.0,132.0,835.0,2598.0,30555.0,2436.0,28884.0,50278.0,52.0,1117.0,156.0,703.0,978.0,4.0,6.0,968.0,214.0,2253.0,2384.0,28302.0,128.0,1146.0,111.0,14.0,0.0,1081.0,32.0,13.0,125.0,1126.0,3.0,0.0,0.0,18.0,1.0,1.0,3.0,20.0,0.0,0.0,
San Joaquin  a/,1135.0,1173.0,-38.0,3579.0,4714.0,3120.0,1928.0,1.0,25.0,0.0,1039.0,0.0,9.0,0.0,153.0,1594.0,8795.0,40058.0,8795.0,40059.0,0.0,-1.0,442.0,2984.0,175.0,1.0,0.0,1725.0,23.0,4.0,176.0,1752.0,23.0,-23.0,23.0,81.0,61.0,294.0,159.0,880.0,9237.0,43042.0,9173.0,42426.0,120017.0,47.0,609.0,63.0,480.0,172.0,29.0,1.0,136.0,403.0,2772.0,8834.0,40270.0,823.0,3527.0,819.0,2.0,0.0,3458.0,26.0,6.0,821.0,3490.0,2.0,0.0,0.0,35.0,2.0,0.0,2.0,37.0,0.0,0.0,
San Luis Obispo,434.0,434.0,0.0,842.0,1276.0,752.0,446.0,2.0,19.0,0.0,197.0,0.0,16.0,0.0,109.0,524.0,1049.0,7940.0,1049.0,7940.0,0.0,0.0,73.0,764.0,34.0,2.0,0.0,407.0,3.0,0.0,36.0,410.0,8.0,-8.0,0.0,18.0,10.0,89.0,19.0,255.0,1122.0,8704.0,1118.0,8638.0,18322.0,0.0,66.0,4.0,54.0,10.0,4.0,0.0,12.0,63.0,680.0,1059.0,8024.0,76.0,410.0,74.0,0.0,0.0,376.0,4.0,1.0,74.0,381.0,2.0,0.0,0.0,29.0,0.0,0.0,2.0,29.0,0.0,0.0,
San Mateo,4586.0,4586.0,0.0,1495.0,6081.0,1221.0,611.0,1.0,14.0,4.0,524.0,0.0,31.0,0.0,82.0,4860.0,1165.0,13420.0,1209.0,13419.0,-44.0,1.0,79.0,1333.0,22.0,1.0,0.0,554.0,20.0,14.0,23.0,588.0,1.0,-1.0,15.0,15.0,0.0,156.0,40.0,575.0,1244.0,14753.0,1197.0,14131.0,31252.0,54.0,625.0,46.0,452.0,213.0,3.0,1.0,170.0,60.0,1297.0,1184.0,13456.0,77.0,582.0,74.0,3.0,0.0,544.0,17.0,5.0,77.0,566.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,
Santa Barbara,1162.0,1173.0,-11.0,1713.0,2875.0,1654.0,1118.0,23.0,139.0,2.0,412.0,0.0,66.0,0.0,122.0,1221.0,2500.0,12477.0,2437.0,12600.0,63.0,-123.0,236.0,1615.0,127.0,3.0,0.0,978.0,6.0,4.0,130.0,988.0,1.0,-1.0,7.0,14.0,0.0,1.0,98.0,613.0,2736.0,14092.0,2720.0,13945.0,36909.0,16.0,117.0,15.0,111.0,1.0,47.0,1.0,36.0,136.0,1175.0,2600.0,12917.0,248.0,798.0,245.0,0.0,0.0,775.0,6.0,0.0,245.0,781.0,3.0,0.0,0.0,17.0,0.0,0.0,3.0,17.0,0.0,0.0,
Santa Clara,2670.0,2764.0,-94.0,3707.0,6377.0,3205.0,2171.0,7.0,79.0,4.0,722.0,0.0,41.0,0.0,308.0,3172.0,5597.0,45446.0,5678.0,45171.0,-81.0,275.0,561.0,4235.0,192.0,5.0,2.0,1884.0,41.0,47.0,199.0,1972.0,-2.0,2.0,10.0,38.0,21.0,143.0,333.0,2080.0,6158.0,49681.0,6036.0,48028.0,111092.0,103.0,1185.0,116.0,846.0,1146.0,6.0,6.0,807.0,491.0,4069.0,5667.0,45612.0,455.0,2927.0,445.0,5.0,0.0,2749.0,48.0,18.0,450.0,2815.0,5.0,0.0,0.0,106.0,4.0,2.0,5.0,112.0,0.0,0.0,
Santa Cruz,1085.0,1157.0,-72.0,1182.0,2267.0,901.0,563.0,5.0,36.0,1.0,276.0,1.0,44.0,0.0,61.0,1366.0,1244.0,10832.0,1245.0,10729.0,-1.0,103.0,92.0,1105.0,38.0,0.0,0.0,519.0,5.0,1.0,38.0,525.0,1.0,-1.0,0.0,12.0,0.0,0.0,53.0,569.0,1336.0,11937.0,1332.0,11884.0,25216.0,4.0,44.0,4.0,44.0,0.0,9.0,0.0,9.0,71.0,946.0,1265.0,10991.0,115.0,635.0,105.0,0.0,0.0,569.0,5.0,0.0,105.0,574.0,10.0,0.0,0.0,61.0,0.0,0.0,10.0,61.0,0.0,0.0,
Shasta,327.0,334.0,-7.0,1261.0,1588.0,1039.0,580.0,1.0,19.0,0.0,431.0,0.0,14.0,0.0,28.0,549.0,1445.0,10440.0,1446.0,10440.0,-1.0,0.0,63.0,1051.0,29.0,0.0,0.0,550.0,1.0,0.0,29.0,551.0,-6.0,6.0,6.0,31.0,7.0,130.0,27.0,333.0,1508.0,11491.0,1504.0,11453.0,24969.0,4.0,29.0,4.0,26.0,18.0,0.0,0.0,12.0,77.0,945.0,1431.0,10546.0,152.0,982.0,150.0,1.0,0.0,970.0,4.0,0.0,151.0,974.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,
Sierra,5.0,6.0,-1.0,17.0,22.0,19.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,8.0,156.0,8.0,156.0,0.0,0.0,-1.0,17.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,12.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,173.0,7.0,173.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,158.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siskiyou,127.0,130.0,-3.0,319.0,446.0,298.0,151.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,16.0,148.0,429.0,2540.0,429.0,2540.0,0.0,0.0,32.0,255.0,9.0,0.0,0.0,141.0,1.0,0.0,9.0,142.0,4.0,-4.0,0.0,5.0,10.0,28.0,9.0,84.0,461.0,2795.0,461.0,2789.0,7037.0,0.0,4.0,0.0,4.0,1.0,1.0,0.0,2.0,30.0,208.0,431.0,2587.0,51.0,237.0,51.0,0.0,0.0,233.0,1.0,0.0,51.0,234.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,
Solano,489.0,688.0,-199.0,1581.0,2070.0,1312.0,839.0,4.0,54.0,1.0,376.0,0.0,74.0,0.0,96.0,758.0,2918.0,17341.0,2948.0,17214.0,-30.0,127.0,233.0,1855.0,85.0,1.0,0.0,743.0,4.0,6.0,86.0,753.0,0.0,2.0,7.0,55.0,5.0,76.0,135.0,969.0,3151.0,19196.0,3125.0,18999.0,43136.0,181.0,166.0,26.0,144.0,68.0,54.0,0.0,53.0,180.0,1784.0,2971.0,17412.0,237.0,1178.0,226.0,2.0,0.0,1138.0,6.0,0.0,228.0,1144.0,9.0,0.0,0.0,33.0,1.0,0.0,9.0,34.0,0.0,0.0,
Sonoma,504.0,581.0,-77.0,1660.0,2164.0,1297.0,837.0,2.0,33.0,2.0,409.0,0.0,23.0,0.0,49.0,867.0,1832.0,16637.0,1832.0,16445.0,0.0,192.0,91.0,1336.0,50.0,3.0,0.0,771.0,10.0,3.0,53.0,784.0,-6.0,6.0,3.0,12.0,12.0,174.0,29.0,360.0,1923.0,17973.0,1871.0,17718.0,36157.0,14.0,298.0,51.0,205.0,68.0,0.0,1.0,50.0,95.0,1335.0,1828.0,16638.0,135.0,1030.0,126.0,4.0,0.0,835.0,9.0,2.0,130.0,846.0,5.0,0.0,0.0,181.0,2.0,1.0,5.0,184.0,0.0,0.0,
Stanislaus,1119.0,1148.0,-29.0,3643.0,4762.0,3302.0,2066.0,7.0,70.0,0.0,1114.0,0.0,28.0,0.0,122.0,1460.0,6050.0,33417.0,6050.0,33417.0,0.0,0.0,415.0,3260.0,96.0,0.0,0.0,1955.0,12.0,3.0,96.0,1970.0,0.0,0.0,25.0,53.0,61.0,281.0,233.0,956.0,6465.0,36677.0,6434.0,36487.0,92307.0,19.0,190.0,29.0,156.0,39.0,7.0,2.0,34.0,326.0,2705.0,6139.0,33972.0,642.0,3248.0,634.0,4.0,0.0,3202.0,8.0,1.0,638.0,3211.0,4.0,0.0,0.0,37.0,0.0,0.0,4.0,37.0,0.0,0.0,
Sutter,111.0,124.0,-13.0,600.0,711.0,539.0,299.0,0.0,0.0,0.0,212.0,0.0,1.0,0.0,28.0,172.0,735.0,4447.0,735.0,4447.0,0.0,0.0,78.0,437.0,19.0,0.0,0.0,276.0,2.0,2.0,19.0,280.0,24.0,-24.0,9.0,16.0,3.0,31.0,23.0,134.0,813.0,4884.0,802.0,4831.0,13082.0,4.0,58.0,11.0,41.0,11.0,1.0,0.0,12.0,41.0,352.0,772.0,4532.0,94.0,449.0,92.0,0.0,0.0,430.0,3.0,0.0,92.0,433.0,2.0,0.0,0.0,16.0,0.0,0.0,2.0,16.0,0.0,0.0,
Tehama,94.0,102.0,-8.0,452.0,546.0,378.0,242.0,1.0,4.0,0.0,107.0,0.0,1.0,0.0,29.0,168.0,637.0,3734.0,637.0,3734.0,0.0,0.0,43.0,377.0,17.0,0.0,0.0,222.0,3.0,0.0,17.0,225.0,5.0,-5.0,3.0,9.0,4.0,37.0,14.0,111.0,680.0,4111.0,674.0,4087.0,10359.0,0.0,26.0,6.0,20.0,4.0,0.0,0.0,4.0,31.0,332.0,649.0,3779.0,93.0,361.0,91.0,2.0,0.0,353.0,2.0,0.0,93.0,355.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,
Trinity,26.0,28.0,-2.0,88.0,114.0,77.0,53.0,0.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,37.0,69.0,830.0,69.0,830.0,0.0,0.0,10.0,97.0,3.0,0.0,0.0,50.0,0.0,0.0,3.0,50.0,3.0,-3.0,0.0,4.0,0.0,10.0,4.0,36.0,79.0,927.0,79.0,927.0,1843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,101.0,76.0,826.0,6.0,49.0,6.0,0.0,0.0,49.0,0.0,0.0,6.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tulare,5812.0,5812.0,0.0,3049.0,8861.0,2831.0,2303.0,5.0,47.0,6.0,486.0,0.0,41.0,0.0,36.0,6030.0,28172.0,49949.0,28172.0,49949.0,0.0,0.0,1108.0,5306.0,233.0,2.0,1.0,2008.0,47.0,12.0,236.0,2067.0,1.0,-1.0,475.0,1048.0,67.0,496.0,329.0,1696.0,29280.0,55255.0,29206.0,54440.0,126135.0,543.0,791.0,69.0,619.0,254.0,3.0,5.0,196.0,450.0,3303.0,28830.0,51952.0,650.0,2441.0,640.0,4.0,0.0,2341.0,27.0,6.0,644.0,2374.0,6.0,0.0,0.0,67.0,0.0,0.0,6.0,67.0,0.0,0.0,
Tuolumne,84.0,96.0,-12.0,287.0,371.0,239.0,149.0,1.0,15.0,0.0,68.0,0.0,2.0,0.0,22.0,132.0,338.0,2491.0,338.0,2491.0,0.0,0.0,4.0,223.0,7.0,0.0,0.0,142.0,0.0,0.0,7.0,142.0,-7.0,7.0,0.0,11.0,1.0,16.0,3.0,47.0,342.0,2714.0,340.0,2707.0,5485.0,1.0,7.0,2.0,5.0,4.0,0.0,0.0,2.0,19.0,208.0,323.0,2506.0,37.0,224.0,35.0,1.0,0.0,219.0,1.0,0.0,36.0,220.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,
Ventura,1896.0,1944.0,-48.0,3233.0,5129.0,2790.0,2005.0,10.0,103.0,0.0,664.0,0.0,163.0,0.0,121.0,2339.0,3386.0,30066.0,3394.0,29782.0,-8.0,284.0,174.0,3042.0,72.0,0.0,0.0,1897.0,29.0,7.0,72.0,1933.0,-4.0,4.0,0.0,0.0,0.0,0.0,106.0,1105.0,3560.0,33108.0,3534.0,32596.0,75889.0,52.0,456.0,26.0,355.0,185.0,0.0,0.0,157.0,199.0,2539.0,3361.0,30569.0,274.0,1552.0,264.0,4.0,0.0,1484.0,18.0,4.0,268.0,1506.0,6.0,0.0,0.0,45.0,1.0,0.0,6.0,46.0,0.0,0.0,
Yolo,953.0,953.0,0.0,815.0,1768.0,756.0,501.0,8.0,36.0,0.0,220.0,0.0,27.0,0.0,35.0,1012.0,961.0,8024.0,968.0,7909.0,-7.0,115.0,111.0,723.0,42.0,1.0,0.0,441.0,12.0,5.0,43.0,458.0,-2.0,2.0,3.0,11.0,2.0,4.0,65.0,248.0,1072.0,8747.0,1031.0,8523.0,19675.0,17.0,269.0,41.0,160.0,88.0,0.0,0.0,64.0,78.0,706.0,994.0,8041.0,69.0,573.0,63.0,3.0,0.0,504.0,6.0,2.0,66.0,512.0,3.0,0.0,0.0,58.0,3.0,0.0,3.0,61.0,0.0,0.0,
Yuba,94.0,95.0,-1.0,553.0,647.0,480.0,274.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,14.0,167.0,908.0,4741.0,908.0,4741.0,0.0,0.0,33.0,441.0,9.0,0.0,0.0,262.0,3.0,0.0,9.0,265.0,0.0,0.0,0.0,22.0,3.0,30.0,21.0,124.0,941.0,5182.0,933.0,5145.0,13308.0,2.0,42.0,7.0,31.0,5.0,9.0,1.0,6.0,46.0,364.0,895.0,4818.0,84.0,464.0,83.0,0.0,0.0,443.0,3.0,0.0,83.0,446.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,18.0,0.0,0.0,
