,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Contra Costa,1986.0,1923.0,63.0,2350.0,4336.0,2731.0,1469.0,10.0,71.0,0.0,987.0,0.0,68.0,0.0,275.0,1605.0,4384.0,28420.0,4379.0,28283.0,5.0,137.0,239.0,2829.0,146.0,4.0,0.0,1286.0,23.0,10.0,150.0,1319.0,-125.0,125.0,19.0,66.0,16.0,32.0,179.0,1287.0,4623.0,31249.0,4529.0,30692.0,72223.0,44.0,633.0,92.0,397.0,200.0,6.0,2.0,160.0,279.0,3240.0,4344.0,28009.0,368.0,1501.0,351.0,7.0,1.0,1426.0,28.0,0.0,359.0,1454.0,9.0,0.0,0.0,47.0,0.0,0.0,9.0,47.0,0.0,0.0,
Del Norte,57.0,58.0,-1.0,200.0,257.0,194.0,105.0,0.0,2.0,0.0,85.0,0.0,0.0,0.0,4.0,63.0,397.0,1992.0,398.0,1991.0,-1.0,1.0,31.0,205.0,9.0,0.0,0.0,96.0,0.0,0.0,9.0,96.0,6.0,-6.0,0.0,1.0,2.0,19.0,14.0,95.0,428.0,2197.0,428.0,2194.0,5355.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,153.0,398.0,2044.0,45.0,201.0,44.0,0.0,0.0,199.0,0.0,0.0,44.0,199.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,
El Dorado,169.0,177.0,-8.0,588.0,757.0,630.0,368.0,0.0,1.0,0.0,233.0,0.0,1.0,0.0,29.0,127.0,546.0,6178.0,546.0,6178.0,0.0,0.0,36.0,622.0,20.0,0.0,0.0,347.0,0.0,1.0,20.0,348.0,-11.0,11.0,2.0,13.0,3.0,54.0,22.0,196.0,582.0,6800.0,581.0,6762.0,13130.0,5.0,29.0,1.0,28.0,10.0,1.0,0.0,10.0,33.0,569.0,549.0,6231.0,74.0,614.0,74.0,0.0,0.0,605.0,1.0,2.0,74.0,608.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,0.0,
Fresno,2051.0,1997.0,54.0,4680.0,6731.0,4868.0,3663.0,24.0,234.0,3.0,1103.0,1.0,242.0,0.0,99.0,1863.0,13960.0,80241.0,13352.0,76755.0,608.0,3486.0,361.0,3418.0,244.0,5.0,4.0,3344.0,41.0,25.0,253.0,3410.0,77.0,-77.0,24.0,29.0,1.0,8.0,6.0,48.0,14321.0,83659.0,14094.0,82860.0,226242.0,71.0,893.0,211.0,622.0,203.0,34.0,16.0,177.0,744.0,6785.0,13577.0,76874.0,1230.0,6974.0,1068.0,14.0,7.0,5532.0,53.0,7.0,1089.0,5592.0,141.0,0.0,0.0,1371.0,9.0,2.0,141.0,1382.0,9.0,99.0,
Glenn,26.0,27.0,-1.0,113.0,139.0,115.0,85.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,2.0,24.0,203.0,1217.0,203.0,1217.0,0.0,0.0,12.0,118.0,9.0,0.0,0.0,76.0,0.0,0.0,9.0,76.0,0.0,0.0,2.0,4.0,0.0,10.0,1.0,28.0,215.0,1335.0,214.0,1322.0,3545.0,0.0,13.0,1.0,12.0,0.0,1.0,0.0,1.0,6.0,72.0,209.0,1263.0,30.0,142.0,30.0,0.0,0.0,139.0,2.0,0.0,30.0,141.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Humboldt,281.0,294.0,-13.0,1054.0,1335.0,1126.0,578.0,0.0,5.0,0.0,505.0,0.0,6.0,0.0,43.0,209.0,963.0,10611.0,963.0,10611.0,0.0,0.0,43.0,1054.0,20.0,0.0,0.0,556.0,1.0,1.0,20.0,558.0,-8.0,8.0,5.0,32.0,1.0,92.0,25.0,364.0,1006.0,11665.0,1005.0,11635.0,21637.0,8.0,16.0,1.0,20.0,10.0,2.0,0.0,10.0,44.0,1047.0,962.0,10618.0,137.0,835.0,137.0,0.0,0.0,820.0,3.0,1.0,137.0,824.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,
Imperial,331.0,336.0,-5.0,983.0,1314.0,1064.0,606.0,0.0,12.0,0.0,411.0,0.0,7.0,0.0,47.0,250.0,2406.0,14420.0,2406.0,14420.0,0.0,0.0,103.0,959.0,41.0,1.0,0.0,546.0,16.0,2.0,42.0,564.0,7.0,-7.0,2.0,13.0,4.0,122.0,48.0,267.0,2509.0,15379.0,2479.0,14985.0,43873.0,26.0,386.0,29.0,347.0,48.0,5.0,1.0,47.0,77.0,1018.0,2432.0,14361.0,257.0,1240.0,251.0,2.0,0.0,1207.0,17.0,2.0,253.0,1226.0,4.0,0.0,0.0,14.0,0.0,0.0,4.0,14.0,0.0,0.0,
Inyo,20.0,20.0,0.0,96.0,116.0,97.0,60.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,3.0,19.0,114.0,899.0,114.0,899.0,0.0,0.0,6.0,88.0,6.0,0.0,0.0,54.0,0.0,0.0,6.0,54.0,-4.0,4.0,1.0,2.0,1.0,3.0,2.0,25.0,120.0,987.0,120.0,977.0,2127.0,1.0,8.0,0.0,7.0,3.0,0.0,0.0,3.0,7.0,81.0,113.0,906.0,18.0,96.0,18.0,0.0,0.0,95.0,1.0,0.0,18.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Kern,2618.0,2624.0,-6.0,5585.0,8203.0,5794.0,3579.0,2.0,9.0,3.0,1981.0,0.0,9.0,0.0,231.0,2409.0,10528.0,54485.0,10528.0,54489.0,0.0,-4.0,509.0,5219.0,253.0,1.0,0.0,3231.0,76.0,18.0,254.0,3325.0,7.0,-7.0,15.0,73.0,65.0,390.0,168.0,1438.0,11037.0,59704.0,10971.0,58710.0,163505.0,62.0,855.0,63.0,756.0,294.0,31.0,3.0,238.0,548.0,4883.0,10489.0,54821.0,1055.0,5724.0,1042.0,4.0,0.0,5513.0,93.0,17.0,1046.0,5623.0,9.0,0.0,0.0,98.0,3.0,0.0,9.0,101.0,0.0,0.0,
Kings,2417.0,2418.0,-1.0,729.0,3146.0,836.0,536.0,0.0,2.0,2.0,276.0,0.0,9.0,0.0,22.0,2310.0,1401.0,8716.0,1401.0,8716.0,0.0,0.0,105.0,762.0,31.0,0.0,0.0,499.0,5.0,1.0,31.0,505.0,24.0,-24.0,4.0,9.0,12.0,57.0,34.0,215.0,1506.0,9478.0,1491.0,9343.0,24974.0,10.0,115.0,15.0,110.0,23.0,2.0,0.0,25.0,91.0,736.0,1415.0,8742.0,170.0,945.0,167.0,2.0,0.0,926.0,10.0,0.0,169.0,936.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,
Lake,126.0,127.0,-1.0,403.0,529.0,418.0,263.0,2.0,7.0,1.0,139.0,0.0,6.0,0.0,15.0,111.0,588.0,5579.0,588.0,5579.0,0.0,0.0,46.0,500.0,14.0,0.0,0.0,249.0,0.0,0.0,14.0,249.0,5.0,-5.0,0.0,11.0,2.0,23.0,25.0,222.0,634.0,6079.0,633.0,6046.0,12734.0,3.0,29.0,1.0,26.0,10.0,0.0,0.0,7.0,37.0,486.0,597.0,5593.0,72.0,536.0,71.0,0.0,0.0,534.0,0.0,0.0,71.0,534.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,
Lassen,70.0,73.0,-3.0,122.0,192.0,126.0,75.0,2.0,11.0,0.0,45.0,0.0,3.0,0.0,6.0,66.0,225.0,1157.0,225.0,1157.0,0.0,0.0,29.0,161.0,8.0,0.0,0.0,65.0,2.0,0.0,8.0,67.0,-3.0,3.0,1.0,3.0,5.0,32.0,18.0,56.0,254.0,1318.0,254.0,1314.0,3191.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,27.0,136.0,227.0,1182.0,27.0,133.0,27.0,0.0,0.0,130.0,3.0,0.0,27.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Los Angeles  a/,8359.0,15458.0,-7099.0,42514.0,50873.0,38721.0,27980.0,222.0,845.0,1451.0,6612.0,181.0,617.0,627.0,2051.0,12152.0,75271.0,462056.0,75551.0,466606.0,-280.0,-4550.0,6015.0,42488.0,2179.0,60.0,8.0,25180.0,283.0,270.0,2247.0,25733.0,221.0,-221.0,279.0,60.0,1279.0,1548.0,1989.0,15368.0,81286.0,504544.0,79040.0,494721.0,1149026.0,762.0,9688.0,2173.0,5905.0,4876.0,280.0,73.0,3918.0,6506.0,46551.0,74780.0,457993.0,5643.0,24890.0,5136.0,130.0,3.0,22710.0,327.0,168.0,5269.0,23205.0,357.0,16.0,1.0,1638.0,36.0,11.0,374.0,1685.0,402.0,1496.0,
Madera,2677.0,2696.0,-19.0,807.0,3484.0,835.0,527.0,0.0,1.0,1.0,282.0,0.0,1.0,0.0,25.0,2649.0,1791.0,9599.0,1791.0,9599.0,0.0,0.0,152.0,894.0,46.0,0.0,0.0,474.0,7.0,0.0,46.0,481.0,47.0,-47.0,7.0,17.0,10.0,115.0,42.0,328.0,1943.0,10493.0,1932.0,10428.0,29697.0,0.0,78.0,10.0,58.0,8.0,4.0,1.0,7.0,79.0,642.0,1864.0,9851.0,198.0,1089.0,193.0,2.0,0.0,1064.0,10.0,0.0,195.0,1074.0,3.0,0.0,0.0,14.0,1.0,0.0,3.0,15.0,0.0,0.0,
Marin,122.0,121.0,1.0,455.0,577.0,459.0,286.0,1.0,3.0,0.0,159.0,0.0,0.0,0.0,14.0,118.0,593.0,5436.0,593.0,5436.0,0.0,0.0,19.0,463.0,11.0,1.0,0.0,257.0,13.0,4.0,12.0,274.0,-13.0,13.0,0.0,6.0,5.0,43.0,15.0,127.0,612.0,5899.0,569.0,5637.0,10339.0,9.0,295.0,39.0,206.0,60.0,20.0,4.0,56.0,36.0,532.0,576.0,5367.0,72.0,431.0,61.0,10.0,0.0,399.0,23.0,4.0,71.0,426.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,
Mariposa,23.0,27.0,-4.0,81.0,104.0,78.0,51.0,0.0,2.0,0.0,26.0,0.0,1.0,0.0,1.0,26.0,128.0,918.0,128.0,918.0,0.0,0.0,2.0,83.0,2.0,0.0,0.0,49.0,0.0,0.0,2.0,49.0,-3.0,3.0,0.0,10.0,0.0,5.0,3.0,16.0,130.0,1001.0,130.0,1001.0,2114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,67.0,123.0,934.0,16.0,83.0,15.0,0.0,0.0,80.0,0.0,0.0,15.0,80.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,
Mendocino,182.0,185.0,-3.0,478.0,660.0,472.0,343.0,0.0,2.0,0.0,123.0,0.0,0.0,0.0,6.0,188.0,670.0,5960.0,670.0,5960.0,0.0,0.0,42.0,506.0,23.0,0.0,0.0,319.0,1.0,0.0,23.0,320.0,-14.0,14.0,3.0,11.0,8.0,47.0,22.0,114.0,712.0,6466.0,710.0,6420.0,13410.0,3.0,38.0,1.0,34.0,15.0,1.0,1.0,12.0,57.0,584.0,655.0,5882.0,104.0,531.0,104.0,0.0,0.0,524.0,1.0,1.0,104.0,526.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,
Merced,516.0,539.0,-23.0,1613.0,2129.0,1670.0,935.0,0.0,3.0,4.0,635.0,0.0,4.0,0.0,96.0,459.0,4148.0,19291.0,4148.0,19291.0,0.0,0.0,284.0,1624.0,94.0,0.0,0.0,833.0,6.0,2.0,94.0,841.0,25.0,-25.0,13.0,30.0,34.0,251.0,118.0,527.0,4432.0,20915.0,4410.0,20823.0,58375.0,3.0,107.0,22.0,80.0,9.0,5.0,0.0,12.0,206.0,1636.0,4226.0,19279.0,484.0,2022.0,481.0,3.0,0.0,1983.0,9.0,1.0,484.0,1993.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,
Modoc,11.0,12.0,-1.0,52.0,63.0,52.0,34.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,11.0,67.0,362.0,67.0,362.0,0.0,0.0,8.0,45.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,33.0,3.0,-3.0,0.0,0.0,0.0,2.0,4.0,13.0,75.0,407.0,75.0,407.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,38.0,68.0,369.0,2.0,38.0,2.0,0.0,0.0,38.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mono,20.0,21.0,-1.0,51.0,71.0,58.0,41.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,5.0,13.0,18.0,393.0,18.0,393.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,18.0,18.0,455.0,18.0,453.0,840.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,37.0,14.0,418.0,0.0,54.0,0.0,0.0,0.0,52.0,2.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Monterey,1696.0,1705.0,-9.0,3226.0,4922.0,3811.0,2570.0,0.0,0.0,2.0,1159.0,0.0,0.0,0.0,80.0,1111.0,2395.0,17702.0,2395.0,17702.0,0.0,0.0,590.0,3290.0,278.0,2.0,0.0,2255.0,33.0,2.0,280.0,2290.0,184.0,-184.0,1.0,30.0,12.0,111.0,113.0,1043.0,2985.0,20992.0,2954.0,20699.0,53067.0,9.0,312.0,30.0,251.0,51.0,3.0,1.0,42.0,137.0,1926.0,2848.0,19066.0,545.0,3317.0,540.0,3.0,0.0,3245.0,54.0,1.0,543.0,3300.0,2.0,0.0,0.0,17.0,0.0,0.0,2.0,17.0,0.0,0.0,
Napa,148.0,149.0,-1.0,344.0,492.0,347.0,192.0,0.0,3.0,0.0,125.0,0.0,0.0,0.0,30.0,145.0,345.0,2991.0,345.0,2991.0,0.0,0.0,3.0,358.0,5.0,1.0,0.0,182.0,4.0,0.0,6.0,186.0,-14.0,14.0,2.0,13.0,3.0,16.0,6.0,129.0,348.0,3349.0,335.0,3280.0,7561.0,2.0,81.0,12.0,62.0,9.0,0.0,1.0,7.0,17.0,292.0,331.0,3057.0,53.0,354.0,48.0,5.0,0.0,341.0,9.0,0.0,53.0,350.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,
Nevada,108.0,110.0,-2.0,317.0,425.0,321.0,180.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,10.0,104.0,294.0,3697.0,294.0,3697.0,0.0,0.0,12.0,350.0,2.0,0.0,0.0,176.0,2.0,0.0,2.0,178.0,-8.0,8.0,1.0,13.0,0.0,30.0,17.0,121.0,306.0,4047.0,305.0,4031.0,7761.0,0.0,16.0,1.0,14.0,3.0,0.0,0.0,2.0,19.0,334.0,287.0,3713.0,31.0,327.0,31.0,0.0,0.0,319.0,0.0,0.0,31.0,319.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,
Orange,4227.0,4227.0,0.0,7204.0,11431.0,7261.0,5296.0,6.0,61.0,76.0,1676.0,6.0,160.0,28.0,185.0,4170.0,12382.0,103599.0,12382.0,103599.0,0.0,0.0,764.0,8212.0,326.0,9.0,0.0,4817.0,86.0,58.0,335.0,4961.0,-4.0,4.0,4.0,21.0,2.0,3.0,427.0,3223.0,13146.0,111811.0,12934.0,108495.0,259474.0,298.0,3052.0,206.0,2152.0,1607.0,6.0,6.0,1164.0,596.0,8312.0,12550.0,103499.0,944.0,6764.0,916.0,18.0,0.0,5755.0,145.0,32.0,934.0,5932.0,10.0,0.0,0.0,807.0,19.0,6.0,10.0,832.0,0.0,0.0,
Placer,377.0,377.0,0.0,590.0,967.0,662.0,352.0,1.0,18.0,0.0,268.0,0.0,36.0,0.0,42.0,305.0,725.0,7713.0,725.0,7713.0,0.0,0.0,91.0,886.0,24.0,1.0,0.0,324.0,1.0,2.0,25.0,327.0,1.0,-1.0,6.0,25.0,15.0,173.0,44.0,362.0,816.0,8599.0,804.0,8534.0,17814.0,0.0,71.0,12.0,38.0,14.0,13.0,0.0,27.0,95.0,855.0,721.0,7744.0,44.0,560.0,44.0,0.0,0.0,545.0,1.0,0.0,44.0,546.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,
Plumas,58.0,58.0,0.0,104.0,162.0,122.0,69.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,6.0,40.0,101.0,914.0,101.0,914.0,0.0,0.0,9.0,142.0,6.0,0.0,0.0,62.0,1.0,0.0,6.0,63.0,-4.0,4.0,3.0,5.0,2.0,25.0,2.0,45.0,110.0,1056.0,110.0,1053.0,2123.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,63.0,108.0,993.0,7.0,116.0,7.0,0.0,0.0,114.0,0.0,0.0,7.0,114.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Riverside,2481.0,2516.0,-35.0,9385.0,11866.0,9920.0,5475.0,16.0,20.0,5.0,4143.0,0.0,20.0,0.0,297.0,1946.0,16519.0,106771.0,16519.0,106771.0,0.0,0.0,673.0,9300.0,405.0,4.0,0.0,5019.0,33.0,14.0,409.0,5066.0,-298.0,298.0,22.0,156.0,116.0,1125.0,424.0,2655.0,17192.0,116071.0,17051.0,114928.0,298128.0,109.0,1072.0,134.0,915.0,267.0,27.0,7.0,228.0,932.0,9710.0,16260.0,106361.0,2059.0,9552.0,2033.0,14.0,0.0,9334.0,69.0,16.0,2047.0,9419.0,12.0,0.0,0.0,133.0,0.0,0.0,12.0,133.0,0.0,0.0,
