,PART A:    APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:    APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:    CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:    RECERTIFICATIONS,,,,,,,,,,"PART C:    RECERTIFICATIONS, cont'd",,,,,,,,,
Colusa,-6.0,42.0,90.0,132.0,87.0,47.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,7.0,45.0,0.0,105.0,15.0,9.0,0.0,0.0,38.0,0.0,0.0,9.0,3.0,3.0,120.0,117.0,1461.0,0.0,11.0,3.0,2.0,0.0,0.0,6.0,114.0,0.0,432.0,52.0,38.0,8.0,6.0,484.0,475.0,7.0,2.0,82.0,402.0,11.0,10.0,0.0,0.0,40.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.0,40.0,1.0,0.0
Contra Costa,-55.0,3149.0,2956.0,6105.0,3210.0,1615.0,34.0,218.0,0.0,1371.0,0.0,591.0,0.0,224.0,2895.0,-101.0,6493.0,267.0,204.0,5.0,0.0,1390.0,8.0,8.0,209.0,-15.0,73.0,6760.0,6685.0,61452.0,23.0,393.0,74.0,98.0,0.0,1.0,104.0,6656.0,179.0,19059.0,2651.0,1406.0,15.0,1230.0,21710.0,21385.0,256.0,69.0,2906.0,18804.0,384.0,374.0,3.0,0.0,954.0,11.0,0.0,377.0,7.0,0.0,0.0,31.0,0.0,0.0,7.0,0.0,996.0,965.0,31.0,0.0
Del Norte  a/,7.0,60.0,210.0,270.0,218.0,152.0,0.0,0.0,3.0,57.0,0.0,0.0,0.0,6.0,52.0,5.0,539.0,5.0,28.0,0.0,0.0,123.0,1.0,0.0,28.0,-25.0,2.0,544.0,543.0,5079.0,1.0,4.0,1.0,11.0,0.0,0.0,23.0,521.0,16.0,1807.0,158.0,124.0,25.0,9.0,1965.0,1941.0,6.0,18.0,206.0,1759.0,40.0,38.0,0.0,0.0,142.0,0.0,1.0,38.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,144.0,143.0,1.0,0.0
El Dorado,-7.0,391.0,706.0,1097.0,745.0,432.0,0.0,0.0,14.0,259.0,0.0,0.0,4.0,36.0,352.0,23.0,756.0,18.0,53.0,0.0,0.0,376.0,1.0,2.0,53.0,-37.0,2.0,774.0,764.0,10370.0,2.0,28.0,10.0,5.0,0.0,0.0,36.0,738.0,-11.0,4047.0,432.0,379.0,37.0,16.0,4479.0,4458.0,17.0,4.0,478.0,4001.0,38.0,34.0,0.0,0.0,281.0,0.0,0.0,34.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,285.0,281.0,4.0,0.0
Fresno,0.0,1865.0,5708.0,7573.0,5822.0,4458.0,0.0,0.0,0.0,1173.0,0.0,1.0,0.0,191.0,1751.0,-655.0,16991.0,710.0,317.0,3.0,0.0,4097.0,36.0,5.0,320.0,288.0,102.0,17701.0,17623.0,198669.0,30.0,544.0,78.0,122.0,0.0,0.0,179.0,17522.0,764.0,55909.0,6590.0,4138.0,-288.0,2740.0,62499.0,61971.0,431.0,97.0,6817.0,55682.0,1303.0,1281.0,7.0,0.0,3397.0,21.0,3.0,1288.0,15.0,0.0,0.0,308.0,4.0,0.0,15.0,0.0,3733.0,3421.0,312.0,0.0
Glenn,0.0,85.0,159.0,244.0,183.0,102.0,0.0,1.0,12.0,54.0,0.0,0.0,1.0,14.0,61.0,5.0,318.0,8.0,16.0,0.0,0.0,86.0,0.0,0.0,16.0,-10.0,2.0,326.0,323.0,3075.0,0.0,10.0,3.0,1.0,0.0,0.0,11.0,315.0,-1.0,833.0,104.0,86.0,10.0,8.0,937.0,927.0,8.0,2.0,100.0,837.0,25.0,25.0,0.0,0.0,55.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,0.0
Humboldt,,924.0,958.0,1882.0,1013.0,622.0,1.0,7.0,22.0,298.0,2.0,7.0,3.0,68.0,869.0,,1175.0,76.0,68.0,0.0,0.0,554.0,0.0,0.0,68.0,-54.0,62.0,1251.0,1249.0,14413.0,0.0,33.0,2.0,3.0,0.0,0.0,46.0,1205.0,,5604.0,702.0,554.0,54.0,94.0,6306.0,6295.0,8.0,3.0,707.0,5599.0,100.0,93.0,0.0,0.0,525.0,0.0,0.0,93.0,7.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,527.0,525.0,2.0,0.0
Imperial,10.0,698.0,1137.0,1835.0,1333.0,822.0,4.0,1.0,38.0,403.0,0.0,0.0,2.0,68.0,502.0,88.0,2751.0,81.0,157.0,3.0,0.0,638.0,20.0,4.0,160.0,-98.0,19.0,2832.0,2781.0,33503.0,11.0,301.0,51.0,43.0,0.0,0.0,106.0,2726.0,-62.0,9345.0,801.0,662.0,98.0,41.0,10146.0,9846.0,256.0,44.0,648.0,9498.0,266.0,245.0,5.0,0.0,744.0,15.0,3.0,250.0,16.0,0.0,0.0,14.0,0.0,0.0,16.0,0.0,776.0,762.0,14.0,0.0
Inyo,,43.0,94.0,137.0,105.0,67.0,0.0,5.0,2.0,30.0,0.0,0.0,0.0,6.0,32.0,,173.0,3.0,3.0,0.0,0.0,64.0,0.0,0.0,3.0,-1.0,1.0,176.0,176.0,1763.0,0.0,4.0,0.0,0.0,0.0,0.0,38.0,138.0,,619.0,68.0,64.0,1.0,3.0,687.0,683.0,4.0,0.0,42.0,645.0,10.0,10.0,0.0,0.0,50.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0
Kern,-9.0,2623.0,4781.0,7404.0,4736.0,2884.0,0.0,16.0,149.0,1498.0,0.0,4.0,12.0,193.0,2668.0,0.0,12221.0,134.0,513.0,5.0,1.0,2326.0,32.0,7.0,519.0,-470.0,85.0,12355.0,12317.0,128569.0,26.0,630.0,38.0,79.0,0.0,0.0,671.0,11684.0,0.0,35812.0,3029.0,2365.0,470.0,194.0,38841.0,38211.0,564.0,66.0,3510.0,35331.0,999.0,945.0,10.0,0.0,2963.0,26.0,7.0,955.0,44.0,0.0,0.0,38.0,1.0,0.0,44.0,0.0,3035.0,2996.0,39.0,0.0
Kings,,1801.0,828.0,2629.0,833.0,555.0,0.0,2.0,20.0,235.0,0.0,0.0,2.0,21.0,1796.0,,1251.0,11.0,61.0,1.0,0.0,485.0,6.0,2.0,62.0,-63.0,12.0,1262.0,1254.0,21077.0,5.0,85.0,8.0,40.0,0.0,0.0,100.0,1162.0,,6601.0,587.0,493.0,63.0,31.0,7188.0,7081.0,75.0,32.0,577.0,6611.0,107.0,104.0,0.0,0.0,544.0,4.0,4.0,104.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,558.0,552.0,6.0,0.0
Lake,0.0,467.0,469.0,936.0,459.0,230.0,0.0,21.0,12.0,185.0,1.0,3.0,1.0,31.0,477.0,12.0,761.0,68.0,25.0,0.0,0.0,202.0,2.0,1.0,25.0,36.0,7.0,829.0,825.0,8631.0,4.0,16.0,4.0,5.0,1.0,0.0,75.0,754.0,-47.0,2973.0,239.0,205.0,17.0,17.0,3212.0,3189.0,17.0,6.0,309.0,2903.0,125.0,122.0,1.0,0.0,250.0,0.0,1.0,123.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,253.0,251.0,2.0,0.0
Lassen,0.0,58.0,149.0,207.0,145.0,104.0,0.0,1.0,2.0,38.0,0.0,1.0,0.0,1.0,62.0,14.0,313.0,11.0,15.0,0.0,0.0,89.0,0.0,0.0,15.0,-8.0,4.0,324.0,324.0,3020.0,0.0,5.0,0.0,1.0,0.0,0.0,24.0,300.0,-6.0,1010.0,102.0,89.0,8.0,5.0,1112.0,1107.0,4.0,1.0,121.0,991.0,21.0,18.0,0.0,0.0,62.0,0.0,0.0,18.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,63.0,62.0,1.0,0.0
Los Angeles  *,-6302.0,11662.0,49892.0,61554.0,44468.0,29667.0,0.0,0.0,2364.0,10625.0,0.0,0.0,496.0,1316.0,17086.0,1825.0,91289.0,6755.0,3503.0,95.0,4.0,25421.0,427.0,217.0,3602.0,282.0,2871.0,98044.0,96070.0,959620.0,500.0,8397.0,1946.0,3050.0,30.0,28.0,3868.0,94176.0,7150.0,310477.0,39439.0,26065.0,91.0,13283.0,349916.0,341995.0,5450.0,2471.0,39154.0,310762.0,6136.0,5647.0,103.0,3.0,14715.0,270.0,100.0,5753.0,375.0,8.0,0.0,1138.0,39.0,7.0,383.0,0.0,16269.0,15085.0,1184.0,0.0
Madera,,1981.0,778.0,2759.0,832.0,510.0,0.0,0.0,14.0,242.0,0.0,1.0,1.0,65.0,1927.0,,1992.0,56.0,116.0,0.0,0.0,394.0,0.0,0.0,116.0,-95.0,35.0,2048.0,2043.0,22792.0,0.0,72.0,5.0,2.0,0.0,0.0,90.0,1958.0,,6244.0,522.0,394.0,95.0,33.0,6766.0,6699.0,62.0,5.0,588.0,6178.0,231.0,218.0,0.0,0.0,581.0,2.0,0.0,218.0,13.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,599.0,583.0,16.0,0.0
Marin,-4.0,265.0,593.0,858.0,575.0,342.0,1.0,1.0,14.0,173.0,0.0,3.0,1.0,45.0,283.0,17.0,939.0,37.0,70.0,3.0,0.0,264.0,3.0,2.0,73.0,-39.0,3.0,976.0,948.0,8121.0,2.0,67.0,26.0,28.0,0.0,2.0,44.0,932.0,5.0,3717.0,323.0,269.0,39.0,15.0,4040.0,3978.0,38.0,24.0,322.0,3718.0,104.0,88.0,3.0,0.0,245.0,2.0,3.0,91.0,13.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,252.0,250.0,2.0,0.0
Mariposa,,45.0,73.0,118.0,70.0,40.0,0.0,3.0,3.0,21.0,0.0,1.0,0.0,6.0,48.0,,162.0,1.0,4.0,0.0,0.0,36.0,0.0,0.0,4.0,-3.0,0.0,163.0,163.0,1525.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,157.0,,505.0,49.0,36.0,3.0,10.0,554.0,553.0,1.0,0.0,33.0,521.0,10.0,10.0,0.0,0.0,29.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0
Mendocino,,358.0,598.0,956.0,628.0,465.0,0.0,1.0,3.0,148.0,0.0,0.0,0.0,12.0,328.0,,971.0,68.0,58.0,0.0,0.0,405.0,1.0,1.0,58.0,8.0,2.0,1039.0,1036.0,12000.0,3.0,29.0,3.0,0.0,11.0,0.0,49.0,990.0,,5105.0,455.0,407.0,34.0,14.0,5560.0,5527.0,25.0,8.0,472.0,5088.0,115.0,101.0,0.0,0.0,352.0,1.0,1.0,101.0,14.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,356.0,354.0,2.0,0.0
Merced,-13.0,875.0,1691.0,2566.0,1520.0,999.0,5.0,20.0,111.0,410.0,0.0,9.0,0.0,0.0,1046.0,117.0,5129.0,12.0,209.0,1.0,0.0,785.0,4.0,0.0,210.0,-238.0,40.0,5141.0,5122.0,47413.0,5.0,111.0,18.0,4.0,0.0,1.0,0.0,5141.0,-30.0,12810.0,1078.0,789.0,238.0,51.0,13888.0,13792.0,92.0,4.0,1249.0,12639.0,455.0,402.0,0.0,0.0,1061.0,5.0,1.0,402.0,52.0,1.0,0.0,28.0,0.0,0.0,53.0,0.0,1095.0,1067.0,28.0,0.0
Modoc,1.0,28.0,48.0,76.0,50.0,28.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,2.0,26.0,5.0,88.0,6.0,5.0,0.0,0.0,23.0,0.0,0.0,5.0,-1.0,2.0,94.0,94.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,90.0,-19.0,324.0,26.0,23.0,1.0,2.0,350.0,350.0,0.0,0.0,44.0,306.0,5.0,5.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,20.0,1.0,0.0
Mono,0.0,30.0,88.0,118.0,81.0,57.0,1.0,4.0,0.0,18.0,0.0,1.0,0.0,6.0,37.0,1.0,30.0,-1.0,1.0,0.0,0.0,56.0,0.0,0.0,1.0,-2.0,0.0,29.0,29.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,6.0,271.0,58.0,56.0,2.0,0.0,329.0,329.0,0.0,0.0,42.0,287.0,6.0,6.0,0.0,0.0,31.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0
Monterey,-27.0,983.0,1938.0,2921.0,1802.0,906.0,0.0,0.0,152.0,612.0,0.0,0.0,12.0,120.0,1119.0,101.0,3295.0,-19.0,122.0,0.0,1.0,772.0,8.0,3.0,123.0,-211.0,69.0,3276.0,3261.0,33919.0,3.0,100.0,14.0,20.0,0.0,1.0,181.0,3095.0,-86.0,10477.0,1110.0,783.0,211.0,116.0,11587.0,11483.0,86.0,18.0,1482.0,10105.0,296.0,278.0,0.0,0.0,894.0,6.0,2.0,278.0,18.0,0.0,0.0,15.0,0.0,0.0,18.0,0.0,917.0,902.0,15.0,0.0
Napa,1.0,291.0,423.0,714.0,458.0,215.0,1.0,1.0,11.0,134.0,0.0,1.0,5.0,93.0,256.0,25.0,588.0,0.0,20.0,0.0,0.0,193.0,1.0,1.0,20.0,-23.0,3.0,588.0,580.0,6267.0,2.0,37.0,8.0,8.0,0.0,0.0,60.0,528.0,2.0,2146.0,234.0,195.0,23.0,16.0,2380.0,2345.0,28.0,7.0,236.0,2144.0,43.0,40.0,0.0,0.0,170.0,1.0,2.0,40.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,174.0,173.0,1.0,0.0
Nevada,,364.0,305.0,669.0,331.0,192.0,0.0,6.0,6.0,118.0,0.0,1.0,0.0,15.0,338.0,,595.0,22.0,31.0,0.0,0.0,160.0,1.0,0.0,31.0,-13.0,4.0,617.0,615.0,5500.0,0.0,6.0,2.0,2.0,0.0,0.0,28.0,589.0,,1469.0,195.0,161.0,13.0,21.0,1664.0,1657.0,5.0,2.0,188.0,1476.0,44.0,40.0,0.0,0.0,150.0,0.0,0.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,150.0,150.0,0.0,0.0
Orange,,5029.0,7002.0,12031.0,6980.0,4641.0,5.0,19.0,145.0,1792.0,0.0,15.0,48.0,354.0,5051.0,,16447.0,554.0,493.0,12.0,0.0,3953.0,134.0,49.0,505.0,-15.0,64.0,17001.0,16787.0,174542.0,129.0,2157.0,212.0,694.0,0.0,2.0,194.0,16807.0,,49877.0,5491.0,4136.0,15.0,1340.0,55368.0,53348.0,1500.0,520.0,5067.0,50301.0,1034.0,1008.0,14.0,0.0,2469.0,84.0,5.0,1022.0,12.0,0.0,0.0,160.0,4.0,2.0,12.0,0.0,2724.0,2558.0,166.0,0.0
Placer,,383.0,1030.0,1413.0,1052.0,644.0,16.0,33.0,0.0,358.0,0.0,80.0,0.0,50.0,361.0,,1132.0,88.0,63.0,2.0,0.0,569.0,9.0,1.0,65.0,10.0,13.0,1220.0,1190.0,15222.0,0.0,99.0,30.0,16.0,13.0,0.0,53.0,1167.0,,4598.0,838.0,579.0,-10.0,269.0,5436.0,5371.0,43.0,22.0,664.0,4772.0,59.0,58.0,1.0,0.0,250.0,1.0,0.0,59.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,290.0,251.0,39.0,0.0
Plumas,3.0,53.0,87.0,140.0,94.0,43.0,0.0,3.0,2.0,37.0,0.0,1.0,0.0,12.0,46.0,4.0,130.0,9.0,9.0,0.0,0.0,34.0,0.0,0.0,9.0,-3.0,3.0,139.0,139.0,1270.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,133.0,18.0,390.0,43.0,34.0,3.0,6.0,433.0,433.0,0.0,0.0,39.0,394.0,7.0,7.0,0.0,0.0,24.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0
Riverside,-67.0,4694.0,10312.0,15006.0,10182.0,5756.0,1.0,8.0,455.0,3681.0,1.0,2.0,22.0,268.0,4824.0,479.0,20634.0,257.0,822.0,13.0,0.0,4798.0,110.0,13.0,835.0,-750.0,172.0,20891.0,20640.0,225215.0,85.0,1503.0,245.0,250.0,0.0,6.0,773.0,20118.0,-182.0,62589.0,6073.0,4921.0,750.0,402.0,68662.0,67134.0,1291.0,237.0,5978.0,62684.0,1419.0,1338.0,13.0,0.0,4798.0,73.0,13.0,1351.0,68.0,0.0,0.0,57.0,0.0,0.0,68.0,0.0,4941.0,4884.0,57.0,0.0
Sacramento,,4025.0,6658.0,10683.0,7065.0,3840.0,45.0,60.0,60.0,2833.0,24.0,777.0,0.0,332.0,3618.0,,20704.0,182.0,562.0,19.0,0.0,3189.0,53.0,17.0,581.0,-587.0,188.0,20886.0,20296.0,188422.0,83.0,1980.0,583.0,344.0,0.0,7.0,371.0,20515.0,,51939.0,7915.0,3259.0,806.0,3850.0,59854.0,58769.0,829.0,256.0,6864.0,52990.0,1231.0,1182.0,33.0,0.0,2428.0,58.0,9.0,1215.0,15.0,1.0,0.0,128.0,0.0,0.0,16.0,0.0,2623.0,2495.0,128.0,0.0
San Benito,-3.0,118.0,244.0,362.0,226.0,135.0,0.0,0.0,9.0,72.0,0.0,0.0,0.0,10.0,136.0,9.0,606.0,-6.0,21.0,1.0,0.0,110.0,2.0,1.0,22.0,-28.0,0.0,600.0,596.0,5983.0,0.0,33.0,4.0,7.0,0.0,0.0,31.0,569.0,1.0,1844.0,151.0,113.0,28.0,10.0,1995.0,1967.0,24.0,4.0,173.0,1822.0,53.0,50.0,0.0,0.0,122.0,2.0,1.0,50.0,3.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,127.0,125.0,2.0,0.0
San Bernardino,-98.0,4245.0,12398.0,16643.0,12623.0,7400.0,2.0,12.0,412.0,4391.0,0.0,3.0,32.0,388.0,4020.0,758.0,29777.0,277.0,835.0,4.0,0.0,6433.0,92.0,36.0,839.0,-778.0,216.0,30054.0,29774.0,313455.0,75.0,1568.0,275.0,483.0,0.0,5.0,771.0,29283.0,-839.0,89665.0,8053.0,6561.0,778.0,714.0,97718.0,96011.0,1273.0,434.0,6896.0,90822.0,2014.0,1939.0,16.0,0.0,6843.0,58.0,16.0,1955.0,59.0,0.0,0.0,72.0,1.0,0.0,59.0,0.0,6990.0,6917.0,73.0,0.0
San Diego,-237.0,11292.0,10188.0,21480.0,10840.0,6688.0,93.0,401.0,11.0,3632.0,2.0,1098.0,0.0,509.0,10640.0,-241.0,20505.0,1051.0,550.0,18.0,0.0,5957.0,117.0,46.0,568.0,251.0,232.0,21556.0,21133.0,204547.0,150.0,2114.0,416.0,769.0,0.0,7.0,289.0,21267.0,2172.0,66390.0,9102.0,6120.0,-251.0,3233.0,75492.0,73564.0,1361.0,567.0,8212.0,67280.0,1430.0,1381.0,30.0,1.0,3304.0,80.0,20.0,1412.0,18.0,0.0,0.0,281.0,4.0,1.0,18.0,0.0,3690.0,3404.0,286.0,0.0
San Francisco,-97.0,1111.0,3472.0,4583.0,3376.0,2364.0,21.0,50.0,0.0,888.0,0.0,169.0,0.0,124.0,1207.0,-60.0,3174.0,172.0,114.0,8.0,0.0,2143.0,48.0,51.0,122.0,28.0,22.0,3346.0,3175.0,45707.0,34.0,902.0,166.0,902.0,0.0,5.0,64.0,3282.0,293.0,23387.0,2654.0,2242.0,-28.0,440.0,26041.0,24904.0,510.0,627.0,2493.0,23548.0,223.0,210.0,10.0,1.0,750.0,24.0,10.0,221.0,2.0,0.0,0.0,40.0,1.0,1.0,2.0,0.0,826.0,784.0,42.0,0.0
San Joaquin  a/,28.0,2604.0,4147.0,6751.0,3605.0,2075.0,5.0,29.0,68.0,1233.0,0.0,2.0,4.0,225.0,3146.0,165.0,10248.0,134.0,451.0,4.0,0.0,1592.0,22.0,6.0,455.0,-355.0,34.0,10382.0,10272.0,90234.0,25.0,520.0,110.0,71.0,0.0,0.0,400.0,9982.0,100.0,23251.0,2032.0,1620.0,355.0,57.0,25283.0,24838.0,379.0,66.0,1929.0,23354.0,845.0,804.0,4.0,0.0,1877.0,16.0,4.0,808.0,37.0,0.0,0.0,24.0,0.0,0.0,37.0,0.0,1921.0,1897.0,24.0,0.0
