,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Sacramento,2151.0,2217.0,-66.0,6830.0,8981.0,6997.0,4177.0,6.0,33.0,9.0,2299.0,1.0,61.0,0.0,512.0,1984.0,16291.0,78238.0,16291.0,78238.0,0.0,0.0,1353.0,8387.0,518.0,11.0,0.0,3571.0,43.0,34.0,529.0,3648.0,-250.0,595.0,25.0,75.0,57.0,224.0,992.0,3845.0,17644.0,86625.0,17216.0,85150.0,221263.0,133.0,1867.0,417.0,925.0,755.0,0.0,11.0,550.0,1156.0,8447.0,16488.0,78178.0,1324.0,4339.0,1283.0,15.0,0.0,4034.0,57.0,10.0,1298.0,4101.0,26.0,0.0,0.0,229.0,7.0,2.0,26.0,238.0,0.0,0.0,
San Benito,171.0,175.0,-4.0,318.0,489.0,359.0,210.0,0.0,5.0,0.0,133.0,0.0,2.0,0.0,16.0,130.0,306.0,2094.0,306.0,2095.0,0.0,-1.0,21.0,319.0,5.0,0.0,0.0,199.0,4.0,2.0,5.0,205.0,1.0,-1.0,2.0,7.0,2.0,18.0,11.0,90.0,327.0,2413.0,324.0,2390.0,6120.0,2.0,24.0,3.0,21.0,2.0,0.0,0.0,2.0,28.0,248.0,299.0,2165.0,43.0,261.0,43.0,0.0,0.0,257.0,3.0,0.0,43.0,260.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
San Bernardino,2649.0,2728.0,-79.0,11205.0,13854.0,11355.0,7683.0,0.0,0.0,0.0,3368.0,0.0,3.0,0.0,304.0,2499.0,27808.0,138924.0,27807.0,138925.0,1.0,-1.0,1258.0,11434.0,352.0,2.0,0.0,7243.0,64.0,22.0,354.0,7329.0,-63.0,63.0,44.0,173.0,102.0,771.0,821.0,3098.0,29066.0,150358.0,28868.0,148929.0,401023.0,115.0,1373.0,192.0,1077.0,416.0,52.0,6.0,352.0,1836.0,12045.0,27230.0,138313.0,2736.0,11980.0,2692.0,19.0,0.0,11711.0,89.0,11.0,2711.0,11811.0,25.0,0.0,0.0,169.0,0.0,0.0,25.0,169.0,0.0,0.0,
San Diego,5038.0,5508.0,-470.0,10317.0,15355.0,10471.0,6626.0,52.0,398.0,42.0,3493.0,6.0,297.0,2.0,308.0,4884.0,18085.0,121891.0,18269.0,118775.0,-184.0,3116.0,1119.0,10300.0,403.0,8.0,0.0,6054.0,102.0,59.0,411.0,6215.0,-2.0,2.0,20.0,67.0,18.0,133.0,672.0,3883.0,19204.0,132191.0,18857.0,129908.0,291259.0,228.0,2379.0,339.0,1647.0,834.0,5.0,8.0,636.0,1261.0,11088.0,17943.0,121103.0,1226.0,6154.0,1176.0,17.0,0.0,5491.0,93.0,24.0,1193.0,5608.0,33.0,0.0,0.0,534.0,11.0,1.0,33.0,546.0,0.0,0.0,
San Francisco,1306.0,1405.0,-99.0,2181.0,3487.0,2137.0,1417.0,12.0,35.0,3.0,619.0,0.0,40.0,0.0,98.0,1350.0,2398.0,28247.0,2353.0,27993.0,45.0,254.0,274.0,2234.0,70.0,2.0,2.0,1262.0,33.0,48.0,74.0,1343.0,-1.0,1.0,0.0,0.0,0.0,0.0,201.0,890.0,2672.0,30481.0,2513.0,28843.0,50340.0,54.0,1091.0,155.0,692.0,1007.0,4.0,4.0,946.0,253.0,2553.0,2419.0,27928.0,217.0,1173.0,195.0,16.0,0.0,1096.0,37.0,23.0,211.0,1156.0,6.0,0.0,0.0,15.0,1.0,1.0,6.0,17.0,0.0,0.0,
San Joaquin  a/,1337.0,1382.0,-45.0,3223.0,4560.0,3387.0,2127.0,1.0,25.0,0.0,1123.0,0.0,2.0,0.0,137.0,1173.0,8852.0,39673.0,8852.0,39674.0,0.0,-1.0,380.0,3392.0,206.0,3.0,0.0,1881.0,27.0,10.0,209.0,1918.0,-102.0,102.0,23.0,84.0,54.0,357.0,196.0,931.0,9232.0,43065.0,9166.0,42444.0,120329.0,46.0,604.0,65.0,484.0,171.0,34.0,1.0,137.0,437.0,3006.0,8795.0,40059.0,923.0,3841.0,910.0,9.0,0.0,3714.0,55.0,11.0,919.0,3780.0,4.0,0.0,0.0,59.0,2.0,0.0,4.0,61.0,0.0,0.0,
San Luis Obispo,431.0,431.0,0.0,820.0,1251.0,817.0,502.0,0.0,3.0,0.0,214.0,0.0,20.0,0.0,101.0,434.0,1038.0,7754.0,1038.0,7754.0,0.0,0.0,65.0,877.0,30.0,0.0,0.0,466.0,5.0,1.0,30.0,472.0,-10.0,10.0,4.0,11.0,15.0,98.0,26.0,286.0,1103.0,8631.0,1100.0,8565.0,18109.0,0.0,62.0,3.0,52.0,12.0,4.0,0.0,14.0,54.0,691.0,1049.0,7940.0,75.0,468.0,71.0,0.0,0.0,437.0,2.0,0.0,71.0,439.0,4.0,0.0,0.0,29.0,0.0,0.0,4.0,29.0,0.0,0.0,
San Mateo,4589.0,4589.0,0.0,1169.0,5758.0,1172.0,523.0,1.0,11.0,6.0,564.0,0.0,29.0,0.0,79.0,4586.0,1081.0,13541.0,1221.0,13569.0,-140.0,-28.0,199.0,1250.0,18.0,1.0,0.0,475.0,16.0,13.0,19.0,504.0,-1.0,1.0,13.0,14.0,116.0,116.0,52.0,615.0,1280.0,14791.0,1227.0,14177.0,31458.0,52.0,631.0,52.0,455.0,192.0,3.0,1.0,159.0,71.0,1372.0,1209.0,13419.0,99.0,591.0,90.0,8.0,0.0,555.0,17.0,3.0,98.0,575.0,1.0,0.0,0.0,15.0,0.0,1.0,1.0,16.0,0.0,0.0,
Santa Barbara,1374.0,1348.0,26.0,1764.0,3138.0,1965.0,1382.0,7.0,66.0,2.0,476.0,0.0,89.0,0.0,105.0,1173.0,2253.0,11920.0,2630.0,11417.0,-377.0,503.0,328.0,2024.0,171.0,3.0,0.0,1195.0,9.0,4.0,174.0,1208.0,1.0,-1.0,2.0,16.0,0.0,0.0,151.0,801.0,2581.0,13944.0,2565.0,13803.0,36147.0,15.0,114.0,15.0,107.0,1.0,42.0,1.0,34.0,144.0,1344.0,2437.0,12600.0,287.0,1006.0,285.0,0.0,0.0,972.0,9.0,1.0,285.0,982.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,24.0,0.0,0.0,
Santa Clara,2630.0,2742.0,-112.0,3203.0,5833.0,3069.0,2059.0,9.0,55.0,3.0,721.0,0.0,45.0,0.0,286.0,2764.0,5600.0,45438.0,5728.0,45185.0,-128.0,253.0,670.0,4116.0,221.0,12.0,3.0,1745.0,26.0,52.0,236.0,1823.0,0.0,0.0,12.0,32.0,41.0,148.0,381.0,2113.0,6270.0,49554.0,6147.0,47910.0,111408.0,111.0,1154.0,118.0,835.0,1152.0,4.0,5.0,809.0,592.0,4383.0,5678.0,45171.0,442.0,2904.0,417.0,15.0,0.0,2708.0,52.0,28.0,432.0,2788.0,10.0,0.0,0.0,114.0,1.0,1.0,10.0,116.0,0.0,0.0,
Santa Cruz,1183.0,1253.0,-70.0,1056.0,2239.0,1082.0,710.0,3.0,61.0,1.0,324.0,1.0,83.0,0.0,47.0,1157.0,1202.0,10448.0,1187.0,10392.0,15.0,56.0,120.0,1266.0,44.0,0.0,0.0,661.0,3.0,2.0,44.0,666.0,1.0,-1.0,0.0,13.0,1.0,4.0,74.0,584.0,1322.0,11714.0,1318.0,11670.0,24658.0,4.0,35.0,4.0,35.0,0.0,9.0,0.0,9.0,77.0,985.0,1245.0,10729.0,147.0,746.0,143.0,0.0,0.0,673.0,0.0,1.0,143.0,674.0,4.0,0.0,0.0,72.0,0.0,0.0,4.0,72.0,0.0,0.0,
Shasta,411.0,429.0,-18.0,1065.0,1476.0,1142.0,630.0,2.0,31.0,0.0,488.0,0.0,6.0,0.0,24.0,334.0,1479.0,10383.0,1479.0,10384.0,0.0,-1.0,47.0,1114.0,36.0,1.0,0.0,588.0,4.0,1.0,37.0,593.0,-44.0,44.0,6.0,33.0,12.0,114.0,36.0,330.0,1526.0,11497.0,1520.0,11455.0,25013.0,5.0,33.0,6.0,29.0,20.0,0.0,0.0,13.0,80.0,1057.0,1446.0,10440.0,155.0,1015.0,151.0,2.0,0.0,991.0,3.0,0.0,153.0,994.0,2.0,0.0,0.0,21.0,0.0,0.0,2.0,21.0,0.0,0.0,
Sierra,4.0,4.0,0.0,21.0,25.0,19.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,6.0,7.0,151.0,7.0,151.0,0.0,0.0,1.0,17.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,8.0,168.0,8.0,168.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,156.0,1.0,14.0,1.0,0.0,0.0,14.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Siskiyou,130.0,133.0,-3.0,321.0,451.0,321.0,146.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,21.0,130.0,416.0,2563.0,416.0,2563.0,0.0,0.0,42.0,233.0,13.0,0.0,0.0,131.0,2.0,0.0,13.0,133.0,6.0,-6.0,1.0,5.0,7.0,23.0,15.0,78.0,458.0,2796.0,458.0,2792.0,7044.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,29.0,256.0,429.0,2540.0,56.0,266.0,55.0,0.0,0.0,259.0,2.0,0.0,55.0,261.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,
Solano,675.0,758.0,-83.0,1441.0,2116.0,1428.0,919.0,7.0,71.0,1.0,386.0,0.0,72.0,0.0,122.0,688.0,2935.0,17470.0,2975.0,17292.0,-40.0,178.0,223.0,1863.0,76.0,3.0,0.0,821.0,15.0,4.0,79.0,840.0,4.0,2.0,6.0,52.0,2.0,80.0,132.0,889.0,3158.0,19333.0,3135.0,19142.0,43426.0,173.0,167.0,23.0,145.0,60.0,51.0,0.0,46.0,210.0,2119.0,2948.0,17214.0,262.0,1214.0,255.0,2.0,0.0,1172.0,11.0,2.0,257.0,1185.0,5.0,0.0,0.0,29.0,0.0,0.0,5.0,29.0,0.0,0.0,
Sonoma,529.0,591.0,-62.0,1487.0,2016.0,1435.0,926.0,0.0,37.0,3.0,451.0,1.0,25.0,0.0,55.0,581.0,1834.0,16426.0,1882.0,16243.0,-48.0,183.0,117.0,1417.0,63.0,2.0,0.0,839.0,19.0,3.0,65.0,861.0,-2.0,2.0,5.0,24.0,11.0,213.0,38.0,317.0,1951.0,17843.0,1903.0,17586.0,36065.0,18.0,304.0,47.0,208.0,65.0,0.0,1.0,49.0,119.0,1398.0,1832.0,16445.0,155.0,1118.0,144.0,4.0,0.0,892.0,15.0,2.0,148.0,909.0,6.0,1.0,0.0,208.0,1.0,0.0,7.0,209.0,0.0,0.0,
Stanislaus,1298.0,1339.0,-41.0,3121.0,4419.0,3271.0,2013.0,3.0,39.0,0.0,1117.0,0.0,24.0,0.0,141.0,1148.0,6173.0,33651.0,6173.0,33651.0,0.0,0.0,356.0,3035.0,112.0,1.0,1.0,1883.0,11.0,5.0,114.0,1899.0,-49.0,49.0,21.0,43.0,52.0,253.0,218.0,791.0,6529.0,36686.0,6497.0,36502.0,92371.0,16.0,194.0,29.0,154.0,36.0,6.0,3.0,30.0,479.0,3269.0,6050.0,33417.0,627.0,3192.0,617.0,5.0,0.0,3136.0,17.0,2.0,622.0,3155.0,5.0,0.0,0.0,37.0,0.0,0.0,5.0,37.0,0.0,0.0,
Sutter,128.0,138.0,-10.0,495.0,623.0,499.0,278.0,0.0,1.0,0.0,199.0,0.0,1.0,0.0,22.0,124.0,743.0,4447.0,743.0,4448.0,0.0,-1.0,42.0,447.0,22.0,2.0,0.0,250.0,3.0,1.0,24.0,254.0,-4.0,4.0,4.0,29.0,1.0,29.0,17.0,131.0,785.0,4894.0,771.0,4837.0,13063.0,5.0,64.0,14.0,45.0,10.0,4.0,0.0,12.0,50.0,447.0,735.0,4447.0,69.0,478.0,68.0,1.0,0.0,447.0,8.0,1.0,69.0,456.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,
Tehama,128.0,139.0,-11.0,394.0,522.0,420.0,245.0,1.0,8.0,0.0,132.0,0.0,3.0,0.0,43.0,102.0,644.0,3713.0,644.0,3713.0,0.0,0.0,36.0,430.0,19.0,0.0,0.0,226.0,0.0,0.0,19.0,226.0,-6.0,6.0,5.0,24.0,6.0,41.0,12.0,133.0,680.0,4143.0,675.0,4117.0,10475.0,0.0,27.0,5.0,22.0,4.0,0.0,0.0,4.0,43.0,409.0,637.0,3734.0,91.0,393.0,91.0,0.0,0.0,383.0,0.0,0.0,91.0,383.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,
Trinity,25.0,26.0,-1.0,72.0,97.0,69.0,35.0,1.0,2.0,0.0,29.0,0.0,3.0,0.0,5.0,28.0,74.0,868.0,74.0,868.0,0.0,0.0,3.0,72.0,3.0,0.0,0.0,32.0,0.0,0.0,3.0,32.0,-2.0,2.0,0.0,2.0,0.0,13.0,2.0,23.0,77.0,940.0,77.0,940.0,1865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,110.0,69.0,830.0,9.0,38.0,9.0,0.0,0.0,38.0,0.0,0.0,9.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Tulare,5686.0,5686.0,0.0,3120.0,8806.0,2994.0,2472.0,6.0,25.0,12.0,459.0,3.0,38.0,0.0,51.0,5812.0,27321.0,48485.0,27321.0,48485.0,0.0,0.0,1360.0,5286.0,301.0,5.0,1.0,2107.0,50.0,8.0,307.0,2165.0,-2.0,2.0,494.0,1030.0,96.0,471.0,465.0,1618.0,28681.0,53771.0,28615.0,53003.0,124899.0,571.0,736.0,61.0,585.0,240.0,0.0,5.0,183.0,509.0,3822.0,28172.0,49949.0,801.0,2569.0,789.0,3.0,0.0,2451.0,45.0,6.0,792.0,2502.0,9.0,0.0,0.0,67.0,0.0,0.0,9.0,67.0,0.0,0.0,
Tuolumne,117.0,124.0,-7.0,273.0,390.0,294.0,191.0,1.0,20.0,0.0,82.0,0.0,11.0,0.0,21.0,96.0,344.0,2439.0,344.0,2439.0,0.0,0.0,13.0,275.0,10.0,0.0,0.0,180.0,0.0,1.0,10.0,181.0,-6.0,6.0,2.0,11.0,1.0,20.0,6.0,57.0,357.0,2714.0,355.0,2707.0,5549.0,1.0,6.0,2.0,5.0,4.0,0.0,0.0,2.0,19.0,223.0,338.0,2491.0,49.0,260.0,48.0,0.0,0.0,259.0,0.0,0.0,48.0,259.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,
Ventura,1812.0,1908.0,-96.0,2799.0,4611.0,2667.0,1878.0,4.0,60.0,0.0,687.0,0.0,139.0,0.0,102.0,1944.0,3393.0,29932.0,3407.0,29631.0,-14.0,301.0,189.0,2899.0,75.0,2.0,0.0,1775.0,19.0,7.0,77.0,1801.0,-1.0,1.0,0.0,0.0,0.0,0.0,113.0,1097.0,3582.0,32831.0,3555.0,32325.0,75447.0,49.0,449.0,27.0,347.0,186.0,0.0,0.0,159.0,188.0,3049.0,3394.0,29782.0,275.0,1653.0,269.0,1.0,0.0,1590.0,18.0,3.0,270.0,1611.0,5.0,0.0,0.0,41.0,1.0,0.0,5.0,42.0,0.0,0.0,
Yolo,939.0,939.0,0.0,863.0,1802.0,849.0,526.0,1.0,30.0,4.0,271.0,0.0,38.0,0.0,48.0,953.0,985.0,7767.0,960.0,7716.0,25.0,51.0,73.0,823.0,37.0,1.0,0.0,474.0,11.0,3.0,38.0,488.0,-2.0,2.0,0.0,15.0,0.0,4.0,37.0,314.0,1058.0,8590.0,1019.0,8381.0,18921.0,21.0,263.0,39.0,148.0,86.0,0.0,0.0,61.0,90.0,681.0,968.0,7909.0,93.0,564.0,80.0,6.0,0.0,465.0,7.0,1.0,86.0,473.0,7.0,0.0,0.0,88.0,2.0,1.0,7.0,91.0,0.0,0.0,
Yuba,122.0,122.0,0.0,484.0,606.0,511.0,289.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,15.0,95.0,914.0,4644.0,914.0,4644.0,0.0,0.0,28.0,533.0,11.0,1.0,0.0,275.0,2.0,0.0,12.0,277.0,-15.0,15.0,1.0,22.0,3.0,53.0,27.0,166.0,942.0,5177.0,934.0,5140.0,13387.0,1.0,41.0,7.0,29.0,8.0,9.0,1.0,8.0,34.0,436.0,908.0,4741.0,109.0,552.0,106.0,1.0,0.0,522.0,3.0,2.0,107.0,527.0,2.0,0.0,0.0,24.0,1.0,0.0,2.0,25.0,0.0,0.0,
