,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Contra Costa,1723.0,1730.0,-7.0,2353.0,4076.0,2333.0,1260.0,8.0,39.0,0.0,832.0,0.0,59.0,0.0,241.0,1743.0,4108.0,28212.0,4071.0,28072.0,37.0,140.0,127.0,2453.0,118.0,2.0,0.0,1120.0,13.0,7.0,120.0,1140.0,-103.0,103.0,17.0,70.0,10.0,27.0,83.0,1113.0,4235.0,30665.0,4133.0,30115.0,69600.0,38.0,652.0,100.0,393.0,203.0,9.0,2.0,157.0,253.0,2903.0,3982.0,27762.0,293.0,1352.0,287.0,1.0,0.0,1299.0,13.0,2.0,288.0,1314.0,5.0,0.0,0.0,36.0,1.0,1.0,5.0,38.0,0.0,0.0,
Del Norte,42.0,44.0,-2.0,151.0,193.0,139.0,78.0,0.0,1.0,0.0,51.0,0.0,0.0,0.0,10.0,54.0,414.0,2057.0,414.0,2056.0,0.0,1.0,22.0,173.0,6.0,0.0,0.0,72.0,0.0,0.0,6.0,72.0,-6.0,6.0,1.0,10.0,3.0,18.0,18.0,67.0,436.0,2230.0,436.0,2228.0,5408.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,26.0,204.0,410.0,2026.0,46.0,176.0,45.0,0.0,0.0,175.0,0.0,0.0,45.0,175.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,
El Dorado,151.0,157.0,-6.0,623.0,774.0,602.0,395.0,0.0,10.0,0.0,193.0,0.0,3.0,0.0,14.0,172.0,525.0,6260.0,525.0,6260.0,0.0,0.0,29.0,590.0,13.0,0.0,0.0,378.0,3.0,1.0,13.0,382.0,-4.0,4.0,1.0,21.0,4.0,58.0,15.0,125.0,554.0,6850.0,552.0,6812.0,13027.0,3.0,34.0,2.0,30.0,9.0,0.0,0.0,8.0,30.0,586.0,524.0,6264.0,76.0,534.0,75.0,0.0,0.0,524.0,3.0,1.0,75.0,528.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,
Fresno,1472.0,1647.0,-175.0,3901.0,5373.0,3707.0,2707.0,11.0,84.0,2.0,922.0,1.0,195.0,0.0,76.0,1666.0,13189.0,80645.0,12781.0,78139.0,408.0,2506.0,-112.0,2884.0,191.0,3.0,0.0,2469.0,18.0,26.0,194.0,2513.0,-323.0,323.0,13.0,9.0,2.0,8.0,2.0,31.0,13077.0,83529.0,12866.0,82648.0,222441.0,68.0,954.0,200.0,685.0,242.0,19.0,11.0,196.0,625.0,6199.0,12452.0,77330.0,1012.0,5184.0,913.0,20.0,2.0,4306.0,38.0,10.0,935.0,4354.0,73.0,4.0,0.0,818.0,10.0,2.0,77.0,830.0,2.0,3.0,
Glenn,29.0,31.0,-2.0,120.0,149.0,132.0,75.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,6.0,17.0,227.0,1312.0,227.0,1312.0,0.0,0.0,-5.0,124.0,5.0,0.0,0.0,70.0,0.0,0.0,5.0,70.0,-16.0,16.0,0.0,6.0,2.0,10.0,4.0,22.0,222.0,1436.0,220.0,1427.0,3647.0,0.0,11.0,2.0,9.0,0.0,0.0,0.0,0.0,9.0,108.0,213.0,1328.0,25.0,108.0,24.0,1.0,0.0,106.0,0.0,0.0,25.0,106.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Humboldt,238.0,257.0,-19.0,1029.0,1267.0,1057.0,608.0,1.0,10.0,0.0,415.0,0.0,4.0,0.0,34.0,210.0,921.0,10942.0,921.0,10942.0,0.0,0.0,39.0,1020.0,25.0,0.0,0.0,580.0,3.0,0.0,25.0,583.0,-4.0,4.0,0.0,24.0,1.0,69.0,17.0,340.0,960.0,11962.0,960.0,11930.0,21786.0,7.0,22.0,0.0,25.0,7.0,2.0,0.0,7.0,32.0,1081.0,928.0,10881.0,112.0,792.0,112.0,0.0,0.0,772.0,2.0,0.0,112.0,774.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,0.0,
Imperial,381.0,395.0,-14.0,1012.0,1393.0,1019.0,658.0,0.0,9.0,0.0,313.0,0.0,3.0,0.0,48.0,374.0,2263.0,14293.0,2263.0,14293.0,0.0,0.0,76.0,912.0,55.0,2.0,0.0,585.0,13.0,3.0,57.0,601.0,-32.0,32.0,4.0,18.0,5.0,83.0,42.0,178.0,2339.0,15205.0,2300.0,14842.0,42436.0,29.0,347.0,35.0,309.0,59.0,7.0,4.0,54.0,81.0,992.0,2258.0,14213.0,271.0,1292.0,264.0,5.0,0.0,1245.0,27.0,5.0,269.0,1277.0,2.0,0.0,0.0,14.0,1.0,0.0,2.0,15.0,0.0,0.0,
Inyo,25.0,25.0,0.0,73.0,98.0,75.0,53.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,3.0,23.0,101.0,906.0,101.0,906.0,0.0,0.0,6.0,66.0,3.0,0.0,0.0,50.0,0.0,0.0,3.0,50.0,2.0,-2.0,0.0,4.0,0.0,5.0,1.0,9.0,107.0,972.0,106.0,966.0,2110.0,1.0,6.0,0.0,6.0,1.0,0.0,1.0,0.0,5.0,75.0,102.0,897.0,10.0,76.0,10.0,0.0,0.0,73.0,2.0,0.0,10.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Kern,2362.0,2368.0,-6.0,5197.0,7559.0,5110.0,3322.0,1.0,47.0,0.0,1580.0,0.0,30.0,0.0,208.0,2449.0,10262.0,56912.0,10262.0,56913.0,0.0,-1.0,236.0,4677.0,222.0,1.0,0.0,3062.0,27.0,10.0,223.0,3099.0,-182.0,182.0,15.0,96.0,64.0,388.0,116.0,912.0,10498.0,61589.0,10430.0,60535.0,166056.0,60.0,904.0,65.0,813.0,307.0,21.0,3.0,241.0,475.0,5089.0,10023.0,56500.0,1189.0,4903.0,1174.0,8.0,0.0,4751.0,42.0,14.0,1182.0,4807.0,7.0,0.0,0.0,95.0,1.0,0.0,7.0,96.0,0.0,0.0,
Kings,2320.0,2321.0,-1.0,715.0,3035.0,724.0,482.0,1.0,5.0,0.0,227.0,0.0,2.0,0.0,15.0,2311.0,1416.0,8808.0,1416.0,8808.0,0.0,0.0,51.0,707.0,27.0,0.0,1.0,444.0,8.0,2.0,28.0,454.0,-7.0,7.0,5.0,27.0,4.0,81.0,21.0,138.0,1467.0,9515.0,1453.0,9359.0,24732.0,14.0,134.0,13.0,129.0,35.0,0.0,1.0,27.0,82.0,813.0,1385.0,8702.0,142.0,738.0,137.0,3.0,0.0,722.0,10.0,1.0,140.0,733.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,
Lake,115.0,115.0,0.0,369.0,484.0,341.0,257.0,1.0,7.0,0.0,70.0,0.0,2.0,0.0,14.0,143.0,582.0,5718.0,582.0,5718.0,0.0,0.0,39.0,433.0,13.0,0.0,0.0,243.0,1.0,0.0,13.0,244.0,8.0,-8.0,4.0,21.0,2.0,23.0,12.0,153.0,621.0,6151.0,618.0,6117.0,12688.0,2.0,31.0,2.0,25.0,11.0,0.0,1.0,9.0,33.0,549.0,588.0,5602.0,63.0,415.0,62.0,1.0,0.0,409.0,1.0,0.0,63.0,410.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,
Lassen,55.0,58.0,-3.0,120.0,175.0,99.0,79.0,2.0,4.0,0.0,16.0,0.0,0.0,0.0,4.0,76.0,205.0,1227.0,205.0,1227.0,0.0,0.0,28.0,116.0,3.0,0.0,0.0,76.0,0.0,0.0,3.0,76.0,11.0,-11.0,0.0,3.0,7.0,19.0,7.0,29.0,233.0,1343.0,232.0,1340.0,3185.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,21.0,110.0,212.0,1233.0,19.0,115.0,18.0,1.0,0.0,115.0,0.0,0.0,19.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Los Angeles  a/,12454.0,13905.0,-1451.0,35616.0,48070.0,33976.0,25782.0,163.0,815.0,427.0,5897.0,43.0,362.0,253.0,1617.0,14094.0,78694.0,443542.0,77218.0,440139.0,1476.0,3403.0,7139.0,39567.0,2259.0,57.0,5.0,22998.0,220.0,243.0,2321.0,23461.0,607.0,-607.0,170.0,59.0,684.0,1081.0,3357.0,15573.0,85833.0,483109.0,83505.0,473433.0,1098891.0,780.0,9253.0,2201.0,5528.0,5170.0,362.0,127.0,4148.0,3297.0,24892.0,82536.0,458217.0,7494.0,31685.0,7117.0,211.0,12.0,30295.0,356.0,196.0,7340.0,30847.0,150.0,4.0,0.0,815.0,16.0,7.0,154.0,838.0,105.0,933.0,
Madera,2585.0,2588.0,-3.0,605.0,3190.0,569.0,396.0,1.0,3.0,0.0,156.0,0.0,0.0,0.0,17.0,2621.0,1848.0,9555.0,1848.0,9555.0,0.0,0.0,21.0,671.0,25.0,0.0,0.0,369.0,2.0,0.0,25.0,371.0,-44.0,44.0,6.0,17.0,11.0,69.0,23.0,170.0,1869.0,10226.0,1857.0,10162.0,29167.0,0.0,74.0,11.0,56.0,10.0,2.0,1.0,8.0,122.0,671.0,1747.0,9555.0,200.0,775.0,196.0,2.0,1.0,760.0,6.0,0.0,199.0,766.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,
Marin,122.0,124.0,-2.0,519.0,641.0,465.0,322.0,1.0,8.0,0.0,129.0,0.0,6.0,0.0,14.0,176.0,594.0,5331.0,594.0,5331.0,0.0,0.0,9.0,455.0,9.0,0.0,1.0,295.0,11.0,6.0,10.0,312.0,-11.0,11.0,2.0,11.0,0.0,25.0,8.0,96.0,603.0,5786.0,558.0,5513.0,10147.0,5.0,305.0,42.0,209.0,60.0,24.0,3.0,64.0,26.0,467.0,577.0,5319.0,65.0,412.0,60.0,4.0,1.0,392.0,16.0,4.0,65.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mariposa,16.0,18.0,-2.0,48.0,64.0,47.0,28.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,4.0,17.0,113.0,971.0,113.0,971.0,0.0,0.0,4.0,53.0,3.0,0.0,0.0,25.0,0.0,0.0,3.0,25.0,-4.0,4.0,2.0,7.0,0.0,2.0,3.0,15.0,117.0,1024.0,116.0,1020.0,2094.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,77.0,114.0,947.0,18.0,64.0,17.0,1.0,0.0,64.0,0.0,0.0,18.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mendocino,183.0,191.0,-8.0,508.0,691.0,480.0,361.0,0.0,10.0,0.0,106.0,0.0,1.0,0.0,13.0,211.0,604.0,5759.0,604.0,5759.0,0.0,0.0,27.0,522.0,17.0,0.0,0.0,343.0,1.0,0.0,17.0,344.0,-17.0,17.0,1.0,17.0,6.0,55.0,20.0,89.0,631.0,6281.0,626.0,6229.0,12764.0,5.0,42.0,4.0,41.0,14.0,1.0,1.0,11.0,44.0,524.0,587.0,5757.0,59.0,436.0,58.0,1.0,0.0,428.0,3.0,0.0,59.0,431.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,
Merced,420.0,455.0,-35.0,1456.0,1876.0,1340.0,793.0,5.0,24.0,0.0,428.0,0.0,12.0,0.0,119.0,536.0,4127.0,19496.0,4128.0,19497.0,-1.0,-1.0,97.0,1343.0,56.0,0.0,0.0,733.0,4.0,0.0,56.0,737.0,-79.0,79.0,17.0,51.0,24.0,170.0,79.0,306.0,4224.0,20839.0,4197.0,20740.0,57661.0,6.0,115.0,27.0,86.0,9.0,5.0,0.0,13.0,227.0,1470.0,3997.0,19369.0,431.0,1579.0,428.0,1.0,0.0,1549.0,5.0,1.0,429.0,1555.0,2.0,0.0,0.0,24.0,0.0,0.0,2.0,24.0,0.0,0.0,
Modoc,14.0,17.0,-3.0,34.0,48.0,43.0,31.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,5.0,62.0,412.0,61.0,411.0,1.0,1.0,7.0,42.0,1.0,0.0,0.0,30.0,0.0,0.0,1.0,30.0,2.0,-2.0,1.0,3.0,1.0,4.0,2.0,7.0,69.0,454.0,67.0,453.0,1104.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,41.0,64.0,413.0,9.0,36.0,9.0,0.0,0.0,36.0,0.0,0.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Mono,19.0,19.0,0.0,80.0,99.0,67.0,50.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,32.0,12.0,370.0,12.0,370.0,0.0,0.0,3.0,67.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,3.0,-3.0,0.0,1.0,0.0,6.0,0.0,13.0,15.0,437.0,15.0,435.0,797.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,50.0,14.0,387.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Monterey,498.0,510.0,-12.0,1378.0,1876.0,1392.0,860.0,0.0,5.0,1.0,478.0,0.0,0.0,0.0,53.0,484.0,3553.0,19088.0,3552.0,19089.0,1.0,-1.0,-409.0,1961.0,34.0,0.0,0.0,813.0,11.0,2.0,34.0,826.0,-533.0,533.0,4.0,33.0,24.0,197.0,62.0,372.0,3144.0,21049.0,3120.0,20739.0,53336.0,8.0,320.0,23.0,269.0,47.0,6.0,1.0,41.0,188.0,2696.0,2956.0,18353.0,515.0,1244.0,514.0,1.0,0.0,1198.0,16.0,6.0,515.0,1220.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,
Napa,85.0,93.0,-8.0,267.0,352.0,245.0,121.0,0.0,1.0,1.0,98.0,0.0,2.0,0.0,25.0,107.0,324.0,3142.0,324.0,3142.0,0.0,0.0,1.0,247.0,5.0,0.0,0.0,114.0,0.0,2.0,5.0,116.0,-15.0,15.0,2.0,12.0,3.0,11.0,6.0,93.0,325.0,3389.0,315.0,3323.0,7522.0,3.0,69.0,9.0,55.0,12.0,4.0,1.0,11.0,19.0,337.0,306.0,3052.0,23.0,235.0,22.0,1.0,0.0,226.0,3.0,1.0,23.0,230.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,
Nevada,111.0,113.0,-2.0,341.0,452.0,327.0,225.0,1.0,14.0,0.0,94.0,0.0,2.0,0.0,8.0,125.0,284.0,3844.0,284.0,3844.0,0.0,0.0,9.0,323.0,1.0,0.0,0.0,221.0,3.0,0.0,1.0,224.0,-2.0,2.0,1.0,9.0,0.0,17.0,9.0,71.0,293.0,4167.0,293.0,4149.0,7882.0,0.0,16.0,0.0,14.0,5.0,0.0,0.0,4.0,25.0,322.0,268.0,3845.0,30.0,342.0,30.0,0.0,0.0,338.0,0.0,1.0,30.0,339.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,
Orange,3024.0,3024.0,0.0,7163.0,10187.0,6918.0,5086.0,7.0,78.0,43.0,1537.0,1.0,164.0,44.0,208.0,3269.0,12569.0,103644.0,12569.0,103644.0,0.0,0.0,341.0,7372.0,266.0,5.0,1.0,4659.0,89.0,66.0,272.0,4814.0,-229.0,229.0,5.0,63.0,2.0,1.0,291.0,2265.0,12910.0,111016.0,12692.0,107722.0,254852.0,306.0,2965.0,210.0,2091.0,1639.0,11.0,8.0,1203.0,546.0,7589.0,12364.0,103427.0,867.0,6280.0,835.0,19.0,1.0,5154.0,120.0,43.0,855.0,5317.0,12.0,0.0,0.0,934.0,19.0,10.0,12.0,963.0,0.0,0.0,
Placer,376.0,376.0,0.0,579.0,955.0,578.0,317.0,1.0,6.0,0.0,219.0,0.0,33.0,0.0,42.0,377.0,726.0,7910.0,726.0,7910.0,0.0,0.0,73.0,701.0,25.0,1.0,0.0,290.0,0.0,1.0,26.0,291.0,-1.0,1.0,6.0,35.0,11.0,112.0,31.0,262.0,799.0,8611.0,785.0,8547.0,17469.0,0.0,66.0,13.0,38.0,15.0,23.0,1.0,26.0,82.0,645.0,717.0,7966.0,54.0,338.0,52.0,1.0,0.0,334.0,1.0,1.0,53.0,336.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,
Plumas,32.0,34.0,-2.0,86.0,118.0,68.0,28.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,4.0,50.0,108.0,1024.0,108.0,1024.0,0.0,0.0,-2.0,66.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,28.0,-7.0,7.0,0.0,2.0,0.0,9.0,5.0,20.0,106.0,1090.0,106.0,1089.0,2161.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,122.0,102.0,968.0,15.0,59.0,15.0,0.0,0.0,57.0,0.0,0.0,15.0,57.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Riverside,2419.0,2469.0,-50.0,9987.0,12406.0,9619.0,5734.0,3.0,20.0,3.0,3560.0,0.0,23.0,0.0,322.0,2787.0,15277.0,106008.0,15279.0,106012.0,-2.0,-4.0,612.0,8741.0,386.0,4.0,2.0,5293.0,40.0,9.0,392.0,5342.0,-231.0,231.0,24.0,201.0,90.0,1012.0,337.0,1955.0,15889.0,114749.0,15754.0,113666.0,288387.0,113.0,1007.0,121.0,873.0,262.0,17.0,14.0,210.0,891.0,9222.0,14998.0,105527.0,1775.0,9079.0,1746.0,14.0,2.0,8890.0,62.0,9.0,1762.0,8961.0,13.0,0.0,0.0,114.0,4.0,0.0,13.0,118.0,0.0,0.0,
