,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.
Contra Costa,1572.0,1695.0,-123.0,3559.0,5131.0,2928.0,1513.0,18.0,63.0,2.0,1166.0,0.0,65.0,0.0,247.0,2203.0,5634.0,24143.0,5670.0,23954.0,-36.0,189.0,218.0,3259.0,130.0,1.0,0.0,1364.0,16.0,2.0,131.0,1382.0,-4.0,4.0,19.0,54.0,0.0,57.0,72.0,1762.0,5852.0,27402.0,5796.0,27066.0,69203.0,38.0,361.0,56.0,269.0,96.0,0.0,0.0,67.0,72.0,3405.0,5780.0,23997.0,495.0,1202.0,489.0,5.0,0.0,1164.0,18.0,1.0,494.0,1183.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,19.0,0.0,0.0
Del Norte  a/,30.0,28.0,2.0,230.0,260.0,203.0,131.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,8.0,57.0,433.0,1912.0,433.0,1912.0,0.0,0.0,25.0,230.0,6.0,1.0,0.0,124.0,0.0,0.0,7.0,124.0,2.0,-2.0,1.0,2.0,0.0,18.0,15.0,88.0,458.0,2142.0,457.0,2132.0,5272.0,0.0,5.0,1.0,4.0,6.0,0.0,0.0,6.0,16.0,191.0,442.0,1951.0,83.0,192.0,81.0,0.0,0.0,187.0,0.0,1.0,81.0,188.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0
El Dorado,279.0,279.0,0.0,912.0,1191.0,850.0,487.0,3.0,7.0,0.0,263.0,0.0,4.0,0.0,100.0,341.0,655.0,5092.0,655.0,5094.0,0.0,-2.0,13.0,766.0,20.0,0.0,0.0,463.0,2.0,2.0,20.0,467.0,-19.0,19.0,2.0,12.0,0.0,89.0,10.0,179.0,668.0,5858.0,664.0,5816.0,12147.0,1.0,34.0,4.0,28.0,15.0,3.0,0.0,14.0,22.0,638.0,646.0,5220.0,72.0,554.0,68.0,1.0,0.0,538.0,2.0,1.0,69.0,541.0,3.0,0.0,0.0,13.0,0.0,0.0,3.0,13.0,0.0,0.0
Fresno  a/,1321.0,1489.0,-168.0,5474.0,6795.0,4831.0,3529.0,11.0,97.0,3.0,1182.0,2.0,218.0,0.0,117.0,1964.0,16011.0,70880.0,15563.0,66565.0,448.0,4315.0,345.0,3325.0,305.0,2.0,1.0,3179.0,27.0,15.0,308.0,3221.0,6.0,-6.0,25.0,45.0,3.0,12.0,3.0,53.0,16356.0,74205.0,16237.0,73581.0,220439.0,47.0,665.0,117.0,502.0,156.0,1.0,2.0,122.0,156.0,5895.0,16200.0,68310.0,1609.0,4417.0,1586.0,12.0,0.0,4126.0,29.0,11.0,1598.0,4166.0,11.0,0.0,0.0,245.0,6.0,0.0,11.0,251.0,2.0,7.0
Glenn,54.0,52.0,2.0,161.0,215.0,168.0,96.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,15.0,47.0,230.0,1047.0,230.0,1048.0,0.0,-1.0,18.0,156.0,8.0,0.0,0.0,87.0,1.0,0.0,8.0,88.0,-2.0,2.0,3.0,1.0,0.0,26.0,9.0,39.0,248.0,1203.0,247.0,1191.0,3542.0,0.0,12.0,1.0,11.0,1.0,0.0,0.0,1.0,3.0,91.0,245.0,1112.0,34.0,132.0,33.0,0.0,0.0,126.0,1.0,0.0,33.0,127.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0
Humboldt,405.0,407.0,-2.0,1309.0,1714.0,1203.0,601.0,0.0,21.0,0.0,517.0,0.0,6.0,0.0,85.0,511.0,1006.0,6307.0,1006.0,6307.0,0.0,0.0,37.0,1087.0,27.0,0.0,0.0,572.0,2.0,0.0,27.0,574.0,-7.0,7.0,2.0,11.0,0.0,77.0,15.0,418.0,1043.0,7394.0,1042.0,7372.0,15862.0,1.0,19.0,1.0,16.0,10.0,0.0,0.0,6.0,21.0,946.0,1022.0,6448.0,153.0,736.0,149.0,1.0,0.0,708.0,3.0,0.0,150.0,711.0,3.0,0.0,0.0,24.0,1.0,0.0,3.0,25.0,0.0,0.0
Imperial,386.0,386.0,0.0,1111.0,1497.0,998.0,570.0,0.0,0.0,0.0,365.0,0.0,2.0,0.0,63.0,499.0,2189.0,11408.0,2188.0,11410.0,1.0,-2.0,-32.0,1009.0,32.0,0.0,0.0,509.0,21.0,8.0,32.0,538.0,-82.0,82.0,5.0,17.0,0.0,127.0,13.0,245.0,2157.0,12417.0,2126.0,12082.0,36960.0,12.0,343.0,31.0,302.0,32.0,4.0,0.0,33.0,33.0,971.0,2124.0,11446.0,212.0,1027.0,204.0,6.0,0.0,957.0,23.0,2.0,210.0,982.0,2.0,0.0,0.0,44.0,1.0,0.0,2.0,45.0,0.0,0.0
Inyo,25.0,24.0,1.0,122.0,147.0,120.0,82.0,0.0,1.0,0.0,35.0,0.0,1.0,0.0,3.0,27.0,124.0,767.0,124.0,767.0,0.0,0.0,11.0,101.0,3.0,0.0,0.0,77.0,2.0,0.0,3.0,79.0,5.0,-5.0,0.0,4.0,0.0,8.0,3.0,15.0,135.0,868.0,134.0,859.0,1992.0,2.0,10.0,1.0,9.0,0.0,0.0,0.0,0.0,7.0,58.0,128.0,810.0,12.0,79.0,10.0,0.0,0.0,74.0,1.0,0.0,10.0,75.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0
Kern,2457.0,2494.0,-37.0,5984.0,8441.0,5246.0,3081.0,4.0,74.0,0.0,1949.0,0.0,33.0,0.0,216.0,3195.0,11464.0,43836.0,11464.0,43836.0,0.0,0.0,281.0,4858.0,223.0,2.0,0.0,2796.0,51.0,9.0,225.0,2856.0,-60.0,60.0,25.0,46.0,6.0,613.0,85.0,1283.0,11745.0,48694.0,11683.0,47988.0,144869.0,27.0,673.0,60.0,569.0,157.0,23.0,2.0,137.0,123.0,4046.0,11622.0,44648.0,1425.0,4906.0,1395.0,7.0,0.0,4647.0,68.0,2.0,1402.0,4717.0,22.0,1.0,0.0,186.0,3.0,0.0,23.0,189.0,0.0,0.0
Kings,2324.0,2324.0,0.0,1147.0,3471.0,960.0,599.0,1.0,6.0,0.0,326.0,0.0,2.0,0.0,35.0,2511.0,505.0,6575.0,505.0,6575.0,0.0,0.0,53.0,884.0,30.0,0.0,1.0,558.0,8.0,2.0,31.0,568.0,-8.0,8.0,0.0,0.0,0.0,0.0,30.0,308.0,558.0,7459.0,526.0,7351.0,23498.0,7.0,95.0,21.0,81.0,33.0,5.0,11.0,27.0,47.0,733.0,511.0,6726.0,191.0,865.0,184.0,1.0,0.0,826.0,5.0,2.0,185.0,833.0,6.0,0.0,0.0,30.0,2.0,0.0,6.0,32.0,0.0,0.0
Lake,301.0,301.0,0.0,531.0,832.0,471.0,256.0,1.0,14.0,0.0,181.0,0.0,7.0,0.0,34.0,361.0,664.0,4075.0,673.0,4067.0,-9.0,8.0,29.0,417.0,9.0,0.0,0.0,245.0,1.0,1.0,9.0,247.0,10.0,-10.0,3.0,10.0,0.0,21.0,7.0,149.0,693.0,4492.0,692.0,4466.0,10294.0,1.0,20.0,1.0,19.0,8.0,0.0,0.0,7.0,14.0,339.0,679.0,4153.0,98.0,420.0,96.0,0.0,0.0,405.0,2.0,0.0,96.0,407.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,13.0,0.0,0.0
Lassen,40.0,43.0,-3.0,187.0,227.0,166.0,102.0,0.0,3.0,0.0,60.0,0.0,1.0,0.0,4.0,61.0,242.0,1027.0,242.0,1027.0,0.0,0.0,18.0,150.0,4.0,0.0,0.0,98.0,0.0,0.0,4.0,98.0,8.0,-8.0,1.0,2.0,0.0,16.0,5.0,42.0,260.0,1177.0,259.0,1177.0,2980.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,260.0,1045.0,25.0,127.0,25.0,0.0,0.0,121.0,0.0,0.0,25.0,121.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0
Los Angeles,6756.0,15365.0,-8609.0,57845.0,64601.0,43128.0,28791.0,150.0,1078.0,1831.0,9251.0,179.0,970.0,872.0,2383.0,21473.0,86695.0,411554.0,89023.0,408747.0,-2328.0,2807.0,5936.0,44846.0,2525.0,44.0,4.0,25644.0,340.0,234.0,2573.0,26218.0,329.0,120.0,292.0,132.0,1046.0,1750.0,1696.0,16626.0,92631.0,456400.0,90727.0,447999.0,1125087.0,658.0,8581.0,1841.0,5475.0,3626.0,259.0,63.0,2926.0,7167.0,50499.0,85464.0,405901.0,6772.0,23379.0,6230.0,128.0,3.0,21146.0,292.0,144.0,6361.0,21582.0,401.0,9.0,1.0,1740.0,50.0,7.0,411.0,1797.0,91.0,585.0
Madera,2741.0,2741.0,0.0,889.0,3630.0,913.0,544.0,3.0,18.0,0.0,320.0,0.0,6.0,0.0,49.0,2717.0,1866.0,7624.0,1866.0,7624.0,0.0,0.0,209.0,803.0,43.0,0.0,0.0,491.0,10.0,0.0,43.0,501.0,115.0,-115.0,1.0,8.0,2.0,57.0,48.0,352.0,2075.0,8427.0,2068.0,8369.0,26422.0,4.0,63.0,6.0,54.0,6.0,2.0,1.0,4.0,55.0,656.0,2020.0,7771.0,207.0,894.0,203.0,0.0,0.0,852.0,5.0,0.0,203.0,857.0,4.0,0.0,0.0,36.0,1.0,0.0,4.0,37.0,0.0,0.0
Marin,283.0,283.0,0.0,625.0,908.0,540.0,325.0,3.0,15.0,0.0,180.0,0.0,7.0,0.0,35.0,368.0,792.0,4335.0,792.0,4335.0,0.0,0.0,11.0,466.0,12.0,1.0,0.0,303.0,8.0,1.0,13.0,312.0,-14.0,14.0,1.0,2.0,0.0,36.0,11.0,102.0,803.0,4801.0,766.0,4657.0,9278.0,3.0,159.0,36.0,106.0,48.0,4.0,1.0,38.0,19.0,412.0,784.0,4389.0,81.0,410.0,78.0,3.0,0.0,384.0,11.0,4.0,81.0,399.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,11.0,0.0,0.0
Mariposa,32.0,32.0,0.0,102.0,134.0,100.0,58.0,0.0,6.0,0.0,24.0,0.0,1.0,0.0,18.0,34.0,122.0,706.0,122.0,706.0,0.0,0.0,8.0,78.0,3.0,0.0,0.0,55.0,0.0,0.0,3.0,55.0,3.0,-3.0,0.0,1.0,0.0,8.0,2.0,17.0,130.0,784.0,130.0,783.0,1875.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,63.0,129.0,721.0,11.0,76.0,10.0,0.0,0.0,74.0,0.0,0.0,10.0,74.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0
Mendocino,226.0,226.0,0.0,748.0,974.0,689.0,497.0,0.0,3.0,0.0,177.0,0.0,5.0,0.0,15.0,285.0,826.0,5699.0,827.0,5698.0,-1.0,1.0,13.0,728.0,28.0,0.0,0.0,465.0,4.0,0.0,28.0,469.0,-21.0,21.0,2.0,4.0,0.0,106.0,4.0,128.0,839.0,6427.0,836.0,6377.0,13678.0,4.0,39.0,3.0,37.0,14.0,2.0,0.0,13.0,24.0,660.0,815.0,5767.0,107.0,578.0,107.0,0.0,0.0,563.0,3.0,0.0,107.0,566.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,12.0,0.0,0.0
Merced,473.0,477.0,-4.0,1986.0,2459.0,1797.0,1175.0,2.0,14.0,0.0,448.0,0.0,6.0,0.0,174.0,662.0,4743.0,16081.0,4748.0,16075.0,-5.0,6.0,251.0,1761.0,113.0,0.0,0.0,1060.0,2.0,0.0,113.0,1062.0,50.0,-50.0,15.0,39.0,5.0,261.0,68.0,449.0,4994.0,17842.0,4975.0,17755.0,55530.0,3.0,102.0,19.0,76.0,9.0,3.0,0.0,11.0,81.0,1264.0,4913.0,16578.0,527.0,1933.0,519.0,4.0,0.0,1857.0,8.0,0.0,523.0,1865.0,4.0,0.0,0.0,68.0,0.0,0.0,4.0,68.0,0.0,0.0
Modoc,29.0,30.0,-1.0,65.0,94.0,69.0,35.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,3.0,25.0,74.0,291.0,74.0,291.0,0.0,0.0,12.0,58.0,8.0,0.0,0.0,27.0,0.0,0.0,8.0,27.0,1.0,-1.0,1.0,0.0,1.0,4.0,1.0,28.0,86.0,349.0,86.0,349.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,85.0,317.0,18.0,38.0,18.0,0.0,0.0,37.0,0.0,0.0,18.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Mono,29.0,29.0,0.0,68.0,97.0,65.0,34.0,0.0,3.0,0.0,23.0,0.0,1.0,0.0,8.0,32.0,18.0,360.0,18.0,360.0,0.0,0.0,2.0,54.0,1.0,0.0,0.0,33.0,0.0,0.0,1.0,33.0,-1.0,1.0,0.0,2.0,0.0,11.0,2.0,7.0,20.0,414.0,20.0,413.0,731.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,96.0,19.0,318.0,4.0,28.0,4.0,0.0,0.0,26.0,0.0,0.0,4.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
Monterey,1671.0,1672.0,-1.0,2611.0,4282.0,3005.0,1946.0,2.0,1.0,0.0,956.0,0.0,1.0,0.0,103.0,1277.0,3554.0,14903.0,3554.0,14729.0,0.0,174.0,832.0,1862.0,313.0,1.0,0.0,1614.0,17.0,1.0,314.0,1632.0,440.0,-440.0,2.0,6.0,3.0,142.0,73.0,522.0,4386.0,16765.0,4368.0,16609.0,48422.0,5.0,180.0,17.0,143.0,17.0,3.0,1.0,13.0,39.0,1037.0,4347.0,15728.0,641.0,2218.0,632.0,5.0,0.0,2110.0,20.0,1.0,637.0,2131.0,4.0,0.0,0.0,85.0,1.0,1.0,4.0,87.0,0.0,0.0
Napa,367.0,367.0,0.0,487.0,854.0,418.0,202.0,2.0,52.0,0.0,144.0,0.0,22.0,0.0,72.0,436.0,416.0,2570.0,416.0,2570.0,0.0,0.0,34.0,381.0,10.0,0.0,0.0,185.0,7.0,0.0,10.0,192.0,16.0,-16.0,2.0,5.0,1.0,28.0,5.0,172.0,450.0,2951.0,437.0,2900.0,7213.0,3.0,63.0,12.0,49.0,4.0,0.0,1.0,2.0,18.0,308.0,432.0,2643.0,51.0,286.0,49.0,1.0,0.0,270.0,8.0,1.0,50.0,279.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0
Nevada,102.0,102.0,0.0,510.0,612.0,443.0,271.0,0.0,2.0,0.0,159.0,0.0,2.0,0.0,13.0,169.0,436.0,3039.0,436.0,3039.0,0.0,0.0,28.0,430.0,14.0,0.0,0.0,257.0,0.0,0.0,14.0,257.0,8.0,-8.0,1.0,12.0,0.0,64.0,5.0,105.0,464.0,3469.0,463.0,3462.0,7469.0,2.0,3.0,1.0,3.0,5.0,0.0,0.0,4.0,12.0,342.0,452.0,3127.0,54.0,295.0,52.0,0.0,0.0,275.0,0.0,0.0,52.0,275.0,2.0,0.0,0.0,20.0,0.0,0.0,2.0,20.0,0.0,0.0
Orange,8329.0,8329.0,0.0,8540.0,16869.0,7917.0,5489.0,5.0,7.0,136.0,1953.0,0.0,28.0,42.0,297.0,8952.0,22417.0,66173.0,22417.0,66173.0,0.0,0.0,421.0,9360.0,297.0,4.0,0.0,5038.0,104.0,46.0,301.0,5188.0,5.0,-5.0,5.0,25.0,1.0,7.0,109.0,4145.0,22838.0,75533.0,22685.0,72993.0,227571.0,223.0,2570.0,152.0,1831.0,980.0,0.0,1.0,709.0,144.0,7045.0,22694.0,68488.0,1076.0,4595.0,1056.0,13.0,0.0,4239.0,90.0,18.0,1069.0,4347.0,7.0,0.0,0.0,235.0,10.0,3.0,7.0,248.0,0.0,0.0
Placer,248.0,248.0,0.0,926.0,1174.0,940.0,456.0,4.0,1.0,0.0,417.0,0.0,12.0,0.0,67.0,234.0,966.0,6157.0,966.0,6157.0,0.0,0.0,58.0,1018.0,36.0,1.0,0.0,415.0,4.0,0.0,37.0,419.0,0.0,0.0,4.0,13.0,5.0,107.0,12.0,479.0,1024.0,7175.0,1018.0,7118.0,17510.0,0.0,64.0,6.0,40.0,13.0,8.0,0.0,17.0,55.0,781.0,969.0,6394.0,77.0,381.0,77.0,0.0,0.0,358.0,3.0,0.0,77.0,361.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0
Plumas,49.0,49.0,0.0,144.0,193.0,120.0,74.0,0.0,6.0,0.0,42.0,0.0,0.0,0.0,4.0,73.0,105.0,613.0,105.0,614.0,0.0,-1.0,10.0,100.0,5.0,0.0,0.0,68.0,0.0,1.0,5.0,69.0,-1.0,1.0,0.0,4.0,0.0,0.0,6.0,26.0,115.0,713.0,115.0,711.0,1757.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,78.0,107.0,635.0,12.0,70.0,11.0,0.0,0.0,66.0,0.0,0.0,11.0,66.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0
Riverside,2381.0,2380.0,1.0,13272.0,15653.0,11986.0,6707.0,2.0,19.0,0.0,4717.0,0.0,12.0,0.0,562.0,3667.0,19650.0,84857.0,19649.0,84855.0,1.0,2.0,507.0,10629.0,486.0,3.0,2.0,6092.0,103.0,21.0,491.0,6216.0,-316.0,316.0,50.0,163.0,17.0,1188.0,265.0,2746.0,20157.0,95486.0,20009.0,94000.0,277629.0,110.0,1392.0,141.0,1223.0,307.0,31.0,7.0,263.0,239.0,7885.0,19918.0,87601.0,2313.0,9176.0,2268.0,14.0,0.0,8483.0,117.0,19.0,2282.0,8619.0,31.0,0.0,0.0,550.0,7.0,0.0,31.0,557.0,0.0,0.0
