,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,CDSS Use Only
Contra Costa,1795.0,1827.0,-32.0,2971.0,4766.0,2863.0,1438.0,13.0,81.0,0.0,1102.0,0.0,78.0,0.0,323.0,1903.0,5020.0,27456.0,5144.0,27151.0,-124.0,305.0,352.0,2616.0,151.0,1.0,0.0,1271.0,11.0,4.0,152.0,1286.0,2.0,-2.0,10.0,47.0,11.0,36.0,177.0,1249.0,5372.0,30072.0,5299.0,29665.0,72619.0,31.0,416.0,73.0,288.0,159.0,3.0,0.0,119.0,253.0,2482.0,5119.0,27590.0,460.0,1539.0,438.0,5.0,0.0,1470.0,17.0,2.0,443.0,1489.0,17.0,0.0,0.0,48.0,1.0,1.0,17.0,50.0,0.0,0.0,
Del Norte  a/ ,47.0,53.0,-6.0,212.0,259.0,188.0,111.0,0.0,1.0,0.0,68.0,0.0,0.0,0.0,9.0,71.0,433.0,1925.0,433.0,1925.0,0.0,0.0,5.0,205.0,6.0,0.0,0.0,105.0,0.0,0.0,6.0,105.0,-19.0,19.0,2.0,3.0,3.0,11.0,13.0,67.0,438.0,2130.0,438.0,2123.0,5258.0,0.0,4.0,0.0,4.0,5.0,0.0,0.0,3.0,25.0,167.0,413.0,1963.0,45.0,184.0,44.0,0.0,0.0,178.0,0.0,0.0,44.0,178.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,
El Dorado,251.0,274.0,-23.0,721.0,972.0,757.0,410.0,1.0,1.0,0.0,289.0,0.0,0.0,0.0,58.0,215.0,577.0,5788.0,577.0,5788.0,0.0,0.0,47.0,626.0,25.0,0.0,0.0,381.0,2.0,2.0,25.0,385.0,-3.0,3.0,5.0,19.0,4.0,38.0,16.0,181.0,624.0,6414.0,622.0,6383.0,12724.0,0.0,30.0,2.0,22.0,10.0,0.0,0.0,9.0,61.0,636.0,563.0,5778.0,81.0,487.0,75.0,0.0,0.0,470.0,2.0,0.0,75.0,472.0,6.0,0.0,0.0,15.0,0.0,0.0,6.0,15.0,0.0,0.0,
Fresno  a/ ,1857.0,1973.0,-116.0,4868.0,6725.0,4895.0,3288.0,16.0,155.0,2.0,1478.0,0.0,295.0,0.0,127.0,1830.0,15063.0,75845.0,14689.0,72495.0,374.0,3350.0,285.0,3092.0,272.0,2.0,0.0,2994.0,8.0,12.0,274.0,3014.0,-4.0,4.0,10.0,29.0,2.0,6.0,3.0,39.0,15348.0,78937.0,15182.0,78170.0,223357.0,57.0,801.0,164.0,579.0,213.0,2.0,2.0,188.0,605.0,5334.0,14743.0,73603.0,1555.0,6173.0,1516.0,19.0,0.0,5315.0,46.0,8.0,1535.0,5369.0,20.0,0.0,0.0,792.0,11.0,1.0,20.0,804.0,2.0,45.0,
Glenn,23.0,24.0,-1.0,139.0,162.0,125.0,74.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,8.0,37.0,242.0,1191.0,242.0,1191.0,0.0,0.0,-2.0,117.0,4.0,0.0,0.0,70.0,0.0,0.0,4.0,70.0,-9.0,9.0,0.0,5.0,0.0,7.0,3.0,26.0,240.0,1308.0,240.0,1296.0,3783.0,0.0,10.0,0.0,10.0,2.0,0.0,0.0,2.0,10.0,110.0,230.0,1198.0,23.0,98.0,22.0,0.0,0.0,90.0,0.0,0.0,22.0,90.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,
Humboldt,301.0,305.0,-4.0,1173.0,1474.0,1168.0,602.0,0.0,4.0,0.0,515.0,0.0,2.0,0.0,51.0,306.0,1057.0,8626.0,1057.0,8626.0,0.0,0.0,39.0,1034.0,22.0,0.0,0.0,577.0,0.0,3.0,22.0,580.0,-12.0,12.0,1.0,14.0,1.0,66.0,27.0,362.0,1096.0,9660.0,1093.0,9632.0,19347.0,2.0,19.0,3.0,14.0,18.0,1.0,0.0,14.0,52.0,728.0,1044.0,8932.0,142.0,748.0,141.0,0.0,0.0,735.0,2.0,1.0,141.0,738.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,
Imperial,787.0,791.0,-4.0,1462.0,2249.0,1498.0,869.0,6.0,68.0,0.0,555.0,0.0,29.0,0.0,74.0,751.0,2162.0,12624.0,2162.0,12624.0,0.0,0.0,101.0,1217.0,59.0,2.0,0.0,781.0,24.0,3.0,61.0,808.0,-16.0,16.0,4.0,7.0,6.0,87.0,46.0,299.0,2263.0,13841.0,2238.0,13444.0,40303.0,21.0,382.0,24.0,354.0,49.0,6.0,1.0,43.0,85.0,886.0,2178.0,12955.0,279.0,1490.0,276.0,1.0,0.0,1385.0,36.0,2.0,277.0,1423.0,2.0,0.0,0.0,63.0,3.0,1.0,2.0,67.0,0.0,0.0,
Inyo,20.0,21.0,-1.0,109.0,129.0,87.0,62.0,0.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,42.0,105.0,875.0,105.0,875.0,0.0,0.0,4.0,90.0,1.0,0.0,0.0,61.0,0.0,0.0,1.0,61.0,-4.0,4.0,1.0,6.0,3.0,5.0,3.0,14.0,109.0,965.0,108.0,959.0,2157.0,0.0,6.0,0.0,5.0,1.0,1.0,1.0,1.0,8.0,74.0,101.0,891.0,11.0,80.0,11.0,0.0,0.0,77.0,0.0,0.0,11.0,77.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,
Kern,2723.0,2731.0,-8.0,5607.0,8330.0,5632.0,3449.0,3.0,16.0,0.0,1952.0,0.0,14.0,0.0,231.0,2698.0,10867.0,46268.0,10869.0,46270.0,-2.0,-2.0,540.0,4756.0,316.0,5.0,0.0,3086.0,25.0,17.0,321.0,3128.0,-98.0,98.0,19.0,76.0,87.0,328.0,211.0,1126.0,11407.0,51024.0,11339.0,50176.0,148727.0,32.0,753.0,64.0,646.0,247.0,25.0,4.0,202.0,476.0,4051.0,10931.0,46973.0,1299.0,4984.0,1274.0,12.0,1.0,4738.0,50.0,13.0,1287.0,4801.0,12.0,0.0,0.0,178.0,4.0,1.0,12.0,183.0,0.0,0.0,
Kings,2488.0,2489.0,-1.0,843.0,3331.0,829.0,502.0,0.0,3.0,0.0,306.0,0.0,1.0,0.0,21.0,2502.0,1535.0,7857.0,1535.0,7857.0,0.0,0.0,109.0,799.0,40.0,0.0,0.0,454.0,6.0,2.0,40.0,462.0,-1.0,1.0,6.0,9.0,7.0,70.0,57.0,257.0,1644.0,8656.0,1626.0,8528.0,24000.0,3.0,117.0,18.0,102.0,24.0,2.0,0.0,26.0,91.0,676.0,1553.0,7980.0,218.0,801.0,213.0,3.0,0.0,780.0,7.0,3.0,216.0,790.0,2.0,0.0,0.0,11.0,0.0,0.0,2.0,11.0,0.0,0.0,
Lake,331.0,340.0,-9.0,429.0,760.0,528.0,281.0,4.0,29.0,0.0,209.0,0.0,7.0,0.0,38.0,232.0,635.0,4456.0,636.0,4456.0,-1.0,0.0,44.0,506.0,13.0,0.0,0.0,267.0,1.0,0.0,13.0,268.0,-22.0,22.0,5.0,14.0,2.0,7.0,46.0,195.0,679.0,4962.0,678.0,4937.0,11169.0,2.0,17.0,1.0,15.0,12.0,0.0,0.0,10.0,42.0,382.0,637.0,4580.0,92.0,457.0,89.0,1.0,0.0,445.0,2.0,0.0,90.0,447.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,10.0,0.0,0.0,
Lassen,80.0,80.0,0.0,133.0,213.0,129.0,81.0,1.0,4.0,0.0,46.0,0.0,2.0,0.0,2.0,84.0,277.0,1128.0,277.0,1128.0,0.0,0.0,44.0,112.0,8.0,0.0,0.0,73.0,0.0,0.0,8.0,73.0,18.0,-18.0,1.0,0.0,5.0,27.0,12.0,30.0,321.0,1240.0,320.0,1240.0,3205.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,118.0,293.0,1122.0,45.0,128.0,45.0,0.0,0.0,125.0,0.0,0.0,45.0,125.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,
Los Angeles,8974.0,19747.0,-10773.0,54719.0,63693.0,44576.0,29673.0,96.0,722.0,1888.0,10045.0,134.0,614.0,795.0,2175.0,19117.0,83230.0,461328.0,85844.0,463071.0,-2614.0,-1743.0,4532.0,40828.0,2129.0,44.0,3.0,26897.0,343.0,257.0,2176.0,27497.0,107.0,33.0,311.0,95.0,750.0,852.0,1188.0,12351.0,87762.0,502156.0,85633.0,492546.0,1182094.0,817.0,9471.0,2055.0,5994.0,4491.0,315.0,74.0,3616.0,6376.0,43223.0,81386.0,458933.0,6578.0,27377.0,6135.0,131.0,6.0,25265.0,323.0,159.0,6272.0,25747.0,298.0,7.0,1.0,1572.0,44.0,14.0,306.0,1630.0,92.0,1034.0,
Madera,2521.0,2521.0,0.0,718.0,3239.0,689.0,456.0,1.0,1.0,0.0,202.0,0.0,1.0,0.0,31.0,2550.0,1937.0,8796.0,1937.0,8796.0,0.0,0.0,63.0,711.0,34.0,0.0,0.0,421.0,1.0,0.0,34.0,422.0,-35.0,35.0,8.0,21.0,9.0,56.0,47.0,177.0,2000.0,9507.0,1994.0,9455.0,28655.0,3.0,57.0,5.0,47.0,7.0,0.0,1.0,5.0,117.0,608.0,1883.0,8899.0,206.0,797.0,202.0,1.0,0.0,768.0,4.0,0.0,203.0,772.0,3.0,0.0,0.0,25.0,0.0,0.0,3.0,25.0,0.0,0.0,
Marin,200.0,202.0,-2.0,520.0,720.0,500.0,315.0,0.0,7.0,0.0,161.0,0.0,1.0,0.0,24.0,220.0,751.0,5116.0,751.0,5116.0,0.0,0.0,20.0,446.0,16.0,0.0,0.0,284.0,10.0,5.0,16.0,299.0,-15.0,15.0,2.0,10.0,1.0,23.0,16.0,99.0,771.0,5562.0,731.0,5329.0,10237.0,13.0,253.0,40.0,181.0,58.0,13.0,0.0,52.0,38.0,419.0,733.0,5143.0,84.0,423.0,81.0,2.0,0.0,400.0,18.0,1.0,83.0,419.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0,0.0,0.0,
Mariposa,32.0,35.0,-3.0,73.0,105.0,74.0,37.0,0.0,5.0,0.0,24.0,0.0,4.0,0.0,13.0,31.0,135.0,829.0,135.0,829.0,0.0,0.0,0.0,54.0,2.0,0.0,0.0,35.0,0.0,0.0,2.0,35.0,-4.0,4.0,1.0,2.0,0.0,4.0,1.0,9.0,135.0,883.0,135.0,882.0,1997.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,51.0,130.0,832.0,10.0,71.0,10.0,0.0,0.0,69.0,1.0,0.0,10.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
Mendocino,173.0,177.0,-4.0,572.0,745.0,519.0,370.0,0.0,2.0,0.0,141.0,0.0,0.0,0.0,8.0,226.0,821.0,6330.0,821.0,6177.0,0.0,153.0,43.0,559.0,25.0,0.0,0.0,341.0,2.0,2.0,25.0,345.0,-6.0,6.0,0.0,8.0,8.0,65.0,16.0,135.0,864.0,6889.0,860.0,6847.0,14267.0,4.0,33.0,4.0,29.0,14.0,0.0,0.0,13.0,45.0,612.0,819.0,6277.0,68.0,441.0,67.0,0.0,0.0,432.0,0.0,0.0,67.0,432.0,1.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,0.0,0.0,
Merced,666.0,693.0,-27.0,1651.0,2317.0,1712.0,1045.0,1.0,17.0,0.0,463.0,0.0,9.0,0.0,204.0,605.0,4608.0,18115.0,4609.0,18115.0,-1.0,0.0,137.0,1848.0,111.0,1.0,0.0,928.0,5.0,0.0,112.0,933.0,-134.0,134.0,15.0,45.0,32.0,163.0,112.0,573.0,4745.0,19963.0,4721.0,19886.0,58156.0,6.0,96.0,24.0,71.0,7.0,0.0,0.0,6.0,223.0,1394.0,4522.0,18569.0,538.0,1854.0,528.0,2.0,0.0,1796.0,7.0,1.0,530.0,1804.0,8.0,0.0,0.0,48.0,2.0,0.0,8.0,50.0,0.0,0.0,
Modoc,11.0,13.0,-2.0,52.0,63.0,35.0,25.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,28.0,63.0,374.0,63.0,374.0,0.0,0.0,6.0,33.0,1.0,0.0,0.0,24.0,0.0,0.0,1.0,24.0,1.0,-1.0,1.0,1.0,0.0,1.0,3.0,8.0,69.0,407.0,69.0,407.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,68.0,374.0,5.0,29.0,5.0,0.0,0.0,27.0,0.0,0.0,5.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Mono,31.0,31.0,0.0,44.0,75.0,56.0,32.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,10.0,19.0,18.0,480.0,18.0,480.0,0.0,0.0,-2.0,47.0,1.0,0.0,0.0,30.0,1.0,0.0,1.0,31.0,-3.0,3.0,0.0,0.0,0.0,5.0,0.0,8.0,16.0,527.0,16.0,524.0,879.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,86.0,16.0,441.0,2.0,30.0,2.0,0.0,0.0,28.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Monterey,494.0,505.0,-11.0,1725.0,2219.0,1730.0,947.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,78.0,489.0,3262.0,17196.0,3261.0,17196.0,1.0,0.0,-122.0,1738.0,64.0,0.0,0.0,876.0,4.0,3.0,64.0,883.0,-292.0,292.0,13.0,37.0,13.0,164.0,80.0,362.0,3140.0,18934.0,3114.0,18755.0,49422.0,11.0,204.0,25.0,153.0,26.0,9.0,1.0,26.0,145.0,1744.0,2995.0,17190.0,439.0,1371.0,427.0,6.0,0.0,1279.0,8.0,1.0,433.0,1288.0,6.0,0.0,0.0,83.0,0.0,0.0,6.0,83.0,0.0,0.0,
Napa,106.0,107.0,-1.0,347.0,453.0,310.0,177.0,0.0,3.0,0.0,94.0,0.0,6.0,0.0,39.0,143.0,370.0,2959.0,370.0,2959.0,0.0,0.0,3.0,262.0,7.0,1.0,0.0,168.0,0.0,1.0,8.0,169.0,-16.0,16.0,0.0,11.0,2.0,16.0,9.0,50.0,373.0,3221.0,365.0,3152.0,7352.0,1.0,75.0,6.0,60.0,11.0,2.0,2.0,9.0,23.0,242.0,350.0,2979.0,43.0,246.0,43.0,0.0,0.0,236.0,4.0,0.0,43.0,240.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,
Nevada,208.0,210.0,-2.0,370.0,578.0,353.0,201.0,0.0,2.0,0.0,143.0,0.0,2.0,0.0,9.0,225.0,409.0,3546.0,409.0,3547.0,0.0,-1.0,21.0,339.0,9.0,0.0,0.0,192.0,0.0,0.0,9.0,192.0,-8.0,8.0,0.0,5.0,3.0,25.0,17.0,109.0,430.0,3885.0,428.0,3876.0,7940.0,1.0,6.0,1.0,6.0,5.0,0.0,1.0,3.0,25.0,379.0,405.0,3506.0,42.0,274.0,42.0,0.0,0.0,258.0,0.0,0.0,42.0,258.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,
Orange,12390.0,12390.0,0.0,8279.0,20669.0,8031.0,5583.0,4.0,99.0,160.0,1977.0,1.0,240.0,43.0,268.0,12638.0,24748.0,79179.0,24748.0,79179.0,0.0,0.0,752.0,7952.0,366.0,10.0,0.0,5059.0,92.0,56.0,376.0,5207.0,0.0,0.0,8.0,36.0,7.0,7.0,361.0,2702.0,25500.0,87131.0,25310.0,83976.0,250201.0,289.0,2934.0,187.0,2036.0,1588.0,0.0,3.0,1119.0,629.0,7116.0,24871.0,80015.0,1257.0,6511.0,1209.0,15.0,1.0,5597.0,138.0,31.0,1225.0,5766.0,32.0,0.0,0.0,714.0,22.0,9.0,32.0,745.0,0.0,0.0,
Placer,205.0,205.0,0.0,761.0,966.0,729.0,364.0,0.0,7.0,1.0,290.0,0.0,7.0,0.0,74.0,237.0,878.0,7512.0,878.0,7512.0,0.0,0.0,123.0,738.0,49.0,2.0,0.0,311.0,2.0,0.0,51.0,313.0,0.0,0.0,3.0,18.0,23.0,142.0,46.0,265.0,1001.0,8250.0,983.0,8198.0,18262.0,0.0,68.0,18.0,34.0,18.0,0.0,0.0,18.0,35.0,683.0,966.0,7567.0,81.0,406.0,78.0,2.0,0.0,396.0,0.0,0.0,80.0,396.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,
Plumas,36.0,36.0,0.0,97.0,133.0,80.0,43.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,2.0,53.0,115.0,766.0,115.0,766.0,0.0,0.0,1.0,84.0,1.0,0.0,0.0,41.0,0.0,1.0,1.0,42.0,-6.0,6.0,1.0,3.0,2.0,6.0,3.0,27.0,116.0,850.0,116.0,849.0,1792.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,90.0,107.0,760.0,9.0,52.0,9.0,0.0,0.0,50.0,0.0,0.0,9.0,50.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,
Riverside,3575.0,3613.0,-38.0,12577.0,16152.0,12199.0,7102.0,4.0,19.0,0.0,4689.0,0.0,13.0,0.0,408.0,3953.0,18609.0,96672.0,18609.0,96673.0,0.0,-1.0,758.0,10239.0,515.0,7.0,0.0,6488.0,65.0,27.0,522.0,6580.0,-349.0,349.0,32.0,181.0,98.0,682.0,455.0,2447.0,19367.0,106911.0,19221.0,105675.0,291621.0,110.0,1146.0,143.0,981.0,295.0,27.0,3.0,255.0,923.0,8201.0,18444.0,98710.0,2278.0,10336.0,2242.0,13.0,0.0,9975.0,93.0,16.0,2255.0,10084.0,23.0,0.0,0.0,247.0,4.0,1.0,23.0,252.0,0.0,0.0,
