,PART A:    APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:    APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:    CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:    RECERTIFICATIONS,,,,,,,,,,"PART C:    RECERTIFICATIONS, cont'd",,,,,,,,,
Colusa,,106.0,99.0,205.0,116.0,78.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,1.0,89.0,,117.0,13.0,9.0,0.0,0.0,69.0,0.0,0.0,9.0,4.0,0.0,130.0,128.0,1662.0,0.0,11.0,2.0,0.0,0.0,0.0,10.0,120.0,,426.0,83.0,69.0,7.0,7.0,509.0,500.0,9.0,0.0,46.0,463.0,12.0,12.0,0.0,0.0,65.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,0.0
Contra Costa,0.0,3151.0,3471.0,6622.0,2932.0,1590.0,36.0,241.0,0.0,1153.0,0.0,570.0,0.0,189.0,3690.0,-120.0,6712.0,256.0,174.0,3.0,0.0,1395.0,12.0,6.0,177.0,12.0,67.0,6968.0,6890.0,62327.0,22.0,354.0,78.0,103.0,0.0,0.0,75.0,6893.0,161.0,18916.0,2993.0,1413.0,-12.0,1592.0,21909.0,21605.0,227.0,77.0,2917.0,18992.0,428.0,419.0,7.0,0.0,1011.0,9.0,1.0,426.0,2.0,0.0,0.0,27.0,0.0,0.0,2.0,0.0,1048.0,1021.0,27.0,0.0
Del Norte  a/,-1.0,40.0,284.0,324.0,257.0,178.0,0.0,0.0,4.0,71.0,0.0,0.0,0.0,4.0,67.0,15.0,555.0,0.0,31.0,1.0,0.0,145.0,1.0,0.0,32.0,-32.0,0.0,555.0,554.0,5202.0,0.0,5.0,1.0,6.0,0.0,0.0,28.0,527.0,21.0,1790.0,185.0,146.0,32.0,7.0,1975.0,1964.0,5.0,6.0,231.0,1744.0,49.0,45.0,0.0,0.0,139.0,1.0,0.0,45.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,143.0,140.0,3.0,0.0
El Dorado,-5.0,412.0,842.0,1254.0,806.0,447.0,0.0,0.0,18.0,280.0,0.0,0.0,1.0,60.0,448.0,20.0,800.0,-15.0,42.0,1.0,0.0,403.0,1.0,0.0,43.0,-58.0,0.0,785.0,776.0,10560.0,3.0,33.0,9.0,7.0,0.0,0.0,36.0,749.0,54.0,4129.0,478.0,404.0,58.0,16.0,4607.0,4579.0,23.0,5.0,468.0,4139.0,50.0,43.0,0.0,0.0,303.0,2.0,0.0,43.0,6.0,1.0,0.0,8.0,0.0,0.0,7.0,0.0,313.0,305.0,8.0,0.0
Fresno,0.0,1564.0,6493.0,8057.0,6243.0,4710.0,0.0,0.0,0.0,1335.0,0.0,1.0,0.0,198.0,1814.0,-214.0,17862.0,694.0,387.0,3.0,0.0,4266.0,39.0,15.0,390.0,186.0,118.0,18556.0,18473.0,204086.0,26.0,480.0,81.0,142.0,0.0,2.0,197.0,18359.0,224.0,56874.0,7004.0,4320.0,-186.0,2870.0,63878.0,63408.0,364.0,106.0,5025.0,58853.0,1263.0,1252.0,0.0,0.0,3337.0,19.0,2.0,1252.0,11.0,0.0,0.0,228.0,2.0,0.0,11.0,0.0,3588.0,3358.0,230.0,0.0
Glenn,-2.0,81.0,186.0,267.0,172.0,100.0,0.0,1.0,5.0,48.0,0.0,0.0,0.0,19.0,95.0,4.0,307.0,13.0,17.0,0.0,0.0,82.0,1.0,0.0,17.0,-7.0,3.0,320.0,318.0,3235.0,0.0,7.0,2.0,1.0,0.0,0.0,13.0,307.0,8.0,886.0,93.0,83.0,7.0,3.0,979.0,973.0,5.0,1.0,102.0,877.0,29.0,26.0,0.0,0.0,86.0,1.0,0.0,26.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,88.0,87.0,1.0,0.0
Humboldt,,779.0,1077.0,1856.0,969.0,570.0,1.0,5.0,19.0,286.0,0.0,2.0,1.0,93.0,887.0,,1208.0,21.0,44.0,0.0,0.0,524.0,1.0,1.0,44.0,-42.0,19.0,1229.0,1226.0,14336.0,1.0,12.0,3.0,5.0,0.0,0.0,38.0,1191.0,,5643.0,615.0,526.0,42.0,47.0,6258.0,6243.0,9.0,6.0,697.0,5561.0,93.0,87.0,0.0,0.0,434.0,0.0,2.0,87.0,6.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,444.0,436.0,8.0,0.0
Imperial,-7.0,331.0,1146.0,1477.0,916.0,579.0,0.0,0.0,18.0,273.0,0.0,0.0,0.0,46.0,561.0,21.0,2739.0,-21.0,84.0,3.0,0.0,468.0,19.0,5.0,87.0,-116.0,8.0,2718.0,2665.0,33152.0,13.0,301.0,52.0,46.0,0.0,1.0,44.0,2674.0,24.0,9598.0,643.0,492.0,116.0,35.0,10241.0,9933.0,261.0,47.0,726.0,9515.0,191.0,171.0,2.0,0.0,667.0,10.0,8.0,173.0,18.0,0.0,0.0,10.0,0.0,0.0,18.0,0.0,695.0,685.0,10.0,0.0
Inyo,-2.0,25.0,112.0,137.0,108.0,65.0,0.0,2.0,6.0,31.0,0.0,1.0,1.0,5.0,29.0,4.0,144.0,7.0,7.0,0.0,0.0,56.0,2.0,0.0,7.0,-2.0,2.0,151.0,151.0,1815.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,144.0,3.0,683.0,61.0,58.0,2.0,1.0,744.0,739.0,5.0,0.0,71.0,673.0,14.0,14.0,0.0,0.0,46.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.0,46.0,1.0,0.0
Kern,-77.0,2860.0,5798.0,8658.0,5604.0,3528.0,0.0,4.0,197.0,1657.0,1.0,2.0,11.0,211.0,3054.0,0.0,12209.0,234.0,679.0,6.0,0.0,2768.0,62.0,13.0,685.0,-518.0,67.0,12443.0,12405.0,131853.0,23.0,687.0,38.0,96.0,0.0,0.0,533.0,11910.0,0.0,36517.0,3565.0,2843.0,518.0,204.0,40082.0,39393.0,610.0,79.0,3557.0,36525.0,1225.0,1047.0,10.0,0.0,3365.0,31.0,9.0,1057.0,168.0,0.0,0.0,98.0,0.0,0.0,168.0,0.0,3503.0,3405.0,98.0,0.0
Kings,,1813.0,1111.0,2924.0,1043.0,694.0,0.0,5.0,18.0,304.0,0.0,3.0,2.0,25.0,1881.0,,1133.0,62.0,98.0,0.0,0.0,583.0,12.0,1.0,98.0,-43.0,7.0,1195.0,1185.0,21618.0,4.0,82.0,10.0,36.0,0.0,0.0,52.0,1143.0,,6728.0,668.0,596.0,43.0,29.0,7396.0,7286.0,79.0,31.0,504.0,6892.0,169.0,156.0,1.0,0.0,582.0,6.0,3.0,157.0,12.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,599.0,591.0,8.0,0.0
Lake,-5.0,343.0,545.0,888.0,573.0,300.0,1.0,29.0,19.0,215.0,1.0,4.0,3.0,36.0,315.0,-15.0,769.0,70.0,28.0,0.0,0.0,268.0,3.0,1.0,28.0,37.0,5.0,839.0,836.0,8951.0,4.0,20.0,3.0,8.0,1.0,0.0,68.0,771.0,85.0,3189.0,297.0,272.0,18.0,7.0,3486.0,3458.0,19.0,9.0,290.0,3196.0,70.0,67.0,0.0,0.0,238.0,2.0,0.0,67.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,241.0,240.0,1.0,0.0
Lassen,0.0,52.0,188.0,240.0,144.0,106.0,6.0,4.0,2.0,32.0,0.0,1.0,0.0,4.0,96.0,1.0,316.0,11.0,23.0,2.0,0.0,81.0,0.0,0.0,25.0,-14.0,0.0,327.0,324.0,2986.0,1.0,7.0,3.0,1.0,0.0,0.0,20.0,307.0,25.0,1022.0,99.0,81.0,14.0,4.0,1121.0,1116.0,4.0,1.0,135.0,986.0,17.0,10.0,0.0,0.0,68.0,0.0,0.0,10.0,7.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,72.0,68.0,4.0,0.0
Los Angeles  *,-6556.0,6162.0,51170.0,57332.0,41436.0,28858.0,172.0,486.0,1856.0,9127.0,76.0,289.0,493.0,1102.0,15896.0,2328.0,94472.0,7390.0,3416.0,72.0,3.0,24779.0,332.0,256.0,3491.0,284.0,3615.0,101862.0,99813.0,979102.0,440.0,8467.0,2014.0,3232.0,20.0,35.0,4436.0,97426.0,7645.0,317255.0,39901.0,25367.0,77.0,14457.0,357156.0,349224.0,5354.0,2578.0,40652.0,316504.0,6584.0,6103.0,120.0,2.0,15626.0,289.0,102.0,6225.0,351.0,8.0,0.0,1206.0,31.0,7.0,359.0,0.0,17261.0,16017.0,1244.0,0.0
Madera,,2142.0,1024.0,3166.0,1079.0,689.0,5.0,32.0,25.0,271.0,0.0,6.0,1.0,93.0,2087.0,,2040.0,209.0,241.0,0.0,0.0,440.0,7.0,1.0,241.0,-39.0,7.0,2249.0,2243.0,23831.0,1.0,83.0,6.0,4.0,0.0,0.0,64.0,2185.0,,6531.0,519.0,448.0,39.0,32.0,7050.0,6972.0,73.0,5.0,522.0,6528.0,173.0,159.0,0.0,0.0,573.0,6.0,0.0,159.0,14.0,0.0,0.0,10.0,0.0,0.0,14.0,0.0,589.0,579.0,10.0,0.0
Marin,-3.0,259.0,623.0,882.0,573.0,373.0,1.0,3.0,8.0,159.0,0.0,1.0,0.0,33.0,309.0,-5.0,983.0,24.0,38.0,4.0,0.0,323.0,7.0,1.0,42.0,-19.0,1.0,1007.0,971.0,8333.0,2.0,78.0,33.0,28.0,0.0,3.0,26.0,981.0,-10.0,3752.0,362.0,331.0,19.0,12.0,4114.0,4045.0,44.0,25.0,319.0,3795.0,68.0,59.0,2.0,0.0,255.0,2.0,1.0,61.0,7.0,0.0,0.0,10.0,0.0,0.0,7.0,0.0,268.0,258.0,10.0,0.0
Mariposa,,34.0,101.0,135.0,85.0,53.0,0.0,0.0,2.0,27.0,0.0,1.0,0.0,3.0,50.0,,164.0,7.0,8.0,0.0,0.0,45.0,0.0,0.0,8.0,-2.0,1.0,171.0,171.0,1617.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,168.0,,530.0,52.0,45.0,2.0,5.0,582.0,581.0,1.0,0.0,33.0,549.0,12.0,12.0,0.0,0.0,44.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0
Mendocino,,319.0,667.0,986.0,647.0,498.0,0.0,1.0,4.0,124.0,0.0,0.0,0.0,21.0,339.0,,956.0,106.0,47.0,0.0,0.0,450.0,1.0,0.0,47.0,57.0,2.0,1062.0,1059.0,12494.0,3.0,32.0,3.0,0.0,13.0,0.0,78.0,984.0,,5151.0,500.0,451.0,34.0,15.0,5651.0,5614.0,27.0,10.0,379.0,5272.0,60.0,54.0,0.0,0.0,407.0,2.0,0.0,54.0,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,415.0,409.0,6.0,0.0
Merced,-4.0,1327.0,1999.0,3326.0,1782.0,1130.0,6.0,39.0,98.0,446.0,3.0,11.0,12.0,96.0,1544.0,113.0,5239.0,97.0,260.0,0.0,0.0,861.0,8.0,1.0,260.0,-176.0,13.0,5336.0,5314.0,48706.0,2.0,98.0,21.0,6.0,0.0,1.0,185.0,5151.0,136.0,13012.0,1070.0,870.0,176.0,24.0,14082.0,13999.0,75.0,8.0,1095.0,12987.0,410.0,367.0,0.0,0.0,1193.0,7.0,1.0,367.0,43.0,0.0,0.0,23.0,0.0,0.0,43.0,0.0,1224.0,1201.0,23.0,0.0
Modoc,-1.0,51.0,81.0,132.0,65.0,35.0,0.0,0.0,3.0,25.0,0.0,0.0,0.0,2.0,67.0,-2.0,95.0,0.0,7.0,0.0,0.0,28.0,0.0,0.0,7.0,-7.0,0.0,95.0,95.0,1019.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,91.0,-1.0,296.0,36.0,28.0,7.0,1.0,332.0,332.0,0.0,0.0,32.0,300.0,7.0,7.0,0.0,0.0,30.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0
Mono,0.0,57.0,60.0,117.0,65.0,36.0,1.0,8.0,0.0,26.0,0.0,2.0,0.0,3.0,52.0,1.0,23.0,1.0,2.0,0.0,0.0,34.0,0.0,0.0,2.0,-1.0,0.0,24.0,24.0,568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,-2.0,335.0,36.0,34.0,1.0,1.0,371.0,371.0,0.0,0.0,77.0,294.0,3.0,3.0,0.0,0.0,26.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0
Monterey,-46.0,1753.0,2337.0,4090.0,2760.0,1657.0,0.0,0.0,217.0,797.0,0.0,0.0,5.0,84.0,1330.0,156.0,4355.0,571.0,383.0,2.0,0.0,1253.0,16.0,3.0,385.0,12.0,174.0,4926.0,4909.0,38930.0,4.0,138.0,16.0,16.0,0.0,1.0,153.0,4773.0,-5.0,10527.0,1408.0,1272.0,-12.0,148.0,11935.0,11795.0,123.0,17.0,942.0,10993.0,509.0,490.0,2.0,0.0,1148.0,12.0,3.0,492.0,17.0,0.0,0.0,13.0,1.0,0.0,17.0,0.0,1177.0,1163.0,14.0,0.0
Napa,-5.0,307.0,531.0,838.0,428.0,256.0,0.0,0.0,7.0,102.0,0.0,0.0,4.0,59.0,410.0,41.0,603.0,32.0,41.0,0.0,0.0,212.0,2.0,1.0,41.0,-9.0,0.0,635.0,624.0,6641.0,2.0,35.0,11.0,4.0,0.0,0.0,36.0,599.0,40.0,2288.0,236.0,215.0,9.0,12.0,2524.0,2493.0,25.0,6.0,227.0,2297.0,47.0,46.0,0.0,0.0,197.0,0.0,2.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,199.0,199.0,0.0,0.0
Nevada,,325.0,390.0,715.0,360.0,222.0,0.0,1.0,7.0,110.0,0.0,1.0,0.0,21.0,355.0,,562.0,-10.0,13.0,0.0,0.0,208.0,1.0,0.0,13.0,-24.0,1.0,552.0,551.0,5660.0,0.0,12.0,1.0,2.0,0.0,0.0,17.0,535.0,,1459.0,244.0,209.0,24.0,11.0,1703.0,1692.0,9.0,2.0,212.0,1491.0,30.0,28.0,0.0,0.0,150.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,150.0,150.0,0.0,0.0
Orange,,4865.0,7261.0,12126.0,6669.0,4573.0,3.0,13.0,127.0,1532.0,1.0,11.0,54.0,383.0,5457.0,,17342.0,489.0,486.0,8.0,1.0,3941.0,105.0,32.0,495.0,-70.0,64.0,17831.0,17620.0,184349.0,122.0,2201.0,207.0,746.0,0.0,4.0,186.0,17645.0,,50719.0,6242.0,4078.0,70.0,2094.0,56961.0,54861.0,1539.0,561.0,5489.0,51472.0,1005.0,977.0,8.0,0.0,2555.0,60.0,13.0,985.0,19.0,1.0,0.0,183.0,5.0,2.0,20.0,0.0,2818.0,2628.0,190.0,0.0
Placer,,273.0,1181.0,1454.0,1033.0,644.0,7.0,12.0,0.0,344.0,0.0,72.0,0.0,45.0,421.0,,1218.0,61.0,48.0,0.0,0.0,594.0,2.0,0.0,48.0,4.0,9.0,1279.0,1255.0,16045.0,0.0,100.0,24.0,15.0,15.0,0.0,63.0,1216.0,,5027.0,840.0,596.0,-4.0,248.0,5867.0,5794.0,51.0,22.0,733.0,5134.0,74.0,73.0,1.0,0.0,216.0,1.0,1.0,74.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,236.0,218.0,18.0,0.0
Plumas,,51.0,134.0,185.0,121.0,53.0,0.0,4.0,3.0,52.0,0.0,0.0,0.0,13.0,64.0,,147.0,-2.0,8.0,0.0,0.0,45.0,0.0,0.0,8.0,-13.0,3.0,145.0,145.0,1415.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,138.0,,424.0,64.0,45.0,13.0,6.0,488.0,488.0,0.0,0.0,33.0,455.0,10.0,10.0,0.0,0.0,31.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0,31.0,1.0,0.0
Riverside,-158.0,3677.0,10494.0,14171.0,9526.0,5167.0,1.0,21.0,439.0,3607.0,0.0,8.0,28.0,285.0,4645.0,527.0,20763.0,119.0,733.0,6.0,0.0,4307.0,102.0,19.0,739.0,-770.0,150.0,20882.0,20657.0,230807.0,73.0,1578.0,222.0,267.0,0.0,3.0,664.0,20218.0,372.0,65909.0,5601.0,4428.0,770.0,403.0,71510.0,69916.0,1360.0,234.0,5868.0,65642.0,1406.0,1313.0,7.0,0.0,4435.0,39.0,17.0,1320.0,86.0,0.0,0.0,61.0,0.0,0.0,86.0,0.0,4552.0,4491.0,61.0,0.0
Sacramento,,3798.0,8814.0,12612.0,7920.0,5073.0,33.0,82.0,77.0,2379.0,22.0,400.0,0.0,391.0,4692.0,,20346.0,571.0,560.0,14.0,0.0,4427.0,54.0,18.0,574.0,-253.0,250.0,20917.0,20305.0,191715.0,85.0,1994.0,603.0,371.0,0.0,9.0,361.0,20556.0,,53871.0,7455.0,4499.0,442.0,2514.0,61326.0,60218.0,842.0,266.0,6188.0,55138.0,1322.0,1265.0,36.0,0.0,2573.0,43.0,9.0,1301.0,21.0,0.0,0.0,180.0,3.0,1.0,21.0,0.0,2809.0,2625.0,184.0,0.0
San Benito,-3.0,176.0,361.0,537.0,349.0,240.0,0.0,0.0,20.0,73.0,0.0,0.0,0.0,16.0,188.0,24.0,571.0,30.0,44.0,0.0,0.0,189.0,6.0,1.0,44.0,-17.0,3.0,601.0,598.0,6334.0,1.0,44.0,3.0,7.0,0.0,0.0,29.0,572.0,14.0,1895.0,221.0,196.0,17.0,8.0,2116.0,2076.0,36.0,4.0,166.0,1950.0,45.0,44.0,0.0,0.0,179.0,3.0,0.0,44.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,185.0,182.0,3.0,0.0
San Bernardino,-144.0,3111.0,13710.0,16821.0,12905.0,7702.0,1.0,6.0,405.0,4353.0,0.0,3.0,25.0,420.0,3916.0,323.0,29858.0,297.0,866.0,10.0,0.0,6720.0,75.0,31.0,876.0,-717.0,138.0,30155.0,29902.0,319411.0,66.0,1441.0,249.0,464.0,0.0,4.0,567.0,29588.0,52.0,93311.0,8173.0,6826.0,717.0,630.0,101484.0,99926.0,1160.0,398.0,6860.0,94624.0,2181.0,2048.0,12.0,0.0,7166.0,65.0,13.0,2060.0,120.0,1.0,0.0,75.0,0.0,0.0,121.0,0.0,7319.0,7244.0,75.0,0.0
San Diego,-276.0,10345.0,12068.0,22413.0,10355.0,6492.0,19.0,112.0,11.0,3378.0,1.0,357.0,0.0,474.0,12058.0,-583.0,20926.0,856.0,376.0,10.0,0.0,5947.0,115.0,44.0,386.0,301.0,169.0,21782.0,21314.0,213457.0,161.0,2252.0,463.0,847.0,0.0,5.0,208.0,21574.0,1172.0,70800.0,9206.0,6106.0,-301.0,3401.0,80006.0,77959.0,1424.0,623.0,8411.0,71595.0,1283.0,1243.0,33.0,0.0,3247.0,64.0,21.0,1276.0,7.0,0.0,0.0,208.0,5.0,2.0,7.0,0.0,3547.0,3332.0,215.0,0.0
San Francisco,-116.0,936.0,3788.0,4724.0,3384.0,2474.0,30.0,59.0,0.0,789.0,0.0,164.0,0.0,121.0,1340.0,22.0,3465.0,122.0,126.0,7.0,0.0,2239.0,40.0,62.0,133.0,-43.0,32.0,3587.0,3404.0,46855.0,32.0,978.0,177.0,954.0,0.0,6.0,38.0,3549.0,123.0,23778.0,2871.0,2341.0,43.0,487.0,26649.0,25439.0,543.0,667.0,2448.0,24201.0,211.0,200.0,8.0,0.0,785.0,20.0,15.0,208.0,3.0,0.0,0.0,63.0,2.0,1.0,3.0,0.0,886.0,820.0,66.0,0.0
San Joaquin  a/,-36.0,2693.0,3579.0,6272.0,3740.0,2174.0,6.0,26.0,88.0,1267.0,0.0,12.0,10.0,201.0,2532.0,193.0,10464.0,194.0,457.0,9.0,0.0,1659.0,39.0,10.0,466.0,-301.0,29.0,10658.0,10555.0,93662.0,27.0,573.0,102.0,76.0,0.0,1.0,342.0,10316.0,124.0,24499.0,2111.0,1708.0,301.0,102.0,26610.0,26108.0,433.0,69.0,1871.0,24739.0,764.0,705.0,9.0,0.0,1853.0,19.0,2.0,714.0,50.0,0.0,0.0,47.0,0.0,0.0,50.0,0.0,1921.0,1874.0,47.0,0.0
