,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART A.  ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART B. ,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.,PART C.
Del Norte  a/,3037.0,3133.0,-96.0,3159.0,6196.0,3994.0,1668.0,4.0,31.0,0.0,1322.0,0.0,50.0,0.0,1004.0,2202.0,5869.0,23776.0,6150.0,23291.0,-281.0,485.0,237.0,3148.0,182.0,2.0,0.0,1463.0,14.0,7.0,184.0,1484.0,-8.0,8.0,16.0,45.0,1.0,45.0,44.0,1566.0,6106.0,26924.0,6045.0,26531.0,69257.0,33.0,426.0,61.0,312.0,109.0,0.0,0.0,81.0,80.0,3233.0,6026.0,23691.0,508.0,1317.0,494.0,6.0,0.0,1239.0,16.0,2.0,500.0,1257.0,8.0,0.0,0.0,58.0,2.0,0.0,8.0,60.0,0.0,0.0
Del Norte,64.0,65.0,-1.0,233.0,297.0,254.0,151.0,0.0,0.0,13.0,76.0,0.0,0.0,1.0,13.0,43.0,474.0,2099.0,445.0,2028.0,29.0,71.0,-6.0,178.0,24.0,0.0,0.0,127.0,0.0,0.0,24.0,127.0,-32.0,32.0,0.0,0.0,0.0,0.0,2.0,19.0,468.0,2277.0,467.0,2268.0,5580.0,0.0,6.0,2.0,4.0,4.0,0.0,-1.0,5.0,23.0,228.0,445.0,2049.0,41.0,166.0,36.0,0.0,0.0,162.0,1.0,0.0,36.0,163.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0
El Dorado,320.0,278.0,42.0,815.0,1135.0,840.0,529.0,0.0,0.0,6.0,242.0,0.0,0.0,0.0,63.0,295.0,556.0,4950.0,636.0,5173.0,-80.0,-223.0,112.0,903.0,38.0,0.0,0.0,486.0,2.0,3.0,38.0,491.0,-34.0,34.0,0.0,0.0,106.0,355.0,2.0,23.0,668.0,5853.0,661.0,5812.0,11944.0,3.0,39.0,7.0,29.0,13.0,0.0,0.0,12.0,21.0,619.0,647.0,5234.0,56.0,455.0,53.0,1.0,0.0,443.0,3.0,0.0,54.0,446.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,9.0,0.0,0.0
Fresno,1955.0,1762.0,193.0,5135.0,7090.0,5006.0,3554.0,0.0,0.0,2.0,1225.0,0.0,1.0,0.0,225.0,2084.0,15562.0,66906.0,16162.0,65899.0,-600.0,1007.0,416.0,6631.0,284.0,1.0,0.0,3245.0,15.0,9.0,285.0,3269.0,-8.0,8.0,27.0,45.0,1.0,572.0,111.0,2737.0,15978.0,73537.0,15880.0,72902.0,218804.0,31.0,652.0,96.0,504.0,167.0,0.0,2.0,131.0,224.0,7353.0,15754.0,66184.0,1406.0,4373.0,1380.0,6.0,0.0,4026.0,25.0,4.0,1386.0,4055.0,20.0,0.0,0.0,315.0,3.0,0.0,20.0,318.0,0.0,0.0
Glenn,65.0,66.0,-1.0,160.0,225.0,145.0,80.0,0.0,0.0,5.0,44.0,0.0,0.0,1.0,15.0,80.0,261.0,1109.0,254.0,1082.0,7.0,27.0,0.0,84.0,11.0,0.0,0.0,69.0,0.0,0.0,11.0,69.0,-11.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,261.0,1193.0,261.0,1180.0,3522.0,2.0,10.0,0.0,12.0,1.0,0.0,0.0,1.0,15.0,124.0,246.0,1069.0,16.0,101.0,15.0,0.0,0.0,98.0,0.0,0.0,15.0,98.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0
Humboldt,412.0,422.0,-10.0,1104.0,1516.0,1118.0,518.0,0.0,20.0,26.0,456.0,0.0,9.0,1.0,117.0,398.0,1059.0,6757.0,1032.0,6665.0,27.0,92.0,-26.0,728.0,25.0,0.0,0.0,493.0,0.0,0.0,25.0,493.0,-77.0,77.0,0.0,0.0,3.0,70.0,23.0,88.0,1033.0,7485.0,1032.0,7472.0,15580.0,1.0,11.0,1.0,9.0,4.0,0.0,0.0,4.0,26.0,799.0,1007.0,6686.0,66.0,601.0,60.0,0.0,0.0,583.0,2.0,1.0,60.0,586.0,6.0,0.0,0.0,15.0,0.0,0.0,6.0,15.0,0.0,0.0
Imperial,530.0,535.0,-5.0,1216.0,1746.0,1187.0,702.0,0.0,0.0,30.0,385.0,0.0,0.0,4.0,66.0,559.0,2283.0,11189.0,2266.0,11146.0,17.0,43.0,-38.0,911.0,65.0,1.0,0.0,613.0,21.0,2.0,66.0,636.0,-117.0,117.0,0.0,0.0,0.0,115.0,13.0,43.0,2245.0,12100.0,2207.0,11782.0,35757.0,13.0,312.0,37.0,278.0,41.0,0.0,1.0,40.0,49.0,863.0,2196.0,11237.0,205.0,1031.0,190.0,1.0,0.0,997.0,15.0,3.0,191.0,1015.0,14.0,0.0,0.0,16.0,0.0,0.0,14.0,16.0,0.0,0.0
Inyo,44.0,43.0,1.0,103.0,147.0,111.0,81.0,0.0,0.0,3.0,25.0,0.0,1.0,0.0,2.0,36.0,128.0,786.0,130.0,766.0,-2.0,20.0,-6.0,89.0,5.0,0.0,0.0,75.0,1.0,0.0,5.0,76.0,-11.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,122.0,875.0,121.0,866.0,1942.0,1.0,11.0,1.0,9.0,0.0,0.0,0.0,0.0,5.0,96.0,117.0,779.0,6.0,86.0,6.0,0.0,0.0,85.0,0.0,0.0,6.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Kern,2829.0,3343.0,-514.0,5748.0,8577.0,5251.0,3204.0,9.0,26.0,159.0,1692.0,1.0,11.0,13.0,183.0,3326.0,11942.0,43271.0,11942.0,43412.0,0.0,-141.0,-124.0,3683.0,449.0,4.0,0.0,2710.0,34.0,7.0,453.0,2751.0,-611.0,611.0,0.0,0.0,1.0,321.0,33.0,0.0,11818.0,46954.0,11784.0,46241.0,141146.0,34.0,694.0,34.0,590.0,144.0,0.0,0.0,123.0,295.0,3535.0,11523.0,43419.0,984.0,3652.0,870.0,8.0,0.0,3517.0,43.0,9.0,878.0,3569.0,106.0,0.0,0.0,83.0,0.0,0.0,106.0,83.0,0.0,0.0
Kings,1958.0,1958.0,0.0,959.0,2917.0,920.0,544.0,0.0,0.0,33.0,319.0,0.0,0.0,1.0,23.0,1997.0,612.0,6870.0,612.0,6870.0,0.0,0.0,88.0,622.0,71.0,0.0,0.0,463.0,8.0,2.0,71.0,473.0,0.0,103.0,0.0,0.0,0.0,0.0,17.0,46.0,700.0,7492.0,692.0,7345.0,23210.0,7.0,97.0,7.0,97.0,51.0,0.0,1.0,50.0,48.0,713.0,652.0,6779.0,156.0,678.0,136.0,1.0,0.0,659.0,5.0,2.0,137.0,666.0,19.0,0.0,0.0,12.0,0.0,0.0,19.0,12.0,0.0,0.0
Lake,307.0,313.0,-6.0,562.0,869.0,513.0,270.0,2.0,15.0,15.0,198.0,0.0,2.0,2.0,28.0,356.0,657.0,4270.0,611.0,4200.0,46.0,70.0,-26.0,323.0,12.0,1.0,0.0,255.0,0.0,2.0,13.0,257.0,-51.0,51.0,0.0,0.0,0.0,5.0,12.0,10.0,631.0,4593.0,628.0,4566.0,10266.0,2.0,18.0,3.0,17.0,11.0,0.0,0.0,10.0,29.0,391.0,602.0,4202.0,43.0,323.0,41.0,0.0,0.0,311.0,1.0,2.0,41.0,314.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,9.0,0.0,0.0
Lassen,45.0,45.0,0.0,195.0,240.0,171.0,128.0,0.0,0.0,2.0,34.0,0.0,0.0,0.0,7.0,69.0,252.0,1119.0,251.0,1087.0,1.0,32.0,17.0,113.0,24.0,0.0,0.0,104.0,0.0,0.0,24.0,104.0,-7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,269.0,1232.0,269.0,1231.0,3025.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,124.0,260.0,1108.0,15.0,117.0,8.0,0.0,0.0,113.0,0.0,0.0,8.0,113.0,7.0,0.0,0.0,4.0,0.0,0.0,7.0,4.0,0.0,0.0
Los Angeles,8350.0,16527.0,-8177.0,58862.0,67212.0,51112.0,34599.0,86.0,547.0,2005.0,11720.0,77.0,342.0,757.0,2031.0,16100.0,88261.0,370501.0,87014.0,363706.0,1247.0,6795.0,6392.0,48208.0,2867.0,54.0,5.0,31017.0,394.0,262.0,2926.0,31673.0,414.0,115.0,268.0,120.0,1690.0,1419.0,1094.0,14881.0,94653.0,418709.0,92663.0,410491.0,1076232.0,613.0,8610.0,1925.0,5453.0,3455.0,189.0,65.0,2765.0,8139.0,40410.0,86514.0,378299.0,7348.0,23305.0,6687.0,142.0,3.0,21369.0,323.0,142.0,6832.0,21834.0,507.0,9.0,0.0,1432.0,33.0,6.0,516.0,1471.0,0.0,0.0
Madera,2602.0,2602.0,0.0,860.0,3462.0,886.0,529.0,1.0,13.0,20.0,283.0,0.0,2.0,2.0,52.0,2576.0,2143.0,7793.0,2143.0,7793.0,0.0,0.0,-5.0,655.0,55.0,0.0,0.0,473.0,1.0,0.0,55.0,474.0,-147.0,147.0,0.0,0.0,0.0,0.0,87.0,34.0,2138.0,8448.0,2131.0,8386.0,26678.0,3.0,73.0,6.0,60.0,3.0,0.0,1.0,2.0,77.0,757.0,2061.0,7691.0,152.0,697.0,138.0,0.0,0.0,676.0,0.0,2.0,138.0,678.0,14.0,0.0,0.0,19.0,0.0,0.0,14.0,19.0,0.0,0.0
Marin,400.0,402.0,-2.0,665.0,1065.0,643.0,385.0,0.0,2.0,13.0,220.0,0.0,1.0,0.0,25.0,422.0,862.0,4526.0,845.0,4500.0,17.0,26.0,-11.0,420.0,34.0,1.0,0.0,337.0,11.0,2.0,35.0,350.0,-48.0,48.0,2.0,22.0,0.0,0.0,0.0,0.0,851.0,4946.0,811.0,4809.0,9214.0,2.0,151.0,36.0,95.0,57.0,0.0,4.0,42.0,36.0,399.0,815.0,4547.0,71.0,360.0,60.0,2.0,0.0,346.0,7.0,3.0,62.0,356.0,8.0,1.0,0.0,3.0,1.0,0.0,9.0,4.0,0.0,0.0
Mariposa,34.0,34.0,0.0,80.0,114.0,88.0,48.0,0.0,3.0,0.0,32.0,0.0,2.0,0.0,8.0,26.0,134.0,733.0,132.0,725.0,2.0,8.0,0.0,58.0,6.0,0.0,0.0,42.0,0.0,0.0,6.0,42.0,-6.0,6.0,0.0,0.0,0.0,3.0,0.0,7.0,134.0,791.0,134.0,791.0,1855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,55.0,125.0,736.0,5.0,45.0,4.0,0.0,0.0,45.0,0.0,0.0,4.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Mendocino,209.0,212.0,-3.0,622.0,831.0,650.0,468.0,1.0,1.0,2.0,161.0,0.0,0.0,0.0,19.0,181.0,912.0,6123.0,908.0,6090.0,4.0,33.0,10.0,485.0,44.0,1.0,0.0,418.0,5.0,0.0,45.0,423.0,-39.0,39.0,0.0,0.0,0.0,0.0,4.0,23.0,922.0,6608.0,918.0,6561.0,13684.0,5.0,37.0,4.0,37.0,12.0,0.0,0.0,10.0,28.0,503.0,894.0,6105.0,33.0,430.0,28.0,1.0,0.0,421.0,2.0,1.0,29.0,424.0,4.0,0.0,0.0,6.0,0.0,0.0,4.0,6.0,0.0,0.0
Merced,761.0,766.0,-5.0,1854.0,2615.0,1919.0,1261.0,2.0,11.0,61.0,403.0,0.0,2.0,30.0,164.0,696.0,4922.0,16375.0,4825.0,16297.0,97.0,78.0,-74.0,1601.0,229.0,3.0,0.0,1020.0,8.0,1.0,232.0,1029.0,-321.0,321.0,4.0,1.0,1.0,188.0,10.0,62.0,4848.0,17976.0,4821.0,17876.0,54391.0,3.0,122.0,26.0,92.0,6.0,3.0,1.0,8.0,187.0,1414.0,4661.0,16562.0,453.0,1438.0,402.0,2.0,0.0,1401.0,7.0,2.0,404.0,1410.0,49.0,0.0,0.0,28.0,0.0,0.0,49.0,28.0,0.0,0.0
Modoc,28.0,28.0,0.0,49.0,77.0,46.0,27.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,4.0,31.0,79.0,348.0,73.0,335.0,6.0,13.0,1.0,30.0,6.0,0.0,0.0,21.0,0.0,0.0,6.0,21.0,-7.0,7.0,0.0,1.0,0.0,0.0,2.0,1.0,80.0,378.0,80.0,378.0,1040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,47.0,74.0,331.0,9.0,25.0,9.0,0.0,0.0,22.0,0.0,0.0,9.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
Mono,62.0,61.0,1.0,85.0,147.0,101.0,64.0,0.0,6.0,1.0,25.0,0.0,4.0,0.0,11.0,46.0,19.0,452.0,17.0,445.0,2.0,7.0,1.0,65.0,3.0,0.0,0.0,61.0,0.0,0.0,3.0,61.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,517.0,20.0,515.0,763.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,76.0,19.0,441.0,4.0,40.0,4.0,0.0,0.0,40.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monterey,691.0,700.0,-9.0,1770.0,2461.0,1578.0,852.0,0.0,0.0,74.0,556.0,0.0,0.0,5.0,91.0,883.0,4097.0,15688.0,3999.0,15630.0,98.0,58.0,-504.0,1458.0,105.0,0.0,0.0,736.0,7.0,4.0,105.0,747.0,-640.0,640.0,0.0,0.0,0.0,0.0,31.0,71.0,3593.0,17146.0,3575.0,16971.0,45978.0,5.0,182.0,18.0,152.0,23.0,0.0,0.0,23.0,80.0,1614.0,3513.0,15532.0,224.0,1042.0,207.0,1.0,0.0,1018.0,6.0,3.0,208.0,1027.0,16.0,0.0,0.0,15.0,0.0,0.0,16.0,15.0,0.0,2.0
Napa,325.0,329.0,-4.0,432.0,757.0,414.0,198.0,1.0,3.0,9.0,139.0,0.0,0.0,4.0,64.0,343.0,486.0,2923.0,463.0,2816.0,23.0,107.0,-19.0,232.0,17.0,0.0,0.0,178.0,3.0,0.0,17.0,181.0,-37.0,37.0,0.0,0.0,0.0,0.0,1.0,14.0,467.0,3155.0,460.0,3097.0,7418.0,4.0,59.0,5.0,51.0,10.0,0.0,2.0,7.0,21.0,290.0,446.0,2865.0,36.0,237.0,29.0,3.0,0.0,234.0,3.0,0.0,32.0,237.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Nevada,119.0,123.0,-4.0,487.0,606.0,441.0,248.0,0.0,0.0,6.0,168.0,0.0,1.0,2.0,17.0,165.0,478.0,3026.0,461.0,2952.0,17.0,74.0,2.0,268.0,26.0,0.0,0.0,222.0,0.0,0.0,26.0,222.0,-25.0,25.0,0.0,0.0,0.0,0.0,1.0,21.0,480.0,3294.0,478.0,3284.0,7144.0,3.0,7.0,2.0,8.0,2.0,0.0,0.0,2.0,14.0,268.0,466.0,3026.0,52.0,225.0,41.0,0.0,0.0,222.0,0.0,0.0,41.0,222.0,11.0,0.0,0.0,3.0,0.0,0.0,11.0,3.0,0.0,0.0
Orange,7877.0,7877.0,0.0,7669.0,15546.0,7713.0,5188.0,1.0,8.0,129.0,2063.0,0.0,31.0,60.0,273.0,7833.0,20501.0,64862.0,20501.0,64862.0,0.0,0.0,425.0,7194.0,331.0,7.0,0.0,4706.0,103.0,41.0,338.0,4850.0,-9.0,9.0,12.0,35.0,0.0,18.0,84.0,2282.0,20926.0,72056.0,20771.0,69428.0,217757.0,208.0,2649.0,154.0,1904.0,975.0,3.0,1.0,724.0,127.0,7125.0,20799.0,64931.0,1171.0,4495.0,1144.0,21.0,0.0,4134.0,119.0,11.0,1165.0,4264.0,6.0,0.0,0.0,220.0,6.0,5.0,6.0,231.0,0.0,0.0
Placer,286.0,286.0,0.0,813.0,1099.0,827.0,418.0,1.0,9.0,0.0,360.0,0.0,8.0,0.0,49.0,272.0,1050.0,6202.0,1050.0,6202.0,0.0,0.0,29.0,912.0,20.0,1.0,0.0,397.0,0.0,0.0,21.0,397.0,0.0,0.0,5.0,26.0,0.0,131.0,3.0,358.0,1079.0,7114.0,1072.0,7055.0,17740.0,0.0,58.0,7.0,40.0,15.0,8.0,0.0,19.0,94.0,889.0,985.0,6225.0,73.0,304.0,72.0,0.0,0.0,282.0,3.0,1.0,72.0,286.0,1.0,0.0,0.0,18.0,0.0,0.0,1.0,18.0,0.0,0.0
Plumas  a/,48.0,47.0,1.0,99.0,147.0,101.0,60.0,0.0,5.0,1.0,32.0,0.0,1.0,0.0,8.0,46.0,114.0,646.0,116.0,633.0,-2.0,13.0,5.0,75.0,1.0,0.0,0.0,59.0,0.0,0.0,1.0,59.0,-10.0,10.0,14.0,4.0,0.0,0.0,0.0,2.0,119.0,721.0,119.0,720.0,1675.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,68.0,119.0,653.0,5.0,47.0,5.0,0.0,0.0,46.0,0.0,0.0,5.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Riverside,3615.0,3704.0,-89.0,12508.0,16123.0,11881.0,6649.0,3.0,2.0,643.0,4046.0,0.0,0.0,53.0,490.0,4242.0,19418.0,85289.0,18835.0,84214.0,583.0,1075.0,-192.0,7507.0,683.0,10.0,0.0,5853.0,87.0,16.0,693.0,5956.0,-1060.0,1060.0,0.0,0.0,0.0,0.0,175.0,491.0,19226.0,92796.0,19041.0,91180.0,265118.0,112.0,1462.0,183.0,1340.0,307.0,0.0,2.0,276.0,551.0,7523.0,18675.0,85273.0,1652.0,7339.0,1555.0,10.0,0.0,7165.0,80.0,24.0,1565.0,7269.0,86.0,1.0,0.0,70.0,0.0,0.0,87.0,70.0,0.0,0.0
