,PART A:    APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:    APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:    CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:    RECERTIFICATIONS,,,,,,,,,,"PART C:    RECERTIFICATIONS, cont'd",,,,,,,,,
Colusa,0.0,71.0,113.0,184.0,132.0,78.0,0.0,7.0,9.0,32.0,0.0,16.0,4.0,9.0,52.0,0.0,68.0,15.0,4.0,0.0,0.0,71.0,3.0,0.0,4.0,10.0,1.0,83.0,83.0,1540.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,71.0,0.0,414.0,107.0,74.0,19.0,14.0,521.0,514.0,7.0,0.0,82.0,439.0,2.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0
Contra Costa,-189.0,2998.0,2820.0,5818.0,2796.0,1532.0,47.0,265.0,39.0,959.0,12.0,514.0,25.0,241.0,3022.0,-269.0,5981.0,299.0,234.0,1.0,0.0,1281.0,12.0,4.0,235.0,-19.0,83.0,6280.0,6206.0,50667.0,10.0,304.0,72.0,62.0,0.0,2.0,78.0,6202.0,-670.0,14324.0,2238.0,1297.0,19.0,922.0,16562.0,16347.0,176.0,39.0,2187.0,14375.0,449.0,443.0,5.0,0.0,700.0,8.0,2.0,448.0,1.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0,729.0,710.0,19.0,0.0
Del Norte,0.0,133.0,215.0,348.0,240.0,162.0,0.0,5.0,14.0,50.0,3.0,8.0,5.0,9.0,108.0,0.0,1120.0,73.0,18.0,0.0,0.0,144.0,0.0,0.0,18.0,48.0,7.0,1193.0,1193.0,5040.0,0.0,5.0,0.0,0.0,2.0,0.0,64.0,1129.0,0.0,982.0,309.0,144.0,77.0,88.0,1291.0,1284.0,5.0,2.0,299.0,992.0,22.0,22.0,0.0,0.0,56.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,57.0,56.0,1.0,2.0
El Dorado,-1.0,309.0,686.0,995.0,715.0,371.0,3.0,58.0,27.0,275.0,6.0,25.0,17.0,25.0,280.0,0.0,1396.0,119.0,39.0,0.0,0.0,327.0,3.0,2.0,39.0,72.0,8.0,1515.0,1442.0,8286.0,0.0,17.0,72.0,1.0,9.0,1.0,112.0,1403.0,0.0,1952.0,597.0,332.0,112.0,153.0,2549.0,2460.0,80.0,9.0,538.0,2011.0,20.0,20.0,0.0,0.0,120.0,0.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,122.0,120.0,2.0,3.0
Fresno,0.0,1775.0,6012.0,7787.0,6573.0,4937.0,0.0,1.0,0.0,1407.0,0.0,1.0,0.0,229.0,1214.0,-233.0,17389.0,751.0,439.0,5.0,0.0,4450.0,39.0,4.0,444.0,178.0,129.0,18140.0,18049.0,185572.0,24.0,589.0,91.0,106.0,0.0,0.0,184.0,17956.0,337.0,47900.0,7222.0,4493.0,-178.0,2907.0,55122.0,54584.0,453.0,85.0,5306.0,49816.0,1384.0,1372.0,6.0,0.0,3220.0,27.0,1.0,1378.0,6.0,0.0,0.0,185.0,3.0,0.0,6.0,0.0,3436.0,3248.0,188.0,0.0
Glenn,-3.0,60.0,154.0,214.0,141.0,75.0,0.0,0.0,6.0,46.0,0.0,0.0,4.0,10.0,73.0,0.0,423.0,59.0,10.0,0.0,0.0,65.0,0.0,0.0,10.0,47.0,2.0,482.0,245.0,2836.0,0.0,4.0,237.0,0.0,0.0,0.0,62.0,420.0,0.0,707.0,171.0,65.0,73.0,33.0,878.0,841.0,37.0,0.0,170.0,708.0,14.0,14.0,0.0,0.0,40.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,43.0,40.0,3.0,0.0
Humboldt,0.0,462.0,942.0,1404.0,959.0,322.0,3.0,64.0,48.0,481.0,1.0,69.0,19.0,89.0,445.0,0.0,949.0,105.0,30.0,0.0,0.0,289.0,2.0,1.0,30.0,62.0,13.0,1054.0,1054.0,12607.0,0.0,31.0,0.0,5.0,2.0,0.0,164.0,890.0,0.0,4874.0,476.0,292.0,107.0,77.0,5350.0,5334.0,10.0,6.0,896.0,4454.0,59.0,59.0,0.0,0.0,161.0,0.0,1.0,59.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,167.0,162.0,5.0,0.0
Imperial  b/,73.0,673.0,790.0,1463.0,917.0,534.0,4.0,3.0,40.0,298.0,0.0,1.0,4.0,41.0,546.0,-1352.0,1944.0,245.0,71.0,3.0,0.0,437.0,15.0,8.0,74.0,135.0,36.0,2189.0,2154.0,30782.0,12.0,314.0,35.0,40.0,0.0,0.0,24.0,2165.0,1150.0,8758.0,390.0,460.0,-135.0,65.0,9148.0,8829.0,270.0,49.0,447.0,8701.0,104.0,103.0,0.0,0.0,565.0,5.0,2.0,103.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,575.0,572.0,3.0,0.0
Inyo,22.0,22.0,112.0,134.0,112.0,80.0,0.0,0.0,1.0,29.0,0.0,0.0,0.0,2.0,22.0,0.0,140.0,33.0,12.0,0.0,0.0,68.0,0.0,0.0,12.0,21.0,0.0,173.0,173.0,1556.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,161.0,0.0,578.0,50.0,68.0,-21.0,3.0,628.0,628.0,0.0,0.0,52.0,576.0,6.0,6.0,0.0,0.0,44.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0
Kern  b/,0.0,2933.0,4795.0,7728.0,5451.0,3568.0,1.0,26.0,98.0,1527.0,0.0,6.0,9.0,249.0,2277.0,0.0,8854.0,1522.0,409.0,5.0,0.0,3042.0,105.0,7.0,414.0,854.0,254.0,10376.0,10301.0,118734.0,14.0,672.0,73.0,99.0,0.0,2.0,309.0,10067.0,0.0,33008.0,4628.0,3154.0,1153.0,321.0,37636.0,36979.0,566.0,91.0,5209.0,32427.0,711.0,701.0,0.0,0.0,2592.0,34.0,6.0,701.0,10.0,0.0,0.0,16.0,1.0,0.0,10.0,0.0,2649.0,2632.0,17.0,0.0
Kings,0.0,1814.0,873.0,2687.0,901.0,514.0,1.0,20.0,29.0,331.0,0.0,7.0,1.0,26.0,1786.0,0.0,1286.0,194.0,70.0,1.0,0.0,430.0,10.0,3.0,71.0,97.0,26.0,1480.0,1470.0,19008.0,4.0,76.0,10.0,49.0,0.0,0.0,33.0,1447.0,0.0,5981.0,530.0,443.0,43.0,44.0,6511.0,6403.0,63.0,45.0,353.0,6158.0,103.0,103.0,0.0,0.0,412.0,1.0,0.0,103.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,414.0,413.0,1.0,0.0
Lake,0.0,366.0,490.0,856.0,555.0,275.0,12.0,103.0,37.0,216.0,5.0,34.0,4.0,23.0,301.0,43.0,1052.0,66.0,22.0,0.0,0.0,253.0,0.0,0.0,22.0,36.0,8.0,1118.0,1118.0,7771.0,0.0,18.0,0.0,0.0,4.0,0.0,95.0,1023.0,-28.0,2155.0,415.0,253.0,49.0,113.0,2570.0,2548.0,18.0,4.0,297.0,2273.0,24.0,24.0,0.0,0.0,97.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98.0,97.0,1.0,1.0
Lassen  b/,0.0,580.0,144.0,724.0,156.0,128.0,3.0,15.0,12.0,14.0,1.0,10.0,0.0,2.0,568.0,114.0,185.0,37.0,14.0,0.0,0.0,114.0,0.0,0.0,14.0,16.0,7.0,222.0,219.0,2731.0,3.0,2.0,3.0,0.0,1.0,0.0,40.0,182.0,-54.0,616.0,164.0,114.0,44.0,6.0,780.0,777.0,2.0,1.0,120.0,660.0,6.0,6.0,0.0,0.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0
Los Angeles  *,-4143.0,13663.0,46064.0,59727.0,47040.0,29352.0,,,2817.0,12771.0,,,727.0,1373.0,12687.0,-3123.0,82134.0,8074.0,3892.0,100.0,6.0,24694.0,446.0,214.0,3998.0,305.0,3771.0,90208.0,88302.0,866558.0,430.0,8227.0,1872.0,2811.0,26.0,34.0,7340.0,82868.0,-3619.0,269024.0,40053.0,25354.0,46.0,14653.0,309077.0,301423.0,5356.0,2298.0,39638.0,269439.0,6408.0,5672.0,126.0,0.0,13738.0,287.0,84.0,5798.0,601.0,9.0,0.0,1471.0,44.0,7.0,610.0,,15631.0,14109.0,1522.0,
Madera,0.0,954.0,1099.0,2053.0,1146.0,668.0,6.0,79.0,82.0,309.0,0.0,19.0,37.0,50.0,907.0,0.0,881.0,242.0,61.0,0.0,0.0,607.0,0.0,0.0,61.0,160.0,21.0,1123.0,1123.0,20418.0,0.0,18.0,0.0,0.0,0.0,0.0,261.0,862.0,0.0,5498.0,1209.0,607.0,323.0,279.0,6707.0,6689.0,18.0,0.0,982.0,5725.0,51.0,51.0,0.0,0.0,288.0,0.0,0.0,51.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,302.0,288.0,14.0,1.0
Marin,0.0,302.0,465.0,767.0,448.0,282.0,2.0,34.0,14.0,115.0,2.0,19.0,6.0,31.0,319.0,0.0,993.0,108.0,19.0,0.0,0.0,181.0,0.0,82.0,19.0,81.0,8.0,1101.0,521.0,6842.0,0.0,68.0,580.0,127.0,0.0,0.0,129.0,972.0,0.0,2809.0,588.0,263.0,159.0,166.0,3397.0,3397.0,0.0,0.0,517.0,2880.0,27.0,27.0,0.0,0.0,133.0,4.0,1.0,27.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,141.0,138.0,3.0,0.0
Mariposa,0.0,108.0,63.0,171.0,70.0,42.0,4.0,11.0,2.0,18.0,2.0,15.0,1.0,7.0,101.0,0.0,97.0,18.0,8.0,0.0,0.0,34.0,0.0,0.0,8.0,10.0,0.0,115.0,115.0,1193.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,110.0,0.0,392.0,53.0,34.0,4.0,15.0,445.0,445.0,0.0,0.0,52.0,393.0,13.0,12.0,0.0,0.0,27.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,28.0,27.0,1.0,7.0
Mendocino,-50.0,107.0,642.0,749.0,609.0,482.0,0.0,13.0,10.0,90.0,0.0,7.0,5.0,22.0,140.0,0.0,703.0,85.0,29.0,0.0,0.0,450.0,2.0,1.0,29.0,53.0,3.0,788.0,788.0,10581.0,0.0,32.0,0.0,0.0,8.0,0.0,100.0,688.0,0.0,4714.0,661.0,453.0,69.0,139.0,5375.0,5340.0,29.0,6.0,676.0,4699.0,45.0,45.0,0.0,0.0,292.0,2.0,0.0,45.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,305.0,294.0,11.0,0.0
Merced,-9.0,923.0,1714.0,2637.0,1859.0,1015.0,0.0,7.0,162.0,530.0,0.0,1.0,24.0,128.0,778.0,135.0,4972.0,269.0,184.0,3.0,0.0,822.0,6.0,0.0,187.0,-115.0,197.0,5241.0,5210.0,44119.0,2.0,111.0,30.0,4.0,0.0,1.0,210.0,5031.0,18.0,10957.0,1139.0,828.0,115.0,196.0,12096.0,12014.0,79.0,3.0,934.0,11162.0,431.0,407.0,4.0,0.0,1136.0,7.0,2.0,411.0,20.0,0.0,0.0,22.0,0.0,0.0,20.0,0.0,1167.0,1145.0,22.0,0.0
Modoc,0.0,35.0,57.0,92.0,68.0,47.0,1.0,3.0,5.0,13.0,0.0,0.0,0.0,3.0,24.0,0.0,66.0,16.0,7.0,0.0,0.0,40.0,0.0,0.0,7.0,8.0,1.0,82.0,82.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,63.0,0.0,287.0,76.0,40.0,20.0,16.0,363.0,363.0,0.0,0.0,63.0,300.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,0.0,0.0
Mono,1.0,52.0,90.0,142.0,90.0,58.0,0.0,6.0,0.0,28.0,0.0,1.0,0.0,4.0,52.0,5.0,27.0,10.0,5.0,0.0,0.0,52.0,1.0,0.0,5.0,5.0,0.0,37.0,37.0,567.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,36.0,13.0,260.0,50.0,53.0,-5.0,2.0,310.0,309.0,1.0,0.0,18.0,292.0,1.0,1.0,0.0,0.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0
Monterey  b/,114.0,1660.0,3072.0,4732.0,2837.0,1799.0,3.0,5.0,83.0,840.0,0.0,1.0,2.0,113.0,1895.0,188.0,2690.0,1078.0,577.0,1.0,0.0,1197.0,23.0,1.0,578.0,376.0,124.0,3768.0,3760.0,33370.0,3.0,116.0,8.0,8.0,0.0,0.0,50.0,3718.0,35.0,8238.0,991.0,1221.0,-376.0,146.0,9229.0,9131.0,88.0,10.0,873.0,8356.0,370.0,358.0,1.0,0.0,951.0,9.0,2.0,359.0,11.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,974.0,962.0,12.0,0.0
Napa,0.0,213.0,404.0,617.0,453.0,289.0,12.0,24.0,8.0,95.0,1.0,11.0,3.0,58.0,164.0,0.0,273.0,61.0,29.0,0.0,0.0,254.0,5.0,1.0,29.0,29.0,3.0,334.0,333.0,4892.0,0.0,20.0,1.0,1.0,6.0,0.0,57.0,277.0,0.0,1676.0,405.0,260.0,31.0,114.0,2081.0,2055.0,18.0,8.0,249.0,1832.0,8.0,7.0,0.0,0.0,104.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,104.0,104.0,0.0,5.0
Nevada,0.0,266.0,310.0,576.0,298.0,192.0,7.0,33.0,15.0,70.0,2.0,29.0,1.0,20.0,278.0,0.0,898.0,81.0,17.0,0.0,0.0,175.0,0.0,0.0,17.0,62.0,2.0,979.0,979.0,4570.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,885.0,0.0,1126.0,370.0,175.0,117.0,78.0,1496.0,1496.0,0.0,0.0,302.0,1194.0,25.0,24.0,0.0,0.0,55.0,0.0,0.0,24.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,58.0,55.0,3.0,0.0
Orange,0.0,3808.0,6564.0,10372.0,6976.0,4583.0,15.0,75.0,0.0,1919.0,0.0,119.0,0.0,474.0,3396.0,0.0,13338.0,663.0,510.0,14.0,1.0,3904.0,116.0,38.0,525.0,46.0,92.0,14001.0,13805.0,148114.0,83.0,1798.0,192.0,537.0,0.0,4.0,163.0,13838.0,0.0,41054.0,5561.0,4058.0,-46.0,1549.0,46615.0,44984.0,1227.0,404.0,4186.0,42429.0,1060.0,1034.0,10.0,0.0,2231.0,56.0,8.0,1044.0,16.0,0.0,0.0,134.0,2.0,2.0,16.0,0.0,2433.0,2295.0,138.0,0.0
Placer,0.0,524.0,841.0,1365.0,825.0,434.0,19.0,31.0,0.0,332.0,0.0,119.0,0.0,59.0,540.0,0.0,1134.0,64.0,54.0,2.0,0.0,375.0,2.0,1.0,56.0,0.0,8.0,1198.0,1170.0,13074.0,0.0,91.0,28.0,14.0,14.0,0.0,79.0,1119.0,0.0,3883.0,606.0,378.0,0.0,228.0,4489.0,4429.0,39.0,21.0,580.0,3909.0,65.0,63.0,0.0,0.0,221.0,1.0,0.0,63.0,2.0,0.0,0.0,22.0,0.0,0.0,2.0,0.0,244.0,222.0,22.0,0.0
Plumas,0.0,42.0,87.0,129.0,94.0,54.0,0.0,4.0,1.0,32.0,0.0,4.0,0.0,7.0,35.0,0.0,84.0,16.0,4.0,0.0,0.0,50.0,0.0,0.0,4.0,11.0,1.0,100.0,100.0,1140.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,85.0,0.0,329.0,75.0,50.0,10.0,15.0,404.0,404.0,0.0,0.0,51.0,353.0,5.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0
Riverside,-94.0,3473.0,8726.0,12199.0,9552.0,5320.0,3.0,4.0,410.0,3546.0,0.0,0.0,21.0,255.0,2647.0,382.0,18294.0,497.0,806.0,11.0,0.0,4375.0,112.0,16.0,817.0,-811.0,491.0,18791.0,18584.0,194330.0,65.0,1367.0,206.0,197.0,0.0,1.0,462.0,18329.0,308.0,50747.0,6014.0,4503.0,811.0,700.0,56761.0,55381.0,1196.0,184.0,4768.0,51993.0,1517.0,1440.0,11.0,0.0,4578.0,64.0,16.0,1451.0,66.0,0.0,0.0,63.0,1.0,0.0,66.0,0.0,4722.0,4658.0,64.0,0.0
Sacramento,0.0,3027.0,6827.0,9854.0,7020.0,4056.0,50.0,110.0,78.0,2450.0,15.0,405.0,0.0,436.0,2834.0,0.0,19787.0,102.0,649.0,26.0,1.0,3310.0,54.0,16.0,676.0,-825.0,251.0,19889.0,19257.0,171710.0,77.0,2050.0,628.0,344.0,0.0,4.0,340.0,19549.0,0.0,45620.0,7195.0,3380.0,951.0,2864.0,52815.0,51760.0,782.0,273.0,6056.0,46759.0,1243.0,1184.0,43.0,0.0,2301.0,42.0,7.0,1227.0,16.0,0.0,0.0,166.0,1.0,0.0,16.0,0.0,2517.0,2350.0,167.0,0.0
San Benito  a/,2.0,194.0,279.0,473.0,235.0,146.0,1.0,2.0,3.0,70.0,0.0,0.0,0.0,16.0,238.0,10.0,366.0,107.0,33.0,0.0,0.0,113.0,0.0,0.0,33.0,50.0,24.0,473.0,471.0,5166.0,0.0,20.0,2.0,2.0,4.0,0.0,17.0,456.0,-19.0,1661.0,98.0,113.0,-50.0,35.0,1759.0,1740.0,15.0,4.0,172.0,1587.0,39.0,38.0,0.0,0.0,137.0,1.0,2.0,38.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,141.0,140.0,1.0,0.0
San Bernardino,-65.0,3333.0,10164.0,13497.0,10781.0,6380.0,1.0,8.0,320.0,3597.0,0.0,0.0,33.0,451.0,2716.0,562.0,26886.0,724.0,624.0,9.0,0.0,5607.0,108.0,32.0,633.0,-405.0,496.0,27610.0,27324.0,271269.0,74.0,1639.0,282.0,461.0,0.0,4.0,547.0,27063.0,16.0,72743.0,7038.0,5747.0,405.0,886.0,79781.0,78097.0,1296.0,388.0,5707.0,74074.0,2145.0,2075.0,20.0,0.0,6534.0,82.0,26.0,2095.0,50.0,0.0,0.0,70.0,0.0,0.0,50.0,0.0,6712.0,6642.0,70.0,0.0
San Diego,-215.0,10605.0,8538.0,19143.0,8879.0,5309.0,327.0,1176.0,6.0,3090.0,5.0,1761.0,0.0,474.0,10264.0,-137.0,18329.0,1134.0,615.0,13.0,0.0,4504.0,136.0,41.0,628.0,167.0,339.0,19463.0,19054.0,162684.0,101.0,1662.0,405.0,483.0,0.0,4.0,276.0,19187.0,2425.0,47959.0,7264.0,4681.0,-167.0,2750.0,55223.0,53844.0,1018.0,361.0,6581.0,48642.0,1345.0,1302.0,23.0,1.0,2173.0,42.0,7.0,1326.0,19.0,0.0,0.0,195.0,3.0,1.0,19.0,0.0,2421.0,2222.0,199.0,0.0
San Francisco,-102.0,1636.0,3107.0,4743.0,3269.0,2127.0,14.0,123.0,0.0,1012.0,0.0,236.0,0.0,130.0,1474.0,-1.0,3348.0,82.0,118.0,6.0,0.0,1936.0,22.0,45.0,124.0,-73.0,31.0,3430.0,3289.0,40312.0,12.0,847.0,140.0,805.0,0.0,1.0,59.0,3371.0,242.0,19764.0,2478.0,2003.0,73.0,402.0,22242.0,21193.0,481.0,568.0,1957.0,20285.0,250.0,240.0,7.0,0.0,729.0,28.0,10.0,247.0,3.0,0.0,0.0,27.0,1.0,0.0,3.0,0.0,795.0,767.0,28.0,0.0
