,PART A:    APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:    APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:    CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:    RECERTIFICATIONS,,,,,,,,,,"PART C:    RECERTIFICATIONS, cont'd",,,,,,,,,
Colusa,0.0,54.0,86.0,140.0,84.0,41.0,0.0,6.0,5.0,25.0,0.0,10.0,2.0,11.0,56.0,0.0,71.0,32.0,5.0,0.0,0.0,35.0,1.0,0.0,5.0,27.0,0.0,103.0,103.0,1579.0,0.0,14.0,0.0,2.0,0.0,0.0,36.0,67.0,0.0,449.0,72.0,36.0,27.0,9.0,521.0,505.0,14.0,2.0,87.0,434.0,4.0,4.0,0.0,0.0,21.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,3.0
Contra Costa,340.0,2952.0,2592.0,5544.0,2961.0,1533.0,90.0,459.0,62.0,1076.0,21.0,263.0,27.0,263.0,2583.0,-34.0,5876.0,250.0,232.0,2.0,0.0,1274.0,18.0,7.0,234.0,-59.0,75.0,6126.0,6051.0,45621.0,11.0,245.0,74.0,51.0,0.0,1.0,93.0,6033.0,67.0,12472.0,1976.0,1299.0,59.0,618.0,14448.0,14268.0,138.0,42.0,1484.0,12964.0,329.0,323.0,4.0,0.0,612.0,4.0,2.0,327.0,2.0,0.0,0.0,28.0,0.0,0.0,2.0,0.0,646.0,618.0,28.0,0.0
Del Norte,0.0,129.0,194.0,323.0,194.0,151.0,1.0,3.0,5.0,32.0,1.0,9.0,2.0,4.0,129.0,0.0,1129.0,58.0,19.0,0.0,0.0,132.0,0.0,0.0,19.0,34.0,5.0,1187.0,1187.0,4780.0,0.0,6.0,0.0,0.0,3.0,0.0,55.0,1132.0,0.0,854.0,268.0,132.0,64.0,72.0,1122.0,1113.0,6.0,3.0,224.0,898.0,18.0,17.0,0.0,0.0,46.0,0.0,0.0,17.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,49.0,46.0,3.0,4.0
El Dorado,-1.0,427.0,615.0,1042.0,667.0,350.0,3.0,74.0,21.0,222.0,0.0,32.0,20.0,54.0,375.0,0.0,1367.0,118.0,38.0,1.0,0.0,308.0,2.0,1.0,39.0,74.0,5.0,1485.0,1406.0,6976.0,0.0,11.0,77.0,2.0,6.0,2.0,127.0,1358.0,0.0,1431.0,568.0,311.0,170.0,87.0,1999.0,1873.0,120.0,6.0,446.0,1553.0,19.0,19.0,0.0,0.0,77.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77.0,77.0,0.0,3.0
Fresno,0.0,1489.0,5311.0,6800.0,5227.0,3936.0,0.0,3.0,1.0,1039.0,0.0,1.0,0.0,251.0,1573.0,-355.0,16932.0,535.0,383.0,2.0,0.0,3502.0,42.0,7.0,385.0,48.0,102.0,17467.0,17364.0,168373.0,29.0,650.0,101.0,101.0,0.0,2.0,138.0,17329.0,424.0,42114.0,5475.0,3551.0,-48.0,1972.0,47589.0,47014.0,494.0,81.0,4486.0,43103.0,1096.0,1087.0,3.0,0.0,2761.0,19.0,3.0,1090.0,6.0,0.0,0.0,117.0,2.0,0.0,6.0,0.0,2902.0,2783.0,119.0,0.0
Glenn,-1.0,61.0,154.0,215.0,132.0,79.0,0.0,1.0,4.0,36.0,0.0,2.0,1.0,12.0,83.0,0.0,420.0,58.0,10.0,0.0,0.0,69.0,0.0,0.0,10.0,46.0,2.0,478.0,250.0,2719.0,0.0,6.0,228.0,0.0,0.0,0.0,66.0,412.0,0.0,627.0,184.0,69.0,71.0,44.0,811.0,791.0,20.0,0.0,169.0,642.0,12.0,12.0,0.0,0.0,22.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0
Humboldt,0.0,217.0,903.0,1120.0,980.0,430.0,4.0,98.0,41.0,421.0,3.0,55.0,12.0,76.0,140.0,0.0,893.0,157.0,25.0,0.0,0.0,404.0,1.0,0.0,25.0,120.0,12.0,1050.0,1047.0,11052.0,0.0,27.0,3.0,3.0,4.0,0.0,106.0,944.0,0.0,3562.0,932.0,405.0,336.0,191.0,4494.0,4481.0,8.0,5.0,208.0,4286.0,51.0,50.0,0.0,0.0,144.0,1.0,3.0,50.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,154.0,148.0,6.0,0.0
Imperial,-4.0,322.0,1010.0,1332.0,905.0,617.0,16.0,44.0,12.0,229.0,1.0,33.0,9.0,38.0,427.0,0.0,3126.0,283.0,104.0,1.0,0.0,493.0,14.0,5.0,105.0,160.0,18.0,3409.0,3407.0,27230.0,0.0,238.0,2.0,6.0,39.0,0.0,281.0,3128.0,0.0,5993.0,1068.0,512.0,388.0,168.0,7061.0,6806.0,220.0,35.0,888.0,6173.0,83.0,83.0,0.0,0.0,292.0,9.0,0.0,83.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,307.0,301.0,6.0,0.0
Inyo,0.0,37.0,74.0,111.0,82.0,53.0,0.0,4.0,1.0,25.0,0.0,3.0,0.0,3.0,29.0,0.0,106.0,10.0,2.0,0.0,0.0,51.0,0.0,0.0,2.0,8.0,0.0,116.0,116.0,1357.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,109.0,0.0,509.0,89.0,51.0,16.0,22.0,598.0,598.0,0.0,0.0,43.0,555.0,1.0,1.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0
Kern,-175.0,2216.0,4523.0,6739.0,4427.0,2653.0,22.0,122.0,171.0,1308.0,6.0,98.0,75.0,220.0,2312.0,0.0,6580.0,1466.0,259.0,1.0,0.0,2347.0,38.0,8.0,260.0,1174.0,32.0,8046.0,8036.0,103515.0,2.0,741.0,10.0,12.0,0.0,0.0,1347.0,6699.0,0.0,29767.0,4511.0,2393.0,1279.0,839.0,34278.0,33618.0,572.0,88.0,3965.0,30313.0,329.0,326.0,0.0,0.0,1212.0,15.0,4.0,326.0,3.0,0.0,0.0,49.0,1.0,0.0,3.0,1.0,1281.0,1231.0,50.0,3.0
Kings,-7.0,2079.0,761.0,2840.0,1361.0,1017.0,10.0,52.0,36.0,252.0,9.0,50.0,16.0,40.0,1479.0,0.0,1094.0,324.0,116.0,0.0,0.0,884.0,17.0,0.0,116.0,177.0,31.0,1418.0,1348.0,18511.0,1.0,69.0,70.0,1.0,41.0,0.0,311.0,1107.0,0.0,5163.0,1278.0,901.0,160.0,217.0,6441.0,6400.0,0.0,41.0,1085.0,5356.0,60.0,59.0,0.0,0.0,225.0,2.0,2.0,59.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,235.0,229.0,6.0,1.0
Lake,0.0,243.0,434.0,677.0,427.0,210.0,2.0,41.0,36.0,161.0,0.0,16.0,10.0,10.0,250.0,-81.0,972.0,83.0,16.0,0.0,0.0,193.0,0.0,1.0,16.0,63.0,4.0,1055.0,1055.0,7262.0,0.0,24.0,0.0,1.0,3.0,0.0,19.0,1036.0,-258.0,1723.0,375.0,194.0,85.0,96.0,2098.0,2072.0,23.0,3.0,40.0,2058.0,32.0,32.0,0.0,0.0,66.0,0.0,0.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,69.0,66.0,3.0,0.0
Lassen,41.0,416.0,126.0,542.0,114.0,93.0,6.0,11.0,1.0,18.0,1.0,8.0,0.0,2.0,428.0,27.0,212.0,22.0,13.0,1.0,0.0,79.0,0.0,0.0,14.0,0.0,8.0,234.0,233.0,2493.0,1.0,2.0,1.0,0.0,2.0,0.0,42.0,192.0,4.0,678.0,134.0,79.0,1.0,54.0,812.0,808.0,2.0,2.0,136.0,676.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,6.0,5.0,1.0,0.0
Los Angeles  *,-3569.0,14476.0,47411.0,61887.0,44016.0,26557.0,,,3351.0,12119.0,,,627.0,1362.0,17871.0,-1118.0,77210.0,5651.0,3443.0,108.0,6.0,22357.0,417.0,226.0,3557.0,233.0,1861.0,82861.0,80992.0,753022.0,321.0,7163.0,1837.0,2417.0,31.0,32.0,6637.0,76224.0,327.0,229940.0,31788.0,23000.0,28.0,8760.0,261728.0,255264.0,4476.0,1988.0,34878.0,226850.0,5708.0,5037.0,118.0,2.0,10910.0,201.0,75.0,5157.0,536.0,15.0,0.0,1373.0,39.0,5.0,551.0,,12603.0,11186.0,1417.0,
Madera,0.0,1004.0,795.0,1799.0,883.0,485.0,6.0,103.0,41.0,280.0,2.0,62.0,24.0,53.0,916.0,0.0,712.0,353.0,40.0,0.0,0.0,445.0,0.0,0.0,40.0,159.0,154.0,1065.0,1065.0,18387.0,0.0,14.0,0.0,0.0,2.0,0.0,211.0,854.0,0.0,4844.0,1141.0,445.0,313.0,383.0,5985.0,5969.0,14.0,2.0,791.0,5194.0,44.0,44.0,0.0,0.0,232.0,0.0,0.0,44.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,234.0,232.0,2.0,4.0
Marin,0.0,388.0,427.0,815.0,511.0,300.0,3.0,24.0,16.0,156.0,0.0,17.0,4.0,35.0,304.0,0.0,1017.0,105.0,26.0,0.0,0.0,202.0,0.0,72.0,26.0,75.0,4.0,1122.0,541.0,5889.0,0.0,52.0,581.0,85.0,0.0,0.0,96.0,1026.0,0.0,2268.0,470.0,274.0,105.0,91.0,2738.0,2738.0,0.0,0.0,402.0,2336.0,29.0,29.0,0.0,0.0,102.0,1.0,0.0,29.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,109.0,103.0,6.0,0.0
Mariposa,0.0,64.0,78.0,142.0,72.0,36.0,1.0,5.0,5.0,17.0,1.0,8.0,4.0,10.0,70.0,0.0,113.0,10.0,3.0,0.0,0.0,33.0,0.0,0.0,3.0,7.0,0.0,123.0,123.0,1087.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,111.0,0.0,344.0,53.0,33.0,10.0,10.0,397.0,397.0,0.0,0.0,38.0,359.0,4.0,4.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,20.0,0.0,3.0
Mendocino,-27.0,140.0,644.0,784.0,624.0,474.0,1.0,7.0,11.0,107.0,0.0,3.0,6.0,26.0,160.0,0.0,681.0,136.0,23.0,0.0,0.0,451.0,0.0,0.0,23.0,113.0,0.0,817.0,817.0,9775.0,0.0,21.0,0.0,0.0,11.0,0.0,95.0,722.0,0.0,4362.0,643.0,451.0,103.0,89.0,5005.0,4977.0,20.0,8.0,675.0,4330.0,24.0,24.0,0.0,0.0,172.0,1.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,175.0,173.0,2.0,1.0
Merced,-4.0,738.0,1449.0,2187.0,1565.0,758.0,0.0,3.0,139.0,558.0,1.0,3.0,16.0,94.0,622.0,124.0,5086.0,95.0,119.0,0.0,0.0,633.0,4.0,2.0,119.0,-177.0,153.0,5181.0,5159.0,40159.0,3.0,95.0,22.0,3.0,0.0,0.0,168.0,5013.0,75.0,9384.0,935.0,639.0,177.0,119.0,10319.0,10244.0,72.0,3.0,779.0,9540.0,419.0,401.0,1.0,0.0,883.0,0.0,1.0,402.0,17.0,0.0,0.0,12.0,0.0,0.0,17.0,0.0,896.0,884.0,12.0,0.0
Modoc,0.0,36.0,43.0,79.0,60.0,28.0,0.0,0.0,1.0,23.0,0.0,1.0,2.0,6.0,19.0,0.0,83.0,18.0,5.0,0.0,0.0,23.0,0.0,0.0,5.0,11.0,2.0,101.0,101.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,79.0,0.0,280.0,53.0,23.0,16.0,14.0,333.0,333.0,0.0,0.0,55.0,278.0,5.0,5.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0
Mono,-2.0,28.0,84.0,112.0,67.0,45.0,0.0,3.0,0.0,17.0,0.0,2.0,0.0,5.0,45.0,0.0,19.0,4.0,3.0,0.0,0.0,42.0,0.0,0.0,3.0,1.0,0.0,23.0,23.0,402.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,2.0,166.0,54.0,42.0,4.0,8.0,220.0,220.0,0.0,0.0,46.0,174.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
Monterey,-2.0,788.0,1428.0,2216.0,1526.0,757.0,1.0,9.0,57.0,599.0,3.0,17.0,18.0,95.0,690.0,0.0,2084.0,435.0,69.0,1.0,0.0,678.0,9.0,0.0,70.0,345.0,20.0,2519.0,2519.0,28005.0,0.0,88.0,0.0,0.0,1.0,0.0,458.0,2061.0,0.0,8587.0,1783.0,687.0,753.0,343.0,10370.0,10281.0,88.0,1.0,1588.0,8782.0,79.0,79.0,0.0,0.0,179.0,1.0,0.0,79.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,182.0,180.0,2.0,0.0
Napa,0.0,201.0,338.0,539.0,371.0,201.0,0.0,36.0,2.0,114.0,0.0,20.0,7.0,47.0,168.0,0.0,213.0,67.0,11.0,0.0,0.0,189.0,0.0,1.0,11.0,56.0,0.0,280.0,280.0,4259.0,0.0,14.0,0.0,0.0,7.0,0.0,28.0,252.0,0.0,1415.0,301.0,190.0,52.0,59.0,1716.0,1699.0,12.0,5.0,196.0,1520.0,16.0,16.0,0.0,0.0,55.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,56.0,55.0,1.0,0.0
Nevada,0.0,314.0,335.0,649.0,317.0,197.0,5.0,43.0,14.0,87.0,0.0,29.0,3.0,16.0,332.0,0.0,868.0,87.0,14.0,0.0,0.0,183.0,0.0,0.0,14.0,71.0,2.0,955.0,955.0,4137.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,878.0,0.0,961.0,357.0,183.0,102.0,72.0,1318.0,1318.0,0.0,0.0,296.0,1022.0,18.0,18.0,0.0,0.0,43.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,45.0,43.0,2.0,11.0
Orange,483.0,3153.0,5536.0,8689.0,6406.0,3970.0,51.0,458.0,1.0,1788.0,1.0,817.0,0.0,647.0,2283.0,-129.0,10934.0,596.0,535.0,11.0,1.0,3304.0,88.0,31.0,547.0,-21.0,70.0,11530.0,11365.0,118277.0,72.0,1472.0,162.0,423.0,0.0,3.0,129.0,11401.0,189.0,32271.0,4373.0,3423.0,21.0,929.0,36644.0,35343.0,972.0,329.0,2892.0,33752.0,678.0,658.0,13.0,0.0,1325.0,35.0,8.0,671.0,7.0,0.0,0.0,66.0,1.0,0.0,7.0,0.0,1435.0,1368.0,67.0,0.0
Placer,0.0,289.0,871.0,1160.0,838.0,462.0,0.0,0.0,1.0,342.0,0.0,0.0,0.0,33.0,322.0,0.0,1163.0,65.0,54.0,1.0,0.0,401.0,5.0,1.0,55.0,0.0,10.0,1228.0,1208.0,11615.0,0.0,69.0,20.0,12.0,18.0,0.0,86.0,1142.0,0.0,3351.0,578.0,407.0,0.0,171.0,3929.0,3874.0,34.0,21.0,448.0,3481.0,66.0,64.0,1.0,0.0,126.0,0.0,1.0,65.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,144.0,127.0,17.0,0.0
Plumas,0.0,22.0,67.0,89.0,61.0,36.0,0.0,0.0,3.0,16.0,0.0,0.0,1.0,5.0,28.0,0.0,133.0,13.0,9.0,0.0,0.0,27.0,0.0,0.0,9.0,4.0,0.0,146.0,146.0,979.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,123.0,0.0,257.0,45.0,27.0,11.0,7.0,302.0,302.0,0.0,0.0,21.0,281.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0
Riverside,-83.0,2501.0,8038.0,10539.0,8034.0,4550.0,0.0,0.0,362.0,2841.0,0.0,0.0,28.0,253.0,2505.0,222.0,16698.0,401.0,757.0,19.0,0.0,3680.0,77.0,17.0,776.0,-854.0,479.0,17099.0,16873.0,155275.0,38.0,1109.0,225.0,157.0,0.0,1.0,416.0,16683.0,299.0,36726.0,5110.0,3774.0,854.0,482.0,41836.0,40790.0,892.0,154.0,3666.0,38170.0,1249.0,1193.0,11.0,0.0,3250.0,29.0,8.0,1204.0,45.0,0.0,0.0,61.0,1.0,0.0,45.0,0.0,3349.0,3287.0,62.0,0.0
Sacramento,-300.0,2813.0,7317.0,10130.0,7158.0,3862.0,202.0,940.0,430.0,2439.0,6.0,845.0,0.0,427.0,2972.0,0.0,19314.0,532.0,647.0,18.0,2.0,3129.0,40.0,26.0,667.0,-369.0,234.0,19846.0,19143.0,154853.0,67.0,2068.0,691.0,389.0,3.0,12.0,343.0,19503.0,0.0,39213.0,5745.0,3195.0,674.0,1876.0,44958.0,43986.0,692.0,280.0,4391.0,40567.0,1147.0,1086.0,55.0,1.0,1829.0,21.0,10.0,1142.0,5.0,0.0,0.0,72.0,1.0,0.0,5.0,0.0,1933.0,1860.0,73.0,0.0
San Benito,0.0,282.0,235.0,517.0,233.0,135.0,1.0,34.0,2.0,82.0,0.0,45.0,0.0,14.0,284.0,0.0,295.0,45.0,17.0,0.0,0.0,116.0,2.0,0.0,17.0,27.0,1.0,340.0,340.0,4405.0,0.0,11.0,0.0,0.0,3.0,0.0,38.0,302.0,0.0,1436.0,204.0,118.0,48.0,38.0,1640.0,1626.0,11.0,3.0,150.0,1490.0,31.0,31.0,0.0,0.0,61.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,1.0
San Bernardino,-77.0,2662.0,10522.0,13184.0,10375.0,6150.0,1.0,15.0,288.0,3453.0,0.0,4.0,31.0,453.0,2809.0,364.0,25234.0,357.0,658.0,13.0,0.0,5335.0,112.0,32.0,671.0,-714.0,400.0,25591.0,25296.0,227998.0,52.0,1429.0,291.0,408.0,0.0,4.0,477.0,25114.0,156.0,55122.0,6765.0,5479.0,714.0,572.0,61887.0,60425.0,1096.0,366.0,4535.0,57352.0,1728.0,1691.0,16.0,1.0,5240.0,51.0,21.0,1708.0,20.0,0.0,0.0,46.0,1.0,0.0,20.0,0.0,5359.0,5312.0,47.0,0.0
San Diego,-178.0,8288.0,7576.0,15864.0,8083.0,4166.0,342.0,1603.0,0.0,3391.0,0.0,2338.0,0.0,526.0,7781.0,-1162.0,17275.0,1599.0,579.0,18.0,2.0,3475.0,66.0,26.0,599.0,806.0,194.0,18874.0,18511.0,131152.0,60.0,1182.0,357.0,337.0,0.0,6.0,199.0,18675.0,404.0,34436.0,6158.0,3567.0,826.0,1765.0,40594.0,39688.0,657.0,249.0,3812.0,36782.0,1281.0,1238.0,27.0,1.0,1806.0,28.0,9.0,1266.0,15.0,0.0,0.0,106.0,3.0,0.0,15.0,0.0,1952.0,1843.0,109.0,0.0
San Francisco,434.0,1626.0,2569.0,4195.0,2992.0,1965.0,37.0,607.0,1.0,902.0,1.0,362.0,0.0,124.0,1203.0,-137.0,2973.0,199.0,113.0,14.0,0.0,1763.0,33.0,42.0,127.0,49.0,23.0,3172.0,3012.0,35509.0,15.0,686.0,157.0,649.0,0.0,3.0,44.0,3128.0,93.0,17277.0,2038.0,1838.0,-49.0,249.0,19315.0,18512.0,348.0,455.0,1642.0,17673.0,225.0,211.0,13.0,0.0,532.0,13.0,6.0,224.0,1.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,562.0,551.0,11.0,0.0
San Joaquin,-5.0,3987.0,3033.0,7020.0,3015.0,1720.0,54.0,262.0,217.0,816.0,6.0,56.0,98.0,164.0,4005.0,0.0,10997.0,1190.0,258.0,0.0,0.0,1438.0,21.0,3.0,258.0,897.0,35.0,12187.0,12182.0,71003.0,1.0,392.0,5.0,52.0,34.0,0.0,780.0,11407.0,0.0,8544.0,3006.0,1462.0,941.0,603.0,11550.0,11129.0,352.0,69.0,2266.0,9284.0,313.0,309.0,0.0,0.0,808.0,9.0,1.0,309.0,4.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,832.0,818.0,14.0,1.0
