,PART A:    APPLICATIONS FOR FOOD STAMPS,,,,,,,,,,"PART A:    APPLICATIONS FOR FOOD STAMPS, cont'd",,,,,PART B:    CERTIFIED CASELOAD MOVEMENT,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,,"PART B:    CERTIFIED CASELOAD MOVEMENT, cont'd",,,,,,,,,,PART C:    RECERTIFICATIONS,,,,,,,,,,"PART C:    RECERTIFICATIONS, cont'd",,,,,,,,,
Colusa,,81.0,91.0,172.0,89.0,44.0,0.0,13.0,4.0,31.0,0.0,11.0,1.0,9.0,83.0,,80.0,20.0,7.0,0.0,0.0,36.0,1.0,0.0,7.0,13.0,0.0,100.0,100.0,1757.0,0.0,6.0,0.0,0.0,0.0,0.0,19.0,81.0,,453.0,92.0,37.0,23.0,32.0,545.0,539.0,6.0,0.0,83.0,462.0,6.0,6.0,0.0,0.0,24.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0
Contra Costa,-94.0,3277.0,3118.0,6395.0,3026.0,1552.0,47.0,332.0,43.0,1157.0,14.0,604.0,38.0,236.0,3369.0,-103.0,6315.0,177.0,198.0,4.0,0.0,1328.0,18.0,4.0,202.0,-97.0,72.0,6492.0,6406.0,54377.0,15.0,352.0,85.0,71.0,0.0,1.0,96.0,6396.0,139.0,15959.0,2399.0,1350.0,97.0,952.0,18358.0,18107.0,202.0,49.0,2357.0,16001.0,437.0,431.0,3.0,0.0,903.0,17.0,0.0,434.0,3.0,0.0,0.0,34.0,1.0,0.0,3.0,0.0,955.0,920.0,35.0,0.0
Del Norte,,118.0,223.0,341.0,195.0,132.0,0.0,1.0,5.0,48.0,0.0,4.0,5.0,5.0,146.0,,1125.0,76.0,20.0,0.0,0.0,112.0,0.0,0.0,20.0,49.0,7.0,1201.0,1201.0,5305.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1112.0,,1051.0,274.0,112.0,85.0,77.0,1325.0,1320.0,4.0,1.0,291.0,1034.0,24.0,24.0,0.0,0.0,79.0,0.0,0.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,82.0,79.0,3.0,0.0
El Dorado,126.0,306.0,870.0,1176.0,682.0,422.0,0.0,5.0,3.0,204.0,0.0,1.0,0.0,53.0,494.0,-848.0,530.0,123.0,36.0,0.0,0.0,383.0,2.0,1.0,36.0,80.0,7.0,653.0,647.0,8905.0,0.0,29.0,6.0,8.0,1.0,0.0,40.0,613.0,999.0,3264.0,412.0,386.0,-80.0,106.0,3676.0,3648.0,21.0,7.0,281.0,3395.0,42.0,42.0,0.0,0.0,310.0,1.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,311.0,0.0,0.0
Fresno,0.0,1272.0,5412.0,6684.0,5437.0,4141.0,0.0,0.0,1.0,1117.0,0.0,1.0,0.0,178.0,1247.0,14.0,18274.0,174.0,341.0,4.0,0.0,3755.0,32.0,9.0,345.0,-284.0,113.0,18448.0,18355.0,191736.0,34.0,627.0,93.0,127.0,0.0,0.0,188.0,18260.0,46.0,51394.0,6361.0,3796.0,284.0,2281.0,57755.0,57160.0,496.0,99.0,6106.0,51649.0,1346.0,1326.0,8.0,0.0,3159.0,22.0,5.0,1334.0,12.0,0.0,0.0,199.0,4.0,0.0,12.0,0.0,3389.0,3186.0,203.0,0.0
Glenn,0.0,77.0,298.0,375.0,153.0,76.0,0.0,0.0,4.0,60.0,0.0,0.0,1.0,12.0,222.0,-201.0,218.0,18.0,10.0,0.0,0.0,66.0,0.0,0.0,10.0,4.0,4.0,236.0,236.0,3188.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,225.0,102.0,864.0,74.0,66.0,-4.0,12.0,938.0,933.0,5.0,0.0,141.0,797.0,22.0,22.0,0.0,0.0,84.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,0.0
Humboldt,,236.0,992.0,1228.0,1020.0,496.0,4.0,83.0,52.0,385.0,2.0,56.0,11.0,76.0,208.0,,969.0,168.0,31.0,0.0,0.0,464.0,1.0,0.0,31.0,125.0,12.0,1137.0,1137.0,13784.0,0.0,36.0,0.0,4.0,0.0,0.0,181.0,956.0,,4935.0,925.0,465.0,207.0,253.0,5860.0,5845.0,11.0,4.0,744.0,5116.0,66.0,66.0,0.0,0.0,204.0,2.0,1.0,66.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,214.0,207.0,7.0,0.0
Imperial,-10.0,564.0,974.0,1538.0,1069.0,590.0,0.0,0.0,27.0,396.0,0.0,0.0,2.0,54.0,469.0,112.0,2514.0,77.0,67.0,1.0,0.0,503.0,14.0,5.0,68.0,-45.0,54.0,2591.0,2552.0,30659.0,9.0,317.0,39.0,38.0,0.0,0.0,78.0,2513.0,120.0,8510.0,648.0,522.0,45.0,81.0,9158.0,8839.0,275.0,44.0,850.0,8308.0,192.0,182.0,2.0,0.0,682.0,13.0,3.0,184.0,8.0,0.0,0.0,5.0,1.0,0.0,8.0,0.0,704.0,698.0,6.0,0.0
Inyo,0.0,37.0,126.0,163.0,122.0,72.0,0.0,0.0,1.0,43.0,0.0,1.0,0.0,6.0,41.0,0.0,101.0,-3.0,6.0,0.0,0.0,66.0,0.0,0.0,6.0,-11.0,2.0,98.0,98.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,89.0,0.0,587.0,87.0,66.0,11.0,10.0,674.0,674.0,0.0,0.0,63.0,611.0,5.0,5.0,0.0,0.0,67.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,0.0,0.0
Kern,-110.0,1767.0,4811.0,6578.0,4703.0,2997.0,0.0,4.0,74.0,1355.0,0.0,2.0,10.0,267.0,1875.0,0.0,11858.0,671.0,297.0,4.0,0.0,2629.0,53.0,14.0,301.0,-35.0,405.0,12529.0,12491.0,123430.0,25.0,727.0,38.0,109.0,0.0,0.0,363.0,12166.0,0.0,32143.0,4169.0,2696.0,35.0,1438.0,36312.0,35576.0,649.0,87.0,3361.0,32951.0,948.0,905.0,5.0,0.0,2926.0,26.0,14.0,910.0,38.0,0.0,0.0,50.0,0.0,0.0,38.0,0.0,3016.0,2966.0,50.0,0.0
Kings,,1714.0,799.0,2513.0,822.0,542.0,0.0,0.0,7.0,245.0,0.0,0.0,2.0,26.0,1691.0,,1491.0,34.0,52.0,2.0,0.0,477.0,9.0,2.0,54.0,-48.0,28.0,1525.0,1513.0,20097.0,5.0,89.0,12.0,46.0,0.0,0.0,65.0,1460.0,,6352.0,589.0,488.0,48.0,53.0,6941.0,6825.0,77.0,39.0,523.0,6418.0,135.0,129.0,1.0,0.0,527.0,7.0,4.0,130.0,5.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,540.0,538.0,2.0,0.0
Lake,,339.0,512.0,851.0,397.0,218.0,0.0,0.0,12.0,148.0,0.0,0.0,2.0,17.0,454.0,,1044.0,70.0,18.0,0.0,0.0,199.0,1.0,0.0,18.0,39.0,13.0,1114.0,1114.0,7697.0,3.0,20.0,0.0,2.0,3.0,0.0,153.0,961.0,,2215.0,477.0,200.0,9.0,268.0,2692.0,2677.0,12.0,3.0,234.0,2458.0,32.0,32.0,0.0,0.0,334.0,2.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,336.0,0.0,0.0
Lassen,,506.0,156.0,662.0,106.0,94.0,1.0,6.0,3.0,5.0,0.0,5.0,0.0,4.0,556.0,,258.0,28.0,8.0,0.0,0.0,86.0,0.0,0.0,8.0,18.0,2.0,286.0,283.0,2853.0,0.0,6.0,3.0,0.0,1.0,0.0,48.0,238.0,,673.0,128.0,86.0,39.0,3.0,801.0,797.0,3.0,1.0,170.0,631.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,2.0,1.0,1.0,1.0
Los Angeles  *,-5531.0,8508.0,47605.0,56113.0,42492.0,28384.0,0.0,0.0,1962.0,10198.0,0.0,0.0,617.0,1331.0,13621.0,-2558.0,84868.0,7061.0,3287.0,89.0,3.0,24384.0,397.0,224.0,3379.0,215.0,3467.0,91929.0,90020.0,886833.0,468.0,8194.0,1877.0,2869.0,26.0,32.0,4115.0,87814.0,-1381.0,279846.0,38752.0,25005.0,47.0,13700.0,318598.0,310890.0,5376.0,2332.0,35677.0,282921.0,6978.0,6375.0,152.0,2.0,15707.0,287.0,111.0,6529.0,445.0,4.0,0.0,1406.0,56.0,10.0,449.0,0.0,17577.0,16105.0,1472.0,0.0
Madera,,896.0,1037.0,1933.0,637.0,352.0,0.0,0.0,9.0,211.0,0.0,0.0,0.0,65.0,1296.0,,886.0,283.0,41.0,0.0,0.0,311.0,0.0,0.0,41.0,206.0,36.0,1169.0,1168.0,21235.0,1.0,24.0,1.0,0.0,9.0,0.0,64.0,1105.0,,6225.0,752.0,311.0,243.0,198.0,6977.0,6949.0,23.0,5.0,410.0,6567.0,41.0,41.0,0.0,0.0,303.0,6.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,311.0,0.0,0.0
Marin,-228.0,87.0,699.0,786.0,503.0,292.0,0.0,2.0,6.0,177.0,0.0,0.0,0.0,28.0,283.0,-481.0,525.0,220.0,29.0,0.0,0.0,260.0,2.0,1.0,29.0,180.0,11.0,745.0,734.0,7433.0,2.0,53.0,10.0,37.0,0.0,1.0,76.0,669.0,546.0,3509.0,181.0,263.0,-180.0,98.0,3690.0,3619.0,41.0,30.0,390.0,3300.0,38.0,37.0,0.0,1.0,264.0,0.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,265.0,0.0,0.0
Mariposa,,82.0,69.0,151.0,64.0,39.0,0.0,0.0,2.0,15.0,0.0,0.0,2.0,6.0,87.0,,117.0,17.0,3.0,0.0,0.0,36.0,0.0,0.0,3.0,0.0,14.0,134.0,134.0,1314.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,128.0,,408.0,47.0,36.0,6.0,5.0,455.0,455.0,0.0,0.0,7.0,448.0,7.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0
Mendocino,87.0,165.0,644.0,809.0,573.0,417.0,0.0,0.0,9.0,130.0,0.0,0.0,0.0,17.0,236.0,0.0,718.0,122.0,38.0,0.0,0.0,378.0,0.0,1.0,38.0,30.0,54.0,840.0,837.0,11195.0,3.0,28.0,3.0,6.0,0.0,0.0,99.0,741.0,0.0,4755.0,521.0,379.0,49.0,93.0,5276.0,5246.0,26.0,4.0,271.0,5005.0,15.0,15.0,0.0,0.0,180.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0,181.0,0.0,0.0
Merced,-3.0,865.0,1711.0,2576.0,1747.0,856.0,2.0,15.0,119.0,609.0,0.0,4.0,17.0,146.0,829.0,103.0,5228.0,71.0,136.0,0.0,0.0,710.0,9.0,1.0,136.0,-224.0,159.0,5299.0,5274.0,45788.0,5.0,116.0,24.0,5.0,0.0,1.0,192.0,5107.0,105.0,11507.0,1126.0,720.0,224.0,182.0,12633.0,12536.0,93.0,4.0,879.0,11754.0,416.0,388.0,1.0,0.0,1000.0,3.0,2.0,389.0,27.0,0.0,0.0,17.0,0.0,0.0,27.0,0.0,1022.0,1005.0,17.0,0.0
Modoc,-1.0,38.0,57.0,95.0,71.0,36.0,1.0,3.0,7.0,25.0,0.0,2.0,0.0,3.0,24.0,0.0,63.0,17.0,2.0,0.0,0.0,34.0,0.0,0.0,2.0,12.0,3.0,80.0,80.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,65.0,0.0,310.0,75.0,34.0,22.0,19.0,385.0,385.0,0.0,0.0,68.0,317.0,2.0,2.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,17.0,1.0,0.0
Mono,0.0,28.0,62.0,90.0,58.0,33.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,5.0,32.0,1.0,33.0,1.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,-1.0,1.0,34.0,34.0,492.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,31.0,-1.0,257.0,34.0,32.0,1.0,1.0,291.0,289.0,2.0,0.0,59.0,232.0,3.0,3.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0
Monterey,-22.0,857.0,1624.0,2481.0,1764.0,996.0,0.0,0.0,40.0,605.0,0.0,0.0,1.0,122.0,717.0,185.0,4832.0,135.0,170.0,0.0,0.0,814.0,11.0,1.0,170.0,-149.0,114.0,4967.0,4947.0,35242.0,1.0,140.0,20.0,8.0,0.0,0.0,118.0,4849.0,159.0,9071.0,1083.0,826.0,149.0,108.0,10154.0,10027.0,115.0,12.0,724.0,9430.0,104.0,103.0,0.0,0.0,425.0,4.0,0.0,103.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,435.0,429.0,6.0,0.0
Napa,-74.0,3.0,764.0,767.0,320.0,213.0,0.0,0.0,4.0,52.0,0.0,0.0,1.0,50.0,447.0,54.0,359.0,58.0,15.0,1.0,0.0,195.0,2.0,0.0,16.0,35.0,7.0,417.0,415.0,5812.0,3.0,25.0,2.0,5.0,0.0,0.0,9.0,408.0,2.0,1977.0,177.0,197.0,-35.0,15.0,2154.0,2121.0,26.0,7.0,238.0,1916.0,14.0,13.0,1.0,0.0,158.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,158.0,0.0,0.0
Nevada,0.0,328.0,384.0,712.0,449.0,255.0,4.0,64.0,11.0,159.0,0.0,55.0,1.0,23.0,263.0,0.0,904.0,69.0,23.0,0.0,0.0,232.0,0.0,0.0,23.0,44.0,2.0,973.0,973.0,4901.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,907.0,0.0,1229.0,430.0,232.0,106.0,92.0,1659.0,1659.0,0.0,0.0,332.0,1327.0,12.0,12.0,0.0,0.0,65.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,66.0,65.0,1.0,1.0
Orange,,3804.0,6600.0,10404.0,6594.0,4337.0,5.0,35.0,146.0,1619.0,3.0,57.0,59.0,433.0,3810.0,,14587.0,382.0,463.0,6.0,0.0,3716.0,101.0,51.0,469.0,-157.0,70.0,14969.0,14783.0,155876.0,100.0,1893.0,183.0,574.0,1.0,3.0,198.0,14771.0,,43387.0,5388.0,3868.0,157.0,1363.0,48775.0,47026.0,1314.0,435.0,4271.0,44504.0,887.0,862.0,12.0,0.0,2001.0,49.0,9.0,874.0,13.0,0.0,0.0,122.0,6.0,2.0,13.0,0.0,2189.0,2059.0,130.0,0.0
Placer,,673.0,905.0,1578.0,956.0,454.0,15.0,60.0,0.0,441.0,0.0,167.0,0.0,61.0,622.0,,1143.0,105.0,59.0,0.0,0.0,392.0,1.0,2.0,59.0,40.0,6.0,1248.0,1222.0,13342.0,0.0,87.0,26.0,17.0,13.0,0.0,120.0,1128.0,,3982.0,587.0,395.0,-40.0,232.0,4569.0,4510.0,37.0,22.0,520.0,4049.0,85.0,83.0,1.0,0.0,198.0,3.0,1.0,84.0,1.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,219.0,202.0,17.0,0.0
Plumas,,43.0,104.0,147.0,91.0,47.0,1.0,0.0,5.0,29.0,0.0,4.0,1.0,9.0,56.0,,82.0,16.0,4.0,0.0,0.0,43.0,0.0,0.0,4.0,12.0,0.0,98.0,98.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,85.0,,379.0,59.0,43.0,7.0,9.0,438.0,438.0,0.0,0.0,51.0,387.0,3.0,3.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0
Riverside,-110.0,2837.0,9425.0,12262.0,9157.0,5092.0,0.0,1.0,379.0,3343.0,0.0,0.0,37.0,306.0,3105.0,374.0,18628.0,114.0,658.0,19.0,0.0,4308.0,91.0,16.0,677.0,-1065.0,502.0,18742.0,18509.0,199162.0,73.0,1423.0,228.0,231.0,0.0,5.0,502.0,18240.0,586.0,53462.0,6204.0,4415.0,1065.0,724.0,59666.0,58248.0,1220.0,198.0,5376.0,54290.0,1398.0,1331.0,13.0,0.0,4517.0,56.0,17.0,1344.0,54.0,0.0,0.0,56.0,1.0,0.0,54.0,0.0,4647.0,4590.0,57.0,0.0
Sacramento,,2910.0,6911.0,9821.0,6788.0,3767.0,40.0,96.0,91.0,2526.0,20.0,534.0,0.0,404.0,3033.0,,20256.0,206.0,538.0,8.0,0.0,3159.0,49.0,13.0,546.0,-591.0,251.0,20462.0,19828.0,175867.0,63.0,2030.0,630.0,349.0,0.0,4.0,346.0,20116.0,,47570.0,6609.0,3221.0,713.0,2675.0,54179.0,53123.0,782.0,274.0,6117.0,48062.0,1349.0,1292.0,41.0,0.0,2668.0,34.0,13.0,1333.0,16.0,0.0,0.0,147.0,2.0,0.0,16.0,0.0,2864.0,2715.0,149.0,0.0
San Benito,3.0,276.0,233.0,509.0,239.0,144.0,1.0,0.0,7.0,71.0,0.0,0.0,0.0,17.0,270.0,14.0,571.0,85.0,21.0,0.0,0.0,123.0,0.0,0.0,21.0,56.0,8.0,656.0,651.0,5488.0,0.0,32.0,5.0,1.0,2.0,0.0,36.0,620.0,4.0,1548.0,104.0,123.0,-56.0,37.0,1652.0,1626.0,24.0,2.0,170.0,1482.0,28.0,26.0,1.0,0.0,164.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,164.0,164.0,0.0,0.0
San Bernardino,-77.0,2597.0,11348.0,13945.0,10990.0,6395.0,0.0,2.0,344.0,3788.0,0.0,1.0,32.0,431.0,2955.0,492.0,27633.0,242.0,642.0,10.0,1.0,5630.0,84.0,28.0,653.0,-940.0,529.0,27875.0,27577.0,281274.0,77.0,1688.0,290.0,501.0,0.0,8.0,577.0,27298.0,466.0,77459.0,7526.0,5742.0,940.0,844.0,84985.0,83227.0,1354.0,404.0,6051.0,78934.0,2199.0,2108.0,25.0,1.0,6686.0,63.0,21.0,2134.0,65.0,0.0,0.0,70.0,0.0,0.0,65.0,0.0,6840.0,6770.0,70.0,0.0
San Diego,-207.0,10084.0,8980.0,19064.0,8970.0,5488.0,154.0,804.0,7.0,2943.0,6.0,1292.0,0.0,532.0,10094.0,-354.0,19196.0,874.0,509.0,7.0,0.0,4812.0,109.0,51.0,516.0,20.0,338.0,20070.0,19639.0,172024.0,119.0,1849.0,428.0,600.0,0.0,3.0,247.0,19823.0,2020.0,52038.0,7728.0,4972.0,-20.0,2776.0,59766.0,58170.0,1146.0,450.0,7165.0,52601.0,1443.0,1389.0,36.0,0.0,2475.0,53.0,12.0,1425.0,18.0,0.0,0.0,229.0,2.0,1.0,18.0,0.0,2772.0,2540.0,232.0,0.0
San Francisco,-151.0,1631.0,3383.0,5014.0,3697.0,2411.0,7.0,90.0,0.0,1169.0,0.0,230.0,0.0,117.0,1317.0,-63.0,3284.0,41.0,83.0,6.0,1.0,2254.0,34.0,33.0,90.0,-78.0,29.0,3325.0,3165.0,41836.0,17.0,887.0,158.0,821.0,4.0,2.0,50.0,3275.0,151.0,20685.0,2794.0,2321.0,78.0,395.0,23479.0,22399.0,496.0,584.0,2257.0,21222.0,251.0,241.0,9.0,0.0,798.0,17.0,6.0,250.0,1.0,0.0,0.0,32.0,0.0,0.0,1.0,0.0,853.0,821.0,32.0,0.0
San Joaquin  a/,0.0,3710.0,5781.0,9491.0,2620.0,1508.0,25.0,133.0,175.0,691.0,2.0,14.0,70.0,176.0,6871.0,-6533.0,6656.0,758.0,249.0,6.0,0.0,1231.0,17.0,5.0,255.0,436.0,67.0,7414.0,7371.0,83651.0,24.0,510.0,43.0,66.0,0.0,0.0,241.0,7173.0,10904.0,22722.0,937.0,1253.0,-436.0,120.0,23659.0,23197.0,403.0,59.0,2567.0,21092.0,515.0,513.0,2.0,0.0,1645.0,9.0,3.0,515.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1659.0,1657.0,2.0,0.0
