county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-1980.0,56555.0,115573.0,172128.0,110196.0,62984.0,1524.0,6216.0,4928.0,33827.0,362.0,6129.0,1737.0,6720.0,61932.0,-88.0,280907.0,14739.0,9018.0,214.0,10.0,52581.0,711.0,450.0,9242.0,726.0,4771.0,295646.0,290628.0,2317208.0,970.0,17422.0,4945.0,5725.0,307.0,73.0,11404.0,284242.0,4251.0,606270.0,87777.0,53742.0,11489.0,22546.0,694047.0,678882.0,10568.0,4597.0,82491.0,611556.0,17855.0,17049.0,286.0,7.0,34022.0,503.0,177.0,17342.0,502.0,11.0,0.0,1953.0,63.0,13.0,513.0,31.0,36731.0,34702.0,2029.0,41.0,2008,JUN,7740.0,38755.0,6491.0,8457.0,4163.0,887177.0,102516.0,61599.0,925.0,460.0,62984.0,12215.0,27317.0,989693.0,969510.0,15513.0,4670.0,93895.0,895798.0,54586.0,51071.0,789.0,184.0,52044.0,2455.0,74.0,13.0,2542.0,72.0,2.0,2008-06-01
Alameda,1.0,2610.0,3611.0,6221.0,3415.0,1951.0,145.0,518.0,48.0,1147.0,24.0,524.0,31.0,238.0,2806.0,-656.0,11143.0,881.0,343.0,11.0,0.0,1565.0,19.0,13.0,354.0,402.0,125.0,12024.0,11751.0,83893.0,67.0,765.0,268.0,307.0,0.0,5.0,173.0,11851.0,65.0,24290.0,3162.0,1597.0,499.0,1066.0,27452.0,26809.0,413.0,230.0,3008.0,24444.0,732.0,707.0,12.0,0.0,1235.0,21.0,15.0,719.0,13.0,0.0,0.0,101.0,4.0,1.0,13.0,4.0,1377.0,1271.0,106.0,12.0,2008,JUN,663.0,1195.0,548.0,269.0,-591.0,35433.0,4043.0,1908.0,30.0,13.0,1951.0,901.0,1191.0,39476.0,38560.0,681.0,235.0,3181.0,36295.0,2109.0,1942.0,33.0,15.0,1990.0,114.0,4.0,1.0,119.0,16.0,2.0,2008-06-01
Alpine,0.0,3.0,5.0,8.0,5.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,31.0,6.0,4.0,1.0,1.0,37.0,37.0,0.0,0.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,JUN,5.0,0.0,0.0,0.0,0.0,38.0,7.0,5.0,0.0,0.0,5.0,1.0,1.0,45.0,45.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2008-06-01
Amador,0.0,81.0,116.0,197.0,119.0,74.0,1.0,4.0,1.0,29.0,0.0,6.0,0.0,15.0,78.0,0.0,222.0,32.0,7.0,0.0,0.0,67.0,0.0,0.0,7.0,24.0,1.0,254.0,254.0,1574.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,229.0,0.0,456.0,125.0,67.0,36.0,22.0,581.0,581.0,0.0,0.0,132.0,449.0,3.0,3.0,0.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,2008,JUN,5.0,30.0,6.0,15.0,0.0,678.0,157.0,74.0,0.0,0.0,74.0,60.0,23.0,835.0,835.0,0.0,0.0,157.0,678.0,23.0,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,2008-06-01
Butte,0.0,2126.0,1120.0,3246.0,1025.0,569.0,15.0,66.0,64.0,292.0,5.0,73.0,21.0,79.0,2221.0,0.0,1926.0,169.0,50.0,0.0,0.0,519.0,0.0,0.0,50.0,101.0,18.0,2095.0,2095.0,19722.0,0.0,24.0,0.0,2.0,14.0,0.0,239.0,1856.0,0.0,8882.0,838.0,519.0,84.0,235.0,9720.0,9680.0,24.0,16.0,774.0,8946.0,127.0,125.0,0.0,1.0,185.0,2.0,2.0,126.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,9.0,192.0,189.0,3.0,3.0,2008,JUN,81.0,356.0,78.0,100.0,0.0,10808.0,1007.0,569.0,0.0,0.0,569.0,185.0,253.0,11815.0,11775.0,24.0,16.0,1013.0,10802.0,319.0,310.0,2.0,3.0,315.0,3.0,0.0,1.0,4.0,12.0,2.0,2008-06-01
Calaveras,0.0,135.0,160.0,295.0,144.0,92.0,3.0,3.0,4.0,28.0,0.0,6.0,6.0,14.0,151.0,-11.0,232.0,48.0,17.0,0.0,0.0,75.0,0.0,0.0,17.0,29.0,2.0,280.0,280.0,2439.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,241.0,-4.0,747.0,124.0,75.0,25.0,24.0,871.0,871.0,0.0,0.0,121.0,750.0,11.0,11.0,0.0,0.0,34.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,36.0,34.0,2.0,0.0,2008,JUN,6.0,32.0,6.0,20.0,-15.0,979.0,172.0,92.0,0.0,0.0,92.0,54.0,26.0,1151.0,1151.0,0.0,0.0,160.0,991.0,47.0,45.0,0.0,0.0,45.0,2.0,0.0,0.0,2.0,2.0,2.0,2008-06-01
Colusa,0.0,40.0,78.0,118.0,77.0,45.0,0.0,3.0,6.0,19.0,0.0,1.0,2.0,5.0,41.0,0.0,66.0,22.0,9.0,0.0,0.0,36.0,0.0,0.0,9.0,13.0,0.0,88.0,87.0,1436.0,0.0,14.0,1.0,1.0,0.0,0.0,21.0,67.0,0.0,405.0,63.0,36.0,23.0,4.0,468.0,454.0,13.0,1.0,86.0,382.0,8.0,8.0,0.0,0.0,21.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0,0.0,2008,JUN,3.0,25.0,1.0,7.0,0.0,471.0,85.0,45.0,0.0,0.0,45.0,36.0,4.0,556.0,541.0,14.0,1.0,107.0,449.0,30.0,29.0,0.0,0.0,29.0,1.0,0.0,0.0,1.0,0.0,2.0,2008-06-01
Contra Costa,274.0,1738.0,2029.0,3767.0,2159.0,1053.0,59.0,278.0,77.0,818.0,26.0,395.0,18.0,193.0,1608.0,-58.0,5263.0,106.0,185.0,8.0,0.0,853.0,7.0,0.0,193.0,-142.0,55.0,5369.0,5308.0,37978.0,12.0,205.0,60.0,59.0,4.0,1.0,56.0,5313.0,85.0,9677.0,1419.0,860.0,142.0,417.0,11096.0,10926.0,121.0,49.0,1438.0,9658.0,295.0,292.0,1.0,0.0,417.0,4.0,1.0,293.0,2.0,0.0,0.0,16.0,1.0,0.0,2.0,0.0,439.0,422.0,17.0,0.0,2008,JUN,337.0,895.0,421.0,211.0,27.0,14940.0,1525.0,1038.0,15.0,0.0,1053.0,0.0,472.0,16465.0,16234.0,181.0,50.0,1494.0,14971.0,734.0,709.0,5.0,1.0,715.0,18.0,1.0,0.0,19.0,0.0,2.0,2008-06-01
Del Norte,0.0,96.0,178.0,274.0,173.0,133.0,1.0,1.0,2.0,35.0,0.0,4.0,0.0,3.0,101.0,0.0,917.0,60.0,19.0,0.0,0.0,114.0,0.0,0.0,19.0,39.0,2.0,977.0,977.0,5255.0,0.0,3.0,0.0,0.0,3.0,0.0,69.0,908.0,0.0,786.0,259.0,114.0,91.0,54.0,1045.0,1039.0,3.0,3.0,274.0,771.0,26.0,26.0,0.0,0.0,60.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,60.0,0.0,3.0,2008,JUN,2.0,37.0,4.0,3.0,0.0,1703.0,319.0,133.0,0.0,0.0,133.0,130.0,56.0,2022.0,2016.0,3.0,3.0,343.0,1679.0,86.0,86.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,5.0,2.0,2008-06-01
El Dorado,-2.0,277.0,445.0,722.0,477.0,257.0,9.0,35.0,11.0,157.0,0.0,15.0,15.0,37.0,245.0,0.0,1093.0,134.0,48.0,0.0,0.0,208.0,1.0,0.0,48.0,79.0,7.0,1227.0,1158.0,5386.0,0.0,9.0,69.0,0.0,4.0,0.0,113.0,1114.0,0.0,1060.0,399.0,209.0,125.0,65.0,1459.0,1353.0,102.0,4.0,388.0,1071.0,24.0,24.0,0.0,0.0,61.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,61.0,0.0,3.0,2008,JUN,44.0,168.0,15.0,52.0,0.0,2153.0,533.0,256.0,1.0,0.0,257.0,204.0,72.0,2686.0,2511.0,171.0,4.0,501.0,2185.0,85.0,85.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,4.0,2.0,2008-06-01
