county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-1401.0,59192.0,100093.0,159285.0,97430.0,52962.0,1365.0,5231.0,5113.0,30492.0,473.0,5456.0,1996.0,6867.0,61855.0,-955.0,258792.0,15623.0,9172.0,185.0,5.0,42611.0,633.0,356.0,9362.0,2418.0,3843.0,274415.0,270137.0,2112654.0,853.0,14667.0,4211.0,5184.0,324.0,67.0,10719.0,263696.0,5299.0,549255.0,71468.0,43600.0,9826.0,18042.0,620723.0,607545.0,8887.0,4291.0,78478.0,542245.0,16191.0,15593.0,239.0,3.0,28577.0,432.0,143.0,15835.0,349.0,7.0,0.0,1614.0,50.0,14.0,356.0,399.0,30830.0,29152.0,1678.0,813.0,2007,SEP,6596.0,35605.0,5929.0,8863.0,4344.0,808047.0,87091.0,51783.0,818.0,361.0,52962.0,12244.0,21885.0,895138.0,877682.0,13098.0,4358.0,89197.0,805941.0,47021.0,44170.0,671.0,146.0,44987.0,1963.0,57.0,14.0,2034.0,1212.0,3.0,2007-09-01
Alameda,0.0,3440.0,3112.0,6552.0,3090.0,1599.0,104.0,401.0,51.0,1105.0,26.0,584.0,25.0,310.0,3462.0,-863.0,11287.0,973.0,350.0,7.0,1.0,1208.0,22.0,11.0,358.0,526.0,89.0,12260.0,12040.0,79610.0,38.0,659.0,216.0,251.0,0.0,4.0,179.0,12081.0,-211.0,22011.0,2534.0,1241.0,562.0,731.0,24545.0,23999.0,351.0,195.0,2543.0,22002.0,741.0,713.0,16.0,0.0,1012.0,13.0,5.0,729.0,12.0,0.0,0.0,67.0,4.0,0.0,12.0,2.0,1101.0,1030.0,71.0,5.0,2007,SEP,505.0,1156.0,610.0,335.0,-1074.0,33298.0,3507.0,1558.0,29.0,12.0,1599.0,1088.0,820.0,36805.0,36039.0,567.0,199.0,2722.0,34083.0,1842.0,1725.0,29.0,5.0,1759.0,79.0,4.0,0.0,83.0,7.0,3.0,2007-09-01
Alpine,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,36.0,2.0,2.0,0.0,0.0,38.0,38.0,0.0,0.0,8.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,7.0,1.0,6.0,0.0,2007,SEP,0.0,0.0,0.0,0.0,0.0,40.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,43.0,43.0,0.0,0.0,8.0,35.0,8.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,0.0,3.0,2007-09-01
Amador,0.0,73.0,97.0,170.0,91.0,53.0,1.0,3.0,2.0,26.0,2.0,2.0,0.0,10.0,79.0,0.0,180.0,29.0,4.0,0.0,0.0,49.0,0.0,0.0,4.0,25.0,0.0,209.0,209.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,172.0,0.0,396.0,115.0,49.0,47.0,19.0,511.0,511.0,0.0,0.0,117.0,394.0,4.0,4.0,0.0,0.0,15.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,2007,SEP,4.0,28.0,4.0,10.0,0.0,576.0,144.0,53.0,0.0,0.0,53.0,72.0,19.0,720.0,720.0,0.0,0.0,154.0,566.0,19.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,3.0,2007-09-01
Butte,0.0,2008.0,934.0,2942.0,901.0,503.0,22.0,58.0,80.0,243.0,16.0,41.0,21.0,54.0,2041.0,0.0,1943.0,216.0,65.0,0.0,0.0,436.0,0.0,2.0,65.0,134.0,17.0,2159.0,2157.0,18700.0,0.0,22.0,2.0,4.0,12.0,0.0,189.0,1970.0,0.0,7640.0,748.0,438.0,118.0,192.0,8388.0,8352.0,20.0,16.0,826.0,7562.0,93.0,91.0,0.0,1.0,132.0,0.0,1.0,92.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,13.0,136.0,133.0,3.0,4.0,2007,SEP,80.0,323.0,57.0,75.0,0.0,9583.0,964.0,501.0,0.0,2.0,503.0,252.0,209.0,10547.0,10509.0,22.0,16.0,1015.0,9532.0,229.0,223.0,0.0,2.0,225.0,4.0,0.0,0.0,4.0,17.0,3.0,2007-09-01
Calaveras,0.0,142.0,127.0,269.0,151.0,87.0,1.0,6.0,6.0,44.0,1.0,4.0,4.0,10.0,118.0,0.0,201.0,31.0,18.0,0.0,0.0,69.0,0.0,0.0,18.0,11.0,2.0,232.0,232.0,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,206.0,0.0,619.0,101.0,69.0,2.0,30.0,720.0,720.0,0.0,0.0,111.0,609.0,5.0,5.0,0.0,0.0,25.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,25.0,2.0,0.0,2007,SEP,7.0,50.0,5.0,14.0,0.0,820.0,132.0,87.0,0.0,0.0,87.0,13.0,32.0,952.0,952.0,0.0,0.0,137.0,815.0,32.0,30.0,0.0,0.0,30.0,2.0,0.0,0.0,2.0,0.0,3.0,2007-09-01
Colusa,0.0,29.0,60.0,89.0,58.0,23.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,2.0,31.0,0.0,63.0,27.0,4.0,0.0,0.0,18.0,1.0,0.0,4.0,19.0,4.0,90.0,90.0,1220.0,0.0,7.0,0.0,2.0,2.0,0.0,22.0,68.0,0.0,357.0,57.0,19.0,24.0,14.0,414.0,404.0,7.0,3.0,88.0,326.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2007,SEP,0.0,33.0,0.0,2.0,0.0,420.0,84.0,22.0,1.0,0.0,23.0,43.0,18.0,504.0,494.0,7.0,3.0,110.0,394.0,15.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,2007-09-01
Contra Costa,226.0,1517.0,1594.0,3111.0,1760.0,846.0,64.0,233.0,58.0,651.0,21.0,312.0,31.0,174.0,1351.0,-39.0,4812.0,38.0,190.0,2.0,0.0,639.0,8.0,7.0,192.0,-191.0,37.0,4850.0,4816.0,34523.0,6.0,163.0,32.0,54.0,0.0,2.0,85.0,4765.0,74.0,8580.0,1213.0,654.0,191.0,368.0,9793.0,9653.0,96.0,44.0,1348.0,8445.0,256.0,254.0,1.0,0.0,384.0,2.0,1.0,255.0,1.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,412.0,387.0,25.0,0.0,2007,SEP,297.0,709.0,333.0,205.0,35.0,13392.0,1251.0,829.0,10.0,7.0,846.0,0.0,405.0,14643.0,14469.0,128.0,46.0,1433.0,13210.0,668.0,638.0,3.0,1.0,642.0,26.0,0.0,0.0,26.0,0.0,3.0,2007-09-01
Del Norte,0.0,91.0,175.0,266.0,165.0,120.0,0.0,1.0,6.0,30.0,0.0,6.0,2.0,7.0,101.0,0.0,725.0,108.0,24.0,0.0,0.0,96.0,0.0,0.0,24.0,76.0,8.0,833.0,833.0,4141.0,0.0,2.0,0.0,0.0,4.0,0.0,73.0,760.0,0.0,913.0,228.0,96.0,77.0,55.0,1141.0,1135.0,2.0,4.0,299.0,842.0,18.0,18.0,0.0,0.0,26.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,27.0,26.0,1.0,0.0,2007,SEP,1.0,36.0,6.0,9.0,0.0,1638.0,336.0,120.0,0.0,0.0,120.0,153.0,63.0,1974.0,1968.0,2.0,4.0,372.0,1602.0,45.0,44.0,0.0,0.0,44.0,1.0,0.0,0.0,1.0,1.0,3.0,2007-09-01
El Dorado,-2.0,142.0,419.0,561.0,399.0,207.0,6.0,22.0,21.0,122.0,2.0,11.0,15.0,34.0,162.0,0.0,844.0,133.0,38.0,0.0,0.0,168.0,1.0,0.0,38.0,86.0,9.0,977.0,918.0,4642.0,0.0,8.0,59.0,0.0,3.0,0.0,97.0,880.0,0.0,964.0,351.0,169.0,102.0,80.0,1315.0,1232.0,80.0,3.0,401.0,914.0,19.0,19.0,0.0,0.0,41.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,42.0,41.0,1.0,3.0,2007,SEP,28.0,143.0,13.0,49.0,0.0,1808.0,484.0,206.0,1.0,0.0,207.0,188.0,89.0,2292.0,2150.0,139.0,3.0,498.0,1794.0,61.0,60.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,4.0,3.0,2007-09-01
