county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,79285.0,86274.0,-6989.0,159167.0,238452.0,151222.0,95481.0,310.0,2560.0,1849.0,46380.0,222.0,3337.0,798.0,6714.0,87230.0,268404.0,1739208.0,267327.0,1735305.0,1077.0,3903.0,13762.0,150768.0,6523.0,126.0,20.0,86924.0,1114.0,774.0,6669.0,88812.0,-2095.0,2408.0,594.0,1903.0,1771.0,7201.0,6823.0,50444.0,282166.0,1889976.0,277285.0,1856740.0,4502827.0,3273.0,31825.0,4703.0,22118.0,14375.0,709.0,178.0,11118.0,16627.0,156283.0,265539.0,1733693.0,22333.0,114739.0,21294.0,358.0,14.0,106698.0,1323.0,431.0,21666.0,108452.0,649.0,17.0,1.0,6114.0,125.0,48.0,667.0,6287.0,395.0,1743.0,2015,SEP,2870.0,48229.0,3559.0,7512.0,4980.0,2007612.0,164530.0,93447.0,1240.0,794.0,95481.0,313.0,57267.0,2172142.0,2134025.0,26821.0,11296.0,172910.0,1999232.0,137072.0,127992.0,1681.0,445.0,130118.0,6763.0,142.0,49.0,6954.0,2138.0,2002632.0,2497.0,8972.0,3.0,2015-09-01
Alameda,3501.0,2999.0,502.0,3372.0,6873.0,3876.0,2512.0,14.0,347.0,0.0,1243.0,0.0,222.0,0.0,121.0,2997.0,7882.0,54685.0,7792.0,53411.0,90.0,1274.0,277.0,5002.0,184.0,8.0,0.0,2224.0,55.0,41.0,192.0,2320.0,-261.0,261.0,15.0,81.0,44.0,318.0,287.0,2022.0,8159.0,59687.0,7920.0,57690.0,132716.0,165.0,1934.0,236.0,1342.0,902.0,22.0,3.0,655.0,521.0,5257.0,7638.0,54430.0,421.0,2434.0,398.0,19.0,0.0,2303.0,59.0,13.0,417.0,2375.0,4.0,0.0,0.0,54.0,3.0,2.0,4.0,59.0,0.0,0.0,2015,SEP,361.0,1243.0,222.0,121.0,1364.0,62567.0,5279.0,2408.0,63.0,41.0,2512.0,0.0,2309.0,67846.0,65610.0,1578.0,658.0,5778.0,62068.0,2855.0,2701.0,78.0,13.0,2792.0,58.0,3.0,2.0,63.0,0.0,61203.0,96.0,362.0,3.0,2015-09-01
Alpine,0.0,0.0,0.0,6.0,6.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,93.0,2.0,93.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,97.0,3.0,97.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,94.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,SEP,0.0,1.0,0.0,1.0,0.0,95.0,5.0,3.0,0.0,0.0,3.0,0.0,1.0,100.0,100.0,0.0,0.0,3.0,97.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,0.0,3.0,2015-09-01
Amador,54.0,54.0,0.0,137.0,191.0,143.0,79.0,0.0,2.0,1.0,53.0,0.0,2.0,0.0,10.0,48.0,166.0,1500.0,166.0,1500.0,0.0,0.0,1.0,146.0,3.0,0.0,0.0,76.0,0.0,0.0,3.0,76.0,-9.0,9.0,0.0,4.0,2.0,14.0,5.0,43.0,167.0,1646.0,167.0,1643.0,3466.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,14.0,143.0,153.0,1503.0,15.0,144.0,15.0,0.0,0.0,143.0,0.0,0.0,15.0,143.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,SEP,2.0,54.0,2.0,10.0,0.0,1666.0,147.0,79.0,0.0,0.0,79.0,0.0,48.0,1813.0,1810.0,2.0,1.0,157.0,1656.0,159.0,158.0,0.0,0.0,158.0,1.0,0.0,0.0,1.0,0.0,1666.0,4.0,16.0,3.0,2015-09-01
Butte,853.0,862.0,-9.0,1632.0,2485.0,1523.0,810.0,10.0,84.0,1.0,617.0,0.0,64.0,0.0,95.0,962.0,1813.0,13629.0,1813.0,13629.0,0.0,0.0,58.0,1451.0,29.0,1.0,0.0,772.0,5.0,3.0,30.0,780.0,-42.0,42.0,10.0,49.0,12.0,80.0,48.0,500.0,1871.0,15080.0,1861.0,15003.0,32532.0,8.0,56.0,8.0,52.0,29.0,3.0,2.0,25.0,108.0,1302.0,1763.0,13778.0,182.0,1250.0,180.0,0.0,0.0,1181.0,4.0,1.0,180.0,1186.0,2.0,0.0,0.0,64.0,0.0,0.0,2.0,64.0,0.0,0.0,2015,SEP,94.0,618.0,64.0,95.0,0.0,15442.0,1509.0,801.0,6.0,3.0,810.0,0.0,548.0,16951.0,16864.0,60.0,27.0,1410.0,15541.0,1432.0,1361.0,4.0,1.0,1366.0,66.0,0.0,0.0,66.0,0.0,15442.0,59.0,92.0,3.0,2015-09-01
Calaveras,59.0,64.0,-5.0,161.0,220.0,177.0,111.0,0.0,1.0,0.0,61.0,0.0,1.0,0.0,5.0,43.0,253.0,2486.0,253.0,2486.0,0.0,0.0,-1.0,206.0,4.0,0.0,0.0,107.0,0.0,0.0,4.0,107.0,-14.0,14.0,5.0,6.0,0.0,25.0,4.0,54.0,252.0,2692.0,251.0,2681.0,5469.0,1.0,10.0,1.0,7.0,5.0,0.0,0.0,4.0,16.0,199.0,236.0,2493.0,17.0,180.0,17.0,0.0,0.0,178.0,0.0,0.0,17.0,178.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2015,SEP,1.0,61.0,1.0,5.0,0.0,2739.0,205.0,111.0,0.0,0.0,111.0,0.0,58.0,2944.0,2932.0,8.0,4.0,215.0,2729.0,197.0,195.0,0.0,0.0,195.0,2.0,0.0,0.0,2.0,0.0,2739.0,11.0,25.0,3.0,2015-09-01
Colusa,36.0,36.0,0.0,69.0,105.0,76.0,23.0,0.0,2.0,1.0,43.0,0.0,0.0,0.0,9.0,29.0,84.0,498.0,84.0,498.0,0.0,0.0,11.0,54.0,1.0,0.0,0.0,22.0,0.0,0.0,1.0,22.0,8.0,13.0,0.0,4.0,2.0,4.0,0.0,11.0,95.0,552.0,93.0,551.0,1456.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,19.0,78.0,76.0,474.0,10.0,39.0,8.0,1.0,0.0,38.0,0.0,0.0,9.0,38.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2015,SEP,2.0,44.0,0.0,9.0,0.0,582.0,65.0,23.0,0.0,0.0,23.0,21.0,11.0,647.0,644.0,2.0,1.0,97.0,550.0,49.0,46.0,1.0,0.0,47.0,2.0,0.0,0.0,2.0,0.0,582.0,4.0,6.0,3.0,2015-09-01
Contra Costa,2073.0,2067.0,6.0,2897.0,4970.0,2871.0,1479.0,5.0,45.0,0.0,1124.0,0.0,107.0,0.0,268.0,2099.0,4640.0,28117.0,4617.0,27919.0,23.0,198.0,152.0,3068.0,154.0,4.0,1.0,1288.0,18.0,14.0,159.0,1320.0,-212.0,212.0,21.0,69.0,15.0,32.0,169.0,1435.0,4792.0,31185.0,4703.0,30674.0,72641.0,89.0,559.0,87.0,368.0,189.0,0.0,2.0,143.0,249.0,3071.0,4543.0,28114.0,371.0,1447.0,356.0,10.0,0.0,1383.0,21.0,5.0,366.0,1409.0,5.0,0.0,0.0,38.0,0.0,0.0,5.0,38.0,0.0,0.0,2015,SEP,50.0,1124.0,107.0,268.0,221.0,32757.0,3220.0,1442.0,22.0,15.0,1479.0,0.0,1604.0,35977.0,35377.0,455.0,145.0,3320.0,32657.0,1818.0,1739.0,31.0,5.0,1775.0,43.0,0.0,0.0,43.0,0.0,32536.0,90.0,47.0,3.0,2015-09-01
Del Norte,67.0,67.0,0.0,207.0,274.0,205.0,95.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,9.0,69.0,385.0,1973.0,385.0,1973.0,0.0,0.0,35.0,197.0,14.0,0.0,0.0,81.0,0.0,0.0,14.0,81.0,-10.0,10.0,2.0,8.0,4.0,10.0,25.0,88.0,420.0,2170.0,420.0,2168.0,5348.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,169.0,390.0,2001.0,39.0,159.0,39.0,0.0,0.0,153.0,2.0,0.0,39.0,155.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2015,SEP,0.0,101.0,0.0,9.0,0.0,2358.0,232.0,95.0,0.0,0.0,95.0,0.0,113.0,2590.0,2588.0,2.0,0.0,199.0,2391.0,198.0,192.0,2.0,0.0,194.0,4.0,0.0,0.0,4.0,0.0,2358.0,10.0,14.0,3.0,2015-09-01
El Dorado,192.0,196.0,-4.0,673.0,865.0,669.0,380.0,0.0,0.0,0.0,256.0,0.0,0.0,0.0,33.0,196.0,541.0,6217.0,541.0,6219.0,0.0,-2.0,47.0,623.0,23.0,0.0,0.0,355.0,1.0,1.0,23.0,357.0,0.0,0.0,5.0,28.0,3.0,43.0,16.0,195.0,588.0,6840.0,586.0,6798.0,13243.0,4.0,33.0,1.0,31.0,12.0,1.0,1.0,11.0,31.0,632.0,557.0,6208.0,79.0,530.0,77.0,1.0,0.0,523.0,1.0,1.0,78.0,525.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,2015,SEP,0.0,256.0,0.0,33.0,-2.0,6758.0,670.0,378.0,1.0,1.0,380.0,0.0,211.0,7428.0,7384.0,32.0,12.0,663.0,6765.0,609.0,600.0,2.0,1.0,603.0,6.0,0.0,0.0,6.0,0.0,6760.0,33.0,46.0,3.0,2015-09-01
