county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-9686.0,71973.0,166761.0,238734.0,153063.0,98000.0,443.0,2055.0,3707.0,44451.0,69.0,3654.0,681.0,6224.0,85671.0,2789.0,360760.0,12168.0,10404.0,148.0,9.0,85724.0,1147.0,568.0,10561.0,-5237.0,6844.0,372928.0,367521.0,3773613.0,2069.0,27149.0,5315.0,9808.0,189.0,92.0,9377.0,363551.0,10663.0,1175450.0,138573.0,87439.0,8133.0,43001.0,1314023.0,1288194.0,18243.0,7586.0,128425.0,1185598.0,25224.0,23834.0,353.0,6.0,2009.0,817.0,321.0,24193.0,1020.0,11.0,0.0,3658.0,69.0,18.0,1031.0,0.0,74919.0,71174.0,3745.0,0.0,2011,MAY,2498.0,48158.0,3723.0,6905.0,13452.0,1536210.0,150741.0,96128.0,1295.0,577.0,98000.0,2896.0,49845.0,1686951.0,1655715.0,23558.0,7678.0,137802.0,1549149.0,100143.0,25843.0,1170.0,327.0,95367.0,4678.0,80.0,18.0,4776.0,0.0,2.0,2011-05-01
Alameda,0.0,5331.0,4039.0,9370.0,3881.0,2502.0,59.0,317.0,0.0,1252.0,0.0,486.0,0.0,127.0,5489.0,-848.0,12477.0,1087.0,252.0,7.0,1.0,2148.0,64.0,30.0,260.0,626.0,201.0,13564.0,13193.0,126008.0,121.0,1552.0,364.0,618.0,0.0,7.0,174.0,13390.0,190.0,42915.0,5299.0,2242.0,683.0,2374.0,48214.0,46791.0,985.0,438.0,4584.0,43630.0,925.0,886.0,29.0,0.0,2038.0,34.0,12.0,915.0,10.0,0.0,0.0,147.0,5.0,2.0,10.0,0.0,2238.0,2084.0,154.0,0.0,2011,MAY,376.0,1252.0,486.0,127.0,-658.0,55392.0,6386.0,2400.0,71.0,31.0,2502.0,1309.0,2575.0,61778.0,59984.0,1349.0,445.0,4758.0,57020.0,3163.0,2924.0,63.0,12.0,2999.0,157.0,5.0,2.0,164.0,0.0,2.0,2011-05-01
Alpine,0.0,1.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,1.0,6.0,6.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,77.0,3.0,2.0,1.0,0.0,80.0,80.0,0.0,0.0,8.0,72.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2011,MAY,0.0,2.0,0.0,0.0,0.0,83.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,86.0,86.0,0.0,0.0,9.0,77.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2011-05-01
Amador,0.0,157.0,168.0,325.0,199.0,112.0,6.0,17.0,4.0,66.0,1.0,8.0,0.0,17.0,126.0,0.0,181.0,10.0,17.0,0.0,0.0,94.0,1.0,0.0,17.0,-8.0,1.0,191.0,190.0,2878.0,1.0,3.0,1.0,0.0,0.0,0.0,12.0,179.0,0.0,911.0,110.0,95.0,8.0,7.0,1021.0,1018.0,3.0,0.0,105.0,916.0,23.0,18.0,0.0,0.0,89.0,0.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,89.0,89.0,0.0,0.0,2011,MAY,23.0,70.0,9.0,17.0,0.0,1092.0,120.0,111.0,1.0,0.0,112.0,0.0,8.0,1212.0,1208.0,4.0,0.0,117.0,1095.0,112.0,107.0,0.0,0.0,107.0,5.0,0.0,0.0,5.0,0.0,2.0,2011-05-01
Butte,-14.0,673.0,1382.0,2055.0,1327.0,782.0,18.0,36.0,34.0,429.0,2.0,4.0,3.0,79.0,728.0,87.0,2271.0,-13.0,79.0,0.0,0.0,698.0,5.0,0.0,79.0,-96.0,4.0,2258.0,2256.0,27261.0,10.0,56.0,2.0,14.0,0.0,0.0,123.0,2135.0,208.0,10029.0,849.0,703.0,96.0,50.0,10878.0,10803.0,63.0,12.0,1012.0,9866.0,169.0,160.0,0.0,0.0,737.0,3.0,0.0,160.0,9.0,0.0,0.0,12.0,0.0,0.0,9.0,0.0,752.0,740.0,12.0,0.0,2011,MAY,54.0,463.0,6.0,82.0,295.0,12300.0,836.0,777.0,5.0,0.0,782.0,0.0,54.0,13136.0,13059.0,65.0,12.0,1135.0,12001.0,921.0,897.0,3.0,0.0,900.0,21.0,0.0,0.0,21.0,0.0,2.0,2011-05-01
Calaveras,0.0,54.0,219.0,273.0,198.0,123.0,0.0,1.0,2.0,47.0,0.0,0.0,0.0,26.0,75.0,15.0,416.0,0.0,12.0,0.0,0.0,111.0,0.0,0.0,12.0,-12.0,0.0,416.0,414.0,4751.0,1.0,7.0,2.0,0.0,0.0,0.0,22.0,394.0,21.0,1780.0,132.0,111.0,12.0,9.0,1912.0,1907.0,5.0,0.0,141.0,1771.0,26.0,25.0,0.0,0.0,121.0,0.0,0.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,122.0,121.0,1.0,0.0,2011,MAY,1.0,49.0,0.0,26.0,36.0,2196.0,132.0,123.0,0.0,0.0,123.0,0.0,9.0,2328.0,2321.0,7.0,0.0,163.0,2165.0,148.0,146.0,0.0,0.0,146.0,2.0,0.0,0.0,2.0,0.0,2.0,2011-05-01
Colusa,0.0,37.0,82.0,119.0,84.0,39.0,0.0,0.0,3.0,37.0,0.0,0.0,0.0,5.0,35.0,0.0,123.0,7.0,3.0,0.0,0.0,36.0,0.0,0.0,3.0,4.0,0.0,130.0,126.0,1769.0,0.0,10.0,4.0,0.0,0.0,0.0,14.0,116.0,0.0,514.0,58.0,36.0,16.0,6.0,572.0,564.0,8.0,0.0,57.0,515.0,4.0,4.0,0.0,0.0,48.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.0,0.0,2011,MAY,0.0,40.0,0.0,5.0,0.0,637.0,65.0,39.0,0.0,0.0,39.0,20.0,6.0,702.0,690.0,12.0,0.0,71.0,631.0,53.0,52.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,2.0,2011-05-01
Contra Costa,-1062.0,1827.0,3151.0,4978.0,3046.0,1657.0,20.0,151.0,1.0,1192.0,0.0,405.0,0.0,196.0,1932.0,-76.0,6839.0,140.0,169.0,0.0,1.0,1476.0,7.0,4.0,170.0,-85.0,55.0,6979.0,6900.0,64461.0,32.0,386.0,77.0,101.0,0.0,2.0,98.0,6881.0,140.0,20315.0,2915.0,1487.0,85.0,1343.0,23230.0,22892.0,264.0,74.0,2925.0,20305.0,431.0,423.0,5.0,0.0,1013.0,9.0,4.0,428.0,3.0,0.0,0.0,37.0,0.0,0.0,3.0,0.0,1063.0,1026.0,37.0,0.0,2011,MAY,171.0,1193.0,405.0,196.0,64.0,27154.0,3055.0,1645.0,7.0,5.0,1657.0,0.0,1398.0,30209.0,29792.0,341.0,76.0,3023.0,27186.0,1494.0,1436.0,14.0,4.0,1454.0,40.0,0.0,0.0,40.0,0.0,2.0,2011-05-01
Del Norte,0.0,53.0,224.0,277.0,226.0,165.0,0.0,0.0,7.0,43.0,0.0,0.0,0.0,11.0,51.0,27.0,562.0,1.0,28.0,0.0,0.0,137.0,0.0,0.0,28.0,-31.0,4.0,563.0,562.0,5333.0,0.0,4.0,1.0,5.0,0.0,0.0,38.0,525.0,43.0,1853.0,174.0,137.0,31.0,6.0,2027.0,2017.0,3.0,7.0,195.0,1832.0,53.0,46.0,0.0,0.0,144.0,0.0,0.0,46.0,7.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,145.0,144.0,1.0,0.0,2011,MAY,0.0,50.0,0.0,11.0,70.0,2415.0,175.0,165.0,0.0,0.0,165.0,0.0,10.0,2590.0,2579.0,4.0,7.0,233.0,2357.0,198.0,190.0,0.0,0.0,190.0,8.0,0.0,0.0,8.0,0.0,2.0,2011-05-01
El Dorado,-2.0,284.0,801.0,1085.0,770.0,469.0,1.0,1.0,14.0,229.0,0.0,0.0,3.0,55.0,315.0,29.0,822.0,3.0,40.0,0.0,0.0,425.0,4.0,0.0,40.0,-37.0,0.0,825.0,816.0,11378.0,4.0,42.0,9.0,5.0,0.0,0.0,44.0,781.0,59.0,4537.0,478.0,429.0,37.0,12.0,5015.0,4982.0,29.0,4.0,482.0,4533.0,55.0,48.0,0.0,0.0,308.0,1.0,0.0,48.0,7.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,313.0,309.0,4.0,0.0,2011,MAY,2.0,243.0,0.0,58.0,88.0,5359.0,481.0,465.0,4.0,0.0,469.0,0.0,12.0,5840.0,5798.0,38.0,4.0,526.0,5314.0,368.0,356.0,1.0,0.0,357.0,11.0,0.0,0.0,11.0,0.0,2.0,2011-05-01
