county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
Colusa,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2007,MAY,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.0,2007-05-01
Santa Cruz,\N,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,\N,15.0,17.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,27.0,29.0,31.0,33.0,35.0,36.0,37.0,38.0,40.0,41.0,42.0,44.0,46.0,\N,16.0,18.0,26.0,28.0,30.0,32.0,34.0,39.0,43.0,45.0,47.0,48.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,66.0,49.0,57.0,65.0,67.0,2007,MAY,13.0,17.0,21.0,25.0,\N,31.0,35.0,41.0,43.0,45.0,51.0,55.0,59.0,63.0,67.0,77.0,85.0,89.0,93.0,97.0,103.0,105.0,107.0,113.0,119.0,121.0,123.0,129.0,133.0,2.0,2007-05-01
California,-346.0,56718.0,100401.0,157119.0,100191.0,56356.0,1252.0,4770.0,4706.0,30685.0,245.0,4725.0,1878.0,6566.0,56928.0,-3842.0,258145.0,15627.0,9066.0,178.0,10.0,46084.0,670.0,348.0,9254.0,1461.0,4912.0,273772.0,269586.0,2067391.0,794.0,14671.0,4117.0,5252.0,301.0,69.0,12849.0,260923.0,-1749.0,522514.0,79168.0,47102.0,10298.0,21768.0,601682.0,588527.0,8891.0,4264.0,74905.0,526777.0,17867.0,16903.0,248.0,9.0,28734.0,432.0,153.0,17160.0,693.0,13.0,1.0,1848.0,42.0,20.0,707.0,27.0,31229.0,29319.0,1910.0,36.0,2007,MAY,6022.0,35391.0,4970.0,8444.0,-5591.0,780659.0,94795.0,55150.0,848.0,358.0,56356.0,11759.0,26680.0,875454.0,858113.0,13008.0,4333.0,87754.0,787700.0,49096.0,45637.0,680.0,162.0,46479.0,2541.0,55.0,21.0,2617.0,63.0,2.0,2007-05-01
Alameda,0.0,3416.0,3310.0,6726.0,3450.0,1857.0,172.0,510.0,67.0,1266.0,31.0,569.0,37.0,223.0,3276.0,-622.0,11588.0,916.0,402.0,6.0,0.0,1418.0,19.0,12.0,408.0,417.0,91.0,12504.0,12279.0,77743.0,38.0,587.0,220.0,223.0,0.0,5.0,163.0,12341.0,62.0,20718.0,2746.0,1449.0,450.0,847.0,23464.0,23010.0,280.0,174.0,2259.0,21205.0,1012.0,980.0,15.0,0.0,1214.0,10.0,7.0,995.0,16.0,1.0,0.0,78.0,0.0,0.0,17.0,0.0,1309.0,1231.0,78.0,5.0,2007,MAY,682.0,1333.0,600.0,260.0,-560.0,32306.0,3662.0,1820.0,25.0,12.0,1857.0,867.0,938.0,35968.0,35289.0,500.0,179.0,2422.0,33546.0,2321.0,2194.0,25.0,7.0,2226.0,94.0,1.0,0.0,95.0,5.0,2.0,2007-05-01
Alpine,1.0,1.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,7.0,7.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,27.0,8.0,4.0,2.0,2.0,35.0,35.0,0.0,0.0,5.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2007,MAY,0.0,0.0,0.0,0.0,3.0,34.0,8.0,2.0,0.0,2.0,4.0,2.0,2.0,42.0,42.0,0.0,0.0,7.0,35.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2007-05-01
Amador,0.0,50.0,83.0,133.0,81.0,55.0,1.0,1.0,0.0,17.0,0.0,1.0,1.0,8.0,52.0,0.0,153.0,28.0,3.0,0.0,0.0,52.0,0.0,0.0,3.0,23.0,2.0,181.0,181.0,1217.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,159.0,0.0,373.0,100.0,52.0,28.0,20.0,473.0,472.0,1.0,0.0,115.0,358.0,4.0,4.0,0.0,0.0,25.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,25.0,1.0,0.0,2007,MAY,2.0,17.0,1.0,9.0,0.0,526.0,128.0,55.0,0.0,0.0,55.0,51.0,22.0,654.0,653.0,1.0,0.0,137.0,517.0,30.0,29.0,0.0,0.0,29.0,1.0,0.0,0.0,1.0,0.0,2.0,2007-05-01
Butte,0.0,1727.0,991.0,2718.0,982.0,580.0,10.0,47.0,60.0,259.0,4.0,52.0,26.0,57.0,1736.0,0.0,2068.0,187.0,54.0,0.0,0.0,524.0,2.0,0.0,54.0,119.0,14.0,2255.0,2254.0,18735.0,1.0,12.0,1.0,2.0,11.0,0.0,201.0,2054.0,0.0,7210.0,784.0,526.0,93.0,165.0,7994.0,7969.0,12.0,13.0,727.0,7267.0,116.0,113.0,0.0,0.0,174.0,0.0,0.0,113.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,5.0,176.0,174.0,2.0,3.0,2007,MAY,57.0,319.0,56.0,83.0,0.0,9278.0,971.0,578.0,2.0,0.0,580.0,212.0,179.0,10249.0,10223.0,13.0,13.0,928.0,9321.0,292.0,287.0,0.0,0.0,287.0,3.0,1.0,1.0,5.0,8.0,2.0,2007-05-01
Calaveras,0.0,107.0,116.0,223.0,105.0,60.0,1.0,4.0,6.0,32.0,0.0,1.0,2.0,5.0,118.0,0.0,210.0,10.0,8.0,0.0,0.0,52.0,0.0,0.0,8.0,1.0,1.0,220.0,220.0,1861.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,187.0,0.0,576.0,69.0,52.0,0.0,17.0,645.0,645.0,0.0,0.0,93.0,552.0,16.0,16.0,0.0,0.0,28.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31.0,28.0,3.0,1.0,2007,MAY,5.0,38.0,1.0,7.0,0.0,786.0,79.0,60.0,0.0,0.0,60.0,1.0,18.0,865.0,865.0,0.0,0.0,126.0,739.0,47.0,44.0,0.0,0.0,44.0,3.0,0.0,0.0,3.0,1.0,2.0,2007-05-01
Colusa,0.0,30.0,59.0,89.0,77.0,41.0,0.0,1.0,8.0,23.0,0.0,1.0,0.0,5.0,12.0,0.0,80.0,24.0,7.0,0.0,0.0,33.0,1.0,0.0,7.0,15.0,2.0,104.0,104.0,1397.0,0.0,6.0,0.0,1.0,2.0,0.0,30.0,74.0,0.0,356.0,78.0,34.0,23.0,21.0,434.0,426.0,6.0,2.0,82.0,352.0,3.0,3.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,2007,MAY,1.0,31.0,1.0,5.0,0.0,436.0,102.0,40.0,1.0,0.0,41.0,38.0,23.0,538.0,530.0,6.0,2.0,112.0,426.0,21.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,2007-05-01
Contra Costa,199.0,1474.0,1626.0,3100.0,1840.0,883.0,58.0,222.0,57.0,721.0,19.0,308.0,34.0,145.0,1260.0,-87.0,4842.0,129.0,174.0,5.0,1.0,694.0,6.0,3.0,180.0,-109.0,58.0,4971.0,4934.0,33397.0,8.0,143.0,35.0,59.0,3.0,2.0,76.0,4895.0,78.0,8033.0,1216.0,703.0,109.0,404.0,9249.0,9120.0,83.0,46.0,1165.0,8084.0,295.0,293.0,2.0,0.0,402.0,4.0,2.0,295.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,434.0,408.0,26.0,0.0,2007,MAY,280.0,778.0,327.0,179.0,-9.0,12875.0,1345.0,868.0,11.0,4.0,883.0,0.0,462.0,14220.0,14054.0,118.0,48.0,1241.0,12979.0,729.0,695.0,6.0,2.0,703.0,26.0,0.0,0.0,26.0,0.0,2.0,2007-05-01
