county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,80471.0,90861.0,-10390.0,156248.0,236719.0,145947.0,95195.0,249.0,2411.0,1571.0,41885.0,106.0,2277.0,662.0,6634.0,90772.0,313777.0,1705629.0,316334.0,1700805.0,-2557.0,4824.0,15894.0,151530.0,6109.0,130.0,5.0,87129.0,1126.0,696.0,6244.0,88951.0,-137.0,1075.0,890.0,2633.0,1705.0,6526.0,7192.0,52345.0,329671.0,1857159.0,324655.0,1824040.0,4479360.0,3273.0,31559.0,4862.0,21930.0,14111.0,621.0,154.0,11189.0,17314.0,144150.0,312357.0,1713009.0,25819.0,115398.0,24491.0,394.0,15.0,107616.0,1387.0,366.0,24900.0,109369.0,900.0,19.0,0.0,5874.0,121.0,34.0,919.0,6029.0,119.0,1260.0,2015,APR,2660.0,43456.0,2383.0,7296.0,2267.0,2019406.0,167424.0,93238.0,1256.0,701.0,95195.0,938.0,59537.0,2186830.0,2148695.0,26792.0,11343.0,161464.0,2025366.0,141217.0,132107.0,1781.0,381.0,134269.0,6774.0,140.0,34.0,6948.0,1379.0,2017139.0,3523.0,8231.0,2.0,2015-04-01
Alameda,4749.0,5099.0,-350.0,4205.0,8954.0,3948.0,2492.0,16.0,395.0,0.0,1296.0,0.0,286.0,0.0,160.0,5006.0,8516.0,52560.0,8655.0,51897.0,-139.0,663.0,618.0,4874.0,179.0,12.0,0.0,2205.0,62.0,34.0,191.0,2301.0,1.0,1.0,13.0,89.0,42.0,293.0,371.0,2190.0,9134.0,57434.0,8841.0,55538.0,129620.0,163.0,1875.0,286.0,1295.0,829.0,6.0,7.0,601.0,534.0,4598.0,8600.0,52836.0,699.0,3017.0,679.0,15.0,1.0,2862.0,76.0,12.0,695.0,2950.0,4.0,0.0,0.0,64.0,2.0,1.0,4.0,67.0,0.0,0.0,2015,APR,411.0,1296.0,286.0,160.0,524.0,61076.0,5492.0,2384.0,74.0,34.0,2492.0,2.0,2561.0,66568.0,64379.0,1581.0,608.0,5132.0,61436.0,3716.0,3541.0,91.0,13.0,3645.0,68.0,2.0,1.0,71.0,0.0,60552.0,102.0,335.0,2.0,2015-04-01
Alpine,1.0,1.0,0.0,8.0,9.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,96.0,4.0,96.0,0.0,0.0,-1.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,102.0,3.0,102.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,99.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,APR,0.0,2.0,0.0,0.0,0.0,100.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,105.0,105.0,0.0,0.0,4.0,101.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,1.0,0.0,2.0,2015-04-01
Amador,36.0,36.0,0.0,165.0,201.0,157.0,99.0,0.0,0.0,1.0,50.0,0.0,1.0,0.0,7.0,44.0,161.0,1521.0,161.0,1521.0,0.0,0.0,21.0,149.0,3.0,0.0,0.0,96.0,0.0,0.0,3.0,96.0,9.0,-9.0,3.0,4.0,3.0,9.0,3.0,49.0,182.0,1670.0,182.0,1668.0,3500.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,145.0,172.0,1525.0,19.0,133.0,19.0,0.0,0.0,126.0,0.0,0.0,19.0,126.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,2015,APR,0.0,51.0,1.0,7.0,0.0,1682.0,170.0,99.0,0.0,0.0,99.0,0.0,52.0,1852.0,1850.0,2.0,0.0,155.0,1697.0,152.0,145.0,0.0,0.0,145.0,7.0,0.0,0.0,7.0,0.0,1682.0,7.0,12.0,2.0,2015-04-01
Butte,629.0,631.0,-2.0,1416.0,2045.0,1477.0,811.0,3.0,41.0,0.0,576.0,0.0,28.0,0.0,90.0,568.0,1878.0,13282.0,1878.0,13284.0,0.0,-2.0,108.0,1452.0,34.0,0.0,0.0,774.0,2.0,1.0,34.0,777.0,-11.0,11.0,7.0,37.0,8.0,90.0,70.0,537.0,1986.0,14734.0,1974.0,14655.0,32251.0,9.0,58.0,10.0,53.0,30.0,3.0,2.0,26.0,82.0,1105.0,1904.0,13629.0,238.0,1205.0,234.0,1.0,0.0,1159.0,5.0,0.0,235.0,1164.0,3.0,0.0,0.0,41.0,0.0,0.0,3.0,41.0,0.0,0.0,2015,APR,44.0,576.0,28.0,90.0,-2.0,15160.0,1560.0,808.0,2.0,1.0,811.0,0.0,607.0,16720.0,16629.0,63.0,28.0,1187.0,15533.0,1443.0,1393.0,6.0,0.0,1399.0,44.0,0.0,0.0,44.0,0.0,15162.0,44.0,98.0,2.0,2015-04-01
Calaveras,51.0,52.0,-1.0,204.0,255.0,206.0,116.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,7.0,49.0,260.0,2496.0,260.0,2496.0,0.0,0.0,15.0,207.0,4.0,0.0,0.0,111.0,0.0,1.0,4.0,112.0,4.0,-4.0,0.0,3.0,1.0,16.0,6.0,80.0,275.0,2703.0,274.0,2693.0,5576.0,0.0,9.0,1.0,6.0,5.0,0.0,0.0,4.0,17.0,186.0,258.0,2517.0,28.0,254.0,28.0,0.0,0.0,253.0,0.0,0.0,28.0,253.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2015,APR,0.0,83.0,0.0,7.0,0.0,2756.0,222.0,115.0,0.0,1.0,116.0,0.0,86.0,2978.0,2967.0,7.0,4.0,203.0,2775.0,282.0,281.0,0.0,0.0,281.0,1.0,0.0,0.0,1.0,0.0,2756.0,3.0,17.0,2.0,2015-04-01
Colusa,37.0,37.0,0.0,66.0,103.0,70.0,24.0,0.0,3.0,0.0,43.0,0.0,0.0,0.0,3.0,33.0,103.0,576.0,103.0,576.0,0.0,0.0,11.0,78.0,1.0,0.0,0.0,23.0,0.0,0.0,1.0,23.0,8.0,9.0,0.0,5.0,0.0,3.0,2.0,38.0,114.0,654.0,113.0,650.0,1769.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0,13.0,83.0,101.0,571.0,10.0,49.0,10.0,0.0,0.0,46.0,0.0,0.0,10.0,46.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2015,APR,3.0,43.0,0.0,3.0,0.0,679.0,89.0,24.0,0.0,0.0,24.0,17.0,40.0,768.0,763.0,4.0,1.0,96.0,672.0,59.0,56.0,0.0,0.0,56.0,3.0,0.0,0.0,3.0,0.0,679.0,5.0,3.0,2.0,2015-04-01
Contra Costa,1927.0,1954.0,-27.0,2719.0,4646.0,2834.0,1423.0,2.0,43.0,3.0,1074.0,0.0,117.0,0.0,334.0,1812.0,4801.0,27860.0,4836.0,27498.0,-35.0,362.0,310.0,2616.0,132.0,4.0,0.0,1258.0,24.0,5.0,136.0,1287.0,-6.0,6.0,17.0,71.0,17.0,26.0,146.0,1226.0,5111.0,30476.0,5017.0,29984.0,72453.0,32.0,559.0,93.0,363.0,162.0,5.0,1.0,129.0,257.0,2672.0,4854.0,27804.0,397.0,1417.0,389.0,4.0,0.0,1373.0,19.0,1.0,393.0,1393.0,4.0,0.0,0.0,24.0,0.0,0.0,4.0,24.0,0.0,0.0,2015,APR,45.0,1077.0,117.0,334.0,327.0,32661.0,2926.0,1390.0,28.0,5.0,1423.0,0.0,1372.0,35587.0,35001.0,456.0,130.0,2929.0,32658.0,1814.0,1762.0,23.0,1.0,1786.0,28.0,0.0,0.0,28.0,0.0,32334.0,88.0,43.0,2.0,2015-04-01
Del Norte,83.0,84.0,-1.0,206.0,289.0,216.0,110.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,6.0,73.0,368.0,1915.0,368.0,1916.0,0.0,-1.0,33.0,194.0,10.0,0.0,0.0,100.0,0.0,0.0,10.0,100.0,0.0,0.0,0.0,2.0,1.0,8.0,22.0,84.0,401.0,2109.0,401.0,2107.0,5176.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,170.0,380.0,1939.0,39.0,202.0,39.0,0.0,0.0,201.0,1.0,0.0,39.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,APR,0.0,100.0,0.0,6.0,-1.0,2283.0,227.0,110.0,0.0,0.0,110.0,0.0,106.0,2510.0,2508.0,2.0,0.0,191.0,2319.0,241.0,240.0,1.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,2284.0,2.0,9.0,2.0,2015-04-01
El Dorado,158.0,205.0,-47.0,692.0,850.0,696.0,400.0,1.0,1.0,1.0,259.0,0.0,0.0,0.0,36.0,154.0,574.0,6275.0,574.0,6275.0,0.0,0.0,32.0,660.0,20.0,0.0,0.0,376.0,4.0,0.0,20.0,380.0,-12.0,12.0,5.0,17.0,4.0,48.0,15.0,203.0,606.0,6935.0,605.0,6891.0,13502.0,3.0,35.0,1.0,32.0,11.0,1.0,0.0,12.0,45.0,587.0,561.0,6348.0,75.0,494.0,72.0,0.0,0.0,487.0,2.0,0.0,72.0,489.0,3.0,0.0,0.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,2015,APR,2.0,260.0,0.0,36.0,0.0,6849.0,692.0,396.0,4.0,0.0,400.0,0.0,218.0,7541.0,7496.0,33.0,12.0,632.0,6909.0,569.0,559.0,2.0,0.0,561.0,8.0,0.0,0.0,8.0,0.0,6849.0,22.0,52.0,2.0,2015-04-01
