county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,82858.0,92081.0,-9223.0,159043.0,241901.0,141926.0,85673.0,274.0,1906.0,2156.0,45871.0,121.0,2265.0,951.0,7275.0,99975.0,329915.0,1481777.0,331385.0,1464488.0,-1470.0,17289.0,7429.0,144652.0,6047.0,129.0,4.0,77965.0,969.0,559.0,6180.0,79493.0,-3893.0,4295.0,920.0,1602.0,1554.0,8268.0,2668.0,50994.0,337344.0,1626429.0,333107.0,1599048.0,4213206.0,2350.0,27471.0,4119.0,19218.0,10564.0,537.0,118.0,8163.0,6956.0,165001.0,330388.0,1461428.0,31259.0,108009.0,30201.0,405.0,4.0,99703.0,1246.0,302.0,30610.0,101251.0,643.0,6.0,0.0,6601.0,128.0,29.0,649.0,6758.0,126.0,743.0,2013,JUN,2180.0,48027.0,2386.0,8226.0,15819.0,1811692.0,152081.0,84012.0,1098.0,563.0,85673.0,402.0,53662.0,1963773.0,1932155.0,23337.0,8281.0,171957.0,1791816.0,139268.0,129904.0,1651.0,306.0,131861.0,7244.0,134.0,29.0,7407.0,869.0,1795873.0,2522.0,9822.0,2.0,2013-06-01
Alameda,2861.0,3065.0,-204.0,3944.0,6805.0,3257.0,1992.0,18.0,172.0,0.0,1165.0,0.0,199.0,0.0,100.0,3548.0,10238.0,52488.0,10531.0,51969.0,-293.0,519.0,361.0,4475.0,193.0,8.0,0.0,1735.0,35.0,21.0,201.0,1791.0,9.0,7.0,13.0,47.0,8.0,267.0,130.0,2363.0,10599.0,56963.0,10328.0,55411.0,133730.0,116.0,1622.0,267.0,1109.0,577.0,0.0,4.0,443.0,178.0,6569.0,10421.0,50394.0,761.0,2879.0,737.0,18.0,1.0,2616.0,63.0,9.0,756.0,2688.0,5.0,0.0,0.0,180.0,7.0,4.0,5.0,191.0,0.0,0.0,2013,JUN,190.0,1165.0,199.0,100.0,226.0,62726.0,4836.0,1928.0,43.0,21.0,1992.0,16.0,2493.0,67562.0,65739.0,1376.0,447.0,6747.0,60815.0,3640.0,3353.0,81.0,10.0,3444.0,185.0,7.0,4.0,196.0,0.0,62500.0,60.0,275.0,2.0,2013-06-01
Alpine,0.0,0.0,0.0,11.0,11.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,80.0,3.0,80.0,0.0,0.0,2.0,9.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,89.0,5.0,89.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,81.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,JUN,0.0,0.0,0.0,0.0,0.0,83.0,11.0,9.0,0.0,0.0,9.0,0.0,2.0,94.0,94.0,0.0,0.0,8.0,86.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,2.0,2013-06-01
Amador,44.0,48.0,-4.0,153.0,197.0,156.0,97.0,1.0,3.0,0.0,39.0,0.0,2.0,0.0,20.0,41.0,174.0,1410.0,174.0,1410.0,0.0,0.0,-7.0,168.0,6.0,0.0,0.0,91.0,0.0,0.0,6.0,91.0,-14.0,14.0,0.0,1.0,1.0,22.0,0.0,40.0,167.0,1578.0,167.0,1572.0,3351.0,3.0,3.0,0.0,5.0,1.0,0.0,0.0,1.0,1.0,206.0,166.0,1372.0,26.0,137.0,26.0,0.0,0.0,127.0,1.0,0.0,26.0,128.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,2013,JUN,4.0,39.0,2.0,20.0,0.0,1584.0,161.0,97.0,0.0,0.0,97.0,0.0,40.0,1745.0,1739.0,5.0,1.0,207.0,1538.0,163.0,153.0,1.0,0.0,154.0,9.0,0.0,0.0,9.0,0.0,1584.0,1.0,23.0,2.0,2013-06-01
Butte,601.0,601.0,0.0,1343.0,1944.0,1329.0,703.0,13.0,20.0,0.0,540.0,0.0,10.0,0.0,86.0,615.0,2043.0,11544.0,2044.0,11543.0,-1.0,1.0,42.0,1208.0,32.0,1.0,0.0,667.0,2.0,1.0,33.0,670.0,-36.0,36.0,4.0,34.0,0.0,105.0,41.0,363.0,2085.0,12752.0,2075.0,12694.0,30268.0,4.0,52.0,10.0,42.0,17.0,0.0,0.0,16.0,89.0,1324.0,1996.0,11428.0,243.0,1112.0,242.0,0.0,0.0,1048.0,3.0,0.0,242.0,1051.0,1.0,0.0,0.0,61.0,0.0,0.0,1.0,61.0,0.0,0.0,2013,JUN,33.0,540.0,10.0,86.0,0.0,13587.0,1250.0,699.0,3.0,1.0,703.0,0.0,404.0,14837.0,14769.0,52.0,16.0,1413.0,13424.0,1355.0,1290.0,3.0,0.0,1293.0,62.0,0.0,0.0,62.0,0.0,13587.0,38.0,105.0,2.0,2013-06-01
Calaveras,60.0,62.0,-2.0,180.0,240.0,189.0,119.0,0.0,1.0,0.0,47.0,0.0,1.0,0.0,23.0,51.0,301.0,2105.0,301.0,2105.0,0.0,0.0,2.0,194.0,4.0,0.0,0.0,114.0,1.0,0.0,4.0,115.0,-7.0,7.0,3.0,6.0,0.0,18.0,2.0,48.0,303.0,2299.0,303.0,2292.0,5047.0,1.0,5.0,0.0,6.0,1.0,0.0,0.0,1.0,14.0,217.0,289.0,2082.0,48.0,205.0,47.0,0.0,0.0,197.0,1.0,0.0,47.0,198.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,0.0,2013,JUN,1.0,47.0,1.0,23.0,0.0,2406.0,196.0,118.0,1.0,0.0,119.0,0.0,50.0,2602.0,2595.0,6.0,1.0,231.0,2371.0,253.0,244.0,1.0,0.0,245.0,8.0,0.0,0.0,8.0,0.0,2406.0,9.0,18.0,2.0,2013-06-01
Colusa,31.0,31.0,0.0,78.0,109.0,73.0,36.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,4.0,36.0,110.0,539.0,110.0,539.0,0.0,0.0,8.0,84.0,2.0,0.0,0.0,33.0,0.0,1.0,2.0,34.0,3.0,10.0,0.0,1.0,0.0,15.0,3.0,24.0,118.0,623.0,117.0,614.0,1770.0,0.0,8.0,1.0,6.0,5.0,0.0,0.0,3.0,16.0,69.0,102.0,554.0,15.0,48.0,15.0,0.0,0.0,45.0,1.0,0.0,15.0,46.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2013,JUN,0.0,33.0,0.0,4.0,0.0,649.0,92.0,35.0,0.0,1.0,36.0,13.0,27.0,741.0,731.0,7.0,3.0,85.0,656.0,63.0,60.0,1.0,0.0,61.0,2.0,0.0,0.0,2.0,0.0,649.0,1.0,15.0,2.0,2013-06-01
Contra Costa,1798.0,1897.0,-99.0,2655.0,4453.0,2442.0,1184.0,9.0,33.0,0.0,1061.0,0.0,45.0,0.0,197.0,2011.0,5482.0,24623.0,5651.0,24211.0,-169.0,412.0,191.0,2672.0,120.0,3.0,0.0,1045.0,13.0,3.0,123.0,1061.0,-2.0,2.0,9.0,48.0,2.0,45.0,59.0,1516.0,5673.0,27295.0,5610.0,26945.0,68560.0,31.0,360.0,63.0,258.0,135.0,0.0,0.0,92.0,96.0,3952.0,5577.0,23343.0,422.0,1115.0,410.0,5.0,0.0,1082.0,7.0,0.0,415.0,1089.0,7.0,0.0,0.0,25.0,1.0,0.0,7.0,26.0,0.0,0.0,2013,JUN,42.0,1061.0,45.0,197.0,243.0,30105.0,2863.0,1165.0,16.0,3.0,1184.0,0.0,1575.0,32968.0,32555.0,321.0,92.0,4048.0,28920.0,1537.0,1492.0,12.0,0.0,1504.0,32.0,1.0,0.0,33.0,0.0,29862.0,57.0,47.0,2.0,2013-06-01
Del Norte,43.0,42.0,1.0,187.0,230.0,182.0,105.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,11.0,48.0,430.0,1939.0,428.0,1940.0,2.0,-1.0,10.0,193.0,13.0,0.0,0.0,92.0,0.0,0.0,13.0,92.0,-13.0,13.0,1.0,7.0,0.0,21.0,9.0,60.0,440.0,2132.0,440.0,2124.0,5197.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,6.0,10.0,225.0,430.0,1907.0,73.0,203.0,69.0,0.0,0.0,191.0,0.0,1.0,69.0,192.0,4.0,0.0,0.0,11.0,0.0,0.0,4.0,11.0,0.0,0.0,2013,JUN,0.0,66.0,0.0,11.0,1.0,2369.0,203.0,105.0,0.0,0.0,105.0,0.0,69.0,2572.0,2564.0,2.0,6.0,235.0,2337.0,276.0,260.0,0.0,1.0,261.0,15.0,0.0,0.0,15.0,0.0,2368.0,8.0,21.0,2.0,2013-06-01
El Dorado,312.0,317.0,-5.0,696.0,1008.0,714.0,393.0,3.0,1.0,0.0,266.0,0.0,2.0,0.0,55.0,294.0,615.0,5283.0,615.0,5283.0,0.0,0.0,-14.0,665.0,18.0,0.0,0.0,374.0,1.0,0.0,18.0,375.0,-41.0,41.0,1.0,10.0,0.0,73.0,8.0,166.0,601.0,5948.0,601.0,5910.0,11975.0,1.0,23.0,0.0,23.0,18.0,1.0,0.0,15.0,15.0,799.0,586.0,5149.0,99.0,443.0,97.0,0.0,0.0,428.0,6.0,1.0,97.0,435.0,2.0,0.0,0.0,8.0,0.0,0.0,2.0,8.0,0.0,0.0,2013,JUN,4.0,266.0,2.0,55.0,0.0,5898.0,651.0,392.0,1.0,0.0,393.0,0.0,174.0,6549.0,6511.0,23.0,15.0,814.0,5735.0,542.0,525.0,6.0,1.0,532.0,10.0,0.0,0.0,10.0,0.0,5898.0,11.0,73.0,2.0,2013-06-01
Fresno,1962.0,2078.0,-116.0,4444.0,6406.0,3892.0,2623.0,8.0,133.0,0.0,1155.0,0.0,329.0,0.0,114.0,2514.0,15179.0,71542.0,15643.0,67310.0,-464.0,4232.0,222.0,2494.0,200.0,2.0,1.0,2392.0,16.0,12.0,203.0,2420.0,-5.0,5.0,20.0,29.0,0.0,7.0,4.0,33.0,15401.0,74036.0,15282.0,73411.0,216164.0,42.0,673.0,116.0,513.0,147.0,0.0,3.0,112.0,191.0,8696.0,15210.0,65340.0,1350.0,4480.0,1307.0,13.0,0.0,3637.0,22.0,8.0,1320.0,3667.0,30.0,0.0,0.0,803.0,10.0,0.0,30.0,813.0,3.0,7.0,2013,JUN,141.0,1155.0,329.0,114.0,3768.0,86721.0,2716.0,2592.0,18.0,13.0,2623.0,0.0,37.0,89437.0,88693.0,629.0,115.0,8887.0,80550.0,5830.0,4944.0,35.0,8.0,4987.0,833.0,10.0,0.0,843.0,10.0,82953.0,49.0,7.0,2.0,2013-06-01
Glenn,39.0,39.0,0.0,126.0,165.0,125.0,77.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,12.0,40.0,250.0,1126.0,250.0,1126.0,0.0,0.0,-2.0,112.0,5.0,0.0,0.0,72.0,0.0,0.0,5.0,72.0,-14.0,14.0,2.0,1.0,1.0,6.0,4.0,19.0,248.0,1238.0,248.0,1223.0,3576.0,2.0,14.0,0.0,14.0,1.0,0.0,0.0,1.0,7.0,148.0,241.0,1090.0,39.0,122.0,39.0,0.0,0.0,117.0,1.0,0.0,39.0,118.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2013,JUN,0.0,36.0,0.0,12.0,0.0,1376.0,110.0,77.0,0.0,0.0,77.0,0.0,23.0,1486.0,1471.0,14.0,1.0,155.0,1331.0,161.0,156.0,1.0,0.0,157.0,4.0,0.0,0.0,4.0,0.0,1376.0,3.0,7.0,2.0,2013-06-01
Humboldt,340.0,345.0,-5.0,1230.0,1570.0,1073.0,508.0,0.0,20.0,0.0,491.0,0.0,10.0,0.0,74.0,497.0,977.0,6758.0,978.0,6755.0,-1.0,3.0,39.0,1017.0,23.0,0.0,0.0,484.0,1.0,0.0,23.0,485.0,-10.0,10.0,3.0,16.0,4.0,82.0,19.0,424.0,1016.0,7775.0,1014.0,7756.0,16379.0,1.0,17.0,2.0,12.0,10.0,0.0,0.0,7.0,15.0,1013.0,1001.0,6762.0,187.0,657.0,184.0,0.0,0.0,634.0,0.0,0.0,184.0,634.0,3.0,0.0,0.0,23.0,0.0,0.0,3.0,23.0,0.0,0.0,2013,JUN,20.0,491.0,10.0,74.0,2.0,7735.0,1056.0,507.0,1.0,0.0,508.0,0.0,443.0,8791.0,8770.0,14.0,7.0,1028.0,7763.0,844.0,818.0,0.0,0.0,818.0,26.0,0.0,0.0,26.0,0.0,7733.0,19.0,86.0,2.0,2013-06-01
Imperial,562.0,568.0,-6.0,1116.0,1678.0,1029.0,592.0,2.0,25.0,0.0,379.0,0.0,1.0,0.0,58.0,649.0,2132.0,11428.0,2132.0,11429.0,0.0,-1.0,-11.0,938.0,38.0,1.0,0.0,534.0,16.0,3.0,39.0,553.0,-78.0,78.0,3.0,8.0,0.0,95.0,25.0,204.0,2121.0,12366.0,2102.0,12051.0,36643.0,13.0,312.0,18.0,284.0,31.0,12.0,1.0,31.0,29.0,1018.0,2092.0,11348.0,310.0,1260.0,303.0,2.0,0.0,1148.0,21.0,1.0,305.0,1170.0,5.0,0.0,0.0,87.0,3.0,0.0,5.0,90.0,0.0,0.0,2013,JUN,27.0,379.0,1.0,58.0,-1.0,13560.0,927.0,572.0,17.0,3.0,592.0,0.0,229.0,14487.0,14153.0,302.0,32.0,1047.0,13440.0,1570.0,1451.0,23.0,1.0,1475.0,92.0,3.0,0.0,95.0,0.0,13561.0,11.0,95.0,2.0,2013-06-01
Inyo,37.0,37.0,0.0,116.0,153.0,121.0,82.0,0.0,1.0,0.0,36.0,0.0,0.0,0.0,3.0,32.0,118.0,847.0,118.0,847.0,0.0,0.0,9.0,99.0,6.0,0.0,0.0,74.0,2.0,0.0,6.0,76.0,-1.0,1.0,0.0,2.0,0.0,2.0,4.0,18.0,127.0,946.0,126.0,937.0,2131.0,1.0,12.0,1.0,9.0,0.0,0.0,0.0,0.0,8.0,107.0,119.0,839.0,17.0,94.0,17.0,0.0,0.0,88.0,2.0,0.0,17.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2013,JUN,1.0,36.0,0.0,3.0,0.0,965.0,108.0,80.0,2.0,0.0,82.0,0.0,22.0,1073.0,1063.0,10.0,0.0,115.0,958.0,111.0,105.0,2.0,0.0,107.0,4.0,0.0,0.0,4.0,0.0,965.0,2.0,2.0,2.0,2013-06-01
