county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-4712.0,71123.0,152025.0,223148.0,138954.0,86946.0,786.0,4325.0,4141.0,39697.0,136.0,5812.0,1087.0,7083.0,84194.0,1714.0,331961.0,18809.0,10066.0,222.0,10.0,74820.0,1298.0,530.0,10298.0,1996.0,6515.0,350770.0,344867.0,3209279.0,1707.0,25217.0,5832.0,8015.0,357.0,71.0,10110.0,340660.0,9804.0,931649.0,119917.0,76648.0,6976.0,36293.0,1051566.0,1028237.0,16987.0,6342.0,108832.0,942734.0,20334.0,19386.0,306.0,3.0,51092.0,768.0,212.0,19695.0,629.0,10.0,0.0,2688.0,48.0,14.0,639.0,13.0,54822.0,52072.0,2750.0,24.0,2010,JAN,5111.0,43838.0,5948.0,8170.0,11518.0,1263610.0,138726.0,84886.0,1520.0,540.0,86946.0,8972.0,42808.0,1402336.0,1373104.0,22819.0,6413.0,118942.0,1283394.0,75156.0,70478.0,1074.0,215.0,71767.0,3317.0,58.0,14.0,3389.0,37.0,1.0,2010-01-01
Alameda,0.0,4634.0,4190.0,8824.0,3973.0,2497.0,111.0,427.0,47.0,1168.0,39.0,628.0,20.0,241.0,4851.0,-769.0,12004.0,998.0,271.0,14.0,0.0,2150.0,39.0,23.0,285.0,570.0,143.0,13002.0,12637.0,106975.0,67.0,1271.0,363.0,446.0,0.0,2.0,197.0,12805.0,-260.0,34032.0,4635.0,2212.0,530.0,1893.0,38667.0,37605.0,726.0,336.0,4099.0,34568.0,807.0,777.0,21.0,0.0,1976.0,27.0,8.0,798.0,9.0,0.0,0.0,114.0,1.0,2.0,9.0,1.0,2128.0,2011.0,117.0,4.0,2010,JAN,538.0,1215.0,667.0,261.0,-1029.0,46036.0,5633.0,2421.0,53.0,23.0,2497.0,1100.0,2036.0,51669.0,50242.0,1089.0,338.0,4296.0,47373.0,2935.0,2753.0,48.0,8.0,2809.0,123.0,1.0,2.0,126.0,5.0,1.0,2010-01-01
Alpine,0.0,1.0,6.0,7.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,57.0,7.0,5.0,0.0,2.0,64.0,64.0,0.0,0.0,11.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,JAN,0.0,1.0,0.0,0.0,0.0,61.0,8.0,5.0,0.0,0.0,5.0,0.0,3.0,69.0,69.0,0.0,0.0,12.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010-01-01
Amador,0.0,162.0,153.0,315.0,107.0,71.0,4.0,15.0,0.0,17.0,0.0,16.0,1.0,18.0,208.0,0.0,311.0,29.0,9.0,0.0,0.0,62.0,0.0,0.0,9.0,18.0,2.0,340.0,340.0,2272.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,309.0,0.0,694.0,138.0,62.0,41.0,35.0,832.0,832.0,0.0,0.0,120.0,712.0,7.0,7.0,0.0,0.0,35.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,36.0,35.0,1.0,0.0,2010,JAN,19.0,17.0,16.0,19.0,0.0,1005.0,167.0,71.0,0.0,0.0,71.0,59.0,37.0,1172.0,1172.0,0.0,0.0,151.0,1021.0,43.0,42.0,0.0,0.0,42.0,1.0,0.0,0.0,1.0,1.0,1.0,2010-01-01
Butte,0.0,1717.0,1182.0,2899.0,1054.0,622.0,19.0,111.0,40.0,299.0,6.0,84.0,22.0,71.0,1845.0,0.0,1528.0,150.0,41.0,0.0,0.0,580.0,0.0,1.0,41.0,79.0,30.0,1678.0,1678.0,23975.0,0.0,29.0,0.0,2.0,15.0,0.0,171.0,1507.0,0.0,12233.0,1014.0,581.0,158.0,275.0,13247.0,13201.0,29.0,17.0,859.0,12388.0,73.0,72.0,0.0,1.0,212.0,0.0,1.0,73.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,219.0,213.0,6.0,2.0,2010,JAN,130.0,339.0,90.0,93.0,0.0,13761.0,1164.0,621.0,0.0,1.0,622.0,237.0,305.0,14925.0,14879.0,29.0,17.0,1030.0,13895.0,292.0,284.0,0.0,2.0,286.0,6.0,0.0,0.0,6.0,4.0,1.0,2010-01-01
Calaveras,0.0,212.0,219.0,431.0,203.0,143.0,1.0,3.0,6.0,39.0,0.0,4.0,0.0,15.0,228.0,0.0,320.0,24.0,13.0,0.0,0.0,130.0,0.0,0.0,13.0,10.0,1.0,344.0,344.0,3849.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,329.0,0.0,1244.0,186.0,130.0,7.0,49.0,1430.0,1424.0,6.0,0.0,130.0,1300.0,10.0,10.0,0.0,0.0,64.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,66.0,64.0,2.0,0.0,2010,JAN,4.0,45.0,4.0,15.0,0.0,1564.0,210.0,143.0,0.0,0.0,143.0,17.0,50.0,1774.0,1768.0,6.0,0.0,145.0,1629.0,76.0,74.0,0.0,0.0,74.0,2.0,0.0,0.0,2.0,0.0,1.0,2010-01-01
Colusa,0.0,52.0,121.0,173.0,90.0,54.0,0.0,12.0,7.0,22.0,0.0,10.0,1.0,6.0,83.0,0.0,71.0,17.0,4.0,0.0,0.0,50.0,0.0,0.0,4.0,13.0,0.0,88.0,88.0,1652.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,78.0,0.0,439.0,80.0,50.0,11.0,19.0,519.0,512.0,7.0,0.0,66.0,453.0,2.0,2.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,2010,JAN,12.0,29.0,10.0,7.0,0.0,510.0,97.0,54.0,0.0,0.0,54.0,24.0,19.0,607.0,600.0,7.0,0.0,76.0,531.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,2010-01-01
Contra Costa,21.0,3043.0,3245.0,6288.0,2860.0,1527.0,44.0,322.0,44.0,1013.0,12.0,578.0,24.0,252.0,3428.0,92.0,6294.0,194.0,228.0,1.0,0.0,1278.0,15.0,5.0,229.0,-109.0,74.0,6488.0,6416.0,52935.0,14.0,323.0,70.0,71.0,0.0,2.0,87.0,6401.0,960.0,15335.0,2324.0,1298.0,109.0,917.0,17659.0,17415.0,197.0,47.0,2253.0,15406.0,424.0,416.0,4.0,0.0,765.0,6.0,0.0,420.0,4.0,0.0,0.0,23.0,0.0,0.0,4.0,0.0,794.0,771.0,23.0,0.0,2010,JAN,366.0,1057.0,590.0,276.0,1052.0,21629.0,2518.0,1506.0,16.0,5.0,1527.0,0.0,991.0,24147.0,23831.0,267.0,49.0,2340.0,21807.0,1218.0,1181.0,10.0,0.0,1191.0,27.0,0.0,0.0,27.0,0.0,1.0,2010-01-01
Del Norte,0.0,108.0,201.0,309.0,188.0,145.0,1.0,5.0,5.0,30.0,1.0,5.0,2.0,6.0,121.0,0.0,1129.0,54.0,19.0,0.0,0.0,126.0,0.0,0.0,19.0,33.0,2.0,1183.0,1183.0,4946.0,0.0,2.0,0.0,0.0,1.0,0.0,57.0,1126.0,0.0,992.0,265.0,126.0,63.0,76.0,1257.0,1254.0,2.0,1.0,254.0,1003.0,22.0,22.0,0.0,0.0,63.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,63.0,63.0,0.0,3.0,2010,JAN,6.0,35.0,6.0,8.0,0.0,2121.0,319.0,145.0,0.0,0.0,145.0,96.0,78.0,2440.0,2437.0,2.0,1.0,311.0,2129.0,85.0,85.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,6.0,1.0,2010-01-01
El Dorado,-1.0,279.0,654.0,933.0,679.0,409.0,7.0,69.0,25.0,202.0,7.0,28.0,13.0,30.0,254.0,0.0,1403.0,102.0,38.0,0.0,0.0,366.0,5.0,0.0,38.0,51.0,13.0,1505.0,1463.0,8598.0,1.0,20.0,42.0,0.0,7.0,0.0,118.0,1387.0,0.0,2011.0,685.0,371.0,141.0,173.0,2696.0,2584.0,105.0,7.0,523.0,2173.0,13.0,13.0,0.0,0.0,108.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,111.0,108.0,3.0,3.0,2010,JAN,76.0,227.0,35.0,43.0,0.0,3414.0,787.0,404.0,5.0,0.0,409.0,192.0,186.0,4201.0,4047.0,147.0,7.0,641.0,3560.0,124.0,121.0,0.0,0.0,121.0,3.0,0.0,0.0,3.0,4.0,1.0,2010-01-01
Fresno,0.0,1214.0,5838.0,7052.0,5468.0,4258.0,0.0,1.0,0.0,995.0,0.0,1.0,0.0,215.0,1584.0,0.0,17956.0,454.0,324.0,3.0,0.0,3883.0,42.0,6.0,327.0,17.0,110.0,18410.0,18315.0,188290.0,31.0,613.0,95.0,108.0,0.0,0.0,163.0,18247.0,124.0,49940.0,6078.0,3931.0,-17.0,2164.0,56018.0,55455.0,475.0,88.0,5144.0,50874.0,1282.0,1267.0,6.0,0.0,2782.0,17.0,2.0,1273.0,9.0,0.0,0.0,157.0,1.0,0.0,9.0,0.0,2959.0,2801.0,158.0,0.0,2010,JAN,1.0,995.0,1.0,215.0,124.0,67896.0,6532.0,4207.0,45.0,6.0,4258.0,0.0,2274.0,74428.0,73770.0,570.0,88.0,5307.0,69121.0,4241.0,4049.0,23.0,2.0,4074.0,166.0,1.0,0.0,167.0,0.0,1.0,2010-01-01
Glenn,-1.0,72.0,180.0,252.0,163.0,99.0,0.0,5.0,8.0,40.0,1.0,1.0,3.0,13.0,89.0,0.0,420.0,34.0,6.0,0.0,0.0,93.0,0.0,0.0,6.0,24.0,4.0,454.0,244.0,2946.0,0.0,4.0,210.0,0.0,0.0,0.0,45.0,409.0,0.0,708.0,187.0,93.0,57.0,37.0,895.0,889.0,6.0,0.0,127.0,768.0,16.0,16.0,0.0,0.0,36.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,2010,JAN,5.0,48.0,2.0,16.0,0.0,1128.0,221.0,99.0,0.0,0.0,99.0,81.0,41.0,1349.0,1133.0,216.0,0.0,172.0,1177.0,52.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,2010-01-01
Humboldt,0.0,445.0,927.0,1372.0,1160.0,545.0,3.0,51.0,42.0,482.0,1.0,45.0,12.0,79.0,212.0,0.0,890.0,175.0,37.0,0.0,0.0,506.0,2.0,0.0,37.0,108.0,30.0,1065.0,1065.0,12793.0,0.0,39.0,0.0,7.0,10.0,0.0,98.0,967.0,0.0,4454.0,989.0,508.0,217.0,264.0,5443.0,5421.0,11.0,11.0,430.0,5013.0,54.0,54.0,0.0,0.0,186.0,1.0,0.0,54.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,191.0,187.0,4.0,0.0,2010,JAN,54.0,524.0,46.0,91.0,0.0,5344.0,1164.0,543.0,2.0,0.0,545.0,325.0,294.0,6508.0,6486.0,11.0,11.0,528.0,5980.0,245.0,240.0,1.0,0.0,241.0,4.0,0.0,0.0,4.0,0.0,1.0,2010-01-01
Imperial,-30.0,516.0,932.0,1448.0,854.0,502.0,1.0,1.0,16.0,289.0,0.0,1.0,1.0,46.0,594.0,-7.0,2158.0,230.0,58.0,1.0,0.0,423.0,18.0,2.0,59.0,115.0,56.0,2388.0,2351.0,30813.0,10.0,322.0,37.0,39.0,0.0,0.0,23.0,2365.0,-32.0,8669.0,407.0,443.0,-115.0,79.0,9076.0,8770.0,259.0,47.0,453.0,8623.0,142.0,140.0,1.0,0.0,620.0,7.0,1.0,141.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,632.0,628.0,4.0,0.0,2010,JAN,2.0,305.0,1.0,47.0,-39.0,10827.0,637.0,481.0,19.0,2.0,502.0,0.0,135.0,11464.0,11121.0,296.0,47.0,476.0,10988.0,774.0,760.0,8.0,1.0,769.0,4.0,1.0,0.0,5.0,0.0,1.0,2010-01-01
Inyo,0.0,22.0,103.0,125.0,95.0,56.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,6.0,30.0,0.0,161.0,9.0,6.0,0.0,0.0,50.0,0.0,0.0,6.0,1.0,2.0,170.0,170.0,1607.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,111.0,0.0,576.0,54.0,50.0,1.0,3.0,630.0,630.0,0.0,0.0,32.0,598.0,3.0,3.0,0.0,0.0,40.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,2010,JAN,0.0,33.0,0.0,6.0,0.0,737.0,63.0,56.0,0.0,0.0,56.0,2.0,5.0,800.0,800.0,0.0,0.0,91.0,709.0,43.0,43.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,2010-01-01
