county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
Colusa,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2005,DEC,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.0,2005-12-01
Santa Cruz,\N,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,\N,15.0,17.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,27.0,29.0,31.0,33.0,35.0,36.0,37.0,38.0,40.0,41.0,42.0,44.0,46.0,\N,16.0,18.0,26.0,28.0,30.0,32.0,34.0,39.0,43.0,45.0,47.0,48.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,66.0,49.0,57.0,65.0,67.0,2005,DEC,13.0,17.0,21.0,25.0,\N,31.0,35.0,41.0,43.0,45.0,51.0,55.0,59.0,63.0,67.0,77.0,85.0,89.0,93.0,97.0,103.0,105.0,107.0,113.0,119.0,121.0,123.0,129.0,133.0,4.0,2005-12-01
California,-2348.0,45126.0,85855.0,130981.0,85443.0,52645.0,517.0,1367.0,4037.0,22439.0,332.0,2244.0,1352.0,4970.0,45538.0,-834.0,264213.0,20181.0,10145.0,161.0,20.0,41346.0,646.0,327.0,10326.0,1591.0,8264.0,284394.0,278893.0,2014100.0,850.0,15282.0,4455.0,5096.0,2535.0,1046.0,20777.0,263617.0,116.0,472087.0,68356.0,42319.0,5902.0,20135.0,540443.0,524842.0,8546.0,7055.0,66954.0,473489.0,18517.0,17488.0,280.0,27.0,24144.0,383.0,202.0,17795.0,697.0,22.0,3.0,2195.0,44.0,16.0,722.0,25.0,26984.0,24729.0,2255.0,95.0,2005,DEC,1884.0,26476.0,2576.0,6322.0,-718.0,736300.0,88537.0,51491.0,807.0,347.0,52645.0,7493.0,28399.0,824837.0,803735.0,13001.0,8101.0,87731.0,737106.0,45501.0,41632.0,663.0,229.0,42524.0,2892.0,66.0,19.0,2977.0,120.0,4.0,2005-12-01
Alameda,0.0,1086.0,3277.0,4363.0,1881.0,1230.0,89.0,198.0,38.0,451.0,26.0,158.0,33.0,129.0,2482.0,0.0,14818.0,601.0,339.0,5.0,1.0,875.0,6.0,4.0,345.0,20.0,236.0,15419.0,14756.0,67249.0,7.0,344.0,500.0,15.0,373.0,163.0,10.0,15409.0,0.0,10855.0,1231.0,885.0,31.0,315.0,12086.0,12049.0,21.0,16.0,42.0,12044.0,140.0,137.0,2.0,0.0,120.0,0.0,0.0,139.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,125.0,120.0,5.0,4.0,2005,DEC,287.0,489.0,184.0,162.0,0.0,25673.0,1832.0,1214.0,11.0,5.0,1230.0,51.0,551.0,27505.0,26805.0,521.0,179.0,52.0,27453.0,265.0,257.0,2.0,0.0,259.0,6.0,0.0,0.0,6.0,5.0,4.0,2005-12-01
Alpine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,DEC,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2005-12-01
Amador,0.0,45.0,82.0,127.0,89.0,50.0,1.0,3.0,0.0,30.0,0.0,3.0,0.0,9.0,38.0,0.0,126.0,33.0,5.0,0.0,0.0,45.0,0.0,0.0,5.0,20.0,8.0,159.0,159.0,1133.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,130.0,0.0,280.0,87.0,45.0,14.0,28.0,367.0,367.0,0.0,0.0,72.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,DEC,4.0,30.0,3.0,9.0,0.0,406.0,120.0,50.0,0.0,0.0,50.0,34.0,36.0,526.0,526.0,0.0,0.0,101.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2005-12-01
Butte,0.0,858.0,835.0,1693.0,811.0,461.0,11.0,31.0,52.0,218.0,7.0,46.0,37.0,43.0,882.0,0.0,2213.0,264.0,59.0,0.0,0.0,401.0,1.0,0.0,59.0,98.0,107.0,2477.0,2474.0,17906.0,1.0,10.0,3.0,0.0,9.0,0.0,299.0,2178.0,0.0,6101.0,795.0,402.0,134.0,259.0,6896.0,6883.0,7.0,6.0,702.0,6194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,2005,DEC,42.0,270.0,53.0,80.0,0.0,8314.0,1059.0,460.0,1.0,0.0,461.0,232.0,366.0,9373.0,9357.0,10.0,6.0,1001.0,8372.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,4.0,2005-12-01
Calaveras,0.0,89.0,103.0,192.0,117.0,56.0,0.0,2.0,5.0,45.0,0.0,5.0,5.0,6.0,75.0,0.0,168.0,50.0,10.0,0.0,0.0,46.0,0.0,0.0,10.0,24.0,16.0,218.0,218.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,170.0,0.0,525.0,88.0,46.0,15.0,27.0,613.0,613.0,0.0,0.0,105.0,508.0,15.0,14.0,0.0,0.0,56.0,0.0,0.0,14.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,64.0,56.0,8.0,3.0,2005,DEC,2.0,50.0,5.0,11.0,0.0,693.0,138.0,56.0,0.0,0.0,56.0,39.0,43.0,831.0,831.0,0.0,0.0,153.0,678.0,79.0,70.0,0.0,0.0,70.0,9.0,0.0,0.0,9.0,3.0,4.0,2005-12-01
Colusa,0.0,47.0,102.0,149.0,114.0,70.0,1.0,0.0,8.0,29.0,0.0,0.0,2.0,5.0,35.0,0.0,71.0,32.0,10.0,0.0,0.0,56.0,3.0,1.0,10.0,15.0,7.0,103.0,103.0,1286.0,0.0,9.0,0.0,2.0,4.0,0.0,21.0,82.0,0.0,321.0,89.0,60.0,14.0,15.0,410.0,399.0,7.0,4.0,61.0,349.0,7.0,7.0,0.0,0.0,36.0,1.0,0.0,7.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,50.0,37.0,13.0,0.0,2005,DEC,1.0,37.0,0.0,7.0,0.0,392.0,121.0,66.0,3.0,1.0,70.0,29.0,22.0,513.0,502.0,7.0,4.0,82.0,431.0,57.0,43.0,1.0,0.0,44.0,13.0,0.0,0.0,13.0,0.0,4.0,2005-12-01
Contra Costa,18.0,1486.0,1286.0,2772.0,1309.0,674.0,30.0,49.0,61.0,432.0,23.0,185.0,43.0,99.0,1463.0,-62.0,5732.0,140.0,170.0,0.0,0.0,501.0,2.0,1.0,170.0,-176.0,146.0,5872.0,5674.0,30408.0,11.0,443.0,114.0,40.0,366.0,84.0,208.0,5664.0,-33.0,6165.0,948.0,504.0,176.0,268.0,7113.0,6956.0,109.0,48.0,675.0,6438.0,406.0,369.0,14.0,11.0,285.0,0.0,2.0,394.0,11.0,1.0,0.0,24.0,0.0,0.0,12.0,0.0,311.0,287.0,24.0,0.0,2005,DEC,79.0,493.0,208.0,142.0,-95.0,11897.0,1088.0,671.0,2.0,1.0,674.0,0.0,414.0,12985.0,12630.0,223.0,132.0,883.0,12102.0,717.0,654.0,14.0,13.0,681.0,35.0,1.0,0.0,36.0,0.0,4.0,2005-12-01
