county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-3375.0,36632.0,100798.0,137430.0,93245.0,57020.0,449.0,1212.0,5414.0,23462.0,87.0,562.0,1674.0,5675.0,44185.0,2550.0,295401.0,30363.0,13616.0,807.0,83.0,39053.0,2119.0,1342.0,14506.0,5262.0,10595.0,325764.0,299872.0,1705255.0,6569.0,60662.0,24566.0,16943.0,6183.0,1326.0,32306.0,293458.0,4752.0,336883.0,61724.0,42514.0,4800.0,14410.0,398607.0,352300.0,30131.0,16176.0,53221.0,345386.0,21415.0,18891.0,1700.0,104.0,17570.0,1913.0,816.0,20695.0,639.0,78.0,3.0,2725.0,166.0,83.0,720.0,368.0,23273.0,20299.0,2974.0,421.0,2003,JAN,1661.0,28876.0,649.0,7349.0,7302.0,632284.0,92087.0,52669.0,2926.0,1425.0,57020.0,10062.0,25005.0,724371.0,652172.0,54697.0,17502.0,85527.0,638844.0,44688.0,36461.0,3613.0,920.0,40994.0,3364.0,244.0,86.0,3694.0,789.0,1.0,2003-01-01
Alameda,,1132.0,3613.0,4745.0,3396.0,1879.0,21.0,23.0,13.0,1199.0,0.0,4.0,0.0,305.0,1349.0,,11759.0,1563.0,678.0,20.0,7.0,1131.0,29.0,14.0,705.0,46.0,812.0,13322.0,13123.0,53471.0,142.0,205.0,199.0,288.0,0.0,0.0,1305.0,12017.0,,6346.0,1766.0,1174.0,53.0,539.0,8112.0,7764.0,125.0,223.0,1385.0,6727.0,787.0,761.0,26.0,0.0,342.0,35.0,13.0,787.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,4.0,401.0,390.0,11.0,1.0,2003,JAN,44.0,1212.0,4.0,305.0,,18105.0,3329.0,1809.0,49.0,21.0,1879.0,99.0,1351.0,21434.0,20887.0,324.0,223.0,2690.0,18744.0,1188.0,1103.0,61.0,13.0,1177.0,10.0,0.0,1.0,11.0,5.0,1.0,2003-01-01
Alpine,,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,14.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,25.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2003,JAN,0.0,0.0,0.0,0.0,,35.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,39.0,39.0,0.0,0.0,0.0,39.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2003-01-01
Amador,-6.0,33.0,89.0,122.0,80.0,56.0,2.0,6.0,1.0,16.0,0.0,0.0,0.0,7.0,42.0,,120.0,38.0,9.0,0.0,0.0,47.0,0.0,0.0,9.0,20.0,9.0,158.0,157.0,894.0,0.0,2.0,1.0,0.0,0.0,0.0,20.0,138.0,,217.0,71.0,47.0,13.0,11.0,288.0,287.0,1.0,0.0,59.0,229.0,5.0,2.0,0.0,0.0,20.0,0.0,0.0,2.0,3.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,30.0,20.0,10.0,0.0,2003,JAN,8.0,17.0,0.0,7.0,,337.0,109.0,56.0,0.0,0.0,56.0,33.0,20.0,446.0,444.0,2.0,0.0,79.0,367.0,35.0,22.0,0.0,0.0,22.0,13.0,0.0,0.0,13.0,0.0,1.0,2003-01-01
Butte,,286.0,809.0,1095.0,812.0,423.0,9.0,61.0,67.0,212.0,8.0,57.0,35.0,75.0,283.0,,2536.0,327.0,74.0,0.0,0.0,344.0,4.0,1.0,74.0,161.0,92.0,2863.0,2836.0,14534.0,0.0,64.0,27.0,0.0,9.0,0.0,326.0,2537.0,,3685.0,696.0,349.0,164.0,183.0,4381.0,4348.0,24.0,9.0,615.0,3766.0,173.0,169.0,3.0,0.0,216.0,2.0,0.0,172.0,1.0,0.0,0.0,55.0,2.0,0.0,1.0,8.0,275.0,218.0,57.0,31.0,2003,JAN,70.0,279.0,65.0,110.0,,6221.0,1023.0,418.0,4.0,1.0,423.0,325.0,275.0,7244.0,7184.0,51.0,9.0,941.0,6303.0,448.0,385.0,5.0,0.0,390.0,56.0,2.0,0.0,58.0,39.0,1.0,2003-01-01
Calaveras,,44.0,131.0,175.0,123.0,71.0,1.0,8.0,6.0,28.0,1.0,3.0,6.0,12.0,52.0,,170.0,37.0,19.0,0.0,0.0,52.0,0.0,0.0,19.0,12.0,6.0,207.0,207.0,1437.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,180.0,,376.0,96.0,52.0,21.0,23.0,472.0,472.0,0.0,0.0,87.0,385.0,16.0,15.0,0.0,0.0,28.0,0.0,0.0,15.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0,41.0,28.0,13.0,5.0,2003,JAN,9.0,34.0,4.0,18.0,,546.0,133.0,71.0,0.0,0.0,71.0,33.0,29.0,679.0,679.0,0.0,0.0,114.0,565.0,57.0,43.0,0.0,0.0,43.0,14.0,0.0,0.0,14.0,8.0,1.0,2003-01-01
Colusa,,28.0,98.0,126.0,83.0,51.0,0.0,0.0,7.0,18.0,0.0,1.0,4.0,3.0,43.0,,72.0,33.0,2.0,0.0,0.0,46.0,3.0,0.0,2.0,15.0,16.0,105.0,100.0,1217.0,0.0,52.0,5.0,3.0,4.0,0.0,32.0,73.0,,286.0,81.0,49.0,19.0,13.0,367.0,328.0,34.0,5.0,58.0,309.0,5.0,5.0,0.0,0.0,36.0,4.0,0.0,5.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,56.0,40.0,16.0,0.0,2003,JAN,0.0,25.0,1.0,7.0,,358.0,114.0,48.0,3.0,0.0,51.0,34.0,29.0,472.0,428.0,39.0,5.0,90.0,382.0,61.0,41.0,4.0,0.0,45.0,16.0,0.0,0.0,16.0,0.0,1.0,2003-01-01
Contra Costa,,514.0,1753.0,2267.0,1751.0,888.0,0.0,1.0,9.0,730.0,0.0,0.0,0.0,124.0,516.0,108.0,4129.0,856.0,320.0,6.0,2.0,528.0,24.0,8.0,328.0,33.0,495.0,4985.0,4662.0,19498.0,7.0,504.0,313.0,93.0,31.0,10.0,667.0,4318.0,42.0,2977.0,1007.0,560.0,27.0,420.0,3984.0,3826.0,85.0,73.0,837.0,3147.0,410.0,407.0,3.0,0.0,177.0,18.0,4.0,410.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,212.0,199.0,13.0,0.0,2003,JAN,1.0,739.0,0.0,124.0,150.0,7106.0,1863.0,848.0,30.0,10.0,888.0,60.0,915.0,8969.0,8488.0,398.0,83.0,1504.0,7465.0,622.0,584.0,21.0,4.0,609.0,11.0,0.0,2.0,13.0,0.0,1.0,2003-01-01
Del Norte,,33.0,177.0,210.0,185.0,127.0,2.0,3.0,11.0,32.0,2.0,5.0,2.0,13.0,25.0,,509.0,80.0,27.0,0.0,0.0,100.0,0.0,0.0,27.0,35.0,18.0,589.0,584.0,3037.0,0.0,7.0,5.0,0.0,1.0,0.0,91.0,498.0,,550.0,217.0,100.0,37.0,80.0,767.0,764.0,2.0,1.0,148.0,619.0,27.0,26.0,0.0,0.0,35.0,0.0,0.0,26.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,43.0,35.0,8.0,9.0,2003,JAN,5.0,43.0,7.0,15.0,,1059.0,297.0,127.0,0.0,0.0,127.0,72.0,98.0,1356.0,1348.0,7.0,1.0,239.0,1117.0,70.0,61.0,0.0,0.0,61.0,9.0,0.0,0.0,9.0,17.0,1.0,2003-01-01
El Dorado,,62.0,427.0,489.0,362.0,199.0,2.0,16.0,19.0,96.0,2.0,6.0,13.0,35.0,127.0,,494.0,171.0,34.0,0.0,0.0,162.0,2.0,1.0,34.0,69.0,68.0,665.0,602.0,3622.0,2.0,27.0,62.0,1.0,10.0,1.0,142.0,523.0,,881.0,342.0,165.0,64.0,113.0,1223.0,1148.0,65.0,10.0,281.0,942.0,27.0,25.0,0.0,0.0,79.0,0.0,0.0,25.0,2.0,0.0,0.0,34.0,0.0,0.0,2.0,0.0,113.0,79.0,34.0,2.0,2003,JAN,18.0,115.0,8.0,48.0,,1375.0,513.0,196.0,2.0,1.0,199.0,133.0,181.0,1888.0,1750.0,127.0,11.0,423.0,1465.0,140.0,104.0,0.0,0.0,104.0,36.0,0.0,0.0,36.0,2.0,1.0,2003-01-01
