county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-7150.0,83069.0,161725.0,244794.0,157961.0,98979.0,527.0,2626.0,4412.0,47208.0,39.0,5182.0,670.0,6692.0,86833.0,1289.0,344711.0,14145.0,11740.0,230.0,7.0,85041.0,1382.0,579.0,11977.0,-2804.0,4972.0,358856.0,353466.0,3561131.0,1919.0,26497.0,5313.0,9015.0,218.0,77.0,10286.0,348570.0,9514.0,1092477.0,130183.0,87002.0,5332.0,37849.0,1222660.0,1197711.0,17858.0,7091.0,126978.0,1095682.0,23245.0,21966.0,308.0,6.0,2009.0,893.0,242.0,22280.0,955.0,10.0,0.0,3215.0,71.0,14.0,965.0,1.0,67447.0,64147.0,3300.0,6.0,2010,OCT,3153.0,51620.0,5221.0,7362.0,10803.0,1437188.0,144328.0,96781.0,1612.0,586.0,98979.0,2528.0,42821.0,1581516.0,1551177.0,23171.0,7168.0,137264.0,1444252.0,90692.0,23975.0,1201.0,248.0,86427.0,4170.0,81.0,14.0,4265.0,7.0,4.0,2010-10-01
Alameda,0.0,5214.0,4400.0,9614.0,4433.0,2894.0,99.0,384.0,1.0,1359.0,1.0,483.0,0.0,179.0,5181.0,-1012.0,12281.0,1155.0,354.0,10.0,0.0,2443.0,54.0,33.0,364.0,660.0,131.0,13436.0,13085.0,119062.0,80.0,1441.0,348.0,494.0,0.0,3.0,187.0,13249.0,-443.0,39395.0,4634.0,2530.0,533.0,1571.0,44029.0,42782.0,880.0,367.0,4293.0,39736.0,728.0,694.0,26.0,0.0,1601.0,37.0,10.0,720.0,8.0,0.0,0.0,121.0,1.0,0.0,8.0,1.0,1770.0,1648.0,122.0,6.0,2010,OCT,483.0,1360.0,484.0,179.0,-1455.0,51676.0,5789.0,2797.0,64.0,33.0,2894.0,1193.0,1702.0,57465.0,55867.0,1228.0,370.0,4480.0,52985.0,2498.0,2295.0,63.0,10.0,2368.0,129.0,1.0,0.0,130.0,7.0,4.0,2010-10-01
Alpine,0.0,2.0,8.0,10.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,-3.0,66.0,8.0,8.0,0.0,0.0,74.0,74.0,0.0,0.0,4.0,70.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2010,OCT,0.0,1.0,0.0,0.0,-2.0,71.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,80.0,80.0,0.0,0.0,5.0,75.0,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,2010-10-01
Amador,,137.0,151.0,288.0,135.0,81.0,2.0,8.0,4.0,38.0,0.0,3.0,0.0,12.0,153.0,,238.0,12.0,16.0,0.0,0.0,65.0,0.0,0.0,16.0,-8.0,4.0,250.0,250.0,2717.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,227.0,,930.0,77.0,65.0,8.0,4.0,1007.0,1006.0,1.0,0.0,104.0,903.0,25.0,24.0,0.0,0.0,59.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,59.0,0.0,0.0,2010,OCT,10.0,42.0,3.0,12.0,,1168.0,89.0,81.0,0.0,0.0,81.0,0.0,8.0,1257.0,1256.0,1.0,0.0,127.0,1130.0,84.0,83.0,0.0,0.0,83.0,1.0,0.0,0.0,1.0,0.0,4.0,2010-10-01
Butte,-8.0,965.0,1210.0,2175.0,1344.0,804.0,22.0,123.0,21.0,414.0,1.0,27.0,3.0,102.0,831.0,217.0,2173.0,42.0,78.0,1.0,0.0,719.0,6.0,0.0,79.0,-53.0,16.0,2215.0,2206.0,26042.0,4.0,51.0,8.0,18.0,0.0,1.0,99.0,2116.0,-176.0,9534.0,825.0,725.0,53.0,47.0,10359.0,10281.0,49.0,29.0,1068.0,9291.0,171.0,161.0,0.0,0.0,799.0,3.0,0.0,161.0,10.0,0.0,0.0,11.0,0.0,0.0,10.0,0.0,813.0,802.0,11.0,0.0,2010,OCT,145.0,435.0,28.0,105.0,41.0,11707.0,867.0,797.0,7.0,0.0,804.0,0.0,63.0,12574.0,12487.0,57.0,30.0,1167.0,11407.0,984.0,960.0,3.0,0.0,963.0,21.0,0.0,0.0,21.0,0.0,4.0,2010-10-01
Calaveras,5.0,72.0,208.0,280.0,210.0,140.0,0.0,2.0,3.0,43.0,0.0,0.0,0.0,24.0,70.0,16.0,398.0,5.0,14.0,0.0,0.0,126.0,0.0,0.0,14.0,-9.0,0.0,403.0,402.0,4400.0,1.0,7.0,1.0,0.0,0.0,0.0,16.0,387.0,10.0,1573.0,144.0,126.0,9.0,9.0,1717.0,1713.0,4.0,0.0,134.0,1583.0,22.0,22.0,0.0,0.0,120.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,121.0,120.0,1.0,0.0,2010,OCT,2.0,46.0,0.0,24.0,26.0,1971.0,149.0,140.0,0.0,0.0,140.0,0.0,9.0,2120.0,2115.0,5.0,0.0,150.0,1970.0,143.0,142.0,0.0,0.0,142.0,1.0,0.0,0.0,1.0,0.0,4.0,2010-10-01
Colusa,-6.0,42.0,90.0,132.0,87.0,47.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,7.0,45.0,0.0,105.0,15.0,9.0,0.0,0.0,38.0,0.0,0.0,9.0,3.0,3.0,120.0,117.0,1461.0,0.0,11.0,3.0,2.0,0.0,0.0,6.0,114.0,0.0,432.0,52.0,38.0,8.0,6.0,484.0,475.0,7.0,2.0,82.0,402.0,11.0,10.0,0.0,0.0,40.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.0,40.0,1.0,0.0,2010,OCT,0.0,33.0,0.0,7.0,0.0,537.0,67.0,47.0,0.0,0.0,47.0,11.0,9.0,604.0,592.0,10.0,2.0,88.0,516.0,52.0,50.0,0.0,0.0,50.0,2.0,0.0,0.0,2.0,0.0,4.0,2010-10-01
Contra Costa,-55.0,3149.0,2956.0,6105.0,3210.0,1615.0,34.0,218.0,0.0,1371.0,0.0,591.0,0.0,224.0,2895.0,-101.0,6493.0,267.0,204.0,5.0,0.0,1390.0,8.0,8.0,209.0,-15.0,73.0,6760.0,6685.0,61452.0,23.0,393.0,74.0,98.0,0.0,1.0,104.0,6656.0,179.0,19059.0,2651.0,1406.0,15.0,1230.0,21710.0,21385.0,256.0,69.0,2906.0,18804.0,384.0,374.0,3.0,0.0,954.0,11.0,0.0,377.0,7.0,0.0,0.0,31.0,0.0,0.0,7.0,0.0,996.0,965.0,31.0,0.0,2010,OCT,252.0,1371.0,591.0,224.0,78.0,25552.0,2918.0,1594.0,13.0,8.0,1615.0,0.0,1303.0,28470.0,28070.0,330.0,70.0,3010.0,25460.0,1380.0,1328.0,14.0,0.0,1342.0,38.0,0.0,0.0,38.0,0.0,4.0,2010-10-01
Del Norte,7.0,60.0,210.0,270.0,218.0,152.0,0.0,0.0,3.0,57.0,0.0,0.0,0.0,6.0,52.0,5.0,539.0,5.0,28.0,0.0,0.0,123.0,1.0,0.0,28.0,-25.0,2.0,544.0,543.0,5079.0,1.0,4.0,1.0,11.0,0.0,0.0,23.0,521.0,16.0,1807.0,158.0,124.0,25.0,9.0,1965.0,1941.0,6.0,18.0,206.0,1759.0,40.0,38.0,0.0,0.0,142.0,0.0,1.0,38.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,144.0,143.0,1.0,0.0,2010,OCT,0.0,60.0,0.0,6.0,21.0,2346.0,163.0,151.0,1.0,0.0,152.0,0.0,11.0,2509.0,2484.0,7.0,18.0,229.0,2280.0,184.0,180.0,0.0,1.0,181.0,3.0,0.0,0.0,3.0,0.0,4.0,2010-10-01
El Dorado,-7.0,391.0,706.0,1097.0,745.0,432.0,0.0,0.0,14.0,259.0,0.0,0.0,4.0,36.0,352.0,23.0,756.0,18.0,53.0,0.0,0.0,376.0,1.0,2.0,53.0,-37.0,2.0,774.0,764.0,10370.0,2.0,28.0,10.0,5.0,0.0,0.0,36.0,738.0,-11.0,4047.0,432.0,379.0,37.0,16.0,4479.0,4458.0,17.0,4.0,478.0,4001.0,38.0,34.0,0.0,0.0,281.0,0.0,0.0,34.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,285.0,281.0,4.0,0.0,2010,OCT,0.0,273.0,0.0,40.0,12.0,4803.0,450.0,429.0,1.0,2.0,432.0,0.0,18.0,5253.0,5222.0,27.0,4.0,514.0,4739.0,323.0,315.0,0.0,0.0,315.0,8.0,0.0,0.0,8.0,0.0,4.0,2010-10-01
