county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,74324.0,76948.0,-2624.0,143217.0,217541.0,137768.0,93779.0,292.0,2112.0,584.0,37568.0,79.0,1926.0,315.0,5522.0,79773.0,257996.0,1735194.0,259040.0,1726369.0,-1044.0,8825.0,10456.0,138284.0,6273.0,153.0,14.0,85571.0,991.0,777.0,6440.0,87339.0,-3644.0,3644.0,551.0,1901.0,1114.0,7156.0,5995.0,38244.0,268452.0,1873478.0,263244.0,1839937.0,4364225.0,3123.0,31926.0,4987.0,21981.0,14586.0,1053.0,221.0,11560.0,16891.0,170815.0,251561.0,1702663.0,25995.0,126858.0,25084.0,433.0,16.0,119655.0,1425.0,448.0,25533.0,121528.0,453.0,7.0,2.0,5196.0,106.0,28.0,462.0,5330.0,141.0,968.0,2016,JUN,2404.0,38152.0,2005.0,5837.0,7781.0,1993190.0,148740.0,91844.0,1144.0,791.0,93779.0,0.0,44239.0,2141930.0,2103181.0,26968.0,11781.0,187706.0,1954224.0,152853.0,144739.0,1858.0,464.0,147061.0,5649.0,113.0,30.0,5792.0,1109.0,1985409.0,2452.0,8270.0,2.0,2016-06-01
Alameda,1438.0,1317.0,121.0,3296.0,4734.0,3699.0,2529.0,3.0,52.0,2.0,1057.0,0.0,68.0,0.0,111.0,1035.0,6670.0,54566.0,6647.0,53457.0,23.0,1109.0,332.0,4717.0,150.0,8.0,0.0,2241.0,74.0,56.0,158.0,2371.0,-121.0,121.0,18.0,96.0,44.0,313.0,233.0,1816.0,7002.0,59283.0,6744.0,57000.0,127217.0,191.0,2249.0,249.0,1541.0,991.0,48.0,9.0,742.0,500.0,5359.0,6502.0,53924.0,469.0,2893.0,448.0,13.0,0.0,2700.0,77.0,15.0,461.0,2792.0,8.0,0.0,0.0,90.0,9.0,2.0,8.0,101.0,0.0,0.0,2016,JUN,55.0,1059.0,68.0,111.0,1132.0,61236.0,5049.0,2391.0,82.0,56.0,2529.0,0.0,2049.0,66285.0,63744.0,1790.0,751.0,5859.0,60426.0,3362.0,3148.0,90.0,15.0,3253.0,98.0,9.0,2.0,109.0,0.0,60104.0,114.0,357.0,2.0,2016-06-01
Alpine,1.0,1.0,0.0,6.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,82.0,1.0,82.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,91.0,1.0,91.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,88.0,1.0,8.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,JUN,0.0,0.0,0.0,0.0,0.0,83.0,9.0,7.0,0.0,0.0,7.0,0.0,1.0,92.0,92.0,0.0,0.0,3.0,89.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,1.0,2.0,2016-06-01
Amador,27.0,29.0,-2.0,145.0,172.0,134.0,86.0,0.0,1.0,0.0,39.0,0.0,2.0,0.0,9.0,38.0,150.0,1518.0,150.0,1518.0,0.0,0.0,0.0,137.0,1.0,0.0,0.0,85.0,0.0,0.0,1.0,85.0,-4.0,4.0,0.0,7.0,0.0,17.0,3.0,24.0,150.0,1655.0,150.0,1652.0,3396.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,135.0,139.0,1520.0,12.0,139.0,12.0,0.0,0.0,137.0,1.0,0.0,12.0,138.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2016,JUN,1.0,39.0,2.0,9.0,0.0,1668.0,137.0,86.0,0.0,0.0,86.0,0.0,27.0,1805.0,1802.0,3.0,0.0,146.0,1659.0,151.0,149.0,1.0,0.0,150.0,1.0,0.0,0.0,1.0,0.0,1668.0,7.0,17.0,2.0,2016-06-01
Butte,477.0,481.0,-4.0,1357.0,1834.0,1286.0,739.0,4.0,30.0,0.0,488.0,0.0,14.0,0.0,59.0,548.0,1728.0,14386.0,1728.0,14386.0,0.0,0.0,57.0,1204.0,36.0,1.0,0.0,698.0,2.0,2.0,37.0,702.0,-34.0,34.0,6.0,43.0,7.0,95.0,41.0,330.0,1785.0,15590.0,1773.0,15511.0,32684.0,3.0,55.0,11.0,44.0,34.0,6.0,1.0,35.0,89.0,1307.0,1696.0,14283.0,200.0,1272.0,196.0,4.0,0.0,1244.0,3.0,1.0,200.0,1248.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,0.0,0.0,2016,JUN,34.0,488.0,14.0,59.0,0.0,16114.0,1261.0,734.0,3.0,2.0,739.0,0.0,371.0,17375.0,17284.0,55.0,36.0,1396.0,15979.0,1472.0,1440.0,7.0,1.0,1448.0,24.0,0.0,0.0,24.0,0.0,16114.0,49.0,102.0,2.0,2016-06-01
Calaveras,51.0,57.0,-6.0,195.0,246.0,196.0,134.0,0.0,3.0,0.0,52.0,0.0,0.0,0.0,10.0,50.0,211.0,2414.0,211.0,2414.0,0.0,0.0,10.0,219.0,5.0,0.0,0.0,129.0,0.0,0.0,5.0,129.0,-2.0,2.0,0.0,11.0,1.0,20.0,6.0,57.0,221.0,2633.0,221.0,2625.0,5260.0,0.0,7.0,0.0,5.0,4.0,0.0,0.0,3.0,21.0,254.0,200.0,2379.0,25.0,234.0,25.0,0.0,0.0,229.0,1.0,0.0,25.0,230.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2016,JUN,3.0,52.0,0.0,10.0,0.0,2625.0,229.0,134.0,0.0,0.0,134.0,0.0,63.0,2854.0,2846.0,5.0,3.0,275.0,2579.0,259.0,254.0,1.0,0.0,255.0,4.0,0.0,0.0,4.0,0.0,2625.0,11.0,21.0,2.0,2016-06-01
Colusa,25.0,25.0,0.0,73.0,98.0,61.0,30.0,1.0,3.0,0.0,27.0,0.0,2.0,0.0,4.0,37.0,81.0,524.0,81.0,524.0,0.0,0.0,1.0,58.0,3.0,0.0,0.0,27.0,0.0,0.0,3.0,27.0,-5.0,5.0,0.0,3.0,0.0,1.0,3.0,22.0,82.0,582.0,79.0,579.0,1492.0,0.0,4.0,3.0,1.0,3.0,0.0,0.0,2.0,3.0,73.0,79.0,509.0,16.0,46.0,14.0,2.0,0.0,46.0,0.0,0.0,16.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,JUN,4.0,27.0,2.0,4.0,0.0,605.0,59.0,30.0,0.0,0.0,30.0,0.0,25.0,664.0,658.0,4.0,2.0,76.0,588.0,62.0,60.0,2.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,605.0,3.0,1.0,2.0,2016-06-01
Contra Costa,1749.0,1743.0,6.0,2529.0,4278.0,2492.0,1347.0,3.0,48.0,1.0,883.0,0.0,52.0,0.0,261.0,1786.0,3994.0,27991.0,3982.0,27762.0,12.0,229.0,179.0,2488.0,127.0,4.0,0.0,1192.0,15.0,9.0,131.0,1216.0,-106.0,106.0,17.0,64.0,15.0,30.0,122.0,1072.0,4173.0,30479.0,4070.0,29943.0,69099.0,38.0,638.0,102.0,377.0,206.0,12.0,1.0,159.0,195.0,3057.0,3978.0,27422.0,329.0,1462.0,321.0,5.0,0.0,1401.0,16.0,6.0,326.0,1423.0,3.0,0.0,0.0,38.0,1.0,0.0,3.0,39.0,0.0,0.0,2016,JUN,51.0,884.0,52.0,261.0,241.0,31985.0,2667.0,1319.0,19.0,9.0,1347.0,0.0,1194.0,34652.0,34013.0,479.0,160.0,3252.0,31400.0,1791.0,1722.0,21.0,6.0,1749.0,41.0,1.0,0.0,42.0,0.0,31744.0,81.0,45.0,2.0,2016-06-01
Del Norte,53.0,54.0,-1.0,196.0,249.0,185.0,105.0,0.0,1.0,0.0,72.0,0.0,0.0,0.0,8.0,64.0,410.0,2026.0,410.0,2026.0,0.0,0.0,12.0,204.0,11.0,0.0,0.0,94.0,0.0,0.0,11.0,94.0,-14.0,14.0,0.0,3.0,3.0,17.0,12.0,76.0,422.0,2230.0,422.0,2228.0,5403.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,180.0,400.0,2050.0,54.0,198.0,54.0,0.0,0.0,198.0,0.0,0.0,54.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,JUN,1.0,72.0,0.0,8.0,0.0,2436.0,216.0,105.0,0.0,0.0,105.0,0.0,88.0,2652.0,2650.0,2.0,0.0,202.0,2450.0,252.0,252.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,2436.0,3.0,20.0,2.0,2016-06-01
El Dorado,162.0,172.0,-10.0,610.0,772.0,600.0,373.0,1.0,5.0,1.0,211.0,1.0,2.0,0.0,15.0,172.0,524.0,6263.0,524.0,6264.0,0.0,-1.0,46.0,602.0,14.0,0.0,0.0,357.0,2.0,0.0,14.0,359.0,9.0,-9.0,2.0,23.0,2.0,50.0,19.0,179.0,570.0,6865.0,568.0,6825.0,13136.0,3.0,37.0,2.0,32.0,9.0,0.0,0.0,8.0,31.0,587.0,539.0,6278.0,55.0,588.0,55.0,0.0,0.0,579.0,5.0,0.0,55.0,584.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2016,JUN,6.0,212.0,3.0,15.0,-1.0,6787.0,648.0,371.0,2.0,0.0,373.0,0.0,198.0,7435.0,7393.0,34.0,8.0,618.0,6817.0,643.0,634.0,5.0,0.0,639.0,4.0,0.0,0.0,4.0,0.0,6788.0,25.0,52.0,2.0,2016-06-01
