county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
Santa Cruz,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,24.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,38.0,39.0,40.0,41.0,42.0,43.0,44.0,45.0,46.0,47.0,48.0,49.0,50.0,51.0,52.0,53.0,54.0,55.0,56.0,57.0,58.0,59.0,60.0,61.0,62.0,63.0,64.0,65.0,66.0,67.0,68.0,69.0,70.0,71.0,72.0,73.0,74.0,75.0,76.0,77.0,2014,FEB,17.0,21.0,25.0,29.0,43.0,35.0,47.0,53.0,55.0,57.0,63.0,67.0,79.0,83.0,87.0,97.0,105.0,109.0,113.0,117.0,123.0,125.0,127.0,133.0,139.0,141.0,143.0,149.0,153.0,39.0,71.0,75.0,1.0,2014-02-01
California,96396.0,106505.0,-10109.0,144563.0,240959.0,145497.0,87934.0,332.0,4007.0,1860.0,47585.0,128.0,3626.0,778.0,7340.0,95462.0,323833.0,1581523.0,322523.0,1576005.0,1310.0,5518.0,16405.0,132019.0,6334.0,102.0,6.0,79715.0,1301.0,718.0,6442.0,81492.0,508.0,-385.0,738.0,1620.0,1954.0,4740.0,6763.0,44552.0,340238.0,1713542.0,335561.0,1683665.0,4354976.0,2552.0,29525.0,4520.0,20488.0,12167.0,563.0,157.0,9389.0,18151.0,133590.0,322087.0,1579952.0,25592.0,102579.0,24394.0,338.0,10.0,94757.0,1177.0,323.0,24742.0,96257.0,834.0,16.0,0.0,6181.0,115.0,26.0,850.0,6322.0,143.0,1235.0,2014,FEB,4339.0,49445.0,3754.0,8118.0,6828.0,1905356.0,148424.0,86049.0,1403.0,724.0,87934.0,123.0,51315.0,2053780.0,2019226.0,25008.0,9546.0,151741.0,1902039.0,128171.0,119151.0,1515.0,333.0,120999.0,7015.0,131.0,26.0,7172.0,1378.0,1898528.0,2358.0,6694.0,1.0,2014-02-01
Alameda,3890.0,4176.0,-286.0,3559.0,7449.0,3482.0,2072.0,19.0,303.0,0.0,1271.0,0.0,279.0,0.0,139.0,3967.0,9904.0,53640.0,9953.0,52911.0,-49.0,729.0,664.0,4187.0,170.0,7.0,0.0,1829.0,42.0,24.0,177.0,1895.0,0.0,0.0,12.0,34.0,5.0,224.0,470.0,2034.0,10568.0,57827.0,10278.0,56159.0,134696.0,131.0,1671.0,282.0,1171.0,677.0,0.0,8.0,497.0,850.0,5176.0,9718.0,52651.0,750.0,2910.0,707.0,25.0,1.0,2733.0,63.0,13.0,733.0,2809.0,17.0,0.0,0.0,94.0,6.0,1.0,17.0,101.0,0.0,0.0,2014,FEB,322.0,1271.0,279.0,139.0,680.0,63544.0,4851.0,1999.0,49.0,24.0,2072.0,0.0,2504.0,68395.0,66437.0,1453.0,505.0,6026.0,62369.0,3660.0,3440.0,88.0,14.0,3542.0,111.0,6.0,1.0,118.0,0.0,62864.0,46.0,229.0,1.0,2014-02-01
Alpine,1.0,1.0,0.0,8.0,9.0,9.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,106.0,3.0,106.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,114.0,3.0,114.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,113.0,1.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,FEB,0.0,2.0,0.0,0.0,0.0,109.0,8.0,7.0,0.0,0.0,7.0,0.0,1.0,117.0,117.0,0.0,0.0,1.0,116.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,0.0,1.0,2014-02-01
Amador,42.0,42.0,0.0,163.0,205.0,169.0,112.0,0.0,2.0,0.0,39.0,0.0,0.0,0.0,18.0,36.0,181.0,1457.0,181.0,1457.0,0.0,0.0,4.0,154.0,1.0,0.0,0.0,110.0,1.0,0.0,1.0,111.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,36.0,185.0,1611.0,185.0,1605.0,3478.0,2.0,5.0,0.0,5.0,1.0,0.0,0.0,1.0,7.0,126.0,178.0,1485.0,13.0,126.0,13.0,0.0,0.0,118.0,1.0,0.0,13.0,119.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,2014,FEB,2.0,39.0,0.0,18.0,0.0,1638.0,158.0,111.0,1.0,0.0,112.0,0.0,37.0,1796.0,1790.0,5.0,1.0,133.0,1663.0,139.0,131.0,1.0,0.0,132.0,7.0,0.0,0.0,7.0,0.0,1638.0,2.0,7.0,1.0,2014-02-01
Butte,897.0,901.0,-4.0,1316.0,2213.0,1402.0,796.0,10.0,56.0,0.0,501.0,0.0,18.0,0.0,105.0,811.0,1914.0,11980.0,1916.0,12106.0,-2.0,-126.0,188.0,1165.0,38.0,0.0,0.0,753.0,3.0,2.0,38.0,758.0,55.0,-55.0,10.0,26.0,4.0,74.0,81.0,362.0,2102.0,13145.0,2095.0,13086.0,30725.0,7.0,46.0,7.0,40.0,24.0,0.0,0.0,19.0,136.0,1156.0,1966.0,11989.0,183.0,1010.0,181.0,1.0,0.0,958.0,4.0,1.0,182.0,963.0,1.0,0.0,0.0,47.0,0.0,0.0,1.0,47.0,0.0,0.0,2014,FEB,66.0,501.0,18.0,105.0,-128.0,13894.0,1353.0,791.0,3.0,2.0,796.0,0.0,443.0,15247.0,15181.0,47.0,19.0,1292.0,13955.0,1193.0,1139.0,5.0,1.0,1145.0,48.0,0.0,0.0,48.0,0.0,14022.0,36.0,78.0,1.0,2014-02-01
Calaveras,67.0,68.0,-1.0,226.0,293.0,213.0,125.0,0.0,0.0,0.0,75.0,0.0,1.0,0.0,13.0,80.0,289.0,2211.0,289.0,2220.0,0.0,-9.0,10.0,165.0,1.0,0.0,0.0,124.0,0.0,0.0,1.0,124.0,7.0,-7.0,0.0,3.0,0.0,16.0,2.0,29.0,299.0,2376.0,299.0,2366.0,5031.0,1.0,6.0,0.0,6.0,5.0,0.0,0.0,4.0,11.0,151.0,288.0,2225.0,26.0,206.0,26.0,0.0,0.0,202.0,0.0,0.0,26.0,202.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,2014,FEB,0.0,75.0,1.0,13.0,-9.0,2500.0,175.0,125.0,0.0,0.0,125.0,0.0,31.0,2675.0,2665.0,6.0,4.0,162.0,2513.0,232.0,228.0,0.0,0.0,228.0,4.0,0.0,0.0,4.0,0.0,2509.0,3.0,16.0,1.0,2014-02-01
Colusa,70.0,70.0,0.0,77.0,147.0,85.0,41.0,0.0,7.0,0.0,39.0,0.0,1.0,0.0,5.0,62.0,107.0,575.0,107.0,575.0,0.0,0.0,9.0,60.0,2.0,0.0,0.0,39.0,0.0,0.0,2.0,39.0,5.0,2.0,0.0,0.0,2.0,3.0,0.0,16.0,116.0,635.0,116.0,630.0,1800.0,0.0,5.0,0.0,4.0,2.0,0.0,0.0,1.0,10.0,59.0,106.0,576.0,6.0,68.0,6.0,0.0,0.0,67.0,0.0,0.0,6.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,FEB,7.0,39.0,1.0,5.0,0.0,682.0,69.0,41.0,0.0,0.0,41.0,7.0,16.0,751.0,746.0,4.0,1.0,69.0,682.0,74.0,73.0,0.0,0.0,73.0,1.0,0.0,0.0,1.0,0.0,682.0,0.0,5.0,1.0,2014-02-01
Contra Costa,1927.0,2009.0,-82.0,2659.0,4586.0,2765.0,1431.0,18.0,91.0,0.0,1079.0,0.0,98.0,0.0,255.0,1821.0,5369.0,26405.0,5340.0,26137.0,29.0,268.0,309.0,2614.0,154.0,0.0,0.0,1259.0,13.0,5.0,154.0,1277.0,-6.0,6.0,8.0,48.0,8.0,31.0,145.0,1252.0,5678.0,29019.0,5610.0,28634.0,71784.0,34.0,399.0,66.0,281.0,147.0,0.0,2.0,104.0,310.0,2554.0,5368.0,26465.0,482.0,1489.0,461.0,7.0,0.0,1423.0,11.0,2.0,468.0,1436.0,14.0,0.0,0.0,53.0,0.0,0.0,14.0,53.0,0.0,0.0,2014,FEB,109.0,1079.0,98.0,255.0,297.0,31774.0,2923.0,1413.0,13.0,5.0,1431.0,0.0,1397.0,34697.0,34244.0,347.0,106.0,2864.0,31833.0,1971.0,1884.0,18.0,2.0,1904.0,67.0,0.0,0.0,67.0,0.0,31477.0,56.0,39.0,1.0,2014-02-01
Del Norte,60.0,63.0,-3.0,157.0,217.0,162.0,101.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,7.0,55.0,420.0,1959.0,420.0,1962.0,0.0,-3.0,20.0,168.0,9.0,0.0,0.0,91.0,0.0,1.0,9.0,92.0,-5.0,5.0,0.0,4.0,1.0,9.0,15.0,58.0,440.0,2127.0,439.0,2117.0,5240.0,0.0,6.0,1.0,4.0,8.0,0.0,0.0,6.0,22.0,163.0,418.0,1964.0,47.0,160.0,47.0,0.0,0.0,159.0,0.0,0.0,47.0,159.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2014,FEB,0.0,54.0,0.0,7.0,-3.0,2379.0,188.0,100.0,0.0,1.0,101.0,0.0,73.0,2567.0,2556.0,5.0,6.0,185.0,2382.0,207.0,206.0,0.0,0.0,206.0,1.0,0.0,0.0,1.0,0.0,2382.0,4.0,10.0,1.0,2014-02-01
