county,apps_for_fs_pending_prev_mo,apps_for_fs_reported_pending_end_prev_mo,apps_for_fs_adjustment,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_reported_pending_prev_mo,cert_case_mvmt_nacf_cases_reported_pending_prev_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_pacf_intercounty_trans,cert_case_mvmt_nacf_intercounty_trans,cert_case_mvmt_pacf_elig_reinstated_bene_prorated,cert_case_mvmt_nacf_elig_reinstated_bene_prorated,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_nacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_nacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_nacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,cert_case_mvmt_tot_cases_reported_pending_prev_mo,cert_case_mvmt_tot_intercounty_trans,cert_case_mvmt_tot_elig_reinstated_bene_prorated,quarter,fulldate
California,74352.0,80268.0,-5916.0,137716.0,212068.0,138847.0,90683.0,291.0,1930.0,1010.0,40792.0,190.0,2012.0,497.0,5865.0,73221.0,262940.0,1741500.0,253616.0,1706684.0,9324.0,34816.0,16018.0,141686.0,6047.0,139.0,17.0,82621.0,1069.0,790.0,6203.0,84480.0,735.0,-735.0,569.0,1747.0,1628.0,8178.0,6883.0,48016.0,278958.0,1883186.0,273735.0,1849027.0,4419644.0,3063.0,32808.0,5018.0,22420.0,14962.0,899.0,205.0,11739.0,17543.0,158532.0,261415.0,1724654.0,23533.0,120790.0,22539.0,366.0,15.0,112988.0,1392.0,423.0,22920.0,114803.0,595.0,18.0,0.0,5819.0,125.0,43.0,613.0,5987.0,120.0,834.0,2016,MAR,2221.0,41802.0,2202.0,6362.0,44140.0,2004440.0,157704.0,88668.0,1208.0,807.0,90683.0,0.0,54899.0,2162144.0,2122762.0,27438.0,11944.0,176075.0,1986069.0,144323.0,135527.0,1758.0,438.0,137723.0,6414.0,143.0,43.0,6600.0,954.0,1960300.0,2316.0,9806.0,1.0,2016-03-01
Alameda,1843.0,1902.0,-59.0,3538.0,5381.0,3890.0,2606.0,6.0,78.0,0.0,1187.0,0.0,96.0,0.0,97.0,1491.0,6978.0,54421.0,6871.0,53341.0,107.0,1080.0,391.0,5169.0,154.0,9.0,0.0,2311.0,74.0,58.0,163.0,2443.0,-135.0,135.0,12.0,79.0,58.0,347.0,293.0,2165.0,7369.0,59590.0,7110.0,57379.0,128746.0,163.0,2196.0,250.0,1484.0,992.0,40.0,9.0,727.0,475.0,5076.0,6894.0,54514.0,608.0,3433.0,585.0,16.0,2.0,3225.0,84.0,25.0,603.0,3334.0,5.0,0.0,0.0,95.0,1.0,3.0,5.0,99.0,0.0,0.0,2016,MAR,84.0,1187.0,96.0,97.0,1187.0,61399.0,5560.0,2465.0,83.0,58.0,2606.0,0.0,2458.0,66959.0,64489.0,1734.0,736.0,5551.0,61408.0,4041.0,3810.0,100.0,27.0,3937.0,100.0,1.0,3.0,104.0,0.0,60212.0,91.0,405.0,1.0,2016-03-01
Alpine,0.0,0.0,0.0,6.0,6.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,92.0,1.0,92.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,97.0,1.0,97.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,89.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,MAR,0.0,1.0,0.0,0.0,0.0,93.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,98.0,98.0,0.0,0.0,8.0,90.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,93.0,1.0,0.0,1.0,2016-03-01
Amador,33.0,33.0,0.0,132.0,165.0,126.0,80.0,0.0,4.0,0.0,35.0,0.0,1.0,0.0,11.0,39.0,169.0,1535.0,169.0,1535.0,0.0,0.0,12.0,143.0,2.0,0.0,0.0,78.0,0.0,0.0,2.0,78.0,0.0,0.0,3.0,12.0,1.0,19.0,6.0,34.0,181.0,1678.0,181.0,1675.0,3501.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,152.0,169.0,1526.0,17.0,149.0,17.0,0.0,0.0,149.0,0.0,0.0,17.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,MAR,4.0,35.0,1.0,11.0,0.0,1704.0,155.0,80.0,0.0,0.0,80.0,0.0,40.0,1859.0,1856.0,3.0,0.0,164.0,1695.0,166.0,166.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,1704.0,15.0,20.0,1.0,2016-03-01
Butte,841.0,846.0,-5.0,1385.0,2226.0,1617.0,811.0,2.0,88.0,2.0,724.0,0.0,41.0,0.0,80.0,609.0,1719.0,14047.0,1719.0,14047.0,0.0,0.0,106.0,1446.0,29.0,0.0,0.0,775.0,4.0,3.0,29.0,782.0,7.0,-7.0,4.0,25.0,3.0,146.0,63.0,500.0,1825.0,15493.0,1814.0,15408.0,32522.0,3.0,64.0,9.0,52.0,33.0,10.0,2.0,33.0,135.0,1287.0,1690.0,14206.0,174.0,1288.0,171.0,2.0,0.0,1248.0,4.0,1.0,173.0,1253.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,35.0,0.0,0.0,2016,MAR,90.0,726.0,41.0,80.0,0.0,15766.0,1552.0,804.0,4.0,3.0,811.0,0.0,563.0,17318.0,17222.0,61.0,35.0,1422.0,15896.0,1462.0,1419.0,6.0,1.0,1426.0,36.0,0.0,0.0,36.0,0.0,15766.0,29.0,149.0,1.0,2016-03-01
Calaveras,60.0,63.0,-3.0,164.0,224.0,175.0,101.0,0.0,2.0,0.0,60.0,0.0,0.0,0.0,14.0,49.0,223.0,2408.0,223.0,2408.0,0.0,0.0,17.0,193.0,3.0,0.0,0.0,98.0,0.0,0.0,3.0,98.0,3.0,-3.0,0.0,7.0,0.0,14.0,11.0,77.0,240.0,2601.0,240.0,2595.0,5231.0,0.0,7.0,0.0,5.0,2.0,0.0,0.0,1.0,14.0,227.0,226.0,2374.0,34.0,219.0,34.0,0.0,0.0,215.0,1.0,0.0,34.0,216.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2016,MAR,2.0,60.0,0.0,14.0,0.0,2631.0,210.0,101.0,0.0,0.0,101.0,0.0,88.0,2841.0,2835.0,5.0,1.0,241.0,2600.0,253.0,249.0,1.0,0.0,250.0,3.0,0.0,0.0,3.0,0.0,2631.0,7.0,14.0,1.0,2016-03-01
Colusa,69.0,69.0,0.0,53.0,122.0,88.0,31.0,0.0,7.0,0.0,55.0,0.0,4.0,0.0,2.0,34.0,91.0,467.0,91.0,467.0,0.0,0.0,6.0,68.0,1.0,1.0,0.0,28.0,1.0,0.0,2.0,29.0,1.0,-1.0,0.0,0.0,1.0,5.0,2.0,35.0,97.0,535.0,95.0,532.0,1443.0,0.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,7.0,62.0,90.0,473.0,5.0,47.0,5.0,0.0,0.0,46.0,1.0,0.0,5.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,MAR,7.0,55.0,4.0,2.0,0.0,558.0,74.0,29.0,2.0,0.0,31.0,0.0,37.0,632.0,627.0,4.0,1.0,69.0,563.0,52.0,51.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,558.0,0.0,6.0,1.0,2016-03-01
Contra Costa,1917.0,1901.0,16.0,2510.0,4427.0,2686.0,1399.0,8.0,60.0,1.0,1038.0,0.0,64.0,0.0,248.0,1741.0,4160.0,28094.0,4132.0,27925.0,28.0,169.0,199.0,2819.0,128.0,6.0,0.0,1226.0,22.0,17.0,134.0,1265.0,-120.0,120.0,11.0,69.0,12.0,26.0,162.0,1339.0,4359.0,30913.0,4256.0,30361.0,70643.0,38.0,651.0,101.0,394.0,197.0,14.0,2.0,158.0,195.0,2761.0,4164.0,28152.0,378.0,1664.0,365.0,12.0,0.0,1590.0,26.0,8.0,377.0,1624.0,1.0,0.0,0.0,38.0,2.0,0.0,1.0,40.0,0.0,0.0,2016,MAR,68.0,1039.0,64.0,248.0,197.0,32254.0,3018.0,1354.0,28.0,17.0,1399.0,0.0,1501.0,35272.0,34617.0,495.0,160.0,2956.0,32316.0,2042.0,1955.0,38.0,8.0,2001.0,39.0,2.0,0.0,41.0,0.0,32057.0,80.0,38.0,1.0,2016-03-01
Del Norte,59.0,59.0,0.0,167.0,226.0,179.0,87.0,0.0,1.0,0.0,89.0,0.0,1.0,0.0,3.0,47.0,399.0,2075.0,399.0,2075.0,0.0,0.0,36.0,167.0,12.0,0.0,0.0,75.0,0.0,0.0,12.0,75.0,2.0,-2.0,0.0,2.0,3.0,18.0,19.0,74.0,435.0,2242.0,435.0,2240.0,5430.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,38.0,186.0,397.0,2056.0,43.0,166.0,43.0,0.0,0.0,165.0,1.0,0.0,43.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,MAR,1.0,89.0,1.0,3.0,0.0,2474.0,203.0,87.0,0.0,0.0,87.0,0.0,93.0,2677.0,2675.0,2.0,0.0,224.0,2453.0,209.0,208.0,1.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,2474.0,2.0,21.0,1.0,2016-03-01
El Dorado,167.0,171.0,-4.0,611.0,778.0,606.0,367.0,0.0,3.0,0.0,221.0,0.0,2.0,0.0,18.0,172.0,546.0,6215.0,546.0,6216.0,0.0,-1.0,30.0,614.0,12.0,0.0,0.0,355.0,0.0,0.0,12.0,355.0,1.0,-1.0,0.0,13.0,4.0,55.0,13.0,192.0,576.0,6829.0,574.0,6790.0,13147.0,4.0,33.0,2.0,30.0,10.0,0.0,0.0,9.0,40.0,578.0,536.0,6251.0,66.0,564.0,66.0,0.0,0.0,556.0,3.0,0.0,66.0,559.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2016,MAR,3.0,221.0,2.0,18.0,-1.0,6761.0,644.0,367.0,0.0,0.0,367.0,0.0,205.0,7405.0,7364.0,32.0,9.0,618.0,6787.0,630.0,622.0,3.0,0.0,625.0,5.0,0.0,0.0,5.0,0.0,6762.0,13.0,59.0,1.0,2016-03-01
