county,apps_for_fs_adjustment,apps_for_fs_pending_prev_mo,apps_for_fs_rcv_curr_mo,apps_for_fs_tot_during_mo,apps_for_fs_disposed,apps_for_fs_approved,apps_for_fs_approved_pacf_over_30d,apps_for_fs_approved_nacf_over_30d,apps_for_fs_pacf_denied,apps_for_fs_nacf_denied,apps_for_fs_pacf_denied_over_30d,apps_for_fs_nacf_denied_over_30d,apps_for_fs_pacf_withdrawn,apps_for_fs_nacf_withdrawn,apps_for_fs_pending_end_mo,cert_case_mvmt_pacf_adjustment,cert_case_mvmt_pacf_cases_forward_prev_mo,cert_case_mvmt_pacf_cases_added,cert_case_mvmt_pacf_fed_apps_approved,cert_case_mvmt_pacf_fed_st_apps_approved,cert_case_mvmt_pacf_st_apps_approved,cert_case_mvmt_nacf_fed_apps_approved,cert_case_mvmt_nacf_fed_st_apps_approved,cert_case_mvmt_nacf_st_apps_approved,cert_case_mvmt_pacf_tot_apps_approved,cert_case_mvmt_pacf_trans_from_nacf,cert_case_mvmt_pacf_other_approvals,cert_case_mvmt_pacf_tot_cases_open_during_mo,cert_case_mvmt_pacf_pure_fed_cases,cert_case_mvmt_tot_fed_pers_count,cert_case_mvmt_comb_cases_st_singles,cert_case_mvmt_comb_cases_st_families,cert_case_mvmt_pacf_fed_st_cases,cert_case_mvmt_st_cases_st_pers_singles,cert_case_mvmt_st_cases_st_pers_families,cert_case_mvmt_pacf_pure_st_cases,cert_case_mvmt_pacf_cases_termin_during_mo,cert_case_mvmt_pacf_cases_forward_next_mo,cert_case_mvmt_nacf_adjustment,cert_case_mvmt_nacf_cases_forward_prev_mo,cert_case_mvmt_nacf_cases_added,cert_case_mvmt_nacf_tot_apps_approved,cert_case_mvmt_nacf_trans_from_pacf,cert_case_mvmt_nacf_other_approvals,cert_case_mvmt_nacf_tot_cases_open_during_mo,cert_case_mvmt_nacf_pure_fed_cases,cert_case_mvmt_nacf_fed_st_cases,cert_case_mvmt_nacf_pure_st_cases,cert_case_mvmt_nacf_cases_termin_during_mo,cert_case_mvmt_nacf_cases_forward_next_mo,recerts_pacf_recerts_disp_of,recerts_pacf_fed_cont_elig,recerts_pacf_fed_st_cont_elig,recerts_pacf_st_cont_elig,recerts_nacf_fed_cont_elig,recerts_nacf_fed_st_cont_elig,recerts_nacf_st_cont_elig,recerts_pacf_tot_cont_elig,recerts_pacf_fed_inelig,recerts_pacf_fed_st_inelig,recerts_pacf_st_inelig,recerts_nacf_fed_inelig,recerts_nacf_fed_st_inelig,recerts_nacf_st_inelig,recerts_pacf_tot_inelig,recerts_pacf_overdue_recert_cwd,recerts_nacf_recerts_disp_of,recerts_nacf_tot_cont_elig,recerts_nacf_tot_inelig,recerts_nacf_overdue_recert_cwd,year,month,apps_for_fs_approved_tot_over_30d,apps_for_fs_tot_denied,apps_for_fs_tot_denied_over_30d,apps_for_fs_tot_withdrawn,cert_case_mvmt_tot_adjustment,cert_case_mvmt_tot_cases_forward_prev_mo,cert_case_mvmt_tot_cases_added,cert_case_mvmt_tot_fed_apps_approved,cert_case_mvmt_tot_fed_st_apps_approved,cert_case_mvmt_tot_st_apps_approved,cert_case_mvmt_tot_tot_apps_approved,cert_case_mvmt_tot_trans_from_other,cert_case_mvmt_tot_other_approvals,cert_case_mvmt_tot_tot_cases_open_during_mo,cert_case_mvmt_tot_pure_fed_cases,cert_case_mvmt_tot_fed_st_cases,cert_case_mvmt_tot_pure_st_cases,cert_case_mvmt_tot_cases_termin_during_mo,cert_case_mvmt_tot_cases_forward_next_mo,recerts_tot_recerts_disp_of,recerts_tot_fed_cont_elig,recerts_tot_fed_st_cont_elig,recerts_tot_st_cont_elig,recerts_tot_tot_cont_elig,recerts_tot_fed_inelig,recerts_tot_fed_st_inelig,recerts_tot_st_inelig,recerts_tot_tot_inelig,recerts_tot_overdue_recert_cwd,quarter,fulldate
California,-5593.0,80087.0,161979.0,242066.0,158010.0,95365.0,945.0,4306.0,5167.0,48309.0,149.0,6565.0,1368.0,7801.0,84056.0,-2919.0,311685.0,20532.0,11503.0,234.0,10.0,81614.0,1397.0,607.0,11747.0,3453.0,5332.0,332217.0,326461.0,3065289.0,1542.0,23747.0,5683.0,7329.0,424.0,73.0,16242.0,315975.0,7790.0,880638.0,127416.0,83618.0,8536.0,35262.0,1008054.0,986333.0,15769.0,5952.0,118734.0,889320.0,19058.0,17887.0,272.0,4.0,47229.0,685.0,200.0,18163.0,880.0,14.0,1.0,3320.0,78.0,11.0,895.0,23.0,51523.0,48114.0,3409.0,41.0,2009,OCT,5251.0,53476.0,6714.0,9169.0,4871.0,1192323.0,147948.0,93117.0,1631.0,617.0,95365.0,11989.0,40594.0,1340271.0,1312794.0,21452.0,6025.0,134976.0,1205295.0,70581.0,65116.0,957.0,204.0,66277.0,4200.0,92.0,12.0,4304.0,64.0,4.0,2009-10-01
Alameda,0.0,4853.0,4568.0,9421.0,4750.0,2836.0,108.0,417.0,37.0,1530.0,27.0,676.0,18.0,329.0,4671.0,-902.0,11658.0,1135.0,321.0,16.0,1.0,2416.0,51.0,31.0,338.0,650.0,147.0,12793.0,12448.0,104723.0,95.0,1133.0,343.0,413.0,0.0,2.0,189.0,12604.0,36.0,33709.0,4480.0,2498.0,477.0,1505.0,38189.0,37221.0,649.0,319.0,3838.0,34351.0,705.0,679.0,19.0,0.0,1325.0,24.0,8.0,698.0,7.0,0.0,0.0,100.0,1.0,0.0,7.0,2.0,1458.0,1357.0,101.0,5.0,2009,OCT,525.0,1567.0,703.0,347.0,-866.0,45367.0,5615.0,2737.0,67.0,32.0,2836.0,1127.0,1652.0,50982.0,49669.0,992.0,321.0,4027.0,46955.0,2163.0,2004.0,43.0,8.0,2055.0,107.0,1.0,0.0,108.0,7.0,4.0,2009-10-01
Alpine,0.0,0.0,8.0,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,45.0,11.0,5.0,0.0,6.0,56.0,56.0,0.0,0.0,15.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,OCT,0.0,0.0,0.0,0.0,0.0,48.0,12.0,6.0,0.0,0.0,6.0,0.0,6.0,60.0,60.0,0.0,0.0,15.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009-10-01
Amador,0.0,168.0,157.0,325.0,141.0,94.0,4.0,20.0,0.0,29.0,0.0,10.0,1.0,17.0,184.0,0.0,289.0,42.0,8.0,0.0,0.0,86.0,0.0,0.0,8.0,32.0,2.0,331.0,331.0,2143.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,302.0,0.0,652.0,151.0,86.0,38.0,27.0,803.0,803.0,0.0,0.0,144.0,659.0,6.0,6.0,0.0,0.0,32.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,32.0,1.0,0.0,2009,OCT,24.0,29.0,10.0,18.0,0.0,941.0,193.0,94.0,0.0,0.0,94.0,70.0,29.0,1134.0,1134.0,0.0,0.0,173.0,961.0,39.0,38.0,0.0,0.0,38.0,1.0,0.0,0.0,1.0,0.0,4.0,2009-10-01
Butte,0.0,2734.0,415.0,3149.0,1235.0,698.0,24.0,103.0,47.0,347.0,2.0,91.0,40.0,103.0,1914.0,0.0,1688.0,73.0,51.0,0.0,0.0,646.0,0.0,1.0,51.0,14.0,8.0,1761.0,1759.0,23304.0,0.0,32.0,2.0,2.0,10.0,0.0,181.0,1580.0,0.0,11812.0,949.0,647.0,93.0,209.0,12761.0,12719.0,30.0,12.0,767.0,11994.0,93.0,92.0,0.0,0.0,96.0,0.0,0.0,92.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,97.0,96.0,1.0,3.0,2009,OCT,127.0,394.0,93.0,143.0,0.0,13500.0,1022.0,697.0,0.0,1.0,698.0,107.0,217.0,14522.0,14478.0,32.0,12.0,948.0,13574.0,190.0,188.0,0.0,0.0,188.0,2.0,0.0,0.0,2.0,9.0,4.0,2009-10-01
Calaveras,0.0,227.0,215.0,442.0,222.0,150.0,0.0,4.0,4.0,45.0,0.0,4.0,7.0,16.0,220.0,0.0,303.0,25.0,21.0,0.0,0.0,129.0,0.0,0.0,21.0,0.0,4.0,328.0,328.0,3520.0,0.0,6.0,0.0,0.0,0.0,0.0,29.0,299.0,0.0,1209.0,165.0,129.0,0.0,36.0,1374.0,1368.0,6.0,0.0,170.0,1204.0,17.0,17.0,0.0,0.0,39.0,1.0,0.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,40.0,2.0,1.0,2009,OCT,4.0,49.0,4.0,23.0,0.0,1512.0,190.0,150.0,0.0,0.0,150.0,0.0,40.0,1702.0,1696.0,6.0,0.0,199.0,1503.0,59.0,56.0,1.0,0.0,57.0,2.0,0.0,0.0,2.0,1.0,4.0,2009-10-01
Colusa,0.0,49.0,101.0,150.0,87.0,46.0,0.0,4.0,6.0,27.0,2.0,8.0,2.0,6.0,63.0,0.0,61.0,14.0,4.0,0.0,0.0,42.0,0.0,0.0,4.0,9.0,1.0,75.0,75.0,1496.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,63.0,0.0,406.0,75.0,42.0,14.0,19.0,481.0,472.0,9.0,0.0,88.0,393.0,2.0,2.0,0.0,0.0,21.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,0.0,2009,OCT,4.0,33.0,10.0,8.0,0.0,467.0,89.0,46.0,0.0,0.0,46.0,23.0,20.0,556.0,547.0,9.0,0.0,100.0,456.0,24.0,23.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,2009-10-01
Contra Costa,-34.0,2813.0,3100.0,5913.0,2965.0,1596.0,45.0,191.0,59.0,1034.0,25.0,415.0,25.0,251.0,2948.0,-82.0,6050.0,298.0,237.0,3.0,1.0,1331.0,17.0,7.0,241.0,-6.0,63.0,6348.0,6275.0,51728.0,16.0,297.0,72.0,71.0,0.0,1.0,120.0,6228.0,126.0,14983.0,2206.0,1355.0,6.0,845.0,17189.0,16960.0,179.0,50.0,1889.0,15300.0,375.0,368.0,5.0,0.0,751.0,7.0,0.0,373.0,2.0,0.0,0.0,32.0,2.0,0.0,2.0,0.0,792.0,758.0,34.0,0.0,2009,OCT,236.0,1093.0,440.0,276.0,44.0,21033.0,2504.0,1568.0,20.0,8.0,1596.0,0.0,908.0,23537.0,23235.0,251.0,51.0,2009.0,21528.0,1167.0,1119.0,12.0,0.0,1131.0,34.0,2.0,0.0,36.0,0.0,4.0,2009-10-01
Del Norte,0.0,133.0,245.0,378.0,240.0,187.0,2.0,6.0,4.0,41.0,1.0,12.0,2.0,6.0,138.0,0.0,1119.0,71.0,27.0,0.0,0.0,160.0,0.0,0.0,27.0,40.0,4.0,1190.0,1174.0,5024.0,0.0,7.0,16.0,0.0,2.0,0.0,67.0,1123.0,0.0,931.0,307.0,160.0,79.0,68.0,1238.0,1228.0,8.0,2.0,263.0,975.0,24.0,24.0,0.0,0.0,51.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,53.0,51.0,2.0,1.0,2009,OCT,8.0,45.0,13.0,8.0,0.0,2050.0,378.0,187.0,0.0,0.0,187.0,119.0,72.0,2428.0,2402.0,24.0,2.0,330.0,2098.0,77.0,75.0,0.0,0.0,75.0,2.0,0.0,0.0,2.0,3.0,4.0,2009-10-01
El Dorado,-5.0,339.0,735.0,1074.0,801.0,450.0,6.0,62.0,26.0,265.0,4.0,25.0,15.0,45.0,273.0,0.0,1326.0,133.0,56.0,0.0,0.0,394.0,0.0,0.0,56.0,72.0,5.0,1459.0,1386.0,8188.0,0.0,13.0,73.0,0.0,7.0,0.0,92.0,1367.0,0.0,1799.0,643.0,394.0,110.0,139.0,2442.0,2348.0,87.0,7.0,514.0,1928.0,12.0,12.0,0.0,0.0,95.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,95.0,0.0,3.0,2009,OCT,68.0,291.0,29.0,60.0,0.0,3125.0,776.0,450.0,0.0,0.0,450.0,182.0,144.0,3901.0,3734.0,160.0,7.0,606.0,3295.0,107.0,107.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,4.0,4.0,2009-10-01
